month,formation_month,gross_return,portfolio_excess_return,benchmark_excess_return,traded_notional,formation_universe,finite_signal_count,n_holdings,n_bought,n_sold,gross_exposure,missing_forward_return_gross_weight,missing_total_return_gross_weight,path_status,net_return
2017-05-31,2017-04-30,0.016548391092404004,0.029352118673060004,0.012803727580656,0.15415031055056927,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.016394240781853434
2017-06-30,2017-05-31,0.00615160377547228,0.01211024854888708,0.0059586447734148,0.22228749043060902,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.005929316285041671
2017-07-31,2017-06-30,0.01883917843173736,0.03845256872253236,0.019613390290795,0.17032987730330562,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.018668848554434053
2017-08-31,2017-07-31,-0.025836262775055567,-0.022885650753082666,0.0029506120219729,0.18659175195150995,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.02602285452700708
2017-09-30,2017-08-31,0.025545191670857826,0.047422104388872226,0.0218769127180144,0.1955651363788763,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.02534962653447895
2017-10-31,2017-09-30,0.008252533011079602,0.0323363447562777,0.0240838117451981,0.17292893658721906,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.008079604074492383
2017-11-30,2017-10-31,-0.00612419700232382,0.02494375360772038,0.0310679506100442,0.1864088580356964,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.006310605860359516
2017-12-31,2017-11-30,-0.003575961892340174,0.007366464381312326,0.0109424262736525,0.19087120735755203,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.003766833099697726
2018-01-31,2017-12-31,0.024015271504218297,0.0818387286763045,0.0578234571720862,0.20593563167368908,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.023809335872544607
2018-02-28,2018-01-31,0.013624728354401795,-0.022765298381957406,-0.0363900267363592,0.1658554120183369,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.013458872942383458
2018-03-31,2018-02-28,0.006152010169147987,-0.018383349877189314,-0.0245353600463373,0.15655273191319072,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.005995457437234796
2018-04-30,2018-03-31,-0.016115565368043455,-0.013852628778443756,0.0022629365895997,0.1639595591052638,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.01627952492714872
2018-05-31,2018-04-30,0.03650487517159423,0.06071875531898453,0.0242138801473903,0.16223222070507137,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.03634264295088916
2018-06-30,2018-05-31,-0.011350455267259583,-0.006977188808376883,0.0043732664588827,0.20199766854512732,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.011552452935804711
2018-07-31,2018-06-30,-0.00507235930667,0.0281860942890673,0.0332584535957373,0.16319346617301927,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.00523555277284302
2018-08-31,2018-07-31,0.0316781762479836,0.0654822058690807,0.0338040296210971,0.18033521000015112,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.03149784103798345
2018-09-30,2018-08-31,2.7093189852978126e-05,0.002432459031151378,0.0024053658412984,0.15700515551002206,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.00012991196565704393
2018-10-31,2018-09-30,-0.08159703884494127,-0.15554696747863517,-0.0739499286336939,0.14499573680707922,1000,1000,50,5,5,1.0,0.014499573680707922,0.014499573680707922,ok,-0.08174203458174835
2018-11-30,2018-10-31,-0.028855349256805683,-0.011406896144092082,0.0174484531127136,0.17819940377863908,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.029033548660584323
2018-12-31,2018-11-30,-0.022681091443294624,-0.11565792202019402,-0.0929768305768994,0.14942267795109446,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.022830514121245718
2019-01-31,2018-12-31,0.05829243394567089,0.140207518989383,0.0819150850437121,0.1278383536748709,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.05816459559199602
2019-02-28,2019-01-31,0.03690878063947322,0.06961132529819032,0.0327025446587171,0.1777719691659007,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.03673100867030732
2019-03-31,2019-02-28,0.004501025429761881,0.017919361424449682,0.0134183359946878,0.17146836907104662,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.004329557060690835
2019-04-30,2019-03-31,0.006013859026908153,0.046272447486349955,0.0402585884594418,0.14379990845913931,1000,1000,50,5,5,1.0,0.021657965068018765,0.021657965068018765,ok,0.005870059118449013
2019-05-31,2019-04-30,-0.014917305287219393,-0.0830254083618517,-0.0681081030746323,0.15876114235558542,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.015076066429574979
2019-06-30,2019-05-31,0.0007195538586356742,0.06974956596988227,0.0690300121112466,0.12170440968968976,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.0005978494489459845
2019-07-31,2019-06-30,-0.005263574527912648,0.008042597289551453,0.0133061718174641,0.21348288006102592,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.0054770574079736735
2019-08-31,2019-07-31,-0.038452801265761505,-0.06236980724436811,-0.0239170059786066,0.17704193180781772,1000,1000,50,5,5,1.0,0.03540838636156354,0.03540838636156354,ok,-0.03862984319756932
2019-09-30,2019-08-31,-0.024693722797428215,-0.010880962496493415,0.0138127603009348,0.19198983007719686,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.024885712627505413
2019-10-31,2019-09-30,0.006220826466708504,0.026951160851930604,0.0207303343852221,0.20676540605079508,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.006014061060657709
2019-11-30,2019-10-31,0.06671056075475087,0.10480783303786428,0.0380972722831134,0.21565147498821635,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.06649490927976266
2019-12-31,2019-11-30,-0.0013395436017372142,0.025271373552691087,0.0266109171544283,0.19154263652142092,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.0015310862382586351
2020-01-31,2019-12-31,0.010438520970500076,0.011567694553750276,0.0011291735832502,0.167249919958488,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.010271271050541588
2020-02-29,2020-01-31,0.006437688297074418,-0.07468576322168519,-0.0811234515187596,0.14779453219168437,1000,1000,50,5,5,1.0,0.014779453219168437,0.014779453219168437,ok,0.006289893764882733
2020-03-31,2020-02-29,-0.01615847532769124,-0.14479674275687873,-0.1286382674291875,0.15504396050230368,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.016313519288193544
2020-04-30,2020-03-31,0.05092825199326351,0.18456700858710912,0.1336387565938456,0.12010646792989026,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.050808145525333616
2020-05-31,2020-04-30,0.09100582051540176,0.14613483932254906,0.0551290188071473,0.12207801082007541,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.09088374250458169
2020-06-30,2020-05-31,0.063753441618634,0.0873460396897551,0.0235925980711211,0.2256026966590487,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.06352783892197494
2020-07-31,2020-06-30,0.03713775078029551,0.09655619252127871,0.0594184417409832,0.18047677263997802,1000,1000,50,5,5,1.0,0.01424274328146804,0.01424274328146804,ok,0.036957274007655534
2020-08-31,2020-07-31,-0.0430778474486624,0.033878571710336106,0.0769564191589985,0.14881500597194017,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.04322666245463434
2020-09-30,2020-08-31,0.027758474569946446,-0.00845752541085375,-0.0362159999808002,0.1535181520875903,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.027604956417858855
2020-10-31,2020-09-30,0.0388215307578584,0.0153059600900711,-0.0235155706677873,0.10876242805424104,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.03871276832980416
2020-11-30,2020-10-31,0.053347472619237044,0.17358751889639734,0.1202400462771603,0.19251265120056038,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.053154959968036486
2020-12-31,2020-11-30,-0.01304230612400711,0.03070699748892489,0.043749303612932,0.13127878955946548,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.013173584913566575
2021-01-31,2020-12-31,0.04482529262066085,0.04008377688406775,-0.0047415157365931,0.17213965304702245,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.04465315296761383
2021-02-28,2021-01-31,-0.007531766062678191,0.01646606462670001,0.0239978306893782,0.12419448216351767,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.007655960544841709
2021-03-31,2021-02-28,-0.07341279862618888,-0.04125459225078918,0.0321582063753997,0.12347207904073974,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.07353627070522963
2021-04-30,2021-03-31,0.006785825322015479,0.05839262070835808,0.0516067953863426,0.12131144101551754,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.006664513880999962
2021-05-31,2021-04-30,-0.020991858830182612,-0.018291160021812213,0.0027006988083704,0.2055834896868619,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.021197442319869475
2021-06-30,2021-05-31,0.011254952025312744,0.038947705890215144,0.0276927538649024,0.17681497554217565,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.011078137049770568
2021-07-31,2021-06-30,-0.015636297023019365,0.0010705464177427348,0.0167068434407621,0.3106681028260069,1000,1000,50,5,5,1.0,0.013989271647770652,0.013989271647770652,ok,-0.015946965125845373
2021-08-31,2021-07-31,0.025183465162287522,0.054813714078479424,0.0296302489161919,0.15984123431646996,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.025023623927971052
2021-09-30,2021-08-31,0.014570674794545355,-0.029763048827780445,-0.0443337236223258,0.20474702616161708,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.014365927768383737
2021-10-31,2021-09-30,-0.04601383312062718,0.023242426047352924,0.0692562591679801,0.2278857380725338,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.04624171885869971
2021-11-30,2021-10-31,-0.007586430265244646,-0.020884839488091146,-0.0132984092228465,0.18423506844648113,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.007770665333691126
2021-12-31,2021-11-30,-0.021511993004129808,0.011017198321252497,0.0325291913253823,0.1796791933692596,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.021691672197499068
2022-01-31,2021-12-31,-0.025438887391455133,-0.08541766651151493,-0.0599787791200598,0.16546575303965647,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.025604353144494787
2022-02-28,2022-01-31,0.08451861683437628,0.05999365036878219,-0.0245249664655941,0.1355212398189659,1000,1000,50,5,5,1.0,0.013552123981896591,0.013552123981896591,ok,0.08438309559455731
2022-03-31,2022-02-28,-0.0010903259957193295,0.03114329231878297,0.0322336183145023,0.18089391006161787,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.0012712199057809473
2022-04-30,2022-03-31,0.001062212499626708,-0.0927163876645598,-0.0937786001641865,0.14665881492277322,1000,1000,50,5,5,1.0,0.018472964934322968,0.018472964934322968,ok,0.0009155536847039348
2022-05-31,2022-04-30,-0.0045479815073278945,-0.0073150943955080944,-0.0027671128881802,0.1458971150736829,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.004693878622401578
2022-06-30,2022-05-31,-0.050595677400232186,-0.13472342431170278,-0.0841277469114706,0.2408834844232777,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.05083656088465546
2022-07-31,2022-06-30,0.03790373444524259,0.13289892192464559,0.094995187479403,0.18900268802796866,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.03771473175721462
2022-08-31,2022-07-31,0.03652639964672347,-0.002547270665981531,-0.039073670312705,0.1865871183668208,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.03633981252835665
2022-09-30,2022-08-31,-0.016505995341706423,-0.10959938956951533,-0.0930933942278089,0.1810044166289349,1000,1000,50,5,5,1.0,0.025259781364203454,0.025259781364203454,ok,-0.016686999758335357
2022-10-31,2022-09-30,0.017506868223800334,0.09477375540968523,0.0772668871858849,0.17217415818501136,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.017334694065615323
2022-11-30,2022-10-31,-0.03212239942386808,0.015954965265819014,0.0480773646896871,0.15980026916331838,1000,1000,50,5,5,1.0,0.015980026916331838,0.015980026916331838,ok,-0.0322821996930314
2022-12-31,2022-11-30,-0.02934992409151549,-0.0935449673885703,-0.0641950432970548,0.13230062251411423,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.029482224714029604
2023-01-31,2022-12-31,0.039025932474806194,0.10262422398315699,0.0635982915083508,0.14276140588225672,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.03888317106892394
2023-02-28,2023-01-31,0.006374609675554348,-0.019284925727640453,-0.0256595354031948,0.22469690211945006,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.006149912773434898
2023-03-31,2023-02-28,-0.04339506766009084,-0.01419380898146444,0.0292012586786264,0.1842128985118903,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.04357928055860273
2023-04-30,2023-03-31,-0.04746961274161987,-0.039734974788581075,0.0077346379530388,0.1861071778260953,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.04765571991944596
2023-05-31,2023-04-30,0.01230936430385255,0.01621529394407465,0.0039059296402221,0.23156213250529675,1000,1000,50,5,5,1.0,0.023156213250529675,0.023156213250529675,ok,0.012077802171347254
2023-06-30,2023-05-31,0.04945415953907252,0.11352434111801903,0.0640701815789465,0.19179681728998743,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.049262362721782534
2023-07-31,2023-06-30,-0.009606230188531125,0.021125776757981975,0.0307320069465131,0.18428013749030941,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.009790510326021434
2023-08-31,2023-07-31,-0.03031157204728155,-0.05213052181084675,-0.0218189497635652,0.19503720573948224,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.03050660925302103
2023-09-30,2023-08-31,-0.022326150638189365,-0.07378417487572467,-0.0514580242375353,0.19053133458560925,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.022516681972774975
2023-10-31,2023-09-30,-0.06599863487732943,-0.09567506119740074,-0.0296764263200713,0.15675339759681653,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.06615538827492624
2023-11-30,2023-10-31,0.02891364129946264,0.11810549299036144,0.0891918516908988,0.21635645388123248,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.028697284845581407
2023-12-31,2023-11-30,0.06425706213367133,0.10916239991269802,0.0449053377790267,0.19746382140097932,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.06405959831227034
2024-01-31,2023-12-31,-0.0008384605336724527,0.008910404293650948,0.0097488648273234,0.16945738892167322,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.0010079179225941258
2024-02-29,2024-01-31,0.09325953446666962,0.14423405332962821,0.0509745188629586,0.16966181182415357,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.09308987265484547
2024-03-31,2024-02-29,0.051284224956082355,0.08000303504119226,0.0287188100851099,0.17456159724407344,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.051109663358838285
2024-04-30,2024-03-31,-0.026483593307167992,-0.07190434639806939,-0.0454207530909014,0.12466125392550222,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.026608254561093496
2024-05-31,2024-04-30,-0.00032396597944207156,0.04294511087892093,0.043269076858363,0.1383124561017331,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.0004622784355438047
2024-06-30,2024-05-31,-0.033070315615035865,-0.0032794017942341645,0.0297909138208017,0.17219983725465338,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.03324251545229052
2024-07-31,2024-06-30,-0.0014712612892877081,0.007391941872550992,0.0088632031618387,0.13932959775104595,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.0016105908870387541
2024-08-31,2024-07-31,-0.060573462614586404,-0.04236737124219791,0.0182060913723885,0.20245247008328807,1000,1000,50,5,5,1.0,0.015462313726057464,0.015462313726057464,ok,-0.060775915084669695
2024-09-30,2024-08-31,0.03596380331201274,0.05351986600757214,0.0175560626955594,0.2582554844789741,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.03570554782753376
2024-10-31,2024-09-30,0.0019530471232574696,-0.00789523964225803,-0.0098482867655155,0.1532526094635001,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.0017997945137939696
2024-11-30,2024-10-31,0.10590190533228126,0.16912088509537246,0.0632189797630912,0.13839916306782252,1000,1000,50,5,5,1.0,0.0,0.0,ok,0.10576350616921344
2024-12-31,2024-11-30,-0.038078039667464,-0.0680492604276149,-0.0299712207601509,0.28365345747642196,1000,1000,50,5,5,1.0,0.0,0.0,ok,-0.03836169312494042
