month,formation_month,gross_return,portfolio_excess_return,benchmark_excess_return,traded_notional,formation_universe,finite_signal_count,n_holdings,n_bought,n_sold,gross_exposure,missing_forward_return_gross_weight,missing_total_return_gross_weight,path_status,missing_return_policy
2003-03-31,2003-02-28,0.0,0.0,0.0104844395155524,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-04-30,2003-03-31,0.0,0.0,0.0794013033737489,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-05-31,2003-04-30,0.0,0.0,0.0548016737146227,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-06-30,2003-05-31,0.0,0.0,0.0126661703345927,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-07-31,2003-06-30,0.0,0.0,0.0192856908376333,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-08-31,2003-07-31,0.0,0.0,0.0210282032777568,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-09-30,2003-08-31,0.0,0.0,-0.0129658871510809,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-10-31,2003-09-30,0.0,0.0,0.058404267321452,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-11-30,2003-10-31,0.0,0.0,0.0113364371438071,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2003-12-31,2003-11-30,0.0,0.0,0.0445406061424607,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-01-31,2003-12-31,0.0,0.0,0.0185609576123057,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-02-29,2004-01-31,0.0,0.0,0.0147281419985639,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-03-31,2004-02-29,0.0,0.0,-0.0146573097396923,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-04-30,2004-03-31,0.0,0.0,-0.0155949549296108,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-05-31,2004-04-30,0.0,0.0,0.0118028439220015,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-06-30,2004-05-31,0.0,0.0,0.0168312392141511,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-07-31,2004-06-30,0.0,0.0,-0.0365997492009314,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-08-31,2004-07-31,0.0,0.0,0.0016575635184882,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-09-30,2004-08-31,0.0,0.0,0.0128649749120924,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-10-31,2004-09-30,0.0,0.0,0.0134883401449594,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-11-30,2004-10-31,0.0,0.0,0.0409242997962881,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2004-12-31,2004-11-30,0.0,0.0,0.0335610421161411,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2005-01-31,2004-12-31,0.0,0.0,-0.0258848296386965,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2005-02-28,2005-01-31,0.0,0.0,0.0196605020838647,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2005-03-31,2005-02-28,0.0,0.0,-0.018056144098142,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2005-04-30,2005-03-31,0.0,0.0,-0.0219882290555663,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2005-05-31,2005-04-30,0.0,0.0,0.0337146523969898,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2005-06-30,2005-05-31,0.0,0.0,0.0025358740983442,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2005-07-31,2005-06-30,0.0,0.0,0.0362755525790439,0.0,1000,0,0,0,0,0.0,0.0,0.0,training_or_validation_cash,adverse_100
2005-08-31,2005-07-31,0.0013400644565518954,-0.009464440000000005,-0.0108045044565519,1.0,1000,1000,50,50,0,1.0,0.0,0.0,ok,adverse_100
2005-09-30,2005-08-31,0.0023493242598088037,0.007572905953329203,0.0052235816935204,0.20604492867300475,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2005-10-31,2005-09-30,-0.007014784629692097,-0.026026749901485395,-0.0190119652717933,0.20829604031394275,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2005-11-30,2005-10-31,0.005799493220877729,0.04123558007487013,0.0354360868539924,0.19135247907676142,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2005-12-31,2005-11-30,-0.00613955792740567,-0.00856216873496677,-0.0024226108075611,0.2039849109697638,1000,1000,50,5,5,1.0,0.02647647233997537,0.02647647233997537,ok,adverse_100
2006-01-31,2005-12-31,0.002675803148639279,0.02731980315787588,0.0246440000092366,0.2066503409081673,1000,1000,50,6,5,1.0,0.023853146128002135,0.023853146128002135,ok,adverse_100
2006-02-28,2006-01-31,-0.030413895765389307,-0.03283438222892061,-0.0024204864635313,0.19706955427314174,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2006-03-31,2006-02-28,-0.0009059506843332992,0.011052337103842201,0.0119582877881755,0.1663602622089306,1000,1000,50,5,5,1.0,0.018549514681137955,0.018549514681137955,ok,adverse_100
2006-04-30,2006-03-31,0.023339371231056186,0.03144968426481839,0.0081103130337622,0.20671990072049362,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2006-05-31,2006-04-30,-0.021269584448906073,-0.05422523180254407,-0.032955647353638,0.19462877146286595,1000,1000,50,5,5,1.0,0.02241696895559064,0.02241696895559064,ok,adverse_100
2006-06-30,2006-05-31,0.0018408329614102532,-0.0005632490399814466,-0.0024040820013917,0.18776317182458258,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2006-07-31,2006-06-30,-0.032828270586941544,-0.037181156348900346,-0.0043528857619588,0.1903921717516193,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2006-08-31,2006-07-31,-0.038802334797119316,-0.018891169277610517,0.0199111655195088,0.22316587447860553,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2006-09-30,2006-08-31,-0.06452969125952723,-0.044792621508152525,0.0197370697513747,0.19161084546868923,1000,1000,50,5,5,1.0,0.023456691545924016,0.023456691545924016,ok,adverse_100
2006-10-31,2006-09-30,0.021224730788917172,0.05117353621373967,0.0299488054248225,0.17592714283328015,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2006-11-30,2006-10-31,0.031329656079433194,0.047553447286208694,0.0162237912067755,0.17718685956696342,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2006-12-31,2006-11-30,-0.029512122430153657,-0.020479324483850456,0.0090327979463032,0.20874912893510608,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-01-31,2006-12-31,0.024160667224998753,0.03856714989638725,0.0144064826713885,0.1956225101019152,1000,1000,50,5,5,1.0,0.020287410796211706,0.020287410796211706,ok,adverse_100
2007-02-28,2007-01-31,0.02965665471963869,0.00893444065601439,-0.0207222140636243,0.2242427903166999,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2007-03-31,2007-02-28,0.016266939574188937,0.023586979116311437,0.0073200395421225,0.1946866767755322,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-04-30,2007-03-31,-0.008634024431761346,0.028331755265971655,0.036965779697733,0.19751761832254175,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-05-31,2007-04-30,0.03139466141555556,0.06385244007709216,0.0324577786615366,0.20143196684477477,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-06-30,2007-05-31,-0.01057972056025077,-0.03041202559550007,-0.0198323050352493,0.17914457312558968,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-07-31,2007-06-30,-0.013048332977109486,-0.046800106059679485,-0.03375177308257,0.17987730118460593,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-08-31,2007-07-31,-0.020677094774141418,-0.011316968464231317,0.0093601263099101,0.13846522394373553,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-09-30,2007-08-31,0.009786795709453538,0.04392482027739454,0.034138024567941,0.20815628294155886,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-10-31,2007-09-30,0.054708176270281086,0.07277441039912229,0.0180662341288412,0.20281441506855596,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-11-30,2007-10-31,-0.02036949030967935,-0.06542030073357305,-0.0450508104238937,0.1498031736929108,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2007-12-31,2007-11-30,0.017634891076383854,0.008968553661108955,-0.0086663374152749,0.16609622315288902,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2008-01-31,2007-12-31,-0.06703899852655994,-0.12996417951324124,-0.0629251809866813,0.122749873819366,1000,1000,50,5,5,1.0,0.018656354514094958,0.018656354514094958,ok,adverse_100
2008-02-29,2008-01-31,0.026428158042842827,-0.0033501319406796723,-0.0297782899835225,0.16168010365160793,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2008-03-31,2008-02-29,-0.024336519643417317,-0.03367457880390812,-0.0093380591604908,0.15201584992344624,1000,1000,50,5,5,1.0,0.019507106959471568,0.019507106959471568,ok,adverse_100
2008-04-30,2008-03-31,0.05532317754481544,0.10385277476573514,0.0485295972209197,0.18381601858468505,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2008-05-31,2008-04-30,0.06801183281265413,0.08538274652171393,0.0173709137090598,0.19540830275988547,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2008-06-30,2008-05-31,0.0415517149966986,-0.041021178561227695,-0.0825728935579263,0.10249477979735291,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2008-07-31,2008-06-30,-0.037087743212877985,-0.04835015548028289,-0.0112624122674049,0.10091420124774744,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2008-08-31,2008-07-31,-0.062151794975684634,-0.04920661235040053,0.0129451826252841,0.11058508229882723,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2008-09-30,2008-08-31,-0.16652705914276672,-0.2604158981949131,-0.0938888390521464,0.11898576598767396,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2008-10-31,2008-09-30,-0.11404422251460253,-0.28121838851129133,-0.1671741659966888,0.12225110293915029,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2008-11-30,2008-10-31,-0.07216800310749813,-0.14486251074675532,-0.0726945076392572,0.3305111730761597,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2008-12-31,2008-11-30,0.013307444678722484,0.028241610794577585,0.0149341661158551,0.14214671457603076,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-01-31,2008-12-31,0.009703775367700979,-0.06959079134478532,-0.0792945667124863,0.13897610276334205,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-02-28,2009-01-31,0.042297415112501395,-0.0568884418298212,-0.0991858569423226,0.2093347624228701,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-03-31,2009-02-28,0.007420192887931762,0.09561319897658586,0.0881930060886541,0.17011398733379673,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-04-30,2009-03-31,0.1205476769540421,0.2117310277246846,0.0911833507706425,0.1858730819902433,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-05-31,2009-04-30,0.030237813385201193,0.0820240664184338,0.0517862530332326,0.20246386828415114,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-06-30,2009-05-31,-0.017619087739611412,-0.015170313989058111,0.0024487737505533,0.1618756140346839,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-07-31,2009-06-30,0.02459616427367986,0.09980005727286986,0.07520389299919,0.24888068884612638,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-08-31,2009-07-31,-0.006138700881778307,0.026666944991331695,0.03280564587311,0.12738149384217906,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-09-30,2009-08-31,0.033989223588334,0.0726639497176044,0.0386747261292704,0.15458079928196633,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-10-31,2009-09-30,-0.019303028570685967,-0.04096091092112287,-0.0216578823504369,0.20371301080985132,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-11-30,2009-10-31,-0.013401521030966292,0.044363745007970606,0.0577652660389369,0.3754942822591502,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2009-12-31,2009-11-30,0.03263764892030793,0.05569651703613273,0.0230588681158248,0.202455796267019,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-01-31,2009-12-31,-0.021717928068384802,-0.0557311071379301,-0.0340131790695453,0.17437735403475751,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-02-28,2010-01-31,0.021979272219081684,0.05486036619776129,0.0328810939786796,0.2068867704769492,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-03-31,2010-02-28,0.009058661366559917,0.06999829970998592,0.060939638343426,0.1963404832000043,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-04-30,2010-03-31,0.023572326193641153,0.04003882007057275,0.0164664938769316,0.17969285614486227,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-05-31,2010-04-30,-0.0003793807950033812,-0.07943459150261228,-0.0790552107076089,0.21270177426002612,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-06-30,2010-05-31,0.0036010067709176113,-0.04993571514398619,-0.0535367219149038,0.16662047516983985,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-07-31,2010-06-30,0.00015467606622635022,0.06925117270987274,0.0690964966436464,0.2034900317947219,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-08-31,2010-07-31,-0.0029872074113151265,-0.04826325664432793,-0.0452760492330128,0.18096048060464137,1000,1000,50,5,5,1.0,0.021234878631219662,0.021234878631219662,ok,adverse_100
2010-09-30,2010-08-31,0.013368894697799616,0.10605556949597342,0.0926866747981738,0.20407412565329128,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2010-10-31,2010-09-30,0.004856381917250047,0.043608420664998544,0.0387520387477485,0.19380519704265986,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-11-30,2010-10-31,0.024114655193202085,0.027625358117169384,0.0035107029239673,0.19683653624928943,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2010-12-31,2010-11-30,-0.026717451193200382,0.03961853395122852,0.0663359851444289,0.17617913193774107,1000,1000,50,5,5,1.0,0.02099277158220765,0.02099277158220765,ok,adverse_100
2011-01-31,2010-12-31,-0.005195356579576642,0.016375776435786457,0.0215711330153631,0.16003463773080534,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2011-02-28,2011-01-31,0.0047831526224440535,0.03846707367762776,0.0336839210551837,0.17709107525607184,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2011-03-31,2011-02-28,-0.008438185612587771,-0.005617335325666072,0.0028208502869217,0.22927072844087906,1000,1000,50,5,5,1.0,0.02632733156441614,0.02632733156441614,ok,adverse_100
2011-04-30,2011-03-31,0.012104374158232775,0.041739395086542876,0.0296350209283101,0.22263824630053794,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2011-05-31,2011-04-30,-0.002859704371212893,-0.014945751343944493,-0.0120860469727316,0.1768204537440162,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2011-06-30,2011-05-31,-0.004010272353997098,-0.020888050124705997,-0.0168777777707089,0.18461983443085175,1000,1000,50,5,5,1.0,0.018461983443085174,0.018461983443085174,ok,adverse_100
2011-07-31,2011-06-30,-0.04145314902143697,-0.06364986463584517,-0.0221967156144082,0.19402625390191572,1000,1000,50,6,5,1.0,0.01848284356993235,0.01848284356993235,ok,adverse_100
2011-08-31,2011-07-31,-0.007653208363919778,-0.06436414831832238,-0.0567109399544026,0.17296641656995554,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2011-09-30,2011-08-31,-0.03882822450776763,-0.11161018426710263,-0.072781959759335,0.18210430596012533,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2011-10-31,2011-09-30,0.03583547060094679,0.14580424257907168,0.1099687719781249,0.18255091866754242,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2011-11-30,2011-10-31,-0.0005170254883078524,-0.0028709746647927526,-0.0023539491764849,0.14883536020381577,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2011-12-31,2011-11-30,-0.0249375630353994,-0.017471949996074602,0.0074656130393248,0.21167247597018862,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-01-31,2011-12-31,0.053830908911982236,0.10172671771950394,0.0478958088075217,0.1741327175160488,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-02-29,2012-01-31,0.025726393491476478,0.07094377446368218,0.0452173809722057,0.16822483150721856,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-03-31,2012-02-29,-0.009899089153009945,0.020977395190736554,0.0308764843437465,0.21306846240420135,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-04-30,2012-03-31,0.018192269760680814,0.010429113046934316,-0.0077631567137465,0.16326732072274291,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-05-31,2012-04-30,-0.030191467573154343,-0.09133767159341184,-0.0611462040202575,0.1464367820579369,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-06-30,2012-05-31,-0.022984646790278847,0.014787956018864455,0.0377726028091433,0.3097047943395595,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-07-31,2012-06-30,-0.012079855082946378,-0.0022089694208275775,0.0098708856621188,0.1863337403653382,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-08-31,2012-07-31,0.010448614243578434,0.03541071998962193,0.0249621057460435,0.21219365825696354,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-09-30,2012-08-31,-0.001932296831730202,0.024595561468885297,0.0265278583006155,0.1873021111678554,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-10-31,2012-09-30,0.0198938347689812,0.002806110883560201,-0.017087723885421,0.1573120988500057,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-11-30,2012-10-31,0.028458484028973535,0.036201026617353534,0.00774254258838,0.15615571220191415,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2012-12-31,2012-11-30,0.00540901087647618,0.015375442944817781,0.0099664320683416,0.1678410438658418,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2013-01-31,2012-12-31,0.017501703623380216,0.07254251772051762,0.0550408140971374,0.1969514317800504,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2013-02-28,2013-01-31,-0.04494230478277701,-0.03235038426026471,0.0125919205225123,0.2045540899011884,1000,1000,50,5,5,1.0,0.03607546548428874,0.03607546548428874,ok,adverse_100
2013-03-31,2013-02-28,-0.017729293850439122,0.021926837631959878,0.039656131482399,0.19059811866085652,1000,1000,50,6,5,1.0,0.01700894501209353,0.01700894501209353,ok,adverse_100
2013-04-30,2013-03-31,-0.02560989169352341,-0.008465685022681912,0.0171442066708415,0.18778038763575974,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2013-05-31,2013-04-30,0.035924366060583565,0.06166176187142616,0.0257373958108426,0.19162586286800828,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2013-06-30,2013-05-31,-0.015040234286822409,-0.02821524920164521,-0.0131750149148228,0.21098858078262595,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2013-07-31,2013-06-30,0.027548294753998212,0.08262185587867951,0.0550735611246813,0.19951337422411258,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2013-08-31,2013-07-31,-0.005637861598650061,-0.03255270280513256,-0.0269148412064825,0.15885071223927522,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2013-09-30,2013-08-31,0.011957384622369241,0.04746287104334254,0.0355054864209733,0.18224295614068345,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2013-10-31,2013-09-30,-0.04368507849782908,-0.0005198858557430789,0.043165192642086,0.1924030124450239,1000,1000,50,5,5,1.0,0.02744398195971507,0.02744398195971507,ok,adverse_100
2013-11-30,2013-10-31,0.013326318395559138,0.043121580287878436,0.0297952618923193,0.24160391929599556,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2013-12-31,2013-11-30,0.007883525630774105,0.036023849827264906,0.0281403241964908,0.18573187958691126,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-01-31,2013-12-31,0.028795580750725552,-0.0049408067246722465,-0.0337363874753978,0.18107601593328826,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-02-28,2014-01-31,0.02143212477274658,0.06804698994336858,0.046614865170622,0.18506383148073396,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-03-31,2014-02-28,-0.00102532523264744,0.00373038793413236,0.0047557131667798,0.17040880986395748,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-04-30,2014-03-31,0.005603817647271015,0.007167785165217415,0.0015639675179464,0.17813504310733236,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-05-31,2014-04-30,0.01587082561604944,0.03769415092747274,0.0218233253114233,0.17290340789647207,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-06-30,2014-05-31,0.01880389857602404,0.04282107330713964,0.0240171747311156,0.16828574642751523,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-07-31,2014-06-30,-0.025696256507858745,-0.042675643641610146,-0.0169793871337514,0.16077060232563117,1000,1000,50,5,5,1.0,0.017952697246511353,0.017952697246511353,ok,adverse_100
2014-08-31,2014-07-31,0.034682648823134564,0.07660846502626206,0.0419258162031275,0.17051259250588274,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2014-09-30,2014-08-31,-0.03895741043159164,-0.05593278958216484,-0.0169753791505732,0.1620852356219291,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-10-31,2014-09-30,-0.014186583112609102,0.008745829408892597,0.0229324125215017,0.15036813709065563,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-11-30,2014-10-31,-0.02036159444002587,0.007472046039969728,0.0278336404799956,0.18150409353478178,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2014-12-31,2014-11-30,0.014706449376191307,0.011929229404404808,-0.0027772199717865,0.14696590310802393,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2015-01-31,2014-12-31,0.00842737658484646,-0.02107242893423704,-0.0294998055190835,0.1475041894223001,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2015-02-28,2015-01-31,0.007595866122052278,0.06774067041314417,0.0601448042910919,0.18230893058402028,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2015-03-31,2015-02-28,0.02023909744268298,0.00743206812510938,-0.0128070293175736,0.15148502907386166,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2015-04-30,2015-03-31,-0.06594251406717083,-0.05827013309583683,0.007672380971334,0.16947128055510624,1000,1000,50,5,5,1.0,0.056714656883146086,0.056714656883146086,ok,adverse_100
2015-05-31,2015-04-30,0.011594673105034902,0.024801087078198402,0.0132064139731635,0.18403790669570255,1000,1000,50,7,5,1.0,0.0,0.0,ok,adverse_100
2015-06-30,2015-05-31,-0.024017988000343726,-0.041198932877018625,-0.0171809448766749,0.14846918292603142,1000,1000,50,5,5,1.0,0.013179065472260205,0.013179065472260205,ok,adverse_100
2015-07-31,2015-06-30,-0.01844999678285634,0.0003150183322962585,0.0187650151151526,0.19335513776553911,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2015-08-31,2015-07-31,0.002360161887690497,-0.0574935407728264,-0.0598537026605169,0.18599594130131258,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2015-09-30,2015-08-31,-0.041423533067081575,-0.06938951798703027,-0.0279659849199487,0.1704598851524543,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2015-10-31,2015-09-30,-0.0218823398378558,0.056952295575048106,0.0788346354129039,0.1486330383080731,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2015-11-30,2015-10-31,-0.024365498416765177,-0.020986715867876277,0.0033787825488889,0.2219922109959919,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2015-12-31,2015-11-30,-0.002129319568586991,-0.021536886098557792,-0.0194075665299708,0.14093749154257046,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2016-01-31,2015-12-31,-0.09463893669454018,-0.1486081985697099,-0.0539692618751697,0.15916021391935017,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2016-02-29,2016-01-31,-0.03695172645812771,-0.0378637363679411,-0.0009120099098134,0.17281195562766993,1000,1000,50,5,5,1.0,0.01820317633507624,0.01820317633507624,ok,adverse_100
2016-03-31,2016-02-29,-0.020196483287117796,0.04802220693703361,0.0682186902241514,0.18753350327891674,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2016-04-30,2016-03-31,-0.014593402451090776,-0.007229550131122676,0.0073638523199681,0.15494777646506327,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2016-05-31,2016-04-30,-0.007699260684192423,0.010538533191333977,0.0182377938755264,0.21181023594093895,1000,1000,50,5,5,1.0,0.0216302042638132,0.0216302042638132,ok,adverse_100
2016-06-30,2016-05-31,-0.030999406083496075,-0.03105730480063781,-5.7898717141733984e-05,0.21905293304376594,1000,1000,50,6,5,1.0,0.0,0.0,ok,adverse_100
2016-07-31,2016-06-30,0.04233692771377347,0.08020293432401317,0.0378660066102397,0.15179543757834718,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2016-08-31,2016-07-31,-0.002410901436748064,0.0011964636100038361,0.0036073650467519,0.16269059845738665,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2016-09-30,2016-08-31,0.02711158387420595,0.028626330812033147,0.0015147469378272,0.167067269716126,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2016-10-31,2016-09-30,-0.01389774437140356,-0.03153831601653096,-0.0176405716451274,0.19619040957860562,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
2016-11-30,2016-10-31,0.05144007892882208,0.09564189966128718,0.0442018207324651,0.2025887588521439,1000,1000,50,5,5,1.0,0.0,0.0,ok,adverse_100
