path,extension,historical_blob_versions,first_reachable_commit,first_reachable_committed_at,last_reachable_commit,last_reachable_committed_at,strategy_record_path,native_agent_result_path,classification,paper_result_credit
res/strategy_record/trading/AMZN/1/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/1/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/2/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/2/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/2/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/3/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/3/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/3/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/4/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/4/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/AMZN/4/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/0/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/0/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/0/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/1/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/1/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/1/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/2/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/2/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/2/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/3/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/3/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/3/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/4/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/4/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/ETHUSD/4/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/0/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/0/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/0/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/1/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/1/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/1/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/2/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/2/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/2/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/3/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/3/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/3/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/4/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/4/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/GOOGL/4/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/0/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/0/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/0/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/1/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/1/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/1/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/2/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/2/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/2/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/3/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/3/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/3/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/4/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/4/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/MSFT/4/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/0/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/0/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/0/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/1/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/1/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/1/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/2/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/2/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/2/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/3/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/3/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/3/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/4/exp001/default/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/4/exp001/trained/best_params.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
res/strategy_record/trading/TSLA/4/exp001/trained/best_result.json,.json,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,True,False,opaque_rule_strategy_training_or_parameter_record_not_agent_output,False
tools/data_process.py,.py,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,False,False,python_source,False
tools/download_economic.py,.py,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,False,False,python_source,False
tools/download_expert_knowledege.py,.py,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,False,False,python_source,False
tools/download_news.py,.py,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,False,False,python_source,False
tools/download_prices.py,.py,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,False,False,python_source,False
tools/download_sentiment.py,.py,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,17248a0b8b729ee3e093e30bb7bea7f52181f363,2024-08-31T20:13:54+02:00,False,False,python_source,False
tools/echarts-5.4.3/.asf.yaml,.yaml,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.editorconfig,,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.eslintignore,,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.eslintrc-common.yaml,.yaml,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.gitattributes,,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.github/ISSUE_TEMPLATE/bug_report.yml,.yml,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.github/ISSUE_TEMPLATE/config.yml,.yml,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.github/ISSUE_TEMPLATE/feature_request.yml,.yml,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.github/pull_request_template.md,.md,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.github/workflows/ci.yml,.yml,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.github/workflows/nightly-next.yml,.yml,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
tools/echarts-5.4.3/.github/workflows/nightly.yml,.yml,1,408327fb60bc7c0f5ce415d4eb92cd0604c03b4d,2024-04-06T04:56:59+08:00,8a330054d2389d110b0e24fe9c142467b0d3b16f,2024-04-11T13:52:48+08:00,False,False,vendored_echarts_dependency,False
