formation_month,label_cutoff,reward_history_start,reward_history_end,reward_history_months,mean_base_absolute_position,mean_win_probability,mean_payoff_odds,mean_scaled_kelly,mean_volatility_adjustment,mean_cvar_cap,mean_final_absolute_exposure,risk_shrunk_count,risk_zeroed_count,finite_scores
2022-08-31,2022-02-28,2017-03-31,2022-02-28,60,0.24557523540341253,0.5613938088508531,1.1699911694773708,0.0869414283810502,0.48945724802193497,0.35564314240144085,0.037788922046376835,861,304,1000
2022-09-30,2022-03-31,2017-04-30,2022-03-31,60,0.2370512935957242,0.5592628233989311,1.1157850252424872,0.07748730481272971,0.4923298226522613,0.33950742548702373,0.03365087780525326,871,338,1000
2022-10-31,2022-04-30,2017-05-31,2022-04-30,60,0.23681481168591187,0.559203702921478,1.1463272788632317,0.0813516401720199,0.48962169521789134,0.3386663287729209,0.035356019158843996,865,322,1000
2022-11-30,2022-05-31,2017-06-30,2022-05-31,60,0.23706584733102884,0.5592664618327572,1.1542030665279444,0.0824158810407441,0.48986173369735053,0.3372144989050488,0.036193264480286376,858,303,1000
2022-12-31,2022-06-30,2017-07-31,2022-06-30,60,0.23547734038164886,0.5588693350954123,1.138137815652072,0.08018446429857913,0.4906504105576228,0.335150351428389,0.035271480803893064,862,311,1000
2023-01-31,2022-07-31,2017-08-31,2022-07-31,60,0.23772414209046494,0.5594310355226162,1.1825153363953336,0.08658986886106877,0.4892762628805767,0.3324992533633205,0.03813503634661413,867,266,1000
2023-02-28,2022-08-31,2017-09-30,2022-08-31,60,0.23887300237020928,0.5597182505925523,1.1833960587002315,0.08683586890340932,0.49085387262152347,0.3311552969929314,0.03817947760153944,867,266,1000
2023-03-31,2022-09-30,2017-10-31,2022-09-30,60,0.24161632881994632,0.5604040822049866,1.1712330851092436,0.0857082626804455,0.4921776770675015,0.3231234161021423,0.038202713622100225,872,255,1000
2023-04-30,2022-10-31,2017-11-30,2022-10-31,60,0.2433031940243542,0.5608257985060885,1.1725919348362255,0.08615565415041015,0.49229492844527645,0.3241502781855416,0.038463781884975214,881,253,1000
2023-05-31,2022-11-30,2017-12-31,2022-11-30,60,0.24192138157955048,0.5604803453948877,1.1766135715785802,0.08624635555411894,0.4922469617175896,0.3202202671392536,0.03842754365922967,880,257,1000
2023-06-30,2022-12-31,2018-01-31,2022-12-31,60,0.2431605632143076,0.5607901408035768,1.1938542233664815,0.08864488672079548,0.4907360288590742,0.32222368352992076,0.03950947476630898,879,243,1000
2023-07-31,2023-01-31,2018-02-28,2023-01-31,60,0.24568706656594255,0.5614217666414857,1.2052804902399874,0.08971110067213943,0.49181331834942704,0.3256027886317382,0.04030542536154817,875,234,1000
2023-08-31,2023-02-28,2018-03-31,2023-02-28,60,0.24755820625188493,0.5618895515629713,1.1856484093093898,0.0870766462921675,0.49414993047483474,0.32457492848070413,0.039077051490874655,883,255,1000
2023-09-30,2023-03-31,2018-04-30,2023-03-31,60,0.25386176096244195,0.5634654402406104,1.2187447205609856,0.09270314732320827,0.493531770121548,0.3322100035885481,0.04163560899468623,883,235,1000
2023-10-31,2023-04-30,2018-05-31,2023-04-30,60,0.25440708106559967,0.5636017702664,1.2204826205428743,0.093144485049525,0.49533617711649985,0.3343988750001043,0.04167070911134826,882,233,1000
2023-11-30,2023-05-31,2018-06-30,2023-05-31,60,0.25500135993474404,0.563750339983686,1.2522758624954275,0.09736948205999901,0.49685720521231,0.3356646077336509,0.04330382778291434,879,229,1000
2023-12-31,2023-06-30,2018-07-31,2023-06-30,60,0.25866343906251865,0.5646658597656297,1.301431220086899,0.10506675850534992,0.49965913920006283,0.34519055574431196,0.0467752906586779,873,215,1000
2024-01-31,2023-07-31,2018-08-31,2023-07-31,60,0.2616280834367682,0.565407020859192,1.3138993735013162,0.10719797221850232,0.49854734043899696,0.3500951930907691,0.047752047102669254,872,212,1000
2024-02-29,2023-08-31,2018-09-30,2023-08-31,60,0.2690206900885509,0.5672551725221376,1.3888089537658723,0.11763631184812468,0.49579887271460016,0.3742589024352367,0.05181526755029813,865,206,1000
2024-03-31,2023-09-30,2018-10-31,2023-09-30,60,0.27398517341061257,0.5684962933526531,1.35625906419464,0.11509010432507047,0.4976487520411356,0.3758353927535536,0.05061516141706225,866,204,1000
2024-04-30,2023-10-31,2018-11-30,2023-10-31,60,0.27045491972956986,0.5676137299323926,1.3391267850898807,0.11263460769535302,0.4979519987980035,0.3679210448208285,0.04928388482074864,865,211,1000
2024-05-31,2023-11-30,2018-12-31,2023-11-30,60,0.2811006996674215,0.5702751749168553,1.4140795325336042,0.12436678601177384,0.4968442668225676,0.4045245801312391,0.05483831711073326,863,201,1000
2024-06-30,2023-12-31,2019-01-31,2023-12-31,60,0.2888907939899891,0.5722226984974973,1.3626086810287792,0.11959300991292952,0.4987854449808924,0.40295012876189296,0.05281544434222525,864,204,1000
2024-07-31,2024-01-31,2019-02-28,2024-01-31,60,0.29013961402348537,0.5725349035058714,1.3590006444918479,0.12023542761076465,0.499500447475908,0.40224981186944014,0.05296838246771109,870,215,1000
2024-08-31,2024-02-29,2019-03-31,2024-02-29,60,0.2931215145128249,0.5732803786282062,1.3913319658860217,0.12401877407157845,0.49643829222196706,0.41307099485717613,0.054359963199503446,867,208,1000
2024-09-30,2024-03-31,2019-04-30,2024-03-31,60,0.2978039154014512,0.5744509788503629,1.3528390746568297,0.12029054611250702,0.49574085496259335,0.413677270508508,0.05286978036011729,869,217,1000
2024-10-31,2024-04-30,2019-05-31,2024-04-30,60,0.2986766660534733,0.5746691665133684,1.3525423482818253,0.11993804484954328,0.4965414843277131,0.4139399921063317,0.052669762391022,870,224,1000
2024-11-30,2024-05-31,2019-06-30,2024-05-31,60,0.29967155341555074,0.5749178883538878,1.4127696598393238,0.12745215345953584,0.49214107807979784,0.4290516223795405,0.05424339305795981,867,221,1000
