formation_month,reliability_start,reliability_end,reliability_months,finite_scores,buy_count,sell_count,hold_count,specialist_rankic__news,reliability_weight__news,specialist_rankic__fundamentals,reliability_weight__fundamentals,specialist_rankic__dynamics,reliability_weight__dynamics,specialist_rankic__macro,reliability_weight__macro
2010-06-30,2005-06-30,2010-05-31,60,948,351,380,217,0.0011702197041787337,0.21807272375195128,0.02542061884222694,0.27791980302113173,0.012485898438502539,0.24419946960248742,0.01868165053212172,0.2598080036244296
2010-07-31,2005-07-31,2010-06-30,60,950,386,369,195,-0.0028398945131697198,0.21636703355885575,0.022457098853796417,0.2786471061568784,0.012248304290359783,0.2516044428613014,0.012952079202039982,0.25338141742296444
2010-08-31,2005-08-31,2010-07-31,60,950,373,338,239,-0.005028929553132854,0.21214606860103075,0.023355335053304286,0.28177748137505987,0.011846858381277324,0.25114561732045976,0.013342792827992883,0.2549308327034496
2010-09-30,2005-09-30,2010-08-31,60,950,361,346,243,-0.00482210305370522,0.21757391517695102,0.02569773175517398,0.2952247647918905,0.005970917321242081,0.24237081249346915,0.006980650194061935,0.24483050753768934
2010-10-31,2005-10-31,2010-09-30,60,953,382,371,200,-0.0026404039725855355,0.21837032982696614,0.027083852321691807,0.29395742535774794,0.00959335009151024,0.2467880627728702,0.007171982361340663,0.24088418204241563
2010-11-30,2005-11-30,2010-10-31,60,943,372,356,215,0.0003554374939899523,0.22467605391701576,0.02730605029458091,0.2941723242083282,0.009952455908960545,0.24730682903823656,0.0043552387369541696,0.23384479283641946
2010-12-31,2005-12-31,2010-11-30,60,947,377,382,188,0.0007852914499948939,0.22906515065067534,0.024727704385603476,0.29103123352289584,0.005249102666329349,0.23952183359048607,0.005607486949140896,0.24038178223594275
2011-01-31,2006-01-31,2010-12-31,60,943,391,352,200,-0.0006819519247028294,0.22750844767858894,0.023142161625546245,0.28871166925550446,0.002700414483461543,0.23533523615487467,0.008121318227373647,0.248444646911032
2011-02-28,2006-02-28,2011-01-31,60,946,387,378,181,0.003256352604434063,0.23303945614032812,0.025763130203804836,0.2918603851508304,0.005445686641789947,0.23819772814016943,0.004900411816211386,0.23690243056867194
2011-03-31,2006-03-31,2011-02-28,60,945,389,361,195,0.002242811444650495,0.23195987199932222,0.024293825397723463,0.2891872871723635,0.0054732424165138405,0.23957552243570945,0.005348693053441021,0.23927731839260477
2011-04-30,2006-04-30,2011-03-31,60,947,381,359,207,0.0012052899351178944,0.2289874382616338,0.026779932026730655,0.2957201500850946,0.004736919086832271,0.23721892259973124,0.005096515559959293,0.23807348905354028
2011-05-31,2006-05-31,2011-04-30,60,945,378,347,220,0.003060880657939921,0.23160258885556292,0.02848564014541115,0.2986494622708827,0.0055080105250759495,0.23734012109174393,0.0034079589586517743,0.23240782778181046
2011-06-30,2006-06-30,2011-05-31,60,939,380,343,216,0.0015478963034845658,0.225781920697872,0.029583383495758054,0.2988448231840157,0.007636530622454943,0.23995608415981123,0.0057268522455163895,0.23541717195830106
2011-07-31,2006-07-31,2011-06-30,60,942,355,353,234,0.004271108921194783,0.22985022840907324,0.029988443579618617,0.29725824196385353,0.00930663096547319,0.24172075052537223,0.0048439914071360425,0.23117077910170095
2011-08-31,2006-08-31,2011-07-31,60,947,395,360,192,0.004443120323449236,0.2284991343598619,0.03103831498767175,0.2981165056356231,0.01408799885185687,0.2516353981881257,0.0014444720670584498,0.22174896181638928
2011-09-30,2006-09-30,2011-08-31,60,937,383,344,210,0.006420427690207368,0.22455122838329303,0.03125448658617474,0.28785142422164695,0.01972423416075252,0.25650340378670483,0.009292471709736017,0.23109394360835517
2011-10-31,2006-10-31,2011-09-30,60,936,371,333,232,0.004951242435491467,0.22952906620397093,0.03147695417905541,0.2992522278063214,0.014765171414460602,0.25319728346394305,-0.00019239208246007075,0.21802142252576456
2011-11-30,2006-11-30,2011-10-31,60,931,371,333,227,0.0018623673086108799,0.2200725732139105,0.030799134664101366,0.29392512080338906,0.019569302656061584,0.2627036849141617,0.003317628647195674,0.22329862106853876
2011-12-31,2006-12-31,2011-11-30,60,926,361,351,214,0.002631246304609315,0.21939682102270477,0.032218862022902015,0.29493595040807896,0.018872231296755974,0.25808575366542036,0.006293871044581662,0.22758147490379582
2012-01-31,2007-01-31,2011-12-31,60,928,362,340,226,0.0020184779073932194,0.22114965927165287,0.031900264692616066,0.29816813280741916,0.013327828552162508,0.2476293743418465,0.0072610296891566384,0.23305283357908152
2012-02-29,2007-02-28,2012-01-31,60,930,359,374,197,0.004743384290184203,0.22571690015588583,0.033546967109022115,0.3010623505723832,0.011678716971609604,0.24192672394312367,0.007184202110609387,0.23129402532860732
2012-03-31,2007-03-31,2012-02-29,60,924,357,366,201,0.0024489061803095184,0.2220600510729859,0.032013546886346035,0.29844756408137535,0.011595762306187142,0.24332947930619447,0.008606306078370846,0.23616290553944433
2012-04-30,2007-04-30,2012-03-31,60,923,344,347,232,0.0015388472265153695,0.2199370606584344,0.02926635605497097,0.2902133974908192,0.015126546240816812,0.25194691426671517,0.009390851691762854,0.23790262758403122
2012-05-31,2007-05-31,2012-04-30,60,923,341,318,264,0.0006070858477777024,0.2177797983715771,0.02816759530511039,0.28688732637722286,0.01911195513123131,0.26204942890680155,0.007484062753101469,0.23328344634439852
2012-06-30,2007-06-30,2012-05-31,60,928,349,334,245,-0.00019230858986272713,0.21965732785664424,0.02584394851749665,0.2849835052999763,0.017990739600395565,0.26345938336749,0.0052313493286654245,0.23189978347588963
2012-07-31,2007-07-31,2012-06-30,60,922,329,328,265,-0.0028453153767076882,0.21610568173011718,0.02543931697324974,0.2867508954617508,0.016291110950720333,0.26168246905277326,0.005732438917834642,0.23546095375535875
2012-08-31,2007-08-31,2012-07-31,60,920,347,332,241,-0.0027568957789536933,0.21774896246173725,0.0261240106603718,0.29065933616308903,0.013274781862658035,0.25561173354128575,0.005283511066639563,0.23597996783388797
2012-09-30,2007-09-30,2012-08-31,60,927,355,343,229,-0.0035121410215747527,0.21784904658141704,0.026161205696091372,0.29310644695857685,0.009722095913160731,0.24867448334631073,0.006325571274084806,0.24037002311369526
2012-10-31,2007-10-31,2012-09-30,60,924,342,346,236,-0.007615109194666155,0.2123855786788322,0.02460134374507775,0.29311584885868897,0.007583855480369147,0.24724828565304285,0.007584664848284256,0.24725028680943592
2012-11-30,2007-11-30,2012-10-31,60,930,359,351,220,-0.00787550603989549,0.2132983513647942,0.026300054308006086,0.3001995738789737,0.0033809825986660593,0.23871175609812628,0.007113594259431589,0.24779031865810572
2012-12-31,2007-12-31,2012-11-30,60,927,356,343,228,-0.008850891868489273,0.21553780691537827,0.0237672424283626,0.298663545897182,-0.0025535473863733554,0.2295474534793166,0.008451293785129843,0.2562511937081231
2013-01-31,2008-01-31,2012-12-31,60,929,363,341,225,-0.003259269021548629,0.22099131254465168,0.023064866465144496,0.2875407950103471,0.0028237138798668667,0.23485145784377848,0.01168664164722784,0.25661643460122274
2013-02-28,2008-02-29,2013-01-31,60,921,336,326,259,-0.0023023383561087954,0.2274043636769,0.020226765164889013,0.28486654452519905,-0.000441306486143235,0.2316760568554562,0.009563143664152672,0.25605303494244475
2013-03-31,2008-03-31,2013-02-28,60,927,336,335,256,-0.00044329215773868114,0.23369446126217863,0.018679717436625068,0.2829427660270889,-0.0010872444127125876,0.2321944154820311,0.0067675997576634225,0.25116835722870134
2013-04-30,2008-04-30,2013-03-31,60,927,354,346,227,0.0005188803810787353,0.23471771164789823,0.019395350319091394,0.2834818966294353,-0.003070303106720047,0.22644265412242043,0.008947069332236495,0.255357737600246
2013-05-31,2008-05-31,2013-04-30,60,924,375,343,206,-0.0018465472751429894,0.2317944742272161,0.018083061489623117,0.2829151925410731,-0.006607871979290814,0.22101660734313414,0.011266884164917114,0.26427372588857656
2013-06-30,2008-06-30,2013-05-31,60,923,353,341,229,-0.006366403829720187,0.22951521257396698,0.015382102496832398,0.285275213663617,-0.013520034402803199,0.2136700509695781,0.01044743494340577,0.2715395227928379
2013-07-31,2008-07-31,2013-06-30,60,919,354,348,217,-0.0037574007042874206,0.234593547309045,0.014874165214990461,0.2826388940054052,-0.009857676350043098,0.22071045283000826,0.007313400348423765,0.26205710585554154
2013-08-31,2008-08-31,2013-07-31,60,919,354,349,216,-0.0024067503391234707,0.23514006778363988,0.014230749786587749,0.27770415904773726,-0.005723447014086987,0.2274690995380016,0.007522692977614437,0.25968667363062137
2013-09-30,2008-09-30,2013-08-31,60,914,358,341,215,0.00013279788374237432,0.23634369860884577,0.015072304694644687,0.2744261427491096,-0.003991273698088968,0.22679496689708428,0.01060450461825994,0.2624351917449605
2013-10-31,2008-10-31,2013-09-30,60,919,359,340,220,-0.000880319963634754,0.23936902776849633,0.01626459693460987,0.2841367337988419,-0.007297141513570774,0.22449157864032052,0.00426300321972053,0.2520026597923414
2013-11-30,2008-11-30,2013-10-31,60,917,367,328,222,-0.00042841307224531687,0.24298296482389892,0.016892764056843836,0.2889353927345658,-0.009542289998915718,0.22181696681735186,0.0009131406719510357,0.24626467562418342
2013-12-31,2008-12-31,2013-11-30,60,910,364,336,210,0.0005674026162884614,0.2431909117992286,0.014595575784967927,0.2798149555984852,-0.007831485485482103,0.22359981169500873,0.004677410207811842,0.25339432090727754
2014-01-31,2009-01-31,2013-12-31,60,904,341,330,233,0.0011221385936602815,0.2503463806824196,0.011437713446242389,0.27755003692265157,-0.009778345661090013,0.2244921273520954,2.367083446098983e-05,0.24761145504283344
2014-02-28,2009-02-28,2014-01-31,60,905,342,333,230,0.0012523841094077988,0.25284949730136747,0.009733104287938313,0.2752284943401587,-0.010295526354837471,0.22527352594728375,-0.0012306423442066659,0.24664848241118997
2014-03-31,2009-03-31,2014-02-28,60,907,367,308,232,-0.0010030874733201463,0.24259444410697714,0.010622241139256599,0.27250157146162185,-0.007825775668714927,0.22659498409336226,0.005273457448327527,0.2583090003380388
2014-04-30,2009-04-30,2014-03-31,60,915,349,346,220,-0.0024602084277583905,0.22972374419178967,0.010536509236160922,0.2616073332364004,-0.0008741574431335236,0.23339632743181032,0.015628230267447214,0.27527259513999963
2014-05-31,2009-05-31,2014-04-30,60,909,356,350,203,-0.003484211026563607,0.22548088048284598,0.009676431969904437,0.25719686365379163,0.0048303229006164275,0.24503001356880105,0.015379843132233393,0.2722922422945614
2014-06-30,2009-06-30,2014-05-31,60,912,369,346,197,0.0006287807403621092,0.23803564480207337,0.0060541840689355385,0.2513067900341514,0.001713753126952575,0.24063232698811485,0.013238280622487976,0.27002523817566043
2014-07-31,2009-07-31,2014-06-30,60,906,356,330,220,0.0005354500098760553,0.23718315817804034,0.009410189766196978,0.2591948406923943,0.0022694147533030323,0.2413316936471946,0.01059737722775597,0.26229030748237087
2014-08-31,2009-08-31,2014-07-31,60,906,363,337,206,-0.0009648182468400608,0.2348762158566082,0.010607484053629952,0.26369197414290313,0.0029965576188209797,0.24436729308354022,0.008062027517759909,0.2570645169169485
2014-09-30,2009-09-30,2014-08-31,60,905,354,331,220,-0.002548403432542473,0.23187117715752245,0.010393227632006919,0.26390739292157117,0.005155998970144759,0.25044165284017283,0.006480089067363652,0.25377977708073357
2014-10-31,2009-10-31,2014-09-30,60,907,356,320,231,0.00031803195135577343,0.2417786192844277,0.006822916074918085,0.25802883761202783,0.003980757838351903,0.25079848548381745,0.0034192014640637694,0.24939405761972702
2014-11-30,2009-11-30,2014-10-31,60,909,354,341,214,0.0024391302709041484,0.245401193037696,0.008347396253082003,0.26033702814546217,0.005158696627544979,0.25216661948008545,0.001082777810537064,0.24209515933675643
2014-12-31,2009-12-31,2014-11-30,60,905,362,352,191,0.002661215340156361,0.2431303087478385,0.009427186221059532,0.26014970620593614,0.007551765306485299,0.2553162695151863,0.0019485303940562186,0.2414037155310391
2015-01-31,2010-01-31,2014-12-31,60,903,353,321,229,0.003815528041646629,0.24148619359065457,0.010790592646125493,0.2589313446804849,0.013139551846727188,0.26508553304403576,0.0008785468862652255,0.23449692868482477
2015-02-28,2010-02-28,2015-01-31,60,906,366,327,213,0.0024240920180035328,0.24198591065885386,0.009624924874195289,0.26005361794132553,0.007683935953506662,0.2550546774124779,0.002803510524534154,0.24290579398734277
2015-03-31,2010-03-31,2015-02-28,60,911,357,334,220,0.001506242185046964,0.24158950280784228,0.00866657715663393,0.25952249017447737,0.009783800649570603,0.2624381935378128,-0.0006441614369068748,0.23644981347986763
2015-04-30,2010-04-30,2015-03-31,60,912,357,317,238,-1.531355024670921e-05,0.24263312076610594,0.010352460850356798,0.26913907552295796,0.0026646635417964942,0.24922354936099803,-0.0015222294473558444,0.239004254349938
2015-05-31,2010-05-31,2015-04-30,60,914,381,325,208,0.0010985402915923376,0.24356088843250281,0.005373069605664605,0.2541976869973694,0.008455986392986921,0.26215644069140437,-0.0003388603354180309,0.24008498387872335
2015-06-30,2010-06-30,2015-05-31,60,913,363,328,222,0.004723102510498305,0.24593106941202247,0.0030084310954755548,0.24175010698445804,0.014495006074238679,0.2711766155939712,0.0027566568273175206,0.2411422080095483
2015-07-31,2010-07-31,2015-06-30,60,904,357,345,202,0.005942041720285821,0.24280175197396067,0.004247056820653396,0.2387209808680788,0.018771549369309457,0.27603850072190217,0.005792431128491686,0.24243876643605844
2015-08-31,2010-08-31,2015-07-31,60,910,346,343,221,0.007410764850060192,0.2475609772285532,0.004781381822442257,0.2411364833216934,0.016154457009032192,0.2701814704188791,0.004774989266950224,0.24112106903087432
2015-09-30,2010-09-30,2015-08-31,60,917,382,342,193,0.005061363246353864,0.23237326691317972,0.002747689381702584,0.22705862617405628,0.02189658480906427,0.2749796798534,0.01842164884306569,0.26558842705936403
2015-10-31,2010-10-31,2015-09-30,60,918,344,337,237,0.0008394304437896303,0.23037010546304534,0.0019809827876775903,0.23301496832671778,0.01780744882729351,0.27297148894821766,0.014330470843903402,0.26364343726201916
2015-11-30,2010-11-30,2015-10-31,60,918,358,337,223,-0.0014374536480013349,0.22716073878977955,-0.0013701162820270048,0.22731375436035395,0.018294687199571027,0.27671255941439643,0.015398337125952554,0.2688129474354701
2015-12-31,2010-12-31,2015-11-30,60,909,346,337,226,-0.00326992264854047,0.2212598795886358,0.0014117037211506223,0.2318647436383468,0.024195217610766595,0.29119389146545777,0.011189530892078229,0.2556814853075595
2016-01-31,2011-01-31,2015-12-31,60,920,393,353,174,-0.004985895335276428,0.21688251604993383,0.005329838329865113,0.2404502344788706,0.026288180137743446,0.296514630421406,0.007673698661222384,0.24615261904978947
2016-02-29,2011-02-28,2016-01-31,60,919,383,335,201,-0.00581070380249911,0.21660757673843087,0.007303966739426621,0.24696188665951252,0.021611356734889224,0.2849483454064782,0.009117782437181983,0.25148219119557846
2016-03-31,2011-03-31,2016-02-29,60,918,353,338,227,-0.008184799340494828,0.21475172510790771,0.006050188390778546,0.24760443961499173,0.016780172518741292,0.27565010129789036,0.011699000002964673,0.26199373397921016
2016-04-30,2011-04-30,2016-03-31,60,911,338,358,215,-0.00758236445098984,0.22231112326669478,-0.0004891966775822311,0.23865274238768075,0.01249075649974653,0.2717300380900278,0.010849292826181587,0.26730609625559665
2016-05-31,2011-05-31,2016-04-30,60,918,349,358,211,-0.006159940796685138,0.2225620135773606,-0.001820221053621214,0.23243322347424314,0.015179937699888235,0.2755046647650279,0.012976357121853722,0.2695000981833683
2016-06-30,2011-06-30,2016-05-31,60,920,378,345,197,-0.008436429181626594,0.21920371880346928,-0.00142734645618816,0.23511913603385987,0.017547962266242705,0.2842475276390138,0.009179928613824865,0.2614296175236571
2016-07-31,2011-07-31,2016-06-30,60,924,336,362,226,-0.009293240045088443,0.21954844518713332,0.00042743453649225863,0.24196175125063318,0.012141131708436474,0.2720311638473332,0.010071371787672794,0.2664586397149002
2016-08-31,2011-08-31,2016-07-31,60,923,376,350,197,-0.007300912572325618,0.2232943184607209,-0.001474877163491028,0.23668995290541428,0.008574473302576267,0.26171197676772545,0.014721330909407249,0.27830375186613937
2016-09-30,2011-09-30,2016-08-31,60,920,353,354,213,-0.008084560264224093,0.23049687692695797,-0.0038223514718562484,0.24053350677343413,0.005742174730297884,0.2646755306571961,0.005597952805579485,0.26429408564241175
2016-10-31,2011-10-31,2016-09-30,60,925,365,355,205,-0.009493515657937159,0.21894594831365866,-0.004579989469274733,0.2299725950544887,0.011035129519089769,0.2688386377021624,0.015900771589317023,0.28224281892969033
2016-11-30,2011-11-30,2016-10-31,60,929,372,358,199,-0.009204571475195487,0.2221220273639847,-0.006946559384114973,0.2271946239963302,0.008906645419890957,0.26622426967066487,0.015531678989415683,0.2844590789690202
2016-12-31,2011-12-31,2016-11-30,60,928,367,347,214,-0.008836773524992153,0.22755805791994374,-0.005849754429234484,0.23445779580386322,0.00638972981089978,0.26498426287358373,0.00936982273570593,0.2729998834026093
2017-01-31,2012-01-31,2016-12-31,60,929,353,353,223,-0.008692506888841094,0.22486135400031487,-0.0059448198893194085,0.2311255057291681,0.011078497423208267,0.2740180694057195,0.009599462605762601,0.26999507086479757
2017-02-28,2012-02-29,2017-01-31,60,929,366,364,199,-0.01186481166010564,0.21925006826319635,-0.006318719406677174,0.23175339763963626,0.011708802892918603,0.27753556527603,0.009495730858926648,0.27146096882113746
2017-03-31,2012-03-31,2017-02-28,60,931,369,371,191,-0.009987331161223948,0.2238576807896816,-0.0032350443741042704,0.2394951974349163,0.00769834767505887,0.26716522431687084,0.008561740932551631,0.26948189745853124
2017-04-30,2012-04-30,2017-03-31,60,929,357,374,198,-0.009089948821566749,0.22348677197072778,0.001262142244764305,0.2478622472366839,0.006290438417816342,0.2606441582912557,0.009076072257691229,0.2680068225013327
2017-05-31,2012-05-31,2017-04-30,60,933,362,358,213,-0.007927808036035907,0.2228127287954358,0.004802156560777976,0.2530611814556276,0.004586905614063484,0.252517050700172,0.011875395804960921,0.27160903904876466
2017-06-30,2012-06-30,2017-05-31,60,929,353,351,225,-0.010905841601301097,0.21717606669277167,0.0037050911272178224,0.25134279363599393,0.0026994133381148763,0.24882776273668528,0.015445452263599247,0.2826533769345491
2017-07-31,2012-07-31,2017-06-30,60,931,366,368,197,-0.011179177167805197,0.21715595379301342,0.0027348848095182466,0.2495742325673949,0.003653656880407374,0.2518778170532196,0.014734115469805936,0.28139199658637204
2017-08-31,2012-08-31,2017-07-31,60,927,371,364,192,-0.012269113125167819,0.21137073945951634,0.0030437348574840423,0.2463472511287121,0.009020609170129637,0.2615200290916064,0.016120248330923057,0.28076198032016525
2017-09-30,2012-09-30,2017-08-31,60,925,361,369,195,-0.012282739311255862,0.21052395276723943,0.002694479287350942,0.24453822165950043,0.008125819512215452,0.25818723138049915,0.018618599854086572,0.28675059419276094
2017-10-31,2012-10-31,2017-09-30,60,934,364,383,187,-0.010533571628092321,0.20941756074566698,0.005550654158367848,0.24596085936218923,0.012416272368328011,0.26344077952564715,0.01893320066978704,0.2811808003664967
2017-11-30,2012-11-30,2017-10-31,60,938,376,360,202,-0.010171398187305558,0.2112721630081454,0.00560356677527906,0.2473728775527244,0.011913688180774894,0.2634854209698453,0.017229056120443988,0.27786953846928486
2017-12-31,2012-12-31,2017-11-30,60,935,373,352,210,-0.007270841683346778,0.21690420201909644,0.007949762994063393,0.25256328159414565,0.010835552822516952,0.2599579106445345,0.014838365951964267,0.2705746057422234
2018-01-31,2013-01-31,2017-12-31,60,939,374,375,190,-0.008244701718179375,0.21357011419841856,0.009547789221353601,0.2551598194787564,0.012098057984514113,0.26175076686892557,0.015022780018143493,0.2695192994538995
2018-02-28,2013-02-28,2018-01-31,60,936,367,357,212,-0.007072794572081189,0.21593838607537702,0.010269794221067951,0.2568311860053337,0.011601402108628369,0.2602740421345821,0.014136423287385734,0.26695638578470715
2018-03-31,2013-03-31,2018-02-28,60,931,359,349,223,-0.008508250006696425,0.2117491999516106,0.013466939159168363,0.2637902940880256,0.010678095627158069,0.2565352319208611,0.015022305809690573,0.26792527403950267
2018-04-30,2013-04-30,2018-03-31,60,932,350,365,217,-0.009213083233264474,0.2092263862117131,0.012751408429790898,0.2606195731751675,0.01284651497762129,0.2608675573600911,0.016022812071536673,0.26928648325302834
2018-05-31,2013-05-31,2018-04-30,60,931,360,353,218,-0.007124562272087425,0.21165767814603417,0.013327718076788463,0.2596911518318264,0.016312802000923783,0.26756001240167304,0.013865374266629815,0.2610911576204665
2018-06-30,2013-06-30,2018-05-31,60,929,344,336,249,-0.0070030539982185195,0.21352302839406054,0.015676587997153626,0.267880532839146,0.013239114612745214,0.26142995112464606,0.011594845882811374,0.25716648764214745
2018-07-31,2013-07-31,2018-06-30,60,932,374,345,213,-0.009994230110197743,0.20672472660612135,0.0163243271630921,0.2689629553970302,0.012231369775713976,0.25817666120880683,0.015267578049800966,0.2661356567880417
2018-08-31,2013-08-31,2018-07-31,60,939,381,351,207,-0.008879868087273816,0.20821359532289302,0.016286821902376767,0.2677975683950355,0.015454931603457008,0.2655790271120097,0.012718359810922635,0.2584098091700618
2018-09-30,2013-09-30,2018-08-31,60,941,367,343,231,-0.00985109950471604,0.20915497129043323,0.01578334937007368,0.2702695935254934,0.013919528897530297,0.2652789067039971,0.010083926467637134,0.2552965284800762
2018-10-31,2013-10-31,2018-09-30,60,937,353,344,240,-0.012856697199169804,0.20685978401954747,0.01430246305405006,0.2714105975601397,0.012484285260367942,0.26652046074956065,0.008147527126575628,0.2552091576707522
2018-11-30,2013-11-30,2018-10-31,60,942,367,318,257,-0.013518166840393257,0.20791404301155647,0.012563963997875096,0.2698715345799416,0.010662750203753195,0.2647891661717944,0.00784230029864057,0.2574252562367075
2018-12-31,2013-12-31,2018-11-30,60,941,384,334,223,-0.013541851789085018,0.20642020541406006,0.015374058934039835,0.2756337606853039,0.013418973791208853,0.27029722289383323,0.004667921676468894,0.24764881100680294
2019-01-31,2014-01-31,2018-12-31,60,937,342,328,267,-0.01529317051540157,0.20877470878310705,0.01550666603072217,0.2840794883669244,0.008676660369256824,0.26532461298478976,-0.0005988859116304645,0.2418211898651787
2019-02-28,2014-02-28,2019-01-31,60,933,359,337,237,-0.016344097930769016,0.2092119822507005,0.012791435443251169,0.2799758475849878,0.007202389676086288,0.2647571215188079,-0.0001233700511006569,0.2460550486455037
2019-03-31,2014-03-31,2019-02-28,60,932,345,341,246,-0.014737445302545619,0.2115707102664072,0.01321539821670541,0.27980353755424964,0.011310678595863552,0.2745244997095014,-0.004617999850616001,0.2341012524698419
2019-04-30,2014-04-30,2019-03-31,60,930,344,354,232,-0.015581339805042192,0.210821238222972,0.01079985271080512,0.27446465391840297,0.011823684644669288,0.2772891450407934,-0.003697233270293759,0.2374249628178316
2019-05-31,2014-05-31,2019-04-30,60,929,334,344,251,-0.01835533608511019,0.20491497936588296,0.007921216674364759,0.26649638689755567,0.01651348766505866,0.2904070024597295,-0.0033114979921802855,0.2381816312768318
2019-06-30,2014-06-30,2019-05-31,60,927,336,335,256,-0.02186868233107283,0.19782730945592494,0.01252889335350337,0.2790442112446394,0.013545257331183756,0.2818947776159291,-0.0020315118826402336,0.24123370168350658
2019-07-31,2014-07-31,2019-06-30,60,925,356,344,225,-0.019853562465838893,0.20231932537607164,0.009077624344566826,0.27019911117693335,0.015149227864903506,0.2871128003794267,-0.0026208635678862968,0.24036876306756835
2019-08-31,2014-08-31,2019-07-31,60,928,360,336,232,-0.0200400936625175,0.19825411371833834,0.00909480417222674,0.2653099032127573,0.021708278664670885,0.30097684465314295,-0.0028413158590358633,0.23545913841576138
2019-09-30,2014-09-30,2019-08-31,60,934,365,327,242,-0.02293473785496628,0.19536013372491973,0.009466951463225643,0.27011872593949576,0.015462630479398432,0.28680954184715507,0.0008073086723467606,0.24771159848842944
2019-10-31,2014-10-31,2019-09-30,60,935,358,342,235,-0.022303615672050102,0.19453398570944946,0.009503593684581618,0.26738216780025503,0.015803818550568643,0.2847698253888788,0.004098687097249631,0.2533140211014167
2019-11-30,2014-11-30,2019-10-31,60,941,379,352,210,-0.022043232546324176,0.19808954379946062,0.0076433889280536765,0.2665562750208726,0.010221906413674587,0.2735188550872184,0.005856428445202785,0.2618353260924483
2019-12-31,2014-12-31,2019-11-30,60,933,352,358,223,-0.02349316922048384,0.19849007930458284,0.007529143379007072,0.27068674954265914,0.006747480677500434,0.26857914011313916,0.004360467367527236,0.26224403103961885
2020-01-31,2015-01-31,2019-12-31,60,930,351,354,225,-0.02447539583829461,0.19787888168117204,0.005225532297597014,0.26631089811975955,0.006160235114225763,0.2688117832997201,0.00548337108471118,0.2669984368993482
2020-02-29,2015-02-28,2020-01-31,60,928,366,360,202,-0.02094239963234902,0.20192682904037684,0.00697810819643253,0.2669631082735498,0.010609984987732936,0.27683709971005427,0.002107895174427698,0.25427296297601915
2020-03-31,2015-03-31,2020-02-29,60,915,379,367,169,-0.02006191227781612,0.20154997153188628,0.011355710824098579,0.27594831379912454,0.010057829035943266,0.2723899723722665,0.0015251316092752191,0.25011174229672267
2020-04-30,2015-04-30,2020-03-31,60,920,383,358,179,-0.01965417599145155,0.20377256103990607,0.01073985681610133,0.2761501675539284,0.01409154910401645,0.28556273034976004,-0.005602864020250545,0.23451454105640546
2020-05-31,2015-05-31,2020-04-30,60,918,380,365,173,-0.016217688215896493,0.2098139505991959,0.01166812150524471,0.27729426912626287,0.011572170171915523,0.2770283291846542,-0.004514503016658539,0.235863451089887
2020-06-30,2015-06-30,2020-05-31,60,913,355,361,197,-0.015556450429926387,0.21400407161159182,0.012591989416276279,0.2835757943174209,0.0057852125263712206,0.26491570224020333,-0.005137326172177436,0.23750443183078385
2020-07-31,2015-07-31,2020-06-30,60,907,386,349,172,-0.014220015905298087,0.2126960615011006,0.01324783667173902,0.2799308843579568,0.007157557959720033,0.2633910852964066,-0.0004970040018270732,0.24398196884453607
2020-08-31,2015-08-31,2020-07-31,60,900,366,342,192,-0.01312886784264102,0.21454893237205044,0.011819808555404893,0.2753449290828533,0.007142310543114223,0.2627622469050225,0.0010953128434845407,0.24734389164007375
2020-09-30,2015-09-30,2020-08-31,60,894,367,337,190,-0.012439793329413647,0.22110596171778313,0.009917952035047398,0.2765024011584933,0.005402404363152991,0.2642945043913851,-0.005036127355474953,0.23809713273233854
2020-10-31,2015-10-31,2020-09-30,60,893,364,347,182,-0.010661068904397154,0.2224256824509906,0.008307729097806287,0.26888425666248883,0.006834586146950916,0.2649522404082667,-0.0015110582038945298,0.24373782047825374
2020-11-30,2015-11-30,2020-10-31,60,889,373,342,174,-0.014091722434715265,0.21932347578273362,0.006977785800970334,0.27076269708733003,0.002233964122736538,0.2582180967281687,-0.0003243983801398338,0.25169573040176774
2020-12-31,2015-12-31,2020-11-30,60,879,341,320,218,-0.011659136728278797,0.2246286649638469,0.003990554441774338,0.2626823670910137,-6.516051573055778e-05,0.2522418685455266,0.003135973907439971,0.2604470993996127
2021-01-31,2016-01-31,2020-12-31,60,865,327,332,206,-0.007613017493905971,0.2339633948093877,0.0006591188382288896,0.25414018748608963,-0.0026783283765109064,0.2457983690546619,0.005256999918938126,0.2660980486498607
2021-02-28,2016-02-29,2021-01-31,60,875,351,329,195,-0.010088911357042192,0.2288718775694956,-0.00401538109629999,0.24320328636010002,0.0012182774637432823,0.25627068485879007,0.007047828039429045,0.27165415121161435
2021-03-31,2016-03-31,2021-02-28,60,881,372,304,205,-0.010115053936653722,0.222948594783519,0.002163588793675884,0.25207525037242107,0.0033091046452618446,0.25497941439586136,0.009031811892365137,0.2699967404481985
2021-04-30,2016-04-30,2021-03-31,60,874,354,331,189,-0.010298894142378641,0.21423543228009642,0.007292188023701899,0.2554397022580958,0.009913222214415917,0.262223377058113,0.012130109433535673,0.26810148840369474
2021-05-31,2016-05-31,2021-04-30,60,879,380,325,174,-0.011121961518517411,0.2084787544212095,0.009724398734070949,0.2568008139280345,0.013093582399186062,0.2656003081921527,0.014410108156198111,0.2691201234586032
