seed,lookback,regime,metric,paper_value,recomputed_value,absolute_error,display_match,action_sha256,action_counts
1,30,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
1,30,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,1,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,1,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,1,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,1,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,1,bull,total_return_pct,22.12,0.136978403444,21.983021596556,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
2,1,bull,daily_return_mean_pct,0.36,0.002290227524,0.357709772476,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
2,1,bull,daily_return_std_pct,2.59,0.128534153794,2.461465846206,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
2,1,bull,sharpe_ratio,0.14,0.017818046457,0.122181953543,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
2,1,sideways,total_return_pct,1.27,-3.264770312674,4.534770312674,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
2,1,sideways,daily_return_mean_pct,0.02,-0.027590693534,0.047590693534,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
2,1,sideways,daily_return_std_pct,1.11,1.892942965348,0.782942965348,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
2,1,sideways,sharpe_ratio,0.15,-0.014575554594,0.164575554594,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
2,3,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,3,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,3,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,3,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,3,bull,total_return_pct,22.12,0.520614220613,21.599385779387,False,a50c889a903328e3e53a47e5d7d209c03783db55aed0518de5a52041c7218cca,"{""Buy"": 36, ""Sell"": 25}"
2,3,bull,daily_return_mean_pct,0.36,0.022227149199,0.337772850801,False,a50c889a903328e3e53a47e5d7d209c03783db55aed0518de5a52041c7218cca,"{""Buy"": 36, ""Sell"": 25}"
2,3,bull,daily_return_std_pct,2.59,1.670086811409,0.919913188591,False,a50c889a903328e3e53a47e5d7d209c03783db55aed0518de5a52041c7218cca,"{""Buy"": 36, ""Sell"": 25}"
2,3,bull,sharpe_ratio,0.14,0.01330897834,0.12669102166,False,a50c889a903328e3e53a47e5d7d209c03783db55aed0518de5a52041c7218cca,"{""Buy"": 36, ""Sell"": 25}"
2,3,sideways,total_return_pct,1.27,-0.364709613764,1.634709613764,False,6d0d42447dda1a601143f0a73aa1abaad527668651d8da2465521c814aeccc8e,"{""Buy"": 21, ""Sell"": 51}"
2,3,sideways,daily_return_mean_pct,0.02,-0.002380700937,0.022380700937,False,6d0d42447dda1a601143f0a73aa1abaad527668651d8da2465521c814aeccc8e,"{""Buy"": 21, ""Sell"": 51}"
2,3,sideways,daily_return_std_pct,1.11,0.729570563428,0.380429436572,False,6d0d42447dda1a601143f0a73aa1abaad527668651d8da2465521c814aeccc8e,"{""Buy"": 21, ""Sell"": 51}"
2,3,sideways,sharpe_ratio,0.15,-0.003263153774,0.153263153774,False,6d0d42447dda1a601143f0a73aa1abaad527668651d8da2465521c814aeccc8e,"{""Buy"": 21, ""Sell"": 51}"
2,5,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,5,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,5,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,5,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,5,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,5,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,5,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,5,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,5,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,5,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,5,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,5,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,10,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,10,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,10,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,10,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,10,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,10,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,10,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,10,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,10,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,10,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,10,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,10,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,20,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,20,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,20,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,20,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,20,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,20,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,20,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,20,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
2,20,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,20,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,20,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,20,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,30,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,30,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,30,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,30,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
2,30,bull,total_return_pct,22.12,16.527707038146,5.592292961854,False,3eac76778bed33e43a95709ec2028157f51f6b8c132811a67fcf61a0d055f365,"{""Buy"": 48, ""Sell"": 13}"
2,30,bull,daily_return_mean_pct,0.36,0.270004531145,0.089995468855,False,3eac76778bed33e43a95709ec2028157f51f6b8c132811a67fcf61a0d055f365,"{""Buy"": 48, ""Sell"": 13}"
2,30,bull,daily_return_std_pct,2.59,2.180221413611,0.409778586389,False,3eac76778bed33e43a95709ec2028157f51f6b8c132811a67fcf61a0d055f365,"{""Buy"": 48, ""Sell"": 13}"
2,30,bull,sharpe_ratio,0.14,0.123842711323,0.016157288677,False,3eac76778bed33e43a95709ec2028157f51f6b8c132811a67fcf61a0d055f365,"{""Buy"": 48, ""Sell"": 13}"
2,30,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,30,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,30,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
2,30,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,1,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,1,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,1,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,1,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,1,bull,total_return_pct,22.12,0.136978403444,21.983021596556,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
3,1,bull,daily_return_mean_pct,0.36,0.002290227524,0.357709772476,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
3,1,bull,daily_return_std_pct,2.59,0.128534153794,2.461465846206,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
3,1,bull,sharpe_ratio,0.14,0.017818046457,0.122181953543,False,02d5be307cc13af5e6002fa34ec666e48caec62a571e12bfe0dde924bce9a2ed,"{""Sell"": 61}"
3,1,sideways,total_return_pct,1.27,-3.264770312674,4.534770312674,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
3,1,sideways,daily_return_mean_pct,0.02,-0.027590693534,0.047590693534,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
3,1,sideways,daily_return_std_pct,1.11,1.892942965348,0.782942965348,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
3,1,sideways,sharpe_ratio,0.15,-0.014575554594,0.164575554594,False,fd755d9e321100195a596341aa060495f1f0260685e6557e79a415d817d09580,"{""Buy"": 72}"
3,3,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,3,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,3,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,3,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,3,bull,total_return_pct,22.12,9.492342600872,12.627657399128,False,8b5e45d1de1ee1575393a2dc2f23810bac4be170b3f81c26771e6086715b23f2,"{""Buy"": 39, ""Sell"": 22}"
3,3,bull,daily_return_mean_pct,0.36,0.16650124371,0.19349875629,False,8b5e45d1de1ee1575393a2dc2f23810bac4be170b3f81c26771e6086715b23f2,"{""Buy"": 39, ""Sell"": 22}"
3,3,bull,daily_return_std_pct,2.59,2.049717211984,0.540282788016,False,8b5e45d1de1ee1575393a2dc2f23810bac4be170b3f81c26771e6086715b23f2,"{""Buy"": 39, ""Sell"": 22}"
3,3,bull,sharpe_ratio,0.14,0.081231324368,0.058768675632,False,8b5e45d1de1ee1575393a2dc2f23810bac4be170b3f81c26771e6086715b23f2,"{""Buy"": 39, ""Sell"": 22}"
3,3,sideways,total_return_pct,1.27,-6.399094823813,7.669094823813,False,b47b6599e7bda97f6ffe561bc965bf798c0722c784da15dbfa997ad65abcb529,"{""Buy"": 23, ""Sell"": 49}"
3,3,sideways,daily_return_mean_pct,0.02,-0.08638454044,0.10638454044,False,b47b6599e7bda97f6ffe561bc965bf798c0722c784da15dbfa997ad65abcb529,"{""Buy"": 23, ""Sell"": 49}"
3,3,sideways,daily_return_std_pct,1.11,0.918049085115,0.191950914885,False,b47b6599e7bda97f6ffe561bc965bf798c0722c784da15dbfa997ad65abcb529,"{""Buy"": 23, ""Sell"": 49}"
3,3,sideways,sharpe_ratio,0.15,-0.094095775314,0.244095775314,False,b47b6599e7bda97f6ffe561bc965bf798c0722c784da15dbfa997ad65abcb529,"{""Buy"": 23, ""Sell"": 49}"
3,5,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,5,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,5,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,5,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,5,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,5,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,5,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,5,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,5,sideways,total_return_pct,1.27,-1.190104356653,2.460104356653,False,2f88cf08f1869bde2b8e2dcbf8d802964ef632d52068b9829b189f052de0023a,"{""Buy"": 3, ""Sell"": 69}"
3,5,sideways,daily_return_mean_pct,0.02,-0.016183939534,0.036183939534,False,2f88cf08f1869bde2b8e2dcbf8d802964ef632d52068b9829b189f052de0023a,"{""Buy"": 3, ""Sell"": 69}"
3,5,sideways,daily_return_std_pct,1.11,0.207319617484,0.902680382516,False,2f88cf08f1869bde2b8e2dcbf8d802964ef632d52068b9829b189f052de0023a,"{""Buy"": 3, ""Sell"": 69}"
3,5,sideways,sharpe_ratio,0.15,-0.078062750309,0.228062750309,False,2f88cf08f1869bde2b8e2dcbf8d802964ef632d52068b9829b189f052de0023a,"{""Buy"": 3, ""Sell"": 69}"
3,10,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,10,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,10,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,10,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,10,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,10,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,10,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,10,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,10,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,10,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,10,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,10,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,20,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,20,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,20,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,20,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,20,bull,total_return_pct,22.12,22.124418906647,0.004418906647,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,20,bull,daily_return_mean_pct,0.36,0.355521473343,0.004478526657,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,20,bull,daily_return_std_pct,2.59,2.593342208069,0.003342208069,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,20,bull,sharpe_ratio,0.14,0.137090073279,0.002909926721,True,899a96dfb74c361711132cecb78d43bef9f7038220a44fed7fd75095d27d2fe9,"{""Buy"": 61}"
3,20,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,20,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,20,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,20,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,30,bear,total_return_pct,-13.22,-13.223477672656,0.003477672656,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,30,bear,daily_return_mean_pct,-0.19,-0.186669798829,0.003330201171,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,30,bear,daily_return_std_pct,2.36,2.356217776528,0.003782223472,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,30,bear,sharpe_ratio,-0.08,-0.079224340249,0.000775659751,True,b23e292bb28051f0ad1995c0952a3d38c37ed0de65aaf1d9de909b8a6f563117,"{""Buy"": 65}"
3,30,bull,total_return_pct,22.12,7.171056229906,14.948943770094,False,d22466a2c90e549511b80aba44417b706142697f62bc4f295b273e91e49e5e77,"{""Buy"": 47, ""Sell"": 14}"
3,30,bull,daily_return_mean_pct,0.36,0.127223645182,0.232776354818,False,d22466a2c90e549511b80aba44417b706142697f62bc4f295b273e91e49e5e77,"{""Buy"": 47, ""Sell"": 14}"
3,30,bull,daily_return_std_pct,2.59,1.764455878281,0.825544121719,False,d22466a2c90e549511b80aba44417b706142697f62bc4f295b273e91e49e5e77,"{""Buy"": 47, ""Sell"": 14}"
3,30,bull,sharpe_ratio,0.14,0.072103613782,0.067896386218,False,d22466a2c90e549511b80aba44417b706142697f62bc4f295b273e91e49e5e77,"{""Buy"": 47, ""Sell"": 14}"
3,30,sideways,total_return_pct,1.27,1.265545864661,0.004454135339,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,30,sideways,daily_return_mean_pct,0.02,0.017293198427,0.002706801573,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,30,sideways,daily_return_std_pct,1.11,0.11361322968,0.99638677032,False,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
3,30,sideways,sharpe_ratio,0.15,0.152211133122,0.002211133122,True,c6327a3fbbc159bd4fa251e8884b8476fd2e94f2b117dc3bf1d2e71071f9cdd8,"{""Sell"": 72}"
