asset,strategy,regime,metric,paper_value,source_recomputed_value,absolute_error,display_tolerance,status,evidence
btc,gpt_4o,bear,daily_return_mean_pct,-0.21,-0.21195262166924997,0.0019526216692499765,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=2ac2db026a308c538e287aa73407d39d67ecfe05;blob=1c69b074049ee6017dfaa755b95ad5d2d616f252;path=logs/btc-bear-4o.out;model=match;full_period=True;state_replay=True
btc,gpt_4o,bear,daily_return_std_pct,1.71,1.7147016613860844,0.00470166138608441,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=2ac2db026a308c538e287aa73407d39d67ecfe05;blob=1c69b074049ee6017dfaa755b95ad5d2d616f252;path=logs/btc-bear-4o.out;model=match;full_period=True;state_replay=True
btc,gpt_4o,bear,sharpe_ratio,-0.12,-0.12360903732834633,0.0036090373283463317,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=2ac2db026a308c538e287aa73407d39d67ecfe05;blob=1c69b074049ee6017dfaa755b95ad5d2d616f252;path=logs/btc-bear-4o.out;model=match;full_period=True;state_replay=True
eth,buy_and_hold,bull,total_return_pct,22.59,22.585990143422883,0.004009856577116722,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,bull,daily_return_mean_pct,0.36,0.3624233460584126,0.002423346058412601,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,bull,daily_return_std_pct,2.62,2.62405161986223,0.004051619862230016,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,bull,sharpe_ratio,0.14,0.13811593617866436,0.0018840638213356575,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,sideways,total_return_pct,-1.91,-1.911410076746889,0.0014100767468889774,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,sideways,daily_return_mean_pct,-0.01,-0.007705812493585337,0.0022941875064146633,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,sideways,daily_return_std_pct,1.94,1.9394531709224654,0.0005468290775345608,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,sideways,sharpe_ratio,-0.0,-0.003973188220842789,0.003973188220842789,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,bear,total_return_pct,-12.24,-12.243004399419288,0.003004399419287651,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,bear,daily_return_mean_pct,-0.17,-0.1688603502846302,0.0011396497153698115,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,bear,daily_return_std_pct,2.39,2.3916853457100005,0.001685345710000341,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,buy_and_hold,bear,sharpe_ratio,-0.07,-0.07060307936724092,0.0006030793672409107,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,bull,total_return_pct,10.17,10.171753362243741,0.001753362243741563,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,bull,daily_return_mean_pct,0.18,0.1817348543396566,0.0017348543396566163,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,bull,daily_return_std_pct,2.29,2.292532228148676,0.00253222814867593,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,bull,sharpe_ratio,0.08,0.07927254069026361,0.0007274593097363891,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,sideways,total_return_pct,-5.45,-5.452582276049145,0.0025822760491447383,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,sideways,daily_return_mean_pct,-0.15,-0.07182064561155635,0.07817935438844364,0.0050000000010000005,mismatch,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,sideways,daily_return_std_pct,1.64,0.9982149635319816,0.6417850364680183,0.0050000000010000005,mismatch,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,sideways,sharpe_ratio,-0.07,-0.07194907733844576,0.001949077338445751,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,bear,total_return_pct,-10.12,-10.116613586491297,0.0033864135087018354,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,bear,daily_return_mean_pct,-0.15,-0.147816392930734,0.002183607069265986,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,bear,daily_return_std_pct,1.64,1.6394235373225183,0.0005764626774815707,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,sma,bear,sharpe_ratio,-0.09,-0.09016363957549707,0.00016363957549707375,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,bull,total_return_pct,5.2,5.204326322224029,0.0043263222240286225,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,bull,daily_return_mean_pct,0.11,0.1089386915650708,0.0010613084349292007,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,bull,daily_return_std_pct,2.37,2.367737033767443,0.002262966232557062,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,bull,sharpe_ratio,0.05,0.04600962438456781,0.003990375615432196,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,sideways,total_return_pct,-2.62,-2.621865256102307,0.0018652561023069225,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,sideways,daily_return_mean_pct,-0.03,-0.030649353197064983,0.0006493531970649842,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,sideways,daily_return_std_pct,1.08,1.0818356703192529,0.0018356703192528023,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,sideways,sharpe_ratio,-0.03,-0.028330876895582734,0.0016691231044172646,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,bear,total_return_pct,-15.9,-15.90006627267334,6.627267334025078e-05,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,bear,daily_return_mean_pct,-0.24,-0.24442118881194325,0.004421188811943255,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,bear,daily_return_std_pct,1.86,1.85819729631254,0.001802703687460161,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,slma,bear,sharpe_ratio,-0.13,-0.13153672610383174,0.001536726103831737,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,bull,total_return_pct,7.72,7.717058948904332,0.0029410510956680014,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,bull,daily_return_mean_pct,0.13,0.12729218827953817,0.0027078117204618335,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,bull,daily_return_std_pct,1.22,1.2183852106967543,0.0016147893032456562,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,bull,sharpe_ratio,0.1,0.104476143638303,0.004476143638302996,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,sideways,total_return_pct,0.77,0.7651856139860413,0.004814386013958671,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,sideways,daily_return_mean_pct,0.02,0.020560765576354438,0.0005607655763544377,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,sideways,daily_return_std_pct,1.43,1.4294254152152126,0.0005745847847873353,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,sideways,sharpe_ratio,0.01,0.014383937320198574,0.0043839373201985735,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,bear,total_return_pct,-12.15,-12.149155805456068,0.0008441945439319198,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,bear,daily_return_mean_pct,-0.18,-0.18391859257574764,0.0039185925757476425,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,bear,daily_return_std_pct,1.56,1.5563985793516322,0.0036014206483678812,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,macd,bear,sharpe_ratio,-0.12,-0.11816933979235887,0.0018306602076411244,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,bull,total_return_pct,2.59,2.593878232725877,0.003878232725877062,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,bull,daily_return_mean_pct,0.04,0.042104741527667564,0.0021047415276675627,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,bull,daily_return_std_pct,0.4,0.3992468285679836,0.0007531714320164196,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,bull,sharpe_ratio,0.11,0.10546042827362868,0.0045395717263713165,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,sideways,total_return_pct,4.47,4.471132871960659,0.0011328719606593651,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,sideways,daily_return_mean_pct,0.07,0.06512098064183329,0.004879019358166717,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,sideways,daily_return_std_pct,1.02,1.0244523778119323,0.0044523778119323065,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,sideways,sharpe_ratio,0.06,0.06356662549890446,0.0035666254989044632,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,bear,total_return_pct,-0.41,-0.4103401698640097,0.0003401698640096984,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,bear,daily_return_mean_pct,0.0,-0.004508371208859984,0.004508371208859984,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,bear,daily_return_std_pct,0.58,0.5835737608190185,0.003573760819018501,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,bollinger_bands,bear,sharpe_ratio,-0.01,-0.007725452224809929,0.002274547775190071,0.0050000000010000005,exact_displayed_precision_match,pinned_native_environment_with_released_traditional_strategy_logic
eth,lstm,bull,total_return_pct,22.12,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,bull,daily_return_mean_pct,0.36,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,bull,daily_return_std_pct,2.59,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,bull,sharpe_ratio,0.14,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,sideways,total_return_pct,1.27,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,sideways,daily_return_mean_pct,0.02,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,sideways,daily_return_std_pct,1.11,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,sideways,sharpe_ratio,0.15,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,bear,total_return_pct,-13.22,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,bear,daily_return_mean_pct,-0.19,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,bear,daily_return_std_pct,2.36,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,lstm,bear,sharpe_ratio,-0.08,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,partial_lstm_code_only
eth,informer,bull,total_return_pct,14.55,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,bull,daily_return_mean_pct,0.23,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,bull,daily_return_std_pct,1.54,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,bull,sharpe_ratio,0.15,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,sideways,total_return_pct,-4.74,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,sideways,daily_return_mean_pct,-0.06,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,sideways,daily_return_std_pct,1.45,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,sideways,sharpe_ratio,-0.04,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,bear,total_return_pct,-11.49,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,bear,daily_return_mean_pct,-0.17,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,bear,daily_return_std_pct,1.65,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,informer,bear,sharpe_ratio,-0.1,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,bull,total_return_pct,7.77,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,bull,daily_return_mean_pct,0.13,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,bull,daily_return_std_pct,1.81,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,bull,sharpe_ratio,0.08,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,sideways,total_return_pct,-10.06,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,sideways,daily_return_mean_pct,-0.14,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,sideways,daily_return_std_pct,1.33,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,sideways,sharpe_ratio,-0.1,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,bear,total_return_pct,-19.44,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,bear,daily_return_mean_pct,-0.31,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,bear,daily_return_std_pct,1.61,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,autoformer,bear,sharpe_ratio,-0.2,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,bull,total_return_pct,13.31,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,bull,daily_return_mean_pct,0.21,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,bull,daily_return_std_pct,1.5,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,bull,sharpe_ratio,0.14,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,sideways,total_return_pct,-8.08,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,sideways,daily_return_mean_pct,-0.11,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,sideways,daily_return_std_pct,1.08,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,sideways,sharpe_ratio,-0.1,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,bear,total_return_pct,-10.64,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,bear,daily_return_mean_pct,-0.16,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,bear,daily_return_std_pct,1.04,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,timesnet,bear,sharpe_ratio,-0.16,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,bull,total_return_pct,8.95,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,bull,daily_return_mean_pct,0.15,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,bull,daily_return_std_pct,1.37,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,bull,sharpe_ratio,0.11,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,sideways,total_return_pct,-9.64,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,sideways,daily_return_mean_pct,-0.13,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,sideways,daily_return_std_pct,1.66,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,sideways,sharpe_ratio,-0.11,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,bear,total_return_pct,-13.76,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,bear,daily_return_mean_pct,-0.21,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,bear,daily_return_std_pct,1.39,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,patchtst,bear,sharpe_ratio,-0.15,,,0.0050000000010000005,unverifiable_no_shipped_full_period_output,implementation_not_released
eth,gpt_3_5_turbo,bull,total_return_pct,18.91,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,bull,daily_return_mean_pct,0.3,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,bull,daily_return_std_pct,2.01,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,bull,sharpe_ratio,0.15,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,sideways,total_return_pct,-5.02,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,sideways,daily_return_mean_pct,-0.06,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,sideways,daily_return_std_pct,1.56,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,sideways,sharpe_ratio,-0.04,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,bear,total_return_pct,-14.4,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,bear,daily_return_mean_pct,-0.22,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,bear,daily_return_std_pct,2.08,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_3_5_turbo,bear,sharpe_ratio,-0.1,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_4,bull,total_return_pct,25.72,25.722222658674387,0.0022226586743876453,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=f23f5c5bf7a569dae513255693f8e22033eaefb6;blob=79c7f7aab0f72ef6caa89af22689d0aebdb6e76d;path=logs/eth-bull-gpt4.out;model=match;full_period=True;state_replay=True
eth,gpt_4,bull,daily_return_mean_pct,0.41,0.40507294363347335,0.004927056366526628,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=f23f5c5bf7a569dae513255693f8e22033eaefb6;blob=79c7f7aab0f72ef6caa89af22689d0aebdb6e76d;path=logs/eth-bull-gpt4.out;model=match;full_period=True;state_replay=True
eth,gpt_4,bull,daily_return_std_pct,2.45,2.4525417890973973,0.002541789097397107,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=f23f5c5bf7a569dae513255693f8e22033eaefb6;blob=79c7f7aab0f72ef6caa89af22689d0aebdb6e76d;path=logs/eth-bull-gpt4.out;model=match;full_period=True;state_replay=True
eth,gpt_4,bull,sharpe_ratio,0.17,0.1651645429383494,0.0048354570616506165,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=f23f5c5bf7a569dae513255693f8e22033eaefb6;blob=79c7f7aab0f72ef6caa89af22689d0aebdb6e76d;path=logs/eth-bull-gpt4.out;model=match;full_period=True;state_replay=True
eth,gpt_4,sideways,total_return_pct,0.72,0.7201881107199659,0.0001881107199659393,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=e93b74a29312a499f0555dd320830aca3f7ab78b;path=logs/eth-sideways-gpt4.out;model=match;full_period=False;state_replay=True
eth,gpt_4,sideways,daily_return_mean_pct,0.03,0.028733018955306073,0.001266981044693926,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=e93b74a29312a499f0555dd320830aca3f7ab78b;path=logs/eth-sideways-gpt4.out;model=match;full_period=False;state_replay=True
eth,gpt_4,sideways,daily_return_std_pct,1.67,1.6727387005747907,0.0027387005747907534,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=e93b74a29312a499f0555dd320830aca3f7ab78b;path=logs/eth-sideways-gpt4.out;model=match;full_period=False;state_replay=True
eth,gpt_4,sideways,sharpe_ratio,0.02,0.017177230935969116,0.002822769064030884,0.0050000000010000005,unverifiable_trace_model_or_period_conflict,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=e93b74a29312a499f0555dd320830aca3f7ab78b;path=logs/eth-sideways-gpt4.out;model=match;full_period=False;state_replay=True
eth,gpt_4,bear,total_return_pct,-13.72,-13.723508728856682,0.003508728856681742,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=7249f7842311ae173471a5409ae4f3cd966c0fb9;path=logs/eth-bear-gpt4.out;model=match;full_period=True;state_replay=True
eth,gpt_4,bear,daily_return_mean_pct,-0.21,-0.20639838850440795,0.003601611495592044,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=7249f7842311ae173471a5409ae4f3cd966c0fb9;path=logs/eth-bear-gpt4.out;model=match;full_period=True;state_replay=True
eth,gpt_4,bear,daily_return_std_pct,2.02,2.015650712388389,0.004349287611610908,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=7249f7842311ae173471a5409ae4f3cd966c0fb9;path=logs/eth-bear-gpt4.out;model=match;full_period=True;state_replay=True
eth,gpt_4,bear,sharpe_ratio,-0.1,-0.10239789425611441,0.002397894256114405,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=e2c73a721cf136964432e81ef248bd5500c9a090;blob=7249f7842311ae173471a5409ae4f3cd966c0fb9;path=logs/eth-bear-gpt4.out;model=match;full_period=True;state_replay=True
eth,gpt_4o,bull,total_return_pct,25.47,25.474680791776173,0.004680791776173976,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=ee084c491b11b4e7784a981dd5b85e7bc5c1d5af;blob=cfe001453da16de42d7cba251c8164c620cdf405;path=logs/eth-bull-4o.out;model=match;full_period=True;state_replay=True
eth,gpt_4o,bull,daily_return_mean_pct,0.4,0.3974549517247453,0.002545048275254702,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=ee084c491b11b4e7784a981dd5b85e7bc5c1d5af;blob=cfe001453da16de42d7cba251c8164c620cdf405;path=logs/eth-bull-4o.out;model=match;full_period=True;state_replay=True
eth,gpt_4o,bull,daily_return_std_pct,2.25,2.25440401242309,0.004404012423090187,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=ee084c491b11b4e7784a981dd5b85e7bc5c1d5af;blob=cfe001453da16de42d7cba251c8164c620cdf405;path=logs/eth-bull-4o.out;model=match;full_period=True;state_replay=True
eth,gpt_4o,bull,sharpe_ratio,0.18,0.1763015633109838,0.0036984366890162046,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=ee084c491b11b4e7784a981dd5b85e7bc5c1d5af;blob=cfe001453da16de42d7cba251c8164c620cdf405;path=logs/eth-bull-4o.out;model=match;full_period=True;state_replay=True
eth,gpt_4o,sideways,total_return_pct,-6.59,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_4o,sideways,daily_return_mean_pct,-0.07,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_4o,sideways,daily_return_std_pct,1.81,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_4o,sideways,sharpe_ratio,-0.04,,,0.0050000000010000005,unverifiable_no_recovered_author_trace,no_matching_trace_in_official_or_paper_author_history
eth,gpt_4o,bear,total_return_pct,-15.35,-15.347200993058507,0.002799006941492266,0.0050000000010000005,author_trace_exact_metric_and_native_state_replay,author_commit=ee084c491b11b4e7784a981dd5b85e7bc5c1d5af;blob=bbc43e8b75bac93d77a83bd8a335eb463ecab7ac;path=logs/eth-bear-4o.out;model=match;full_period=True;state_replay=True
