head_commit,status,repository_count,branch_ref_count,example_repositories,paper_result_credit
45ba7cf4ffd116a15f48bb84a6fbd8f507159152,connected_divergent,1,1,stream-iori/TradingAgents,False
45bd7d68aded07dafe5e6d5e5323b95de415cec1,connected_divergent,1,1,sunjoonkim/TradingAgents,False
4603fdda241809b77dfe99187bc1a18302b2f940,connected_divergent,1,1,ychetra/TradingAgents,False
46141a0c7fc903aaefacb92521e26ef6e9188681,connected_divergent,1,1,mrgiangleai/TradingAgents,False
463b81104a05918fb30fbed9c32f8dc41233fdde,connected_divergent,1,1,hook-7/TradingAgents,False
463f5ec3e6ca88187c137be8f28332db34773055,connected_divergent,1,1,ha5h6r000wn/TradingAgents,False
4641c03340c70e0e75e74234c998325164c72b36,official_history_reachable,477,478,0xli/TradingAgents;2025Hyc/TradingAgents;26286982/TradingAgents;4640396/TradingAgents;764999/TradingAgents,False
464d25c28e6409bfed81f7005de803c52cd01905,connected_divergent,1,1,CoreZen/TradingAgents,False
466949229e6577a27a04f0c0618a5468068a6acc,disconnected_divergent,1,1,Lohitha052-air/TradingAgents,False
466eff672796687045408137f3d7cff2831faa7c,connected_divergent,1,1,imbibekk/TradingAgents,False
46832596680ad363ecc40f351776802ba95a2495,connected_divergent,1,1,kevin-bruton/TradingAgents,False
468401c356b270aeb453d09ec2fa0d7ead86fd29,connected_divergent,1,1,NagyVikt/tradingagents,False
468f4fe1f49651bb7253d8564df71f30b1662ace,connected_divergent,1,1,elash01/TradingAgents,False
46a2c672c4c1fad7e2b22cefa91f30a242cff3d8,connected_divergent,1,1,jaylew20250206/TradingAgents,False
46b357aef9f232a5ca1d3f8793add3f12867cfed,connected_divergent,1,1,adalbertobrant/TradingAgents,False
46b6b2289a409d2ba0b95ac704a7d0e841d551f3,connected_divergent,1,1,qdwxzm44-cell/TradingAgents,False
46b9a873fda840ea561301d769fc623c2a04df3d,connected_divergent,1,1,bgscr/TradingAgents,False
46bd80347a26a15d7de4edb86aa494e0a7b16d93,connected_divergent,1,1,octo-patch/TradingAgents,False
46c71ab680feae9fccf9ebf8a77b3046e14c24fb,connected_divergent,1,1,dinu12141/TradingAgents,False
46d1ab51062aebeb398214a5573589decd377930,connected_divergent,1,1,nickcastlecoded/NickTradingAgentsCoded,False
46e2e973d5f2c47592b12614604daef742322ef5,connected_divergent,1,1,jinyiabc/TradingAgents,False
46e3841a0bb82d6acaeb88a7d3b679bf4651409d,connected_divergent,1,1,z1r1f1/TradingAgents,False
46e72df505fbb3efc2cba085d416806cce692987,connected_divergent,1,1,CWFred/TradingAgents,False
46f105f4d49cc9d88cd219f121f6006d9951237c,connected_divergent,1,1,ZacBi/TradingAgents,False
47176ba8a25cbbf8feb24417765eb189c61885da,official_history_reachable,3,3,traderin1/TradingAgents;xngwu1995/tradingagents;zealhsu/tradingagents,False
4720da4e027a444185d1666a243c44b681a24516,connected_divergent,1,1,nornen0202/TradingAgents,False
473b3c3f4e3cef41acd3835d7c9dc289f6c2ae87,connected_divergent,1,1,BlairLee/AdvancedTradingAgents,False
473ed864f27417c48f7487c7ec4dc776d46da77b,connected_divergent,1,1,crabbag3/TradingAgents,False
474061fb5cf73bd015f9b02d096bb0511d6bdf43,connected_divergent,1,1,samchenku/TradingAgents,False
475c8d11db5f0b10e7c3ab3dc18aae5881503fb8,connected_divergent,1,1,faceWang753/TradingAgents,False
479184b09918ae9a7762939bee24b908c42b70a8,disconnected_divergent,1,1,PotatoChipking/TradingAgents,False
47931cb23238b1fd46fb1ce0bb764d7b9b8c9729,connected_divergent,1,1,hkn1304/TradingAgents,False
47b23ca7ef464792f21e57239199c5083a968b0f,connected_divergent,1,1,voodoo12345/TradingAgents,False
47b5fcb3700372abd2cfc2c2042711dac8fa7afc,connected_divergent,1,1,minhtit-fpt/TradingAgents,False
47b698bce53fa140af26e4e517e5504c50c9c634,connected_divergent,1,1,HUAN2022A/TradingAgents,False
47bd6a1052788b43884b45ea44de5bd25eab6b46,connected_divergent,1,1,erikgunawans/TradingAgents,False
47cbb321fe67c1833ae26a5536e548c7f2910bb7,official_history_reachable,7,7,576581737-hub/TradingAgents;ACEMAKER23/TradingAgentsFork;Lision/TradingAgents;como104/TradingAgents;east1203/TradingAgents,False
47d81c6525db37a1d5d5b2c3845abdc8eecccaab,connected_divergent,1,1,m1ngshum/tradingagents,False
47e1ac325ed173c37d786c187ee44ebb52f4798b,connected_divergent,1,1,VegarGG/TradingAgents,False
47f4c38a00e33d6bd1196fd874327fea3c925832,connected_divergent,1,1,Cazador0/TradingAgents_main,False
47fbdcbec53e6f2f572b29aa4d56914c17127c15,connected_divergent,1,1,MysticLiu/TradingAgentsTest,False
47fe98b0c525d46e70ca725cda340546d4dead64,connected_divergent,1,1,santhosht/TradingAgents,False
4808d46451b0ddf1cd18a6930eb3f8d309a1781a,connected_divergent,1,1,haochao2016/TradingAgents,False
48147dda3a0bab9718831268e0a297e0b98fdc10,connected_divergent,1,1,roboghar/TradingAgents,False
481868f3cbcbf3ff908af80e23f5eb96cd043259,disconnected_divergent,1,1,oabdelmaksoud/TauricResearch-Skill,False
481f343d3d5fba81c930c42becbe4fc2f78953e0,connected_divergent,1,1,nornen0202/TradingAgents,False
482c48dd0b3b1e22cd97c115aca4a02e646a97c2,connected_divergent,1,1,degaohu/TradingAgents,False
4833eb30a838938881290131ae3684705e531ba0,connected_divergent,1,1,sharkpicker/TradingAgents,False
4840843d6784f3e6946cbb8cc95bce02ae412dcf,connected_divergent,1,1,iDataist/TradingAgents,False
4857deba52b95346188d0e7de333b4004efbc256,connected_divergent,1,1,onefinedayLAST/TradingAgents,False
485f279f3c302977f121cd7af01bd29926876965,connected_divergent,1,1,Shivam-Testable/Python-TradingAgents,False
486e344676ab013bbcb565078697d5b1efaf1b01,connected_divergent,1,1,patrick-keenan737/tradingagents,False
4874d623f3f2bb55662f5b6ad4d384aa0693b2bd,connected_divergent,1,1,rbhaskar2/TradingAgents,False
4884b72996c27f8c702455179b651d6ef0ec093f,connected_divergent,1,1,erickgrau/TradingAgents,False
488907f1caddc021aeb9cafbe85cc62dc8a635c8,connected_divergent,1,1,dutch2005/TradingAgents,False
489484401e90dd301a00389818767cb7c2716a3a,connected_divergent,1,1,andretan-droid/tradingagents,False
4895cf539daa2594edfcd289ce6d141373822110,connected_divergent,1,1,Michaelbay1998/TradingAgents,False
489608dbd241dcf9a204997ccb2a6cecd725dffc,connected_divergent,1,1,devtrack/TradingAgents,False
489f81ae09495511745ada389992c8bc725d88ee,connected_divergent,1,1,jaycdave88/TradingAgents,False
48c93b4147ae46e4b8ebd5c9d4a64e1e843d6776,connected_divergent,1,1,vybie/TradingAgents,False
48dcbca12f034e3990e85bb030d09c7d52511688,connected_divergent,1,1,cplog/TradingAgents,False
48e6e14b09b3a0dc0d19b926ded9e7000127552e,connected_divergent,1,1,ASong111/TradingAgents,False
48f09c5438caafc90017ce3fc166a136f892d32b,connected_divergent,1,1,xEv3n/TradingAgents,False
48fd1ab31a0a6d670c4b0a583a93d726ed1d1824,connected_divergent,1,1,qingchiang/trading-agents-x,False
49111d5ca241d1c1d8e3cbe03960e25489039192,connected_divergent,1,1,digan17/TradingAgents,False
492ffc0b2f533ef5c891bf4df1d959deace170c8,connected_divergent,1,1,rajatvarna/TradingAgents,False
49379190348c23101b7f5cd97e857998cd800a08,connected_divergent,1,1,Kavara-AI/TradingAgents,False
49402bc5e4d07022aba9dc5c5885eb21489455f1,connected_divergent,1,1,computer-agent/TradingAgents,False
4945454c4612b6e06863bbe8c8bb5f74b1975d7a,connected_divergent,1,1,melonicecream/TradingAgents,False
49466fc3aad3a5c50add2b94ed4fd4230b344f9b,connected_divergent,1,1,hellojoeyyoung/TradingAgents,False
494903cbe07def7791e04fad30e656936b37b95d,connected_divergent,1,1,EduardGilM/TradingAgents,False
495d8bb4b52ed2582067a0f6881eda85be3c68a7,connected_divergent,1,1,rbhaskar2/TradingAgents,False
499715008a5bcd88e9bfa9a9462105129b6c90f7,connected_divergent,1,1,nornen0202/TradingAgents,False
49ae99ab20928bc2aee23f394b383e37e16c73fe,connected_divergent,1,1,Eddieargenal/TradingAgents,False
49d29c68c6fd8a94d2df24d2604032caa9d82487,connected_divergent,1,1,two2sides/TradingAgents,False
4a08cb0052eb0a668a59beb89fa862150c7da4c7,connected_divergent,1,1,KamiHuangcu/TradingAgents,False
4a08e00bf807ab568f9eed530b5e498650363eaf,connected_divergent,1,1,z1r1f1/TradingAgents,False
4a0bb1d8c87bb522e1b9f9864f8ec9d734aaac46,connected_divergent,1,1,dimilafl/TradingAgents,False
4a0da452e86ba72184f796bcbf09dfe7a21823a4,connected_divergent,1,1,huacongyi/TradingAgents,False
4a25f11942898a779f1d4cb7daca3e8f1cf46555,connected_divergent,1,1,madhuboyin/TradingAgents,False
4a2e212850d6c38c7ae0018766c4e26cd3403c21,connected_divergent,1,1,cfournel/TradingAgents,False
4a39cc33e1e1b0ec3e83c69db00a6c284c53ab6c,connected_divergent,1,1,alefiaschi96/TradingAgents,False
4a3d8639854025ade966691455fac89adaaa4409,connected_divergent,1,1,adks3489/TradingAgents,False
4a4270ef2d06bd3d48d0a72ee91fc57aaa96377b,connected_divergent,1,1,exLgmFGWXauKFOH/TradingAgents-,False
4a89f74cc27daa5b1c3ae08b1ca13260f14a6ba7,connected_divergent,1,1,janLajko/TradingAgents,False
4a904bd4102ad74dd55853ce7dab25c7d9bf45b5,connected_divergent,1,1,darkosedam-svg/TradingAgents,False
4a92c324a56882b4f216c1094e0450ab29ed5459,connected_divergent,1,1,thumlx12/TradingAgents,False
4a9a91e04211630fe8ccb322e2462238f3c5c7ff,connected_divergent,1,1,Kaairofelipe/TradingAgents,False
4ab66883b2a92467321b1560db770a7ce12cbeef,connected_divergent,1,1,lilidan/TradingAgents,False
4ab93fe60d6b25b0bcf8d64be83e2b5643f04bbf,connected_divergent,1,1,snowimba/TradingAgents,False
4ad523ebebd67ea93e9718a33cb0db141567e305,connected_divergent,1,1,anointednetworks/TradingAgents,False
4adc70d3309a36c33233316cd87d4999fd1e378e,connected_divergent,1,1,lenny0x/TradingAgents,False
4adfca0a1c48e95c3337789a259d407e1ef32bd2,connected_divergent,1,1,kemalbaristan/TradingAgents,False
4ae05e642278c4eb12131147aa4f9cbbc010733d,connected_divergent,1,1,boltma/TradingAgents,False
4ae1e7802b95cd5fe33b11ba16b423810810f89e,connected_divergent,1,1,Felipe-Luvizotto/TradingAgents,False
4aefb3fff23186aa820e4e4270a75581991aa022,connected_divergent,1,1,steamulaation/TradingAgents,False
4afb37b0033dbfcbb3a4480cfa3bb75736666792,connected_divergent,1,1,ghiatu/TradingAgents-TauricResearch,False
4b02bb2df7976207c18bb77ebd5dac0f71fd34c0,connected_divergent,1,1,fowzanasoftsolution/Zuhedge,False
4b080704a2fb5a8f4bf7e75ad0f2aa0b1c52872c,connected_divergent,1,1,dawa12k/TradingAgents,False
4b0ff69620168461e1525f551d445f8ad9fcd8fa,connected_divergent,1,1,Quadstronaut/TradingAgents,False
4b2a879eab27fd253daa906bec3865b492a4b5d1,connected_divergent,1,1,allenchen6166/TradingAgents,False
4b4dac8939df6a8145a20c193ea03f268c70212f,connected_divergent,1,1,aymonYU/TradingAgents,False
4b5ae9fc4276b963374c637c9e68b5eb404e2e58,connected_divergent,1,1,mihailnica10/TradingAgents,False
4b63c8138435583ed073d629bb5e93c4d57b57a5,connected_divergent,1,1,DrEden33773/TradingAgents,False
4b9513190f5a17c42c17bcff4fc1fb69c285a8da,connected_divergent,1,1,deadlepricon/TradingAgents,False
4b96b0bfc42af0ee54c7eeef4a511aa9d25f9296,connected_divergent,1,1,qdwxzm44-cell/TradingAgents,False
4bbe7168cbda3670fd09234d224a7297ecae22ac,connected_divergent,1,1,fuyaozhao1018/TradingAgents,False
4bce529f7b1c7a9a407b257de311c2cc38e79784,connected_divergent,1,1,samchenku/TradingAgents,False
4bdaffd761a577a9c91772a2685fe7e532a86956,connected_divergent,1,1,killerscar-67/TradingAgents,False
4bdd878b0fb1f36feaa874e08ff80287bbfb5f57,connected_divergent,1,1,erix/TradingAgents,False
4be0ede80a3f253bdd4e8046d3a537439cfa53bf,connected_divergent,1,1,yencarnacion/TradingAgents,False
4c006932096b2bcc678b1fae5c7369707b319b87,connected_divergent,1,1,anZong/TradingAgents,False
4c06f294333860214214fcc145478e8184aa93bc,connected_divergent,1,1,HamaFx/Hama-tradingagents,False
4c22f948c7bacb937f827fdeab7a9b8f8453fd10,connected_divergent,1,1,antoannali-ita/TradingAgents,False
4c2427ae1187bb02b120d53470eec7d8dcd36174,connected_divergent,1,1,erikgunawans/TradingAgents,False
4c47c6f2a399dcc878b4b54e5cd2b0f14569bf4a,connected_divergent,1,1,treasuraid/TradingAgents,False
4c84df54b022ddc9674245494e5192a64d89120a,connected_divergent,1,1,Rurdoo/TradingAgentsJules,False
4c90a3f631bd532c7bbb563f0c43d5967ee7785e,connected_divergent,1,1,hanyu008-sys/TradingAgents,False
4c9c65a1077996cc38ddef9674b31ae8e75d9dcf,connected_divergent,1,1,chirag-sharma/TradingAgents,False
4ca2ba552bd06fd8612f45633c6f86b15400c2ee,connected_divergent,1,1,JaoPeter/TradingAgents,False
4cbd4b086fd94074d79987c8ca31daec8d33902c,official_history_reachable,33,33,Changye0207/TradingAgents;Frank2533/tradingagents;HZC20030712/TradingAgents;J-YeFen/TradingAgents;LuleD/TradingAgents,False
4cc69ffe51c79eae0da5c7be49c248447911e914,connected_divergent,1,1,liuxi1211/TradingAgents,False
4ccbdc0344d3f356cff32177f730494ecd9a7ce8,connected_divergent,1,1,jungyeom/TradingAgents,False
4ccf6a7a3aeabb4998be81a0cf093782ae3ccdbf,connected_divergent,1,1,sabotajj/TradingAgents,False
4cd9b3a11162302145aaf51b6750a357779e39f2,connected_divergent,1,1,Thor-Coders-Inc/TradingAgents,False
4d05878302bc260f58f928d820b93015f3372902,connected_divergent,1,1,uppb/TradingAgents,False
4d262e1c8393b8144a35d44ea6922b47dc4d85ca,connected_divergent,1,1,vswk001/TradingAgents,False
4d4e6f81ef3a25548d7f2fd8bc448faef5217ec2,connected_divergent,1,1,Wayler0/TradingAgents,False
4d55f9f3954a16865feea9474d7e5eb032d79778,connected_divergent,1,1,zeddzhang123/TradingAgents,False
4d682b6643f3d1fc410e7fcda55aea9f652bba2f,connected_divergent,1,1,erikgunawans/TradingAgents,False
4d6d34b180ad8f4b63ed611c47be35815fc329c4,connected_divergent,1,1,seraphium/TradingAgents,False
4d935fa6ed0a4453dc0612cca19d27f31b6de2c1,connected_divergent,1,1,yangbenchn-cmyk/TradingAgents,False
4d9c5b1085557cfc4fcb4300395249b4f3658667,connected_divergent,1,1,elias-fox/TradingAgents,False
4dae74f342bbbdd62230f5e0390ad240dfae953e,connected_divergent,1,1,Kaairofelipe/TradingAgents,False
4db56ec548d3308d740ba8f0ab51715a1f51afcc,connected_divergent,1,1,seraphium/TradingAgents,False
4dc0944cbcf1996fbd47c49e4b4cdce28ec7d57b,connected_divergent,1,1,Pulse-platform-inc/Pulse-TradingAgents,False
4dc7a825aae64d98056665ba8cdd8f2b9664b812,connected_divergent,1,1,noname72/TradingAgents,False
4dcc24fa62d11e57bfb2728cb89d3f391546275d,connected_divergent,1,1,dablon/TradingAgents,False
4de104e405e0bad7e8055249bd051b15b845118d,connected_divergent,1,1,BerthalonLucas/TradingAgents,False
4de19f9219bf7b42f01b2e92574279a316e1eed5,connected_divergent,1,1,lyytaw/TradingAgents,False
4de1c7e8f83115ae80c9af56cce15e8b8a372e57,connected_divergent,1,1,nnamuhcs/TradingAgents,False
4de3c34dfb5f57644bffe01090bf182d864e3617,connected_divergent,1,1,Jemplayer82/ai-trading-desk,False
4df28127f5234f04c2b9fcc86168197f3d455f37,connected_divergent,1,1,nornen0202/TradingAgents,False
4e1301a44304daa5fe315ef75f1f14eae89f5e93,connected_divergent,1,1,fpopineau/TradingAgents,False
4e18111660f34b0a66af9fda799139cc5b909ef4,connected_divergent,1,1,sunupupup/TradingAgents,False
4e2c056f5afd08e94c7420e2fc83a245a1c576e0,connected_divergent,1,1,phicer-ai/TradingAgents,False
4e2e3c64d3cde0b262a458f7049b236c97998cde,connected_divergent,1,1,chrissimusokwe/TradingAgents,False
4e37955d55bf6d00e79e186248852c82ca47c0e2,connected_divergent,1,1,lichen14-hash/TradingAgents,False
4e37cb3da786c3811590d7c1687eb4c8996bb56e,connected_divergent,1,1,775266553/TradingAgents,False
4e4bf063239cbed18b3b5d76d5f68c654e5abbd8,connected_divergent,1,1,minhtit-fpt/TradingAgents,False
4e526235122eb2b88819d7f27563081956c0cd3e,connected_divergent,1,1,Pulkitkh/TradingAgents,False
4e56461f336f067c2f6f2f92db3145b468533f8b,connected_divergent,1,1,bk00119/TradingAgents,False
4e56797cf8e0647ba108abf47b3974eeb5d34db0,connected_divergent,1,1,sgundava/TradingAgents,False
4e58c358ccbb18ba26ab23da3222a7cac73fab32,connected_divergent,1,1,xiejeep/TradingAgents,False
4e7821d574ece422d83ddef7b60e2de6944988cc,official_history_reachable,5,5,Kennyzc0116/TradingAgents;RebeccaBrown2020/TradingAgents;charleschen82/TradingAgents;greyforgestudios/TradingAgents;menghai/TradingAgents,False
4e7b55e2e5b594c82030ce96fa2fbe78fff6d397,connected_divergent,1,1,TechnoHong/TradingAgents,False
4ea2ba1034bf8e34b84fd9286bc2c11bcca267c5,connected_divergent,1,1,sheiy/TradingAgents,False
4eac2fe51fae5f7b7e0d42dc70762e78c7071c2b,connected_divergent,1,1,pkrishnath/TradingAgents,False
4ebbe16dd3bbcee3996e78870a2e5b557b7e6225,connected_divergent,1,1,snik6/TradingAgents,False
4ec553166e90027ae7bb7fff55bb69ffab694958,connected_divergent,1,1,arnjblancer/TradingAgents,False
4eda6f4455ab53d6d6cdd20991555d6c1888cd1e,disconnected_divergent,1,1,zzhou78/TradingAgents,False
4efbb372d794cc8a9b487c954510e474ea46670c,connected_divergent,1,1,miznan/TradingAgents,False
4efd8f4e2101de96f88c86c19c02e8103d384a7a,connected_divergent,1,1,penda-io/tradingagents,False
4f057e290cd31b5f1e182ce7a56893abc4202c76,official_history_reachable,1,1,dinghengtian/FoolTradingAgents,False
4f14b63eac04f64163c888c20bd81a71f9cc86c5,connected_divergent,1,1,fisherwei/TradingAgents,False
4f363b6bbea1701e9b660f5a0a8ecfe07d5fdca6,connected_divergent,1,1,rbhaskar2/TradingAgents,False
4f4807ddad51b5d750e5be09aa75f03afd397924,connected_divergent,1,1,thinhnotes/TradingAgents,False
4f4893f968b599a77adf812f7cefa061fc1ecb35,connected_divergent,1,1,GoetschiM/TradingAgents-LLM,False
4f551fdf000c178bab258e1d7566b1315cfd5829,connected_divergent,1,1,makk9/TradingAgents,False
4f5a4f46e7ac71b3579ee8a289e1ddb4c7ec5bbb,connected_divergent,1,1,djustamante/TradingAgentsStock,False
4f60f8ea4d4229badac1b7ef9afca9c2978d780e,connected_divergent,1,1,kateusz/TradingAgentsCursor,False
4f73b5bd15c4f34f6534eb8b2664858074089809,connected_divergent,1,1,kemz94/TradingAgents,False
4f781033d2e70eeb1fb4a60fd937c78cba441af5,connected_divergent,1,1,jackspace/TradingAgents,False
4f81ee3ebb4825047d602fa5de7165bed21fea51,connected_divergent,1,1,matsebas/TradingAgents,False
4f86af1a3a33f72f401744df7a0e9b22fe84dc78,connected_divergent,1,1,DataLynnDev/TradingAgents,False
4f88c4c6c29a936dd05121dbf01cbe139d0c8a9e,connected_divergent,1,1,Shaojie66/TradingAgents-1,False
4f9656c53b246b549755cdfdc1005f2fd1233aa3,connected_divergent,1,1,rajatvarna/TradingAgents,False
4f97222cca00b8962953b65b801acf415ee28f1e,connected_divergent,1,1,dunkeke/TradingAgents-test,False
4fa5ccca874fdbd4ffe86d4d16c64a0afc5c4bbe,connected_divergent,1,1,rajatvarna/TradingAgents,False
4fa90f9b76a6878f8eeead766ca131be44dff799,connected_divergent,1,1,dunkeke/TradingAgents-test,False
4faee04894880b26c9d83ab902e919c8d08a1952,connected_divergent,1,1,zd87pl/TradingAgents,False
4fbf530a01a8bdab9e0a54b8e0f10695cc928669,connected_divergent,1,1,andrewkoumoudjian/DashboardResearch,False
4fd9eff57eb3c00dda64c2fee92d862a308c3a02,connected_divergent,1,1,youz17/TradingAgents,False
4fddb0695d1f9bcd23c8e93731ac8405962c2eff,connected_divergent,1,1,Wang-cheng-123/TradingAgents,False
4fed0d3ee9ec7fc6538999ac21710adccb94c724,connected_divergent,1,1,SeleiXi/TradingAgents,False
4ff4a6eb3cb83823e79e784472d13b20d6afaaf4,connected_divergent,1,1,halalquant/TradingAgents,False
4ff944ad70a6aec560844606022c5ff5bc25bf75,connected_divergent,1,1,DanielManns/TradingAgents,False
500fcb90f853cf09a95a282ffbf7e3533cbeb836,connected_divergent,1,1,SeaLeee/TradingAgents,False
50280186246baf46eef5864e3d910b6d9dd93c69,connected_divergent,1,1,danishashko/TradingAgents,False
5028ba70f6fd370a363d5483c90e9d7607ab11b8,connected_divergent,1,1,minhtit-fpt/TradingAgents,False
50297e555c1e56864b8137bcb576c2430e82e257,connected_divergent,1,1,jyingjie/TradingAgents,False
502a026da9d63672eee5749002717a368e038669,connected_divergent,1,1,Huaoe/TradingAgents,False
50471cbfd1790633882a76068407784997296cbe,connected_divergent,1,1,Ninlgde/TradingAgents,False
505362d792ac3ed809d1e66b1f4754d8788e32a6,connected_divergent,1,1,nornen0202/TradingAgents,False
5055856f7f6c9029463305af800ba75db515a215,connected_divergent,1,1,whrit/TradingAgents,False
5063515c760866da6d58c2b192795a953bd5e8a5,connected_divergent,1,1,xaxy55/TradingAgents,False
50902c3dc0bd82747aae0bd018a49f45928dcdc7,connected_divergent,1,1,octo-patch/TradingAgents,False
50a280f141e66bb546da0982f4bf696ee4de28e0,connected_divergent,1,1,pjsvis/TradingAgents,False
50b9ed0705fc96b11e67b9f2481d257fb85c9837,connected_divergent,1,1,cplog/TradingAgents,False
50bf9ece428ddb69826044bc861c157b195ee967,connected_divergent,1,1,dutch2005/TradingAgents,False
50c9b7eed0b22eefb7cb4f69ac412915dcd7bc0e,connected_divergent,1,1,kevin-bruton/TradingAgents,False
5101813cbfd6cf4b7d4c1cc8b18374cda31ce632,connected_divergent,1,1,Lotus2077/TradingAgents,False
5109deb9fdc472f2811bdbb73c934d6b418df76f,connected_divergent,1,1,justin-mc-lai/cn-a-share-tradingagents,False
511c29553305b867e8a9a7db5a78904580bcd8af,connected_divergent,1,1,CWFred/TradingAgents,False
513b86ff038fdab317e1ad6372b96a52dd8ce708,connected_divergent,1,1,nickdumitru/TradingAgents,False
51465f9c0e26e5bcd0a70e4eaa93aaf39dfe999d,connected_divergent,1,1,Ayushh1023/TradingAgents,False
5162d95a3ca605026a2ad9859e4b84020ad9ae60,connected_divergent,1,1,qandq-create/TradingAgents,False
5165c46ebd6df3ac84bede31ac5440d2123ee083,connected_divergent,1,1,wonkothesanest/TradingAgents,False
518c80b7e96371421c9367a719f7c18705bcffa6,connected_divergent,1,1,hobokenman/TradingAgents,False
518d5cdf7f3414a652f3bd6cf34809daded6791b,connected_divergent,1,1,Rikul/TradingAgents,False
5190a6f45191560d38d9f723810fb47ab12ab3f7,connected_divergent,1,1,sean-a-ward/tradingagents,False
519432e25ff52648ca8a6b0d427141f6c1879af1,connected_divergent,1,1,SpinStateLabs/TradingAgents,False
5195920810e247724cb9e82127ae2b4ec7cf6641,connected_divergent,1,1,Lotus2077/TradingAgents,False
51a3a96f1f88048ad0ab4e29d113bf67f7dd7959,connected_divergent,1,1,hojin-kr/TradingAgents,False
51adcea55afbd8493e636dfe54f7869f48ee3ce4,connected_divergent,1,1,davidkims/TradingAgents,False
51b50024fc7a09f5ba6f54cd0f593831d541f76f,connected_divergent,1,1,degaohu/TradingAgents,False
51b9f4703088458e37bd5d008838e7da4f73b86d,connected_divergent,1,1,Sunyang730/TradingAgents,False
51c4f2471da39ace3fb49d8aa4afed590913fd7d,connected_divergent,1,1,Thea1211/TradingAgents,False
51d9369a822ecb456283ec88d6f49cedb090ddc9,connected_divergent,1,1,AnshGupta007/TradingAgents,False
51df63a7a3e5557797204db8158ca7a18b694a87,connected_divergent,1,1,Shamdon/TradingAgents,False
51eee80552c3340e002176bc4eff6bba732f1bb0,connected_divergent,1,1,nornen0202/TradingAgents,False
52284ce13c92d0abf68b32ed630ac8b31a81f97d,official_history_reachable,368,368,00make/TradingAgents;020gzh/TradingAgents;1124322449/TradingAgents;17lai/TradingAgents;2313424939/TradingAgents,False
522a5dc7e3e72afef21407601cf839942f7ccc4e,connected_divergent,1,1,GoetschiM/TradingAgents-LLM,False
523c9faa9bef7c902d3c2962344ce370ec32be6f,connected_divergent,1,1,max0514/TradingAgents,False
5244a6b7df8e77f36a9238b138e60348d3ea0d5a,connected_divergent,1,1,CWFred/TradingAgents,False
52473ade418cf5f0a9b8c30a451770c1b9387e34,connected_divergent,1,1,csuqiceng/TradingAgents,False
52670322a6430b040e2cc8b463fa9881bfb984db,connected_divergent,1,1,rbhaskar2/TradingAgents,False
52676833e209e975ab73c60eda7f9ece56b31277,connected_divergent,1,1,hpsoar/TradingAgents,False
527ab96ac6eb7c6a319bfcae1bcdedafb5cf6fb2,connected_divergent,1,1,AyushKar2005/TradingAgents,False
5294324f976c6a2b8d9201609c4d5aa40e46cb51,connected_divergent,1,1,halalquant/TradingAgents,False
52964e2655a3dc353bab810edbaa4fab66e00c4e,connected_divergent,1,1,Sam120204/TradingAgents,False
529adf9978e6eb3a1a77c0cbb6ea651480f5a4e7,connected_divergent,1,1,prao06/tradingagents_42,False
52ccb5f5f5fe6837512065b5da6614dbbb7e3769,connected_divergent,1,1,rajatvarna/TradingAgents,False
52ceb6d0108b12264a06a782be18cb391a9a3bc6,connected_divergent,92,92,17lai/TradingAgents;AndrewYin04/TradingAgents;BradTime/TradingAgents;BruceWong96/TradingAgents;CliffLeopard/TradingAgents,False
5301a7fed6f8335792d13c083b584cc5a4a620c6,connected_divergent,1,1,Dado-hash/TradingAgents,False
532f48819f68bbd0031a565bcb8ae9c182b4d924,connected_divergent,1,1,emaestro11/TradingAgents,False
53494e004f64046b65103ffabe884c4bfe360532,connected_divergent,1,1,akinfemi/TradingAgents,False
5358788d2d88b13aac28522a65f4fed7bf038a3a,connected_divergent,1,1,SongKeat2901/TradingAgents,False
53655674721f0c71efd9c7729ca90f52dcfcde76,connected_divergent,1,1,hendryliu/TradingAgents,False
5387c3045d0f1a9c20de490331276382f6ac32e4,connected_divergent,1,1,vervoto1/TradingAgents,False
539c5b94fc02aa863566007704b6361b82fe71fc,connected_divergent,1,1,matsebas/TradingAgents,False
53a7b40c0ce752163f4eaa512cd0161245ed0ab2,connected_divergent,1,1,cortana-foundry/TradingAgents,False
53a8e44ecf3ef6f85845d34fa7d9cc67c8831a58,connected_divergent,1,1,Infinitty35/TradingAgents,False
53ade746125acb402887dcf96a06bcf4aae59886,connected_divergent,1,1,av1155/TradingAgents,False
53b0a9348be5d42b5249eda44926a42e4e3350a8,connected_divergent,1,1,adeyholar/TradingAgents,False
53b912bed871dcf48958c6dc3b74f66c0de0a4bd,connected_divergent,1,1,seraphium/TradingAgents,False
541a8645bd67ccaf313871f8e1bf4ded60263773,connected_divergent,1,1,flyman90/TradingAgents,False
54208ee89fecb31093b3b805ae16e74c5531fd96,connected_divergent,1,1,RuijieYin/TradingAgents,False
5429fd0e5d0981dcacb0fad4356f4fa35ae2a4d4,connected_divergent,1,1,KamisAyaka/TradingAgents-crypto,False
5434271baae59f1113b644db4bb59b3935692f85,disconnected_divergent,1,1,Mac-Adam/TradingAgents,False
54381d96096f660b9aee8e175b42c902892b48da,connected_divergent,1,1,the-ayyi/TradingAgents,False
