version_pair,lineage_id,paper_table,mapping,earlier_version,earlier_row_index,earlier_metric,earlier_value,current_version,current_row_index,current_metric,current_value,same_numeric_display_value,AR_to_AER_semantic_relabel,current_AR_header_conflicts_with_AER_definition,status,native_reproduction_credit
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha10_AR->v3/csi1000_lightgbm/row1/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha10_AR,0.0926,v3,1,alpha10_AR,0.0926,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha10_IR->v3/csi1000_lightgbm/row1/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha10_IR,0.8602,v3,1,alpha10_IR,0.8602,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha50_IC->v3/csi1000_lightgbm/row1/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha50_IC,0.0492,v3,1,alpha50_IC,0.0492,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha50_RankIC->v3/csi1000_lightgbm/row1/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha50_RankIC,0.0466,v3,1,alpha50_RankIC,0.0466,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha50_AR->v3/csi1000_lightgbm/row1/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha50_AR,0.1091,v3,1,alpha50_AR,0.1091,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha50_IR->v3/csi1000_lightgbm/row1/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha50_IR,1.0195,v3,1,alpha50_IR,1.0195,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha100_IC->v3/csi1000_lightgbm/row1/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha100_IC,0.0609,v3,1,alpha100_IC,0.0609,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha100_RankIC->v3/csi1000_lightgbm/row1/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha100_RankIC,0.0559,v3,1,alpha100_RankIC,0.0559,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha100_AR->v3/csi1000_lightgbm/row1/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha100_AR,0.1137,v3,1,alpha100_AR,0.1137,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row1/alpha100_IR->v3/csi1000_lightgbm/row1/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,1,alpha100_IR,1.0720,v3,1,alpha100_IR,1.0720,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha10_IC->v3/csi1000_lightgbm/row2/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha10_IC,0.0528,v3,2,alpha10_IC,0.0528,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha10_RankIC->v3/csi1000_lightgbm/row2/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha10_RankIC,0.0511,v3,2,alpha10_RankIC,0.0511,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha10_AR->v3/csi1000_lightgbm/row2/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha10_AR,0.0770,v3,2,alpha10_AR,0.0770,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha10_IR->v3/csi1000_lightgbm/row2/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha10_IR,0.7751,v3,2,alpha10_IR,0.7751,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha50_IC->v3/csi1000_lightgbm/row2/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha50_IC,0.0828,v3,2,alpha50_IC,0.0828,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha50_RankIC->v3/csi1000_lightgbm/row2/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha50_RankIC,0.0720,v3,2,alpha50_RankIC,0.0720,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha50_AR->v3/csi1000_lightgbm/row2/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha50_AR,0.0403,v3,2,alpha50_AR,0.0403,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha50_IR->v3/csi1000_lightgbm/row2/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha50_IR,0.4799,v3,2,alpha50_IR,0.4799,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha100_IC->v3/csi1000_lightgbm/row2/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha100_IC,0.0793,v3,2,alpha100_IC,0.0793,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha100_RankIC->v3/csi1000_lightgbm/row2/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha100_RankIC,0.0693,v3,2,alpha100_RankIC,0.0693,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha100_AR->v3/csi1000_lightgbm/row2/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha100_AR,0.0816,v3,2,alpha100_AR,0.0816,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row2/alpha100_IR->v3/csi1000_lightgbm/row2/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,2,alpha100_IR,0.9041,v3,2,alpha100_IR,0.9041,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha10_IC->v3/csi1000_lightgbm/row3/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha10_IC,0.0702,v3,3,alpha10_IC,0.0702,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha10_RankIC->v3/csi1000_lightgbm/row3/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha10_RankIC,0.0628,v3,3,alpha10_RankIC,0.0628,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha10_AR->v3/csi1000_lightgbm/row3/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha10_AR,0.0768,v3,3,alpha10_AR,0.0768,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha10_IR->v3/csi1000_lightgbm/row3/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha10_IR,0.7029,v3,3,alpha10_IR,0.7029,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha50_IC->v3/csi1000_lightgbm/row3/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha50_IC,0.0664,v3,3,alpha50_IC,0.0664,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha50_RankIC->v3/csi1000_lightgbm/row3/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha50_RankIC,0.0601,v3,3,alpha50_RankIC,0.0601,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha50_AR->v3/csi1000_lightgbm/row3/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha50_AR,0.0881,v3,3,alpha50_AR,0.0881,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha50_IR->v3/csi1000_lightgbm/row3/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha50_IR,0.7687,v3,3,alpha50_IR,0.7687,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha100_IC->v3/csi1000_lightgbm/row3/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha100_IC,0.0728,v3,3,alpha100_IC,0.0728,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha100_RankIC->v3/csi1000_lightgbm/row3/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha100_RankIC,0.0631,v3,3,alpha100_RankIC,0.0631,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha100_AR->v3/csi1000_lightgbm/row3/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha100_AR,0.0512,v3,3,alpha100_AR,0.0512,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row3/alpha100_IR->v3/csi1000_lightgbm/row3/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,3,alpha100_IR,0.4607,v3,3,alpha100_IR,0.4607,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha10_IC->v3/csi1000_lightgbm/row4/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha10_IC,0.0556,v3,4,alpha10_IC,0.0556,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha10_RankIC->v3/csi1000_lightgbm/row4/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha10_RankIC,0.0498,v3,4,alpha10_RankIC,0.0498,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha10_AR->v3/csi1000_lightgbm/row4/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha10_AR,0.0450,v3,4,alpha10_AR,0.0450,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha10_IR->v3/csi1000_lightgbm/row4/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha10_IR,0.4726,v3,4,alpha10_IR,0.4726,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha50_IC->v3/csi1000_lightgbm/row4/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha50_IC,0.0638,v3,4,alpha50_IC,0.0638,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha50_RankIC->v3/csi1000_lightgbm/row4/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha50_RankIC,0.0574,v3,4,alpha50_RankIC,0.0574,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha50_AR->v3/csi1000_lightgbm/row4/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha50_AR,0.0607,v3,4,alpha50_AR,0.0607,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha50_IR->v3/csi1000_lightgbm/row4/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha50_IR,0.6113,v3,4,alpha50_IR,0.6113,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha100_IC->v3/csi1000_lightgbm/row4/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha100_IC,0.0670,v3,4,alpha100_IC,0.0670,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha100_RankIC->v3/csi1000_lightgbm/row4/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha100_RankIC,0.0597,v3,4,alpha100_RankIC,0.0597,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha100_AR->v3/csi1000_lightgbm/row4/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha100_AR,0.0602,v3,4,alpha100_AR,0.0602,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row4/alpha100_IR->v3/csi1000_lightgbm/row4/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,4,alpha100_IR,0.5818,v3,4,alpha100_IR,0.5818,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha10_IC->v3/csi1000_lightgbm/row5/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha10_IC,0.0619,v3,5,alpha10_IC,0.0619,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha10_RankIC->v3/csi1000_lightgbm/row5/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha10_RankIC,0.0573,v3,5,alpha10_RankIC,0.0573,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha10_AR->v3/csi1000_lightgbm/row5/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha10_AR,0.0993,v3,5,alpha10_AR,0.0993,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha10_IR->v3/csi1000_lightgbm/row5/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha10_IR,0.9592,v3,5,alpha10_IR,0.9592,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha50_IC->v3/csi1000_lightgbm/row5/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha50_IC,0.0599,v3,5,alpha50_IC,0.0599,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha50_RankIC->v3/csi1000_lightgbm/row5/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha50_RankIC,0.0558,v3,5,alpha50_RankIC,0.0558,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha50_AR->v3/csi1000_lightgbm/row5/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha50_AR,0.0954,v3,5,alpha50_AR,0.0954,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha50_IR->v3/csi1000_lightgbm/row5/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha50_IR,0.9419,v3,5,alpha50_IR,0.9419,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha100_IC->v3/csi1000_lightgbm/row5/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha100_IC,0.0654,v3,5,alpha100_IC,0.0654,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha100_RankIC->v3/csi1000_lightgbm/row5/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha100_RankIC,0.0585,v3,5,alpha100_RankIC,0.0585,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha100_AR->v3/csi1000_lightgbm/row5/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha100_AR,0.0909,v3,5,alpha100_AR,0.0909,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row5/alpha100_IR->v3/csi1000_lightgbm/row5/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,5,alpha100_IR,0.8889,v3,5,alpha100_IR,0.8889,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha10_IC->v3/csi1000_lightgbm/row6/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha10_IC,0.0631,v3,6,alpha10_IC,0.0631,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha10_RankIC->v3/csi1000_lightgbm/row6/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha10_RankIC,0.0595,v3,6,alpha10_RankIC,0.0595,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha10_AR->v3/csi1000_lightgbm/row6/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha10_AR,0.1053,v3,6,alpha10_AR,0.1053,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha10_IR->v3/csi1000_lightgbm/row6/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha10_IR,0.9234,v3,6,alpha10_IR,0.9234,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha50_IC->v3/csi1000_lightgbm/row6/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha50_IC,0.0643,v3,6,alpha50_IC,0.0643,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha50_RankIC->v3/csi1000_lightgbm/row6/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha50_RankIC,0.0596,v3,6,alpha50_RankIC,0.0596,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha50_AR->v3/csi1000_lightgbm/row6/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha50_AR,0.1134,v3,6,alpha50_AR,0.1134,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha50_IR->v3/csi1000_lightgbm/row6/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha50_IR,1.0222,v3,6,alpha50_IR,1.0222,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha100_IC->v3/csi1000_lightgbm/row6/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha100_IC,0.0647,v3,6,alpha100_IC,0.0647,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha100_RankIC->v3/csi1000_lightgbm/row6/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha100_RankIC,0.0584,v3,6,alpha100_RankIC,0.0584,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha100_AR->v3/csi1000_lightgbm/row6/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha100_AR,0.1186,v3,6,alpha100_AR,0.1186,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row6/alpha100_IR->v3/csi1000_lightgbm/row6/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,6,alpha100_IR,1.0708,v3,6,alpha100_IR,1.0708,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha10_IC->v3/csi1000_lightgbm/row7/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha10_IC,0.0661,v3,7,alpha10_IC,0.0661,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha10_RankIC->v3/csi1000_lightgbm/row7/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha10_RankIC,0.0603,v3,7,alpha10_RankIC,0.0603,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha10_AR->v3/csi1000_lightgbm/row7/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha10_AR,0.1096,v3,7,alpha10_AR,0.1096,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha10_IR->v3/csi1000_lightgbm/row7/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha10_IR,1.0919,v3,7,alpha10_IR,1.0919,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha50_IC->v3/csi1000_lightgbm/row7/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha50_IC,0.0748,v3,7,alpha50_IC,0.0748,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha50_RankIC->v3/csi1000_lightgbm/row7/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha50_RankIC,0.0677,v3,7,alpha50_RankIC,0.0677,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha50_AR->v3/csi1000_lightgbm/row7/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha50_AR,0.1418,v3,7,alpha50_AR,0.1418,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha50_IR->v3/csi1000_lightgbm/row7/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha50_IR,1.3699,v3,7,alpha50_IR,1.3699,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha100_IC->v3/csi1000_lightgbm/row7/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha100_IC,0.0804,v3,7,alpha100_IC,0.0804,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha100_RankIC->v3/csi1000_lightgbm/row7/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha100_RankIC,0.0729,v3,7,alpha100_RankIC,0.0729,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha100_AR->v3/csi1000_lightgbm/row7/alpha100_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha100_AR,0.1393,v3,7,alpha100_AR,0.1393,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row7/alpha100_IR->v3/csi1000_lightgbm/row7/alpha100_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,7,alpha100_IR,1.3577,v3,7,alpha100_IR,1.3577,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha10_IC->v3/csi1000_lightgbm/row8/alpha10_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha10_IC,0.0575,v3,8,alpha10_IC,0.0575,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha10_RankIC->v3/csi1000_lightgbm/row8/alpha10_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha10_RankIC,0.0522,v3,8,alpha10_RankIC,0.0522,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha10_AR->v3/csi1000_lightgbm/row8/alpha10_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha10_AR,0.0996,v3,8,alpha10_AR,0.0996,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha10_IR->v3/csi1000_lightgbm/row8/alpha10_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha10_IR,1.1359,v3,8,alpha10_IR,1.1359,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha50_IC->v3/csi1000_lightgbm/row8/alpha50_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha50_IC,0.0674,v3,8,alpha50_IC,0.0674,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha50_RankIC->v3/csi1000_lightgbm/row8/alpha50_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha50_RankIC,0.0637,v3,8,alpha50_RankIC,0.0637,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha50_AR->v3/csi1000_lightgbm/row8/alpha50_AR,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha50_AR,0.0559,v3,8,alpha50_AR,0.0559,True,False,True,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha50_IR->v3/csi1000_lightgbm/row8/alpha50_IR,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha50_IR,0.7088,v3,8,alpha50_IR,0.7088,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha100_IC->v3/csi1000_lightgbm/row8/alpha100_IC,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha100_IC,0.0706,v3,8,alpha100_IC,0.0706,True,False,False,unchanged_between_v2_v3,False
v2_v3,same_table_cell_ordinal/v2/csi1000_lightgbm/row8/alpha100_RankIC->v3/csi1000_lightgbm/row8/alpha100_RankIC,csi1000_lightgbm,same_table_cell_ordinal,v2,8,alpha100_RankIC,0.0672,v3,8,alpha100_RankIC,0.0672,True,False,False,unchanged_between_v2_v3,False
