formation_month,regime,trailing_six_month_market_return,audit_start,audit_end,audit_history_months,regime_audit_months,regime_sparse_fallback,single_market_pool_count,admitted_pool_members,finite_scores,selected__trend,pool_performance__trend,pool_robustness__trend,router_weight__trend,selected__reversal,pool_performance__reversal,pool_robustness__reversal,router_weight__reversal,selected__breakout,pool_performance__breakout,pool_robustness__breakout,router_weight__breakout,selected__exposure_control,pool_performance__exposure_control,pool_robustness__exposure_control,router_weight__exposure_control
2012-12-31,bull,0.08740859161129788,2002-12-31,2012-11-30,120,81,False,12,20,978,trend__interaction|trend__pair_mean|trend__secondary|trend__primary|trend__triple_mean,0.010099932479512845,0.5116666666666666,0.2921715041254783,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__triple_mean,0.004501469260190478,0.5066666666666666,0.26057004410178486,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__pair_mean,-0.002534024179133209,0.5116666666666667,0.22693459303955346,exposure_control__interaction|exposure_control__secondary|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__triple_mean,-0.004470522038690304,0.53,0.22032385873318333
2013-01-31,bull,0.13523226092457374,2003-01-31,2012-12-31,120,82,False,12,20,971,trend__interaction|trend__pair_mean|trend__secondary|trend__primary|trend__risk_adjusted,0.010390665862101868,0.51,0.29548949225190557,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__triple_mean,0.0037736789855492532,0.4966666666666667,0.2571415914816388,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__pair_mean,-0.001763420429999123,0.5116666666666667,0.2319182373860821,exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__triple_mean,-0.0056543972355869105,0.5199999999999999,0.21545067888037348
2013-02-28,bull,0.12042809931916154,2003-02-28,2013-01-31,120,83,False,12,20,967,trend__interaction|trend__pair_mean|trend__secondary|trend__primary|trend__risk_adjusted,0.011091987722037545,0.51,0.296698372652571,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__triple_mean,0.0035181416384583767,0.4966666666666667,0.2532994673388664,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__pair_mean,-0.001288148549133587,0.5116666666666666,0.23181662516734125,exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__triple_mean,-0.004401525496748734,0.5149999999999999,0.2181855348412214
2013-03-31,bull,0.13441288967052656,2003-03-31,2013-02-28,120,84,False,12,20,975,trend__interaction|trend__pair_mean|trend__secondary|trend__primary|trend__risk_adjusted,0.011906453453976477,0.51,0.29967025322711277,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__triple_mean,0.002704652885532819,0.4966666666666667,0.24764098004841714,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__pair_mean,-0.0004513576226207543,0.5116666666666667,0.23424318457538523,exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__triple_mean,-0.004025835679219485,0.5149999999999999,0.21844558214908485
2013-04-30,bull,0.1729440310958963,2003-04-30,2013-03-31,120,84,False,12,20,979,trend__interaction|trend__pair_mean|trend__secondary|trend__triple_mean|trend__primary,0.012512961522338873,0.4916666666666667,0.29380973515962955,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__secondary|reversal__triple_mean,0.0014440458374516368,0.49333333333333335,0.23565937075802873,breakout__risk_adjusted|breakout__interaction|breakout__triple_mean|breakout__secondary|breakout__primary,0.002442028179396565,0.5166666666666666,0.24323151627946507,exposure_control__interaction|exposure_control__pair_mean|exposure_control__triple_mean|exposure_control__secondary|exposure_control__risk_adjusted,-0.0005285920611854983,0.5,0.22729937780287665
2013-05-31,bull,0.1955998137599022,2003-05-31,2013-04-30,120,84,False,12,20,983,trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted|trend__secondary,0.014214992173709614,0.505,0.2982986908395574,reversal__interaction|reversal__primary|reversal__pair_mean|reversal__secondary|reversal__triple_mean,0.0020136645104116353,0.4866666666666667,0.23157460347462896,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__pair_mean,0.0037404991766269136,0.515,0.24313222783904276,exposure_control__interaction|exposure_control__secondary|exposure_control__triple_mean|exposure_control__pair_mean|exposure_control__risk_adjusted,5.651156100362368e-05,0.5249999999999999,0.22699447784677088
2013-06-30,bull,0.1680625072347659,2003-06-30,2013-05-31,120,84,False,12,20,971,trend__interaction|trend__primary|trend__pair_mean|trend__triple_mean|trend__risk_adjusted,0.014773503280206622,0.4883333333333333,0.29233544736714656,reversal__interaction|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean|reversal__primary,0.003204361447198535,0.4883333333333333,0.23194936617582718,breakout__interaction|breakout__triple_mean|breakout__primary|breakout__risk_adjusted|breakout__pair_mean,0.003942733024159994,0.5399999999999999,0.24156047684890058,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__secondary,0.003635842303532615,0.48999999999999994,0.2341547096081257
2013-07-31,bull,0.16815705089484867,2003-07-31,2013-06-30,120,84,False,12,20,968,trend__interaction|trend__secondary|trend__risk_adjusted|trend__pair_mean|trend__primary,0.015794179462690943,0.505,0.29737111737452954,reversal__interaction|reversal__pair_mean|reversal__risk_adjusted|reversal__primary|reversal__secondary,0.0020917582851071154,0.5050000000000001,0.22608985045738964,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__pair_mean,0.003961601217139042,0.5249999999999999,0.23706381044955357,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__triple_mean|exposure_control__secondary,0.004675964841569675,0.5166666666666666,0.23947522171852714
2013-08-31,bull,0.12276462317646075,2003-08-31,2013-07-31,120,84,False,12,20,987,trend__interaction|trend__secondary|trend__pair_mean|trend__primary|trend__triple_mean,0.013718356850147282,0.5066666666666666,0.2864675818656866,reversal__interaction|reversal__pair_mean|reversal__triple_mean|reversal__secondary|reversal__primary,0.001885571122541942,0.4966666666666667,0.22497058557918112,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__pair_mean,0.003872107604701021,0.5299999999999999,0.23802294086351197,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary|exposure_control__triple_mean,0.006892796213975607,0.5116666666666667,0.2505388916916203
2013-09-30,bull,0.11947871844485425,2003-09-30,2013-08-31,120,84,False,12,20,973,trend__pair_mean|trend__primary|trend__interaction|trend__triple_mean|trend__secondary,0.015933861289056994,0.5016666666666667,0.3047884365088271,reversal__interaction|reversal__secondary|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean,-0.003296772761380018,0.5166666666666667,0.20903573205477619,breakout__risk_adjusted|breakout__interaction|breakout__triple_mean|breakout__primary|breakout__pair_mean,0.0075216692969765474,0.5249999999999999,0.26061408509761913,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__triple_mean|exposure_control__risk_adjusted,0.0009659974231633805,0.49833333333333335,0.22556174633877774
2013-10-31,bull,0.14820457995869818,2003-10-31,2013-09-30,120,84,False,12,20,972,trend__pair_mean|trend__interaction|trend__risk_adjusted|trend__primary|trend__secondary,0.014352323318788449,0.5000000000000001,0.2903206489441194,reversal__interaction|reversal__secondary|reversal__risk_adjusted|reversal__pair_mean|reversal__triple_mean,-0.0014500721043951034,0.5166666666666666,0.21342199929706315,breakout__triple_mean|breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__pair_mean,0.0068047017595750615,0.5249999999999999,0.25278354444809886,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary|exposure_control__triple_mean,0.005511825204633933,0.5016666666666666,0.2434738073107186
2013-11-30,bull,0.15062480254706268,2003-11-30,2013-10-31,120,84,False,12,20,972,trend__pair_mean|trend__interaction|trend__secondary|trend__primary|trend__risk_adjusted,0.014512176329361515,0.49499999999999994,0.2933646473034338,reversal__interaction|reversal__secondary|reversal__risk_adjusted|reversal__pair_mean|reversal__primary,0.0014073753362177522,0.5349999999999999,0.23028561558601443,breakout__risk_adjusted|breakout__interaction|breakout__triple_mean|breakout__primary|breakout__secondary,0.004460926330937785,0.5216666666666666,0.2431612244988906,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__secondary,0.003033717738007866,0.495,0.23318851261166118
2013-12-31,bull,0.199223231244831,2003-12-31,2013-11-30,120,84,False,12,20,966,trend__pair_mean|trend__secondary|trend__interaction|trend__risk_adjusted|trend__primary,0.017538514702890997,0.495,0.31566254354061574,reversal__interaction|reversal__risk_adjusted|reversal__secondary|reversal__primary|reversal__pair_mean,-0.001250077142022509,0.52,0.21951090357635816,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__pair_mean,0.0037565385822826906,0.5116666666666666,0.24162031642988058,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__triple_mean|exposure_control__risk_adjusted,0.0002513027909489157,0.49333333333333335,0.22320623645314555
2014-01-31,bull,0.10124212802361687,2004-01-31,2013-12-31,120,84,False,12,20,972,trend__pair_mean|trend__primary|trend__triple_mean|trend__interaction|trend__secondary,0.016817890108273052,0.48666666666666664,0.31023309572789876,reversal__interaction|reversal__primary|reversal__pair_mean|reversal__risk_adjusted|reversal__triple_mean,-0.0017318486158867399,0.49333333333333335,0.2147903627515256,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__secondary|breakout__pair_mean,0.004380441857907634,0.5116666666666666,0.24495511057711775,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__secondary,0.0014019840732813014,0.5050000000000001,0.2300214309434579
2014-02-28,bull,0.18451509622532924,2004-02-29,2014-01-31,120,84,False,12,20,967,trend__primary|trend__triple_mean|trend__interaction|trend__risk_adjusted|trend__pair_mean,0.02050896639195374,0.5233333333333332,0.3332078271410249,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__triple_mean,-0.003504221915186377,0.5033333333333333,0.20407807366936495,breakout__risk_adjusted|breakout__triple_mean|breakout__interaction|breakout__primary|breakout__secondary,0.007576153060467161,0.5016666666666666,0.25449388313611726,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__primary|exposure_control__secondary|exposure_control__triple_mean,-0.0022495411164905107,0.49333333333333346,0.2082202160534929
2014-03-31,bull,0.1494076436943066,2004-03-31,2014-02-28,120,84,False,12,20,967,trend__interaction|trend__primary|trend__pair_mean|trend__triple_mean|trend__risk_adjusted,0.017714744722569235,0.5033333333333333,0.3171986091552674,reversal__interaction|reversal__primary|reversal__risk_adjusted|reversal__triple_mean|reversal__pair_mean,-0.0007385573665736413,0.49333333333333335,0.21821090804980595,breakout__risk_adjusted|breakout__interaction|breakout__primary|breakout__triple_mean|breakout__secondary,0.0051232785689138876,0.5116666666666667,0.2476126050866267,exposure_control__interaction|exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__primary|exposure_control__pair_mean,-0.001521890412218974,0.5133333333333334,0.2169778777083
2014-04-30,bull,0.10332302520207914,2004-04-30,2014-03-31,120,84,False,12,20,969,trend__interaction|trend__pair_mean|trend__primary|trend__triple_mean|trend__risk_adjusted,0.017280515016631144,0.5033333333333333,0.31741283084710525,reversal__interaction|reversal__primary|reversal__risk_adjusted|reversal__pair_mean|reversal__secondary,-0.0011650516587621057,0.49000000000000005,0.21802837872401612,breakout__risk_adjusted|breakout__interaction|breakout__secondary|breakout__triple_mean|breakout__primary,0.005205088110389584,0.5066666666666667,0.2497252617738619,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__secondary,-0.0020281411118303187,0.495,0.21483352865501662
2014-05-31,bull,0.09405339923868072,2004-05-31,2014-04-30,120,84,False,12,20,966,trend__primary|trend__pair_mean|trend__interaction|trend__risk_adjusted|trend__triple_mean,0.018392706520205037,0.5083333333333333,0.3188706310811634,reversal__interaction|reversal__primary|reversal__pair_mean|reversal__risk_adjusted|reversal__triple_mean,-0.002742902427428325,0.5033333333333333,0.20842375613992123,breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__triple_mean|breakout__secondary,0.006720629763592654,0.5066666666666666,0.25227269031005545,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary|exposure_control__triple_mean,-2.522847376562601e-05,0.5066666666666666,0.2204329224688599
2014-06-30,bull,0.08934258275516194,2004-06-30,2014-05-31,120,84,False,12,20,964,trend__pair_mean|trend__triple_mean|trend__primary|trend__risk_adjusted|trend__interaction,0.017002818682608604,0.5133333333333333,0.3187249675635705,reversal__interaction|reversal__primary|reversal__triple_mean|reversal__risk_adjusted|reversal__pair_mean,-0.002571579971697796,0.49833333333333335,0.21386406163351673,breakout__risk_adjusted|breakout__interaction|breakout__triple_mean|breakout__secondary|breakout__primary,0.0061064621854109,0.5016666666666666,0.25482272236472964,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary|exposure_control__risk_adjusted,-0.0029124165505651912,0.5,0.2125882484381831
2014-07-31,bull,0.1051275610939888,2004-07-31,2014-06-30,120,84,False,12,20,979,trend__risk_adjusted|trend__interaction|trend__triple_mean|trend__primary|trend__pair_mean,0.016057751810481996,0.5233333333333333,0.3222397381510146,reversal__interaction|reversal__primary|reversal__triple_mean|reversal__pair_mean|reversal__secondary,-0.0009135342318614202,0.4966666666666667,0.22645284711883232,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__secondary,0.004736644616463696,0.4966666666666667,0.25354474586080966,exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__triple_mean,-0.007895321219453673,0.5050000000000001,0.19776266886934338
2014-08-31,bull,0.09947497634454461,2004-08-31,2014-07-31,120,85,False,12,20,962,trend__triple_mean|trend__interaction|trend__primary|trend__risk_adjusted|trend__pair_mean,0.015535325459307858,0.5183333333333333,0.3158715751345867,reversal__interaction|reversal__triple_mean|reversal__risk_adjusted|reversal__primary|reversal__pair_mean,-2.3571742303969118e-05,0.4883333333333334,0.22795717426636442,breakout__risk_adjusted|breakout__triple_mean|breakout__interaction|breakout__secondary|breakout__primary,0.0037868150340947017,0.5116666666666666,0.2488952639678432,exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted,-0.0053205686662259775,0.51,0.20727598663120572
2014-09-30,bull,0.07492330217577137,2004-09-30,2014-08-31,120,86,False,12,20,962,trend__risk_adjusted|trend__interaction|trend__triple_mean|trend__pair_mean|trend__primary,0.015575531742356635,0.5083333333333333,0.30948964362332576,reversal__interaction|reversal__pair_mean|reversal__triple_mean|reversal__risk_adjusted|reversal__primary,-2.7972642085996703e-05,0.49833333333333335,0.2253950278735635,breakout__risk_adjusted|breakout__interaction|breakout__triple_mean|breakout__primary|breakout__secondary,0.004016470412852498,0.5266666666666666,0.24787140166548105,exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary|exposure_control__primary|exposure_control__triple_mean,-0.0019529926354983312,0.5016666666666667,0.21724392683762977
2014-10-31,bull,0.09871468618350687,2004-10-31,2014-09-30,120,87,False,12,20,964,trend__interaction|trend__pair_mean|trend__primary|trend__risk_adjusted|trend__secondary,0.013981227230563997,0.48999999999999994,0.3000828004676807,reversal__interaction|reversal__pair_mean|reversal__primary|reversal__risk_adjusted|reversal__triple_mean,5.4955263545156664e-05,0.49333333333333335,0.22751124493609687,breakout__interaction|breakout__triple_mean|breakout__risk_adjusted|breakout__primary|breakout__secondary,0.003853694195974304,0.5116666666666666,0.2477304130560732,exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary|exposure_control__primary|exposure_control__risk_adjusted,-0.000988828482710538,0.51,0.22467554154014915
2014-11-30,bull,0.1074696230289387,2004-11-30,2014-10-31,120,87,False,12,20,964,trend__interaction|trend__risk_adjusted|trend__secondary|trend__pair_mean|trend__triple_mean,0.013021401679971132,0.5083333333333333,0.2979802118466457,reversal__interaction|reversal__pair_mean|reversal__triple_mean|reversal__risk_adjusted|reversal__secondary,-0.004334106184473699,0.4966666666666667,0.2093659317254214,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__secondary,0.005867401885038507,0.5266666666666666,0.2606331210233555,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary|exposure_control__risk_adjusted,0.0008447181790482597,0.4950000000000001,0.2320207354045774
2014-12-31,bull,0.07843066064813242,2004-12-31,2014-11-30,120,87,False,12,20,960,trend__pair_mean|trend__interaction|trend__risk_adjusted|trend__secondary|trend__primary,0.016573907718579015,0.505,0.30553263419187354,reversal__interaction|reversal__pair_mean|reversal__triple_mean|reversal__risk_adjusted|reversal__primary,-0.004621663242398904,0.49833333333333335,0.19930012264266347,breakout__interaction|breakout__triple_mean|breakout__risk_adjusted|breakout__primary|breakout__pair_mean,0.009113883806020268,0.52,0.2651660190714968,exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary|exposure_control__primary|exposure_control__risk_adjusted,0.0020003095144869288,0.5199999999999999,0.23000122409396617
2015-01-31,bull,0.06656492605432196,2005-01-31,2014-12-31,120,87,False,12,20,969,trend__pair_mean|trend__secondary|trend__primary|trend__triple_mean|trend__interaction,0.016422924534936878,0.4916666666666667,0.3038228793064477,reversal__secondary|reversal__interaction|reversal__risk_adjusted|reversal__pair_mean|reversal__primary,-0.005361142200165209,0.53,0.20032283290574363,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__secondary,0.008151256383258289,0.5116666666666666,0.2600857891122138,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__secondary|exposure_control__triple_mean,0.003493198936296014,0.5016666666666667,0.2357684986755948
2015-02-28,bull,0.08668165708490072,2005-02-28,2015-01-31,120,87,False,12,20,971,trend__secondary|trend__pair_mean|trend__interaction|trend__primary|trend__triple_mean,0.01272180600058026,0.5066666666666666,0.2925614215033354,reversal__interaction|reversal__risk_adjusted|reversal__secondary|reversal__pair_mean|reversal__primary,-0.002239092960796515,0.5349999999999999,0.21999907022913573,breakout__interaction|breakout__risk_adjusted|breakout__triple_mean|breakout__primary|breakout__pair_mean,0.005331381921269458,0.5199999999999999,0.2540504368936687,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary|exposure_control__triple_mean,0.0016734191251851027,0.4966666666666667,0.23338907137386022
2015-03-31,bull,0.09110835112943905,2005-03-31,2015-02-28,120,87,False,12,20,968,trend__pair_mean|trend__secondary|trend__interaction|trend__risk_adjusted|trend__triple_mean,0.014277657453932833,0.49833333333333335,0.3049483110170716,reversal__secondary|reversal__risk_adjusted|reversal__interaction|reversal__primary|reversal__pair_mean,-0.003851101206275425,0.5050000000000001,0.21291658095699148,breakout__risk_adjusted|breakout__interaction|breakout__triple_mean|breakout__secondary|breakout__pair_mean,0.003911009444623905,0.5116666666666667,0.24950426186045385,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__secondary|exposure_control__triple_mean,0.0007848519087364978,0.4966666666666667,0.23263084616548307
2015-04-30,bull,0.07461123038084194,2005-04-30,2015-03-31,120,87,False,12,20,972,trend__pair_mean|trend__primary|trend__interaction|trend__secondary|trend__risk_adjusted,0.012027425905128909,0.4999999999999999,0.300222248572286,reversal__interaction|reversal__primary|reversal__pair_mean|reversal__triple_mean|reversal__risk_adjusted,-0.0006825235841519222,0.5033333333333333,0.23322198045231854,breakout__triple_mean|breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__pair_mean,0.0015996529580567858,0.5016666666666667,0.24391038990336392,exposure_control__interaction|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary,-0.0030447112269308785,0.505,0.2226453810720316
2015-05-31,bull,0.05800407730264001,2005-05-31,2015-04-30,120,87,False,12,20,973,trend__primary|trend__pair_mean|trend__triple_mean|trend__risk_adjusted|trend__secondary,0.016367207992473307,0.505,0.31290309343451284,reversal__interaction|reversal__risk_adjusted|reversal__primary|reversal__pair_mean|reversal__secondary,-0.001729661812669859,0.5,0.21733852062041062,breakout__risk_adjusted|breakout__interaction|breakout__triple_mean|breakout__primary|breakout__secondary,0.004329345243252146,0.5266666666666666,0.2486309367726093,exposure_control__interaction|exposure_control__pair_mean|exposure_control__primary|exposure_control__risk_adjusted|exposure_control__secondary,-0.0008655074365073591,0.5,0.2211274491724673
2015-06-30,sideways,0.042887840215249495,2005-06-30,2015-05-31,120,23,False,12,20,975,trend__interaction|trend__primary|trend__pair_mean|trend__risk_adjusted|trend__triple_mean,0.015251005995223664,0.5016666666666666,0.24348807834444164,reversal__risk_adjusted|reversal__interaction|reversal__pair_mean|reversal__secondary|reversal__triple_mean,-0.0031416096180676804,0.5066666666666667,0.16896906815238663,breakout__interaction|breakout__risk_adjusted|breakout__secondary|breakout__pair_mean|breakout__triple_mean,0.011863320269064646,0.5033333333333332,0.22772701308247695,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__primary|exposure_control__secondary,0.034485557549637405,0.5133333333333333,0.35981584042069487
2015-07-31,bull,0.09562308645710416,2005-07-31,2015-06-30,120,87,False,12,20,970,trend__primary|trend__interaction|trend__triple_mean|trend__risk_adjusted|trend__pair_mean,0.015881780509071915,0.5083333333333333,0.3115611555339867,reversal__interaction|reversal__primary|reversal__pair_mean|reversal__risk_adjusted|reversal__secondary,-0.002742152051274107,0.485,0.21218325826219617,breakout__interaction|breakout__risk_adjusted|breakout__primary|breakout__pair_mean|breakout__secondary,0.0043251252892446595,0.505,0.2468537050344604,exposure_control__interaction|exposure_control__primary|exposure_control__pair_mean|exposure_control__risk_adjusted|exposure_control__secondary,0.0006591018494691108,0.505,0.22940188116935667
2015-08-31,sideways,-0.029175475130937656,2005-08-31,2015-07-31,120,23,False,12,20,973,trend__risk_adjusted|trend__interaction|trend__triple_mean|trend__pair_mean|trend__secondary,0.020346433766676403,0.5083333333333333,0.23077312106057754,reversal__risk_adjusted|reversal__secondary|reversal__interaction|reversal__pair_mean|reversal__triple_mean,-0.005709690248835536,0.4966666666666667,0.1362483405925874,breakout__interaction|breakout__secondary|breakout__pair_mean|breakout__primary|breakout__risk_adjusted,0.01756403989871321,0.51,0.21846384329888435,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__secondary|exposure_control__primary,0.049755101688629136,0.5033333333333333,0.4145146950479507
2015-09-30,sideways,-0.0428372916158275,2005-09-30,2015-08-31,120,24,False,12,20,986,trend__risk_adjusted|trend__interaction|trend__triple_mean|trend__pair_mean|trend__secondary,0.0285745783705622,0.5083333333333333,0.22034016315045005,reversal__risk_adjusted|reversal__interaction|reversal__pair_mean|reversal__secondary|reversal__primary,-0.008992490521508467,0.51,0.10402845878297601,breakout__secondary|breakout__pair_mean|breakout__interaction|breakout__primary|breakout__triple_mean,0.038159342678880735,0.5066666666666666,0.2666760167488468,exposure_control__risk_adjusted|exposure_control__triple_mean|exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary,0.05970458473858373,0.5,0.40895536131772714
2015-10-31,sideways,0.02576547454548961,2005-10-31,2015-09-30,120,25,False,12,20,984,trend__interaction|trend__risk_adjusted|trend__triple_mean|trend__secondary|trend__pair_mean,0.022408463087937612,0.5083333333333332,0.2158307570361425,reversal__interaction|reversal__secondary|reversal__risk_adjusted|reversal__triple_mean|reversal__pair_mean,-0.005393993802387431,0.5266666666666666,0.12491232574649941,breakout__interaction|breakout__triple_mean|breakout__pair_mean|breakout__secondary|breakout__primary,0.03277825498741817,0.5166666666666666,0.2666820361705575,exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__secondary|exposure_control__pair_mean,0.05252843294332763,0.5,0.39257488104680055
2015-11-30,sideways,0.016273428800126055,2005-11-30,2015-10-31,120,26,False,12,20,986,trend__interaction|trend__risk_adjusted|trend__primary|trend__pair_mean|trend__triple_mean,0.028613065513908315,0.4966666666666667,0.2473885637513174,reversal__risk_adjusted|reversal__interaction|reversal__secondary|reversal__pair_mean|reversal__triple_mean,-0.008068937316385584,0.5316666666666666,0.12088264229368187,breakout__interaction|breakout__primary|breakout__triple_mean|breakout__pair_mean|breakout__secondary,0.03249342912563969,0.4966666666666666,0.2673523644504816,exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary,0.04789109453647796,0.5000000000000001,0.36437642950451904
2015-12-31,sideways,0.015487975347591387,2005-12-31,2015-11-30,120,27,False,12,20,982,trend__interaction|trend__pair_mean|trend__primary|trend__triple_mean|trend__risk_adjusted,0.03246093092508864,0.5266666666666666,0.2481609489566853,reversal__risk_adjusted|reversal__interaction|reversal__secondary|reversal__pair_mean|reversal__primary,-0.0071080522478040266,0.52,0.11209699537047167,breakout__pair_mean|breakout__primary|breakout__interaction|breakout__secondary|breakout__triple_mean,0.03251853232169174,0.4916666666666666,0.24413700199934793,exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary|exposure_control__interaction,0.05569454014077396,0.53,0.3956050536734951
2016-01-31,bear,-0.0556745392545156,2006-01-31,2015-12-31,120,120,True,12,20,978,trend__interaction|trend__pair_mean|trend__triple_mean|trend__secondary|trend__risk_adjusted,0.005716434546266276,0.49833333333333335,0.2448863921274316,reversal__risk_adjusted|reversal__secondary|reversal__interaction|reversal__pair_mean|reversal__triple_mean,0.0006671127165533956,0.5216666666666666,0.22396160422885902,breakout__interaction|breakout__secondary|breakout__risk_adjusted|breakout__triple_mean|breakout__pair_mean,0.00013639134797382806,0.5033333333333334,0.21957492833703057,exposure_control__interaction|exposure_control__primary|exposure_control__triple_mean|exposure_control__pair_mean|exposure_control__risk_adjusted,0.017884051695745116,0.49333333333333335,0.3115770753066788
2016-02-29,sideways,0.005898037909344511,2006-02-28,2016-01-31,120,28,False,12,20,990,trend__interaction|trend__primary|trend__pair_mean|trend__risk_adjusted|trend__triple_mean,0.03483240823533495,0.5166666666666666,0.23483909785920126,reversal__risk_adjusted|reversal__interaction|reversal__secondary|reversal__pair_mean|reversal__primary,-0.010132656318563976,0.53,0.0961842829345177,breakout__pair_mean|breakout__triple_mean|breakout__primary|breakout__secondary|breakout__interaction,0.037453101497809275,0.4916666666666666,0.24440201084058938,exposure_control__triple_mean|exposure_control__risk_adjusted|exposure_control__pair_mean|exposure_control__secondary|exposure_control__interaction,0.06423343272697211,0.5249999999999999,0.42457460836569166
2016-03-31,bull,0.10463309094890283,2006-03-31,2016-02-29,120,80,False,12,20,974,trend__risk_adjusted|trend__interaction|trend__triple_mean|trend__primary|trend__pair_mean,0.01126953172085587,0.5033333333333333,0.27927893700515327,reversal__pair_mean|reversal__risk_adjusted|reversal__triple_mean|reversal__interaction|reversal__secondary,-0.0015479742506448375,0.5116666666666667,0.21702826615333634,breakout__triple_mean|breakout__interaction|breakout__primary|breakout__pair_mean|breakout__risk_adjusted,0.004173959975007626,0.495,0.24132219636848531,exposure_control__interaction|exposure_control__pair_mean|exposure_control__secondary|exposure_control__primary|exposure_control__triple_mean,0.008063546053554577,0.5066666666666666,0.2623706004730251
