formation_month,reflection_cutoff,long_reflection_start,long_reflection_end,long_reflection_months,short_reflection_months,buy_count,hold_count,sell_count,mean_absolute_position,mean_risk_cap,stale_position_resets,finite_scores,mean_consensus__fundamentals,high_consensus_count__fundamentals,reflection_rankic__fundamentals,reliability__fundamentals,mean_consensus__market,high_consensus_count__market,reflection_rankic__market,reliability__market,mean_consensus__news,high_consensus_count__news,reflection_rankic__news,reliability__news,mean_consensus__sentiment,high_consensus_count__sentiment,reflection_rankic__sentiment,reliability__sentiment
2005-12-31,2004-12-31,2000-01-31,2004-12-31,60,12,290,431,279,0.29526762959339886,0.5,7,1000,0.6305809005065511,348,0.08722628418980893,0.6211194866402873,0.7451655579087526,626,0.02695130698964283,0.1860515767204965,0.7364747129564595,659,0.002524290289161027,0.11414660094727619,0.7852239409986321,794,-0.01607895553148377,0.07868233569194007
2006-01-31,2005-01-31,2000-02-29,2005-01-31,60,12,282,411,307,0.3041663909280373,0.5,10,1000,0.6297056276656479,337,0.08388798841193303,0.5904694429866896,0.7500724442598322,646,0.033368082013203924,0.21497457356159047,0.738246636542561,636,0.010327906738578568,0.13560093260997996,0.8074613874616017,821,-0.031319140747768495,0.05895505084174011
2006-02-28,2005-02-28,2000-03-31,2005-02-28,60,12,299,407,294,0.30569745517095015,0.49999999999999994,4,1000,0.6308451119602142,336,0.07512547197250537,0.5189297572855575,0.7436328485578706,625,0.04329966129856938,0.27458265263163556,0.7367188976492821,688,0.015209167545939564,0.15656048846328127,0.7722064691749018,767,-0.04193475590947163,0.04992710161952561
2006-03-31,2005-03-31,2000-04-30,2005-03-31,60,12,320,371,309,0.3185103069069769,0.5,3,1000,0.6363194080074722,341,0.0658757129304232,0.43008405038125386,0.7361574579120549,593,0.05624050895836789,0.35470149483978153,0.7415656597634843,668,0.020164152326861737,0.17238829190135452,0.7815666676500977,769,-0.04946585994815085,0.042826162877610215
2006-04-30,2005-04-30,2000-05-31,2005-04-30,60,12,318,379,303,0.3232930323018283,0.5,6,1000,0.6292688622435504,333,0.06405384834271896,0.3817292222670718,0.7343725575722826,592,0.06486022132049202,0.3879354557330121,0.7415386679398213,687,0.03162782168463233,0.199575174894184,0.7827364466867315,769,-0.06187073105874748,0.03076014710573205
2006-05-31,2005-05-31,2000-06-30,2005-05-31,60,12,334,361,305,0.3169983212394629,0.5,7,1000,0.6303429515897,333,0.059715696170072566,0.34092796792869245,0.7325476446144592,587,0.0666172957928957,0.39138949289781494,0.7448462354906219,722,0.04280987111001389,0.24311989482976326,0.7365369353251797,684,-0.07180652638103814,0.024562644343729227
2006-06-30,2005-06-30,2000-07-31,2005-06-30,60,12,326,354,320,0.3270509562801502,0.5,5,1000,0.6302335929938203,338,0.05776200478783833,0.2966557610050842,0.7399333221550567,620,0.07343242918926719,0.4058488910353673,0.754864791146367,707,0.05479398190523928,0.2795586068062752,0.7740296546825943,762,-0.082524056469382,0.01793674115327332
2006-07-31,2005-07-31,2000-08-31,2005-07-31,60,12,331,358,311,0.32996408424403084,0.5,5,1000,0.6328786935410348,354,0.0528139756947253,0.2636643248847462,0.7225262573709145,565,0.0760958110565944,0.42002469396225817,0.7492530087592247,757,0.059122503667968535,0.2991207556546209,0.7294813675726987,661,-0.08370281731296515,0.017190225498374824
2006-08-31,2005-08-31,2000-09-30,2005-08-31,60,12,335,343,322,0.3208496127604129,0.5,10,1000,0.6373135766603325,370,0.04817394913186095,0.2561384908413313,0.7087410461145158,519,0.0711975209615757,0.4059336467706552,0.7338878624535075,675,0.059055116687627494,0.31841056315786803,0.7672269540408684,776,-0.0805469041556703,0.01951729923014548
2006-09-30,2005-09-30,2000-10-31,2005-09-30,60,12,306,397,297,0.3212344110910639,0.5,5,1000,0.6353403951678791,355,0.047886180345936745,0.27807815043769313,0.7026523867353545,511,0.061093608036844195,0.3621471948128663,0.7341016445412842,668,0.05700216421058235,0.3336931533480128,0.7654256850888903,742,-0.07044761397368965,0.026081501401427776
2006-10-31,2005-10-31,2000-11-30,2005-10-31,60,12,302,402,296,0.3187099596431677,0.49999999999999994,5,1000,0.6355487406865377,366,0.04714220594083339,0.2728285770772494,0.71872185305518,568,0.060190449108814964,0.35418116172785247,0.736009272982077,679,0.05967029126274613,0.35051565898232995,0.7769393404988951,796,-0.07768068376271423,0.02247460221256821
2006-11-30,2005-11-30,2000-12-31,2005-11-30,60,12,315,387,298,0.3150765177346754,0.5,10,1000,0.6354207517777329,352,0.04482894482044429,0.27563794610127557,0.7219721715777605,567,0.05682383041018366,0.35036866436274866,0.7337626870861219,668,0.056747808284294265,0.34983635372496136,0.7802167768557837,783,-0.07689668215364939,0.024157035811014475
2006-12-31,2005-12-31,2001-01-31,2005-12-31,60,12,292,399,309,0.3168241817429063,0.5,7,1000,0.6408848632858959,365,0.04023023313841106,0.2641115922925034,0.7163304166859404,560,0.05176980263764054,0.33267402342302543,0.7320363592625735,721,0.05835772175289802,0.37952538460448254,0.7552428307318705,722,-0.08033781286384828,0.02368899967998858
2007-01-31,2006-01-31,2001-02-28,2006-01-31,60,12,297,399,304,0.3119395434542184,0.5000000000000001,6,1000,0.6429654609685906,387,0.03654034732151706,0.30522312541498986,0.7145599974586316,557,0.03331512990697025,0.286156458690247,0.7304306241533199,654,0.0462641484318397,0.37074670370414853,0.7652315728832952,726,-0.06779894298862732,0.03787371219061461
2007-02-28,2006-02-28,2001-03-31,2006-02-28,60,12,283,434,283,0.30701114239570015,0.5,7,1000,0.64208794242128,386,0.03707470038494081,0.3279730325337493,0.721742252310855,561,0.02525998795109899,0.25895055559657437,0.7285908025718665,675,0.043166894231955466,0.3704710351915449,0.7703731055549026,709,-0.06497284605037706,0.04260537667813152
2007-03-31,2006-03-31,2001-04-30,2006-03-31,60,12,295,395,310,0.31612258667066034,0.5,4,1000,0.6423094343983123,377,0.04063682307174831,0.38971470627368676,0.7231153145723133,563,0.009049235729886505,0.20719558499481822,0.7362689524230054,692,0.03432969936833518,0.3435293235536337,0.769300079544465,727,-0.05328439063847588,0.05956038517786129
2007-04-30,2006-04-30,2001-05-31,2006-04-30,60,12,300,425,275,0.307511083087663,0.5000000000000001,6,1000,0.6393927082648281,360,0.03958062635820374,0.44970395996376683,0.7200804233465694,558,-0.010665684093530348,0.16462386910088572,0.7296388295818685,649,0.018218897619564182,0.2933466233800068,0.7816396029147413,774,-0.03958280404526375,0.09232554755534056
2007-05-31,2006-05-31,2001-06-30,2006-05-31,60,12,277,444,279,0.3025575192824523,0.5,8,1000,0.6428638282094855,360,0.04194406544082989,0.48955928700287865,0.7319951876921964,597,-0.01898142829281217,0.1447482023584769,0.7274303799871987,651,0.008775406548733138,0.25217729564175506,0.7904147632346588,786,-0.031134369125965587,0.11351521499688956
2007-06-30,2006-06-30,2001-07-31,2006-06-30,60,12,283,457,260,0.29857283589979833,0.5,7,1000,0.6440172922411385,359,0.040523374075115984,0.518150987164689,0.7299589539436999,596,-0.03106978276597278,0.12376734385330099,0.7319919872877372,666,-0.005621466291224878,0.2058957295628784,0.7719549547615359,748,-0.020734807020177395,0.15218593941913158
2007-07-31,2006-07-31,2001-08-31,2006-07-31,60,12,283,442,275,0.3031826060169833,0.5,8,1000,0.6423649251821082,356,0.040426612107351864,0.5383215665109746,0.7370268331968964,612,-0.037236486272322275,0.1138855641842824,0.7317652356541783,703,-0.01449291468055829,0.17948031804053324,0.7513684893405655,687,-0.017705058578952305,0.16831255126420974
2007-08-31,2006-08-31,2001-09-30,2006-08-31,60,12,294,430,276,0.30690031206141954,0.5,7,1000,0.6430922900342295,362,0.04186884523596588,0.5597183948546781,0.7311469249077392,613,-0.03889403100392259,0.1112941021287879,0.7389321457415585,732,-0.014065114038288012,0.18286617577970088,0.7350943191737929,666,-0.025280980055792015,0.1461213272368331
2007-09-30,2006-09-30,2001-10-31,2006-09-30,60,12,301,400,299,0.3116091134898966,0.5,4,1000,0.6428823487642621,364,0.038323761986261334,0.5420960744813089,0.7304700647767987,604,-0.03349624291505266,0.12890080394539782,0.736371816842515,696,-0.012067046635636562,0.1978733288107197,0.7696640552380013,755,-0.03263901940255715,0.13112979276257355
2007-10-31,2006-10-31,2001-11-30,2006-10-31,60,12,322,383,295,0.30239641654068655,0.5,6,1000,0.6440073990433806,376,0.03473639618043373,0.5199788346602947,0.7202858121157418,569,-0.03822809279815853,0.12084374272415856,0.7262894518630876,656,-0.005877996725539705,0.23078816382182935,0.7772095785903582,757,-0.035199672552997954,0.12838925879371735
2007-11-30,2006-11-30,2001-12-31,2006-11-30,60,12,311,400,289,0.30327563009658565,0.5,12,1000,0.6429579591710386,376,0.03219273212585365,0.5030735010688427,0.7011202509156264,508,-0.04066601769189303,0.1171624330278604,0.7278525310621327,702,-0.003538648949798058,0.24619124763391242,0.7291489456372751,674,-0.03411174289788478,0.13357281826938439
2007-12-31,2006-12-31,2002-01-31,2006-12-31,60,12,330,384,286,0.3009483524996033,0.5,13,1000,0.647466278166952,383,0.03476592854807882,0.5008717980784373,0.70375255373131,528,-0.039097151526636974,0.11432995097893117,0.7210206841459859,666,0.0021021200612314703,0.26062276228072034,0.7703919120361252,723,-0.034966790453229576,0.12417548866191122
2008-01-31,2007-01-31,2002-02-28,2007-01-31,60,12,311,396,293,0.29747678647958664,0.5,11,1000,0.6410857013233247,368,0.03704883382699262,0.48825936006310633,0.69393513547011,492,-0.033596037429518257,0.11886035481432518,0.7062927367163582,591,0.013776719064977235,0.3065572257016941,0.7521781032197402,732,-0.049588665028316596,0.08632305942087433
2008-02-29,2007-02-28,2002-03-31,2007-02-28,60,12,318,387,295,0.30460896347542177,0.5,7,1000,0.6417998554602844,365,0.03795919944798233,0.47082581077165153,0.7364364642717665,596,-0.02931003202620938,0.12262164621941363,0.7294508381462351,643,0.020830860269165412,0.3342607622024409,0.7585130638597717,709,-0.05572968836159134,0.07229178080649386
2008-03-31,2007-03-31,2002-04-30,2007-03-31,60,12,309,407,284,0.3070081802362496,0.49999999999999994,10,1000,0.6421076715907297,364,0.03734818910499227,0.42203127612583435,0.7390965799452249,594,-0.021954036895108494,0.12889974160536055,0.7167115143284257,641,0.03462482250282484,0.39965916376646743,0.7465799130237321,727,-0.06989832418396867,0.04940981850233755
2008-04-30,2007-04-30,2002-05-31,2007-04-30,60,12,312,383,305,0.31752013257529527,0.5,8,1000,0.6416120407080504,366,0.03538826221034516,0.3571571564919914,0.7157040349408594,539,-0.00969116695690833,0.14497876969903178,0.7181107986820398,639,0.0485589513863868,0.4647918554554095,0.7822236034820748,822,-0.08358585248414643,0.033072218353567405
2008-05-31,2007-05-31,2002-06-30,2007-05-31,60,12,314,368,318,0.3159765632742849,0.5,9,1000,0.6425247415123772,378,0.03220016670354543,0.32061672947728637,0.7504633568749041,619,-0.003149203185638447,0.15810494522251606,0.7310920555357163,660,0.05365528515690154,0.49242826227969283,0.783050198083374,798,-0.0882065454573756,0.028850063020504822
2008-06-30,2007-06-30,2002-07-31,2007-06-30,60,12,323,360,317,0.3276460587475501,0.5,8,1000,0.6454151697962668,373,0.030863768416684617,0.26958790794904414,0.7444342360219671,622,0.01104619363443558,0.1813707049751181,0.7246604053331361,682,0.06455615204573893,0.5288697587436029,0.7414812874093147,657,-0.09876710393833106,0.020171628332234876
2008-07-31,2007-07-31,2002-08-31,2007-07-31,60,12,335,360,305,0.3255352058931519,0.5000000000000001,15,1000,0.6430707874545588,366,0.02826802562353934,0.24343472802310218,0.7155009639531698,522,0.013861446170725617,0.18249399349642603,0.7064277296238071,638,0.06942309147720464,0.5544353265989181,0.7511546157407704,720,-0.09760630855235378,0.019635951881553565
2008-08-31,2007-08-31,2002-09-30,2007-08-31,60,12,341,354,305,0.32478928591358125,0.5,7,1000,0.644895496813333,377,0.02567917161698058,0.24077882446026136,0.7144785965801421,539,0.01874234537694601,0.2095876955903528,0.699935418858493,599,0.06449690039306459,0.5233410458201446,0.7600149348022991,779,-0.08505070584187122,0.026292434129241277
2008-09-30,2007-09-30,2002-10-31,2007-09-30,60,12,330,349,321,0.32255282521963274,0.49999999999999994,11,1000,0.6412132453760542,355,0.026072022498805802,0.24446234405037062,0.7256121877379662,563,0.018315719865549966,0.20933487288616967,0.7061980257446564,661,0.06328076001599445,0.5145208274122066,0.7082760309890539,613,-0.07609367692785377,0.031681955651253056
2008-10-31,2007-10-31,2002-11-30,2007-10-31,60,12,341,333,326,0.3280903175898195,0.5,12,1000,0.6422733716521992,363,0.032083883491204,0.3023654060085676,0.7008018798965168,504,0.014422614876399825,0.21238716675017932,0.7243342315587804,696,0.05027948038352059,0.43508794257200945,0.7037197661918626,619,-0.05773754736423964,0.050159484669243484
2008-11-30,2007-11-30,2002-12-31,2007-11-30,60,12,337,335,328,0.3267316334725867,0.5,7,1000,0.6434313775055005,361,0.03693579424035997,0.3358689445591579,0.6908280942942575,469,0.013846124473127757,0.21164866144688413,0.7164588219943104,673,0.04529706739734366,0.39700405750885176,0.7132022308897963,645,-0.053100627108135,0.055478336485106174
2008-12-31,2007-12-31,2003-01-31,2007-12-31,60,12,321,362,317,0.30939482306906907,0.5,5,1000,0.6429939171974964,365,0.043083916805943416,0.401233557970043,0.6831453276889271,439,0.007951717614160227,0.19872057907135435,0.7211120593016117,660,0.03329402367397219,0.3298855690740316,0.773843213368617,797,-0.04410414118161267,0.07016029388457105
2009-01-31,2008-01-31,2003-02-28,2008-01-31,60,12,326,364,310,0.317117436594657,0.5,11,1000,0.6443990437189397,357,0.0421392673784588,0.3857050226217186,0.6970813487063272,499,0.018647657038048028,0.2411069667401755,0.7392037415829188,708,0.026127338268456205,0.2800125167989519,0.7362833576692192,684,-0.02889013970890137,0.09317549383915417
2009-02-28,2008-02-29,2003-03-31,2008-02-29,60,12,327,367,306,0.3117844833202469,0.5,16,1000,0.6431137344645399,353,0.039724387942582665,0.36884075757184714,0.6888351005801175,495,0.02035388222196967,0.25037377096257174,0.7281108193195382,678,0.02399344009448983,0.26927846839230835,0.735149183832901,670,-0.02008949219940602,0.11150700307327278
2009-03-31,2008-03-31,2003-04-30,2008-03-31,60,12,331,363,306,0.31524291280889805,0.5,2,1000,0.6449547264225287,354,0.04025557519754501,0.37402411597505514,0.691060701691721,487,0.02019469394572297,0.2504107705090586,0.7109799024831991,598,0.016281737089526186,0.23156104090651028,0.7897582389125869,824,-0.00746835957079519,0.14400407260937612
2009-04-30,2008-04-30,2003-05-31,2008-04-30,60,12,307,408,285,0.30546934505687207,0.5,12,1000,0.6430008882841143,370,0.04473678942473182,0.4023125599200492,0.7182647697138157,563,0.0110144964218956,0.2049535644690973,0.7112528664433223,560,0.007735298262481933,0.1919431962724169,0.8257357007334765,890,0.009988472942285932,0.20079067933843672
2009-05-31,2008-05-31,2003-06-30,2008-05-31,60,12,251,513,236,0.2846899111601422,0.5,12,1000,0.6420939899199957,361,0.05076389983764497,0.4238221822773223,0.7312377916635231,624,-0.0005833232510616421,0.1517705019193178,0.727512013327351,616,-0.001774878855851262,0.14819639865240167,0.7998024572550905,826,0.029356438867697406,0.2762109171509581
2009-06-30,2008-06-30,2003-07-31,2008-06-30,60,12,246,525,229,0.27763315117560944,0.5,13,1000,0.6432926797466308,364,0.05809480675262939,0.4263613540978162,0.7269683072852787,623,-0.022637786058879523,0.08482882305261406,0.7356384867094091,690,-0.018865484859135803,0.09147643549411584,0.7477349890049255,704,0.05456922971030569,0.3973333873554539
2009-07-31,2008-07-31,2003-08-31,2008-07-31,60,12,304,430,266,0.2912906463742155,0.5000000000000001,8,1000,0.6375928240320586,339,0.06463904001872317,0.4308131056373196,0.7351499152312795,622,-0.0365350883841018,0.05695103128828504,0.7207939115165907,620,-0.029671413114559703,0.06533091168188167,0.7920915955797768,809,0.06647261846122021,0.4469049513925136
2009-08-31,2008-08-31,2003-09-30,2008-08-31,60,12,298,439,263,0.2914517616768753,0.5,9,1000,0.6389628161445355,348,0.06703798354729297,0.4221643800213432,0.7221836780645381,572,-0.04465556779119872,0.04521928872609077,0.7328809837072103,655,-0.03588935725455878,0.05388477380318063,0.7972481988952472,813,0.07332524620462211,0.4787315574493854
2009-09-30,2008-09-30,2003-10-31,2008-09-30,60,12,260,499,241,0.2888181871225627,0.5,7,1000,0.6379988590861638,356,0.06669738811461468,0.39936793616967226,0.7317147893918179,589,-0.04614706327870398,0.04180408700109797,0.738351652034922,662,-0.0374391489840357,0.0497570616273619,0.7929572133083943,785,0.07883259769860121,0.5090709152018679
2009-10-31,2008-10-31,2003-11-30,2008-10-31,60,12,255,507,238,0.28207495054424464,0.5,12,1000,0.6334334341045115,343,0.06825475534241791,0.4141689473721705,0.7169425231987575,553,-0.05043052383164894,0.03857361110476262,0.737936222190354,699,-0.036443786412522286,0.05102435873338224,0.7579224229727762,687,0.07729334360756007,0.4962330827896846
2009-11-30,2008-11-30,2003-12-31,2008-11-30,60,12,281,463,256,0.2914419528073749,0.5,6,1000,0.635747713678818,335,0.07584697639269365,0.47208583169498747,0.7172386148566593,574,-0.06009064859122773,0.031137357876260683,0.7373797499697137,670,-0.030528659244136044,0.05624111669148344,0.7836074181237537,754,0.07238850920665302,0.4405356937372684
2009-12-31,2008-12-31,2004-01-31,2008-12-31,60,12,271,477,252,0.28819059774173345,0.5,10,1000,0.6359767985455784,341,0.08003881472161013,0.5177496987446835,0.7251181861609693,577,-0.07067589553489668,0.025411395452822137,0.7381552652932077,651,-0.01789291292103733,0.07302905426293287,0.783083232154518,774,0.06507158138377739,0.3838098515395615
2010-01-31,2009-01-31,2004-02-29,2009-01-31,60,12,227,551,222,0.27810567047846857,0.5,16,1000,0.6309102496531459,341,0.08848106080310536,0.6322962296940483,0.7066811019358435,522,-0.08879386539798059,0.018244423618412994,0.734866814831455,679,-0.013255684490523995,0.08265068368888917,0.7580047365900594,704,0.04533974986915441,0.2668086629986495
2010-02-28,2009-02-28,2004-03-31,2009-02-28,60,12,228,552,220,0.28503327877751483,0.5,9,1000,0.6326470243577874,346,0.09817423200893988,0.726298721402271,0.718753702184686,566,-0.10708818068996274,0.011973706708878668,0.7300287351413458,629,-0.01704864796597652,0.07249399948315702,0.7859278859047001,767,0.030925266643792287,0.18923357240569316
2010-03-31,2009-03-31,2004-04-30,2009-03-31,60,12,247,519,234,0.2789514447419367,0.49999999999999994,12,1000,0.6362281572777897,351,0.10579457449102263,0.7966114849486173,0.7308544828048928,582,-0.12580519124584508,0.007755263494077432,0.7343808324515817,656,-0.007548465735903202,0.08255842987496562,0.8019487825608207,811,0.008178707004690196,0.11307482168233945
2010-04-30,2009-04-30,2004-05-31,2009-04-30,60,12,225,555,220,0.2817838462635513,0.5,8,1000,0.6315224321563238,359,0.10310314749538942,0.8145719498917752,0.7014924467512074,496,-0.13321690272486753,0.007215718388431499,0.7450236938138518,669,-0.0006276705532714446,0.10231398807512283,0.7839460942880091,751,-0.015560247460131339,0.0758983436446704
2010-05-31,2009-05-31,2004-06-30,2009-05-31,60,12,214,562,224,0.29084576862684,0.5,6,1000,0.6323732837867212,344,0.09433383414898408,0.8086011644685188,0.6975816727322085,460,-0.1259213938510176,0.009876925087033191,0.7506728316372014,737,-0.0026367541538230357,0.11626755353907935,0.7410784398206895,660,-0.03151681489303922,0.0652543569053688
2010-06-30,2009-06-30,2004-07-31,2009-06-30,60,12,278,451,271,0.28929576076441277,0.5,12,1000,0.6301193255113197,334,0.08785424435823531,0.797483270940459,0.7253840264749015,549,-0.10778005056647809,0.015939095999780422,0.7416232754479711,732,0.00203109280447123,0.14330823879061846,0.7166619738798475,597,-0.0578465207561296,0.04326939426914207
2010-07-31,2009-07-31,2004-08-31,2009-07-31,60,12,293,441,266,0.2950732214341705,0.5,9,1000,0.6331427724919129,348,0.08276052142748727,0.7730603588529833,0.7253591035465438,563,-0.10197176718667766,0.019215386862116175,0.7588246199397359,716,0.00829242648756521,0.17433787568962075,0.7946604282999021,801,-0.07434993552884406,0.03338637859527978
2010-08-31,2009-08-31,2004-09-30,2009-08-31,60,12,288,439,273,0.30238772665247066,0.5,7,1000,0.634923885497405,347,0.08077504364279496,0.7642394530164188,0.7119836048576279,529,-0.1022237124603079,0.01966629070140519,0.7444134788288366,737,0.010524319136007949,0.18751646785307446,0.7384344387621778,665,-0.08353752498213253,0.02857778842910164
2010-09-30,2009-09-30,2004-10-31,2009-09-30,60,12,292,435,273,0.2919394781865337,0.5000000000000001,10,1000,0.6338117911836314,349,0.07950536503284719,0.7765577618731176,0.717486212203457,536,-0.1006260404438089,0.0211627575556084,0.7638833959378003,725,0.004931222660882488,0.174755556918576,0.8052875393167528,848,-0.08748540745734737,0.02752392365269799
2010-10-31,2009-10-31,2004-11-30,2009-10-31,60,12,315,402,283,0.2984529329181647,0.5,10,1000,0.6350677652175531,348,0.06990836145794392,0.7256726281590256,0.7231097199452045,552,-0.0900403757255877,0.02961035834068398,0.7634570662718217,742,0.010037519706675746,0.21913372342151727,0.7840931144904879,775,-0.09734961757509628,0.02558329007877304
2010-11-30,2009-11-30,2004-12-31,2009-11-30,60,12,272,442,286,0.3026534949444033,0.5,8,1000,0.635201470989199,347,0.05622120559053942,0.6598044587336773,0.7218023926919018,558,-0.07679936227398529,0.046133167469100476,0.7639196018231519,733,0.010701264873262756,0.26548137886774603,0.7880584290677445,765,-0.10073887103409529,0.028580994929476043
2010-12-31,2009-12-31,2005-01-31,2009-12-31,60,12,275,441,284,0.29138750065490254,0.5,4,1000,0.6399187375094616,359,0.04561282690925747,0.6224017076834644,0.7306938841870572,578,-0.06520463768227522,0.06784572819373783,0.7545416929095583,708,0.004704356138632259,0.27462768322307807,0.8036211182777545,822,-0.09812097207448922,0.03512488089971968
2011-01-31,2010-01-31,2005-02-28,2010-01-31,60,12,252,497,251,0.29324291333871416,0.5,7,1000,0.637383148538079,354,0.03498374500688886,0.5604616844391968,0.7171393083395143,545,-0.05059495712905066,0.10120891418922377,0.7312464131573474,706,0.0028915092602426504,0.2949825392584682,0.7805567224134654,766,-0.09299258323781244,0.0433468621131112
2011-02-28,2010-02-28,2005-03-31,2010-02-28,60,12,257,485,258,0.2961339000677163,0.5,11,1000,0.6369673184632245,352,0.0253177664556584,0.48212217724745055,0.7218770784749765,579,-0.035373395946541424,0.14321891211557233,0.7351059737659048,700,0.005567773939879343,0.3247961359077292,0.7848860467644219,734,-0.08812837528151396,0.04986277472924786
2011-03-31,2010-03-31,2005-04-30,2010-03-31,60,12,286,427,287,0.3000202894212493,0.49999999999999994,5,1000,0.6408893357085991,355,0.017790786560788193,0.4426442156623064,0.7317700558615423,590,-0.020754979601635644,0.20476254674165897,0.7434375380391609,721,-0.005819515867251472,0.27604400016287167,0.7828462208536926,736,-0.06995082154324805,0.07654923743316291
2011-04-30,2010-04-30,2005-05-31,2010-04-30,60,12,281,459,260,0.30115608900675245,0.5,6,1000,0.6329834656439818,355,0.019087956654514866,0.43752134322470293,0.7294675491835968,597,-0.010672215586182088,0.2412713043019208,0.7466694192475617,712,-0.01597485015466343,0.21699392395428635,0.7741729763827853,735,-0.052646268123554545,0.10421342851908984
2011-05-31,2010-05-31,2005-06-30,2010-05-31,60,12,268,468,264,0.29687811833322036,0.49999999999999994,8,1000,0.6366383801110479,360,0.020802254927673333,0.4530402128477086,0.7152235764001568,556,-0.015497911085401848,0.21919846917635039,0.7439893281308635,740,-0.016898512008833945,0.21314347977410328,0.740372883906269,682,-0.04791661723470062,0.11461783820183769
2011-06-30,2010-06-30,2005-07-31,2010-06-30,60,12,288,442,270,0.3056487532843522,0.5,3,1000,0.635663297886629,359,0.0173491203374749,0.4324760862203877,0.7259412505222419,561,-0.017441229322459246,0.2156636546516251,0.7587644547795251,751,-0.01243636460310471,0.2383683899851068,0.74781247107452,671,-0.04954067146350447,0.1134918691428804
2011-07-31,2010-07-31,2005-08-31,2010-07-31,60,12,313,393,294,0.3110080961442255,0.5,11,1000,0.6405984990281547,370,0.016521911070963968,0.41026890205958844,0.7213121720797524,541,-0.013036918675057053,0.22715581881096966,0.7391989154731181,706,-0.007193974049606724,0.25531424019888294,0.7622894478803306,727,-0.05055545511883637,0.10726103893055917
2011-08-31,2010-08-31,2005-09-30,2010-08-31,60,12,321,371,308,0.3186233410767261,0.5,9,1000,0.6392696865227726,367,0.017489265285093883,0.3881368817314336,0.7278267541282365,564,-0.00812081661931105,0.23256190026415702,0.7395959276857705,777,0.003864951826264136,0.2955599805754431,0.7130063595838741,580,-0.05919206110782435,0.08374123742896619
2011-09-30,2010-09-30,2005-10-31,2010-09-30,60,12,340,326,334,0.3320099222201675,0.5,9,1000,0.6381992017408235,358,0.01459008495211281,0.34599974942708206,0.7125784872535554,521,-0.0022224467089692022,0.24719745188865952,0.7358591771945348,748,0.014135846640547537,0.3428706576422132,0.6965066400383473,563,-0.0698407063593041,0.06393214104204521
2011-10-31,2010-10-31,2005-11-30,2010-10-31,60,12,322,370,308,0.31532370263716714,0.5,6,1000,0.6389363356584247,363,0.01763786069814321,0.34834806310600686,0.7005908829661619,478,-0.004252825051877074,0.2248398669242592,0.7425483291318488,668,0.02067444852976097,0.3701594718927696,0.7995221774580391,824,-0.07317535494872082,0.05665259807696428
2011-11-30,2010-11-30,2005-12-31,2010-11-30,60,12,334,343,323,0.31930740917538203,0.5,3,1000,0.6364106668321579,358,0.02101951899941546,0.3729774280807994,0.7037430963907328,539,-0.01047152926660333,0.19868028763411666,0.7366348721224873,734,0.02058792193880675,0.3697717643033597,0.7382227770584113,699,-0.07154480126400838,0.05857051998172425
2011-12-31,2010-12-31,2006-01-31,2010-12-31,60,12,323,392,285,0.3091548160951709,0.5,7,1000,0.6360834227043985,364,0.023168759295430753,0.39693066033671554,0.7126870082994108,550,-0.012488020288191891,0.19453770779095667,0.7313838050530354,731,0.015026437418340501,0.33728058109221676,0.7273189826286726,680,-0.06270884267956904,0.0712510507801111
2012-01-31,2011-01-31,2006-02-28,2011-01-31,60,12,292,420,288,0.30798356544872285,0.5,7,1000,0.6419810286863954,364,0.023642994565233864,0.40215012955082,0.704528201853909,507,-0.015125827888719466,0.18520235283359998,0.7354003183633834,646,0.013138543994678262,0.32594754518653435,0.7936206271922679,808,-0.05307560092042534,0.08669997242904577
2012-02-29,2011-02-28,2006-03-31,2011-02-28,60,12,264,463,273,0.3010350121724864,0.5,11,1000,0.6409230685613779,360,0.02392679645409655,0.42035603464731214,0.724361648396311,577,-0.026574011935725516,0.15309917069973872,0.7477479635142956,674,0.008547061670307804,0.30905132333686863,0.7929629647848094,807,-0.039809167793377793,0.11749347131608052
2012-03-31,2011-03-31,2006-04-30,2011-03-31,60,12,240,512,248,0.2937452311702124,0.5,4,1000,0.6381262934596306,363,0.02473604708399912,0.42592799847461643,0.7353530172684507,607,-0.036545623070667554,0.1250404032687174,0.744117989307537,709,0.008400235310589085,0.3072169202977184,0.7560255574483269,698,-0.03025141260994016,0.14181467795894784
2012-04-30,2011-04-30,2006-05-31,2011-04-30,60,12,277,441,282,0.3032227589811611,0.5,4,1000,0.632313627846578,356,0.021123313942401085,0.40520723091526734,0.7262725948403491,586,-0.04261643822330894,0.11325065796597841,0.7502537855652567,731,0.010869940229042628,0.3300787106851071,0.7574375950707801,691,-0.028079416209932755,0.15146340043364717
2012-05-31,2011-05-31,2006-06-30,2011-05-31,60,12,319,372,309,0.30787796513463944,0.5,9,1000,0.6357883685233955,359,0.020577186951053043,0.3921703332142109,0.7154365527341731,547,-0.04439687576995226,0.10693434141719771,0.7454044977044034,762,0.011322088298505206,0.32590120909894393,0.7184953808194079,616,-0.01977000889275188,0.1749941162696474
