formation_month,annealing_start,annealing_end,annealing_history_months,annealing_iterations,accepted_proposals,final_objective,total_agent_selections,finite_scores,orientation__ret_12_1,type_weight__ret_12_1,orientation__ret_6_1,type_weight__ret_6_1,orientation__ret_1_0,type_weight__ret_1_0,orientation__be_me,type_weight__be_me,orientation__gp_at,type_weight__gp_at,orientation__ocf_at,type_weight__ocf_at,orientation__f_score,type_weight__f_score,orientation__z_score,type_weight__z_score,orientation__qmj_safety,type_weight__qmj_safety,orientation__qmj_prof,type_weight__qmj_prof,orientation__rvol_21d,type_weight__rvol_21d,orientation__beta_60m,type_weight__beta_60m,orientation__turnover_126d,type_weight__turnover_126d,orientation__prc_highprc_252d,type_weight__prc_highprc_252d,orientation__niq_su,type_weight__niq_su,orientation__saleq_su,type_weight__saleq_su
2010-12-31,2005-12-31,2010-11-30,60,100,83,-0.05016371531598102,2560,1000,-1,0.0,-1,0.0,1,0.07486587442686587,-1,0.0,1,0.0,1,0.03751305218186318,1,0.22230879271316367,-1,0.0781777235382154,-1,0.07398441075841149,1,0.056125333170180196,-1,0.0,1,0.0,-1,0.15421134812139517,-1,0.0,-1,0.10281854947258211,1,0.19999491561732288
2011-01-31,2006-01-31,2010-12-31,60,100,86,-0.04980787175491811,2560,1000,-1,0.0,-1,0.0,1,0.0,-1,0.022480625235127713,1,0.0,1,0.1716496655301744,1,0.0,-1,0.07179655744473444,-1,0.24192954231702485,1,0.11131694975453962,-1,0.011124651790178346,1,0.0,-1,0.0,-1,0.048734779254057684,-1,0.3009543471841003,1,0.02001288149006261
2011-02-28,2006-02-28,2011-01-31,60,100,89,-0.044172397742799144,2560,1000,-1,0.0,-1,0.0,1,0.0,-1,0.07288965326127171,1,0.007754968786984659,1,0.2545360649736152,1,0.32453749139426197,1,0.0,-1,0.05313017101963368,1,0.13907263616184365,-1,0.011930315709500091,1,0.0,-1,0.05331790384016401,-1,0.0,-1,0.021578134402039373,1,0.06125266045068564
2011-03-31,2006-03-31,2011-02-28,60,100,87,-0.04939748853063561,2560,1000,-1,0.07723411818474504,-1,0.0,1,0.0,-1,0.0,1,0.06043663259390944,1,0.17772815014798643,1,0.08087244084251685,-1,0.0,-1,0.0,1,0.0,-1,0.07206727604482044,1,0.0011192317273496677,-1,0.039604748769173415,1,0.0,-1,0.10105694708537578,1,0.38988045460412296
2011-04-30,2006-04-30,2011-03-31,60,100,91,-0.05667215180881546,2560,1000,-1,0.0,-1,0.0,1,0.0,-1,0.1356276370769349,1,0.0,1,0.08641197285109395,1,0.12050395995044325,1,0.295580392672162,-1,0.08568394103274485,1,0.05315894133777415,-1,0.0,1,0.07800053581761354,-1,0.0179084095650267,1,0.0,-1,0.0,1,0.12712420969620666
2011-05-31,2006-05-31,2011-04-30,60,100,93,-0.050754274717428355,2560,1000,-1,0.008795175926794477,-1,0.002560898575120471,1,0.0,-1,0.3151429105511252,1,0.08418363396353558,1,0.21665862192635618,1,0.07175305939739882,1,0.08109435936520826,-1,0.07928233188517066,1,0.0,-1,0.03892818528815791,1,0.0,-1,0.07941544880533317,1,0.0,-1,0.02218537431579931,1,0.0
2011-06-30,2006-06-30,2011-05-31,60,100,88,-0.053030738515378824,2560,1000,-1,0.0,-1,0.14551841177817137,1,0.0,-1,0.06910229210803862,1,0.03960520520992496,1,0.056955529397845504,1,0.14182833846572415,1,0.06910437304868049,-1,0.0,1,0.18485964929174917,-1,0.13077119941450777,1,0.0,-1,0.09771541519259903,1,0.0,-1,0.06453958609275896,1,0.0
2011-07-31,2006-07-31,2011-06-30,60,100,87,-0.05212058531946215,2560,1000,-1,0.1292299519041357,-1,0.0,1,0.0,-1,0.0,1,0.14122894950408804,1,0.0,1,0.2236149388178989,1,0.041829111597471755,-1,0.0,1,0.03170846415304732,-1,0.010599467024595952,1,0.0,-1,0.0,1,0.04039540273138829,-1,0.22883778864377127,1,0.1525559256236027
2011-08-31,2006-08-31,2011-07-31,60,100,92,-0.062342127319569764,2560,1000,-1,0.0,-1,0.0,1,0.03905295208111842,-1,0.0,1,0.04380643644848943,1,0.0,1,0.0,1,0.12917194962644638,-1,0.2251743342658909,1,0.0,-1,0.16338131499335745,1,0.0,-1,0.0,1,0.09838023605034489,1,0.2135153660973196,1,0.08751741043703297
2011-09-30,2006-09-30,2011-08-31,60,100,89,-0.052558081712073754,2560,1000,-1,0.0,1,0.0,1,0.07554659112998136,-1,0.0,1,0.01288781183265443,1,0.0,1,0.041585038693560755,1,0.2636965723942058,1,0.027655421554536208,1,0.280814993159344,-1,0.0,1,0.005418554226761987,-1,0.18984499580851888,1,0.0446627022489865,1,0.03545464193135851,1,0.022432677020091496
2011-10-31,2006-10-31,2011-09-30,60,100,80,-0.0478019195634435,2560,1000,-1,0.0037350436339340766,-1,0.0,1,0.0,-1,0.00035079801215509576,1,0.188472801702757,1,0.06237699914338338,1,0.15661946686693584,1,0.10138127568027608,1,0.032351435628079406,1,0.24234553055977048,-1,0.07207755483050952,1,0.0,-1,0.13176317838715076,1,0.0,1,0.0,1,0.00852591555504838
2011-11-30,2006-11-30,2011-10-31,60,100,91,-0.04480734549279955,2560,1000,-1,0.0,1,0.0,1,0.0,-1,0.034305988291148184,1,0.07614084819447985,1,0.17146646427975182,1,0.059012329291721656,1,0.11978186448059983,1,0.07105013226071553,1,0.16193571387549277,-1,0.0121603593318102,1,0.0,-1,0.0,1,0.025501929732079584,1,0.09726268634070595,1,0.17138168392149464
2011-12-31,2006-12-31,2011-11-30,60,100,90,-0.04561882164166229,2560,1000,-1,0.0,1,0.00855012847929796,1,0.01883578627532565,-1,0.12926747199227812,1,0.04658109584370691,1,0.03977186484155042,1,0.176740422048599,1,0.0,1,0.031791017965675544,1,0.05219717784625464,-1,0.0,1,0.0,-1,0.22384199333309165,1,0.0,1,0.0,1,0.2724230413742201
2012-01-31,2007-01-31,2011-12-31,60,100,89,-0.048784718132643616,2560,1000,-1,0.0,-1,0.019767513077024325,1,0.0,-1,0.0075971841225122225,1,0.1517497842379856,1,0.057421391708980016,1,0.1281390770853662,1,0.02130219441858039,1,0.0967649213445485,1,0.04073256052862828,-1,0.08343109142305119,1,0.0,-1,0.12014966454321727,1,0.0,1,0.19381192410732323,1,0.07913269340278276
2012-02-29,2007-02-28,2012-01-31,60,100,92,-0.05354316978682379,2560,1000,-1,0.08957175829689204,-1,0.0,1,0.0,-1,0.17876035796612527,1,0.159501526432205,1,0.0,1,0.0,1,0.2841117439885551,1,0.22512064139902513,1,0.0,-1,0.0,1,0.017795627562549824,-1,0.0,1,0.0,1,0.0,1,0.045138344354647614
2012-03-31,2007-03-31,2012-02-29,60,100,92,-0.0442062906561842,2560,1000,-1,0.0,-1,0.08446810654477746,1,0.08301822321441873,-1,0.0,1,0.07726177287071605,1,0.1900114610928542,1,0.12342425690608766,1,0.0,1,0.021758409643108715,1,0.20752637614683356,-1,0.0,1,0.0,-1,0.07339973996177361,1,0.0,1,0.08949312763156525,1,0.049638525987864765
2012-04-30,2007-04-30,2012-03-31,60,100,86,-0.04957807713006982,2560,1000,-1,0.0,-1,0.09400955680103372,1,0.0,-1,0.07919027857139113,1,0.1845772040798264,1,0.05609041555386262,1,0.05549366361809531,1,0.0,1,0.12002478939087063,1,0.0756376323439163,-1,0.008024650607726905,1,0.05500972501728374,-1,0.0,1,0.0,-1,0.12390678615878267,1,0.1480352978572106
2012-05-31,2007-05-31,2012-04-30,60,100,84,-0.036205860072580906,2560,1000,1,0.0,-1,0.0021186938687141627,1,0.0,-1,0.0,1,0.0,1,0.269279559492784,1,0.04846229227143202,1,0.19126722997824658,1,0.0,1,0.1840913014730053,-1,0.0152935734050912,-1,0.0,-1,0.0,1,0.0,1,0.14430950753044902,1,0.14517784198027772
2012-06-30,2007-06-30,2012-05-31,60,100,85,-0.03735762502567513,2560,1000,1,0.0,-1,0.0,1,0.0,-1,0.05892704256836927,1,0.06652793438494733,1,0.02245761564358505,1,0.16597732626724868,1,0.18391784437549144,1,0.12749926551812193,1,0.3299003690593564,-1,0.0015575827507517404,-1,0.023258799820388587,-1,0.0,1,0.0,1,0.0,1,0.019976219611739607
2012-07-31,2007-07-31,2012-06-30,60,100,89,-0.03800321843462597,2560,1000,1,0.0,-1,0.0,-1,0.0,-1,0.0,1,0.11694889428420127,1,0.095011967345493,1,0.03024816858631904,1,0.07325923979803067,1,0.1881028709296959,1,0.2485857827822629,-1,0.0,-1,0.0,-1,0.0,1,0.0,-1,0.24359936121920378,1,0.004243715054793366
2012-08-31,2007-08-31,2012-07-31,60,100,84,-0.06551308164756578,2560,1000,1,0.10636928080728598,-1,0.06925511493599933,-1,0.031686622901320696,-1,0.09507503783460432,1,0.0,1,0.042071762932688744,1,0.16006421686840733,1,0.0,1,0.0,1,0.13392370111108368,-1,0.15047185484964984,1,0.1296620063333056,-1,0.011815290186662575,1,0.0,-1,0.03611357236189205,1,0.033491538877099894
2012-09-30,2007-09-30,2012-08-31,60,100,83,-0.04397530728636954,2560,1000,1,0.0,-1,0.01403383658475603,-1,0.015136393783002845,-1,0.02258348835980349,1,0.05668519514109638,1,0.0,1,0.013935428386621429,1,0.08077065411324122,1,0.08095932161253909,1,0.31231226467854056,-1,0.09921394169636845,1,0.0,-1,0.08851911406199,1,0.0,-1,0.1144782294328188,1,0.10137213214922175
2012-10-31,2007-10-31,2012-09-30,60,100,86,-0.04898742618080127,2560,1000,-1,0.038192393237674184,-1,0.17443380649955065,-1,0.0,-1,0.0,1,0.04567068950634269,1,0.12581535772883687,1,0.15486200477238393,1,0.0,1,0.0,1,0.0,-1,0.0,1,0.0,-1,0.09360511341557987,-1,0.0,-1,0.27197559748268235,1,0.09544503735694952
2012-11-30,2007-11-30,2012-10-31,60,100,93,-0.0527201588387692,2560,1000,-1,0.0,-1,0.015131553287209776,-1,0.004155132963614871,-1,0.19990159638442162,1,0.1943978161618686,1,0.035949201944225295,1,0.06816057875567785,1,0.0,1,0.06914499969971383,1,0.14321255358899754,-1,0.0,1,0.0,-1,0.21705006772084606,-1,0.0,-1,0.0,1,0.05289649949342448
2012-12-31,2007-12-31,2012-11-30,60,100,94,-0.05127849484330155,2560,1000,-1,0.0,-1,0.2314952147502413,-1,0.031113429437259144,-1,0.0,1,0.03332768142779363,1,0.08132441346855596,-1,0.0692413876216735,1,0.014809650892711069,1,0.04512018001213064,1,0.02173193544046369,-1,0.0,1,0.0,-1,0.13405632638769377,-1,0.0,-1,0.043300276549674326,1,0.294479504011803
2013-01-31,2008-01-31,2012-12-31,60,100,88,-0.06022610539351313,2560,1000,-1,0.007631352602862818,-1,0.0,-1,0.0,-1,0.3109802882067797,1,0.009928278926242476,1,0.03350603026821533,-1,0.17390362027325457,1,0.0,1,0.0,1,0.07180711574760366,-1,0.103036668611233,1,0.0,-1,0.14237406892929014,-1,0.05924013773877568,-1,0.0,1,0.0875924386957426
2013-02-28,2008-02-29,2013-01-31,60,100,88,-0.0629330709117417,2560,1000,-1,0.2719732534648587,-1,0.0,-1,0.0,1,0.028861510600048018,1,0.0013259501196211665,1,0.07635731534302372,-1,0.28062476605784065,1,0.04272252802205409,-1,0.0,1,0.15219264750818773,-1,0.0,1,0.0,-1,0.011953660572262423,-1,0.054594404744050126,-1,0.07939396356805337,1,0.0
2013-03-31,2008-03-31,2013-02-28,60,100,91,-0.048526326515731695,2560,1000,-1,0.0,-1,0.0,-1,0.04623910656589149,1,0.0,1,0.013225079239279638,1,0.09215670626493874,1,0.19234148118702266,-1,0.1581863935268736,-1,0.16764159703064946,1,0.0,-1,0.0,1,0.0,-1,0.0050550186793259025,-1,0.0,-1,0.16009677170720593,1,0.16505784579881252
2013-04-30,2008-04-30,2013-03-31,60,100,89,-0.051107593189717374,2560,1000,-1,0.0,-1,0.0,-1,0.0,1,0.12324539790493072,1,0.2146575597682452,1,0.17886437021753637,1,0.2927668154725715,-1,0.05711601295036069,-1,0.0,1,0.05076403907765559,-1,0.034806869388173525,1,0.0,-1,0.024128484848615066,-1,0.0,-1,0.017578417426132004,1,0.0060720329457794155
2013-05-31,2008-05-31,2013-04-30,60,100,85,-0.054433555554228595,2560,1000,-1,0.07970451363313666,-1,0.03345486357185148,-1,0.0,1,0.07780860726535699,1,0.22524849770478217,1,0.10650625969996516,1,0.03828036514152342,-1,0.08292540543194976,-1,0.0,1,0.09441931184485612,-1,0.0,1,0.0,-1,0.05233024078558235,-1,0.0,-1,0.055814380375561815,1,0.15350755454543405
2013-06-30,2008-06-30,2013-05-31,60,100,88,-0.043675042090925806,2560,1000,-1,0.013037323495216468,-1,0.2478474741746191,-1,0.0761223076909741,1,0.029477566082232332,1,0.0068722317269851564,1,0.0024841258042044845,1,0.0,-1,0.0,-1,0.21472804915099955,1,0.0,-1,0.0,1,0.0,-1,0.0,-1,0.0,-1,0.13532353674449774,1,0.2741073851302711
2013-07-31,2008-07-31,2013-06-30,60,100,80,-0.04289981877411983,2560,1000,-1,0.012080122268547981,-1,0.1509514718792325,-1,0.046079678340293764,1,0.04133316073941987,1,0.0,1,0.1264623964464141,1,0.2568250327425911,-1,0.03860229340672729,-1,0.04734530966089069,1,0.0,-1,0.0003224746831547304,1,0.0,-1,0.0,-1,0.0,-1,0.03437814539855182,1,0.2456199144341761
2013-08-31,2008-08-31,2013-07-31,60,100,88,-0.055291548049279986,2560,1000,-1,0.0,-1,0.0936722772509304,-1,0.019608379069152238,1,0.0,1,0.05901096465688184,1,0.06128141032102265,1,0.08549614839247857,-1,0.06588814491623535,-1,0.007560359451064426,1,0.06630181251033775,-1,0.09858563388174696,1,0.0,-1,0.06551897196369669,-1,0.09054277578187137,-1,0.25923832296589794,1,0.027294798838683867
2013-09-30,2008-09-30,2013-08-31,60,100,80,-0.05679589301885863,2560,1000,-1,0.0,-1,0.0,-1,0.22454890814294617,-1,0.08129035809277652,1,0.06625951337970384,1,0.14587826256137681,1,0.12525742849197935,-1,0.021972658973220607,-1,0.030939263398752068,1,0.07141049500539128,-1,0.03195736180819773,1,0.03422820212640815,1,0.0,-1,0.0,-1,0.07483865234548567,1,0.0914188956737618
2013-10-31,2008-10-31,2013-09-30,60,100,87,-0.04790051532214139,2560,1000,-1,0.0,-1,0.10656559163817117,-1,0.012219709348705244,1,0.0,1,0.17425859348487543,1,0.023516560282789797,1,0.07496017612612811,-1,0.0,-1,0.08826283278150224,1,0.0,-1,0.027523068377586234,1,0.058745051447492695,1,0.0,-1,0.0,-1,0.19423312943993995,1,0.2397152870728092
2013-11-30,2008-11-30,2013-10-31,60,100,91,-0.053367745986824165,2560,1000,-1,0.048242020576397225,-1,0.07983930451119829,-1,0.0,1,0.0,1,0.0,1,0.03437312216114902,1,0.04674448361658125,-1,0.285473231457377,-1,0.0,1,0.15275868448971852,-1,0.0,1,0.0,1,0.09654864462608126,-1,0.07029972062661569,-1,0.0025079082556946604,1,0.1832128796791871
2013-12-31,2008-12-31,2013-11-30,60,100,90,-0.041167251533501176,2560,1000,-1,0.030180696435514,-1,0.10741391815534679,-1,0.0,1,0.0,1,0.020577385778430404,1,0.11278850717489568,1,0.0035197191614042833,-1,0.07115405232972055,-1,0.0,1,0.11190505341550203,-1,0.0,1,0.0,1,0.0,-1,0.0,-1,0.45342284899670365,1,0.08903781855248266
2014-01-31,2009-01-31,2013-12-31,60,100,88,-0.057270461660296784,2560,1000,-1,0.0,-1,0.05461443466033078,-1,0.1533860209984258,1,0.006331128264350417,1,0.04368809352164321,-1,0.014555732816891376,-1,0.0703238439128457,-1,0.0,-1,0.11674004415934847,-1,0.11070840687770186,-1,0.014320102989693592,1,0.08097148394375701,1,0.0,-1,0.07596531703651209,-1,0.1327477610763549,1,0.12564762974214483
2014-02-28,2009-02-28,2014-01-31,60,100,88,-0.04308774977598012,2560,1000,-1,0.0,-1,0.31055085843498814,-1,0.029975132331023863,1,0.02607693748689159,1,0.0,-1,0.03943457736284952,-1,0.016718332154759347,-1,0.14758049434448883,-1,0.032048084834236705,-1,0.0,1,0.0,1,0.0,1,0.0,-1,0.000512864475678032,-1,0.0,1,0.39710271857508395
2014-03-31,2009-03-31,2014-02-28,60,100,90,-0.05647558812655462,2560,1000,-1,0.0,-1,0.059207291254297065,-1,0.0,1,0.0,1,0.032467104523332534,-1,0.0,1,0.0905711406082966,-1,0.0,-1,0.12000547405581849,-1,0.05231685581787319,-1,0.0,1,0.13371038931576557,1,0.0,-1,0.17086147962149623,-1,0.0653527541626198,1,0.2755075106405006
2014-04-30,2009-04-30,2014-03-31,60,100,90,-0.04661144330110577,2560,1000,1,0.0,-1,0.0,-1,0.0,1,0.007764678132185447,-1,0.0,-1,0.07727126088385984,1,0.38923464236105954,-1,0.12090530671047245,-1,0.0,-1,0.23020602811251403,-1,0.0,1,0.0,1,0.11994011365658416,-1,0.0,-1,0.0,1,0.05467797014332457
2014-05-31,2009-05-31,2014-04-30,60,100,95,-0.05300677312358422,2560,1000,1,0.022308218724533438,-1,0.08892156445965735,-1,0.10421462759577164,1,0.054101030079395276,1,0.008937261182429549,-1,0.11107207493624169,1,0.0,-1,0.17867391703137872,-1,0.10015880193780094,-1,0.005383542135170927,-1,0.0,1,0.036521230689314024,1,0.0,-1,0.0,1,0.25850944802623216,1,0.031198283202074253
2014-06-30,2009-06-30,2014-05-31,60,100,85,-0.049487485789413366,2560,1000,1,0.0,-1,0.0,-1,0.0,1,0.0,1,0.06617053337446303,-1,0.04511497659819198,1,0.06300077466552893,-1,0.25306569414877716,-1,0.162673157908683,-1,0.07295779865075129,-1,0.004700389200763324,1,0.06732603014549436,1,0.0,-1,0.0,1,0.14527091879232873,1,0.11971972651501828
2014-07-31,2009-07-31,2014-06-30,60,100,92,-0.05225352912771275,2560,1000,1,0.0,-1,0.13391080168574993,-1,0.18631003285897674,1,0.0,1,0.1740716820603433,1,0.0,1,0.012688996082709958,-1,0.10018097353029273,-1,0.07433745212726736,-1,0.1844754816949345,-1,0.0,1,0.0,1,0.0015264131138178483,-1,0.0035324500936771974,1,0.0,1,0.12896571675223042
2014-08-31,2009-08-31,2014-07-31,60,100,92,-0.04472641830061517,2560,1000,1,0.048479462403502135,-1,0.014446649006329238,-1,0.07567053057173052,1,0.16654381658068707,1,0.03738276314110342,1,0.0,1,0.20117200089363452,-1,0.12894421504600828,-1,0.06658616002669708,-1,0.0,-1,0.03604807598321339,1,0.0,1,0.0,-1,0.0,1,0.0,1,0.22472632634709422
2014-09-30,2009-09-30,2014-08-31,60,100,92,-0.048231656976642695,2560,1000,1,0.0,-1,0.08842806123457825,-1,0.17882214131024265,1,0.0,1,0.034719623387084536,1,0.04748880212190464,1,0.013437728434326142,-1,0.018727478221769924,-1,0.04048315384530061,-1,0.12011036584713367,-1,0.0,1,0.0,-1,0.1797558185228642,-1,0.0,1,0.04939636597416023,1,0.22863046110063512
2014-10-31,2009-10-31,2014-09-30,60,100,89,-0.050219254605881544,2560,1000,1,0.0,-1,0.25493510326870117,-1,0.02241117608651983,1,0.010646114367990022,1,0.07595740740316313,-1,0.0,1,0.15795760233184164,-1,0.21590485976368204,-1,0.0,-1,0.0020291289387695116,-1,0.0,1,0.0,-1,0.15655997503688676,-1,0.0,1,0.10359863280244586,1,0.0
2014-11-30,2009-11-30,2014-10-31,60,100,90,-0.05002805592998975,2560,1000,1,0.008714359021453719,-1,0.0,-1,0.024774155930219477,-1,0.025119548701757723,1,0.058337517520510425,1,0.06507507847480076,1,0.1406335071206275,-1,0.0356109821899473,-1,0.10242258038877486,-1,0.0,-1,0.0,1,0.05241092903498445,-1,0.17796907445174784,-1,0.0494939910050646,1,0.0,1,0.25943827616011134
2014-12-31,2009-12-31,2014-11-30,60,100,90,-0.04962148515820684,2560,1000,1,0.13144254569612562,-1,0.05959360972127309,-1,0.0,-1,0.0,1,0.0,-1,0.12088234765037507,1,0.13689865005550098,-1,0.21902819436231105,-1,0.0,-1,0.22052468093395855,-1,0.024609004877113237,1,0.0,-1,0.0,1,0.0,1,0.010339348961892588,1,0.07668161774144985
2015-01-31,2010-01-31,2014-12-31,60,100,92,-0.05111855197340574,2560,1000,1,0.0,-1,0.33431804884288513,-1,0.0,-1,0.026075960269790935,1,0.03402436257349769,1,0.005654902156065608,1,0.03932615359032884,-1,0.1262699695527248,-1,0.0,1,0.06038304941896762,-1,0.0,1,0.026052072845785538,-1,0.0,1,0.0,1,0.2973903979724366,1,0.05050508277751714
2015-02-28,2010-02-28,2015-01-31,60,100,90,-0.05282169356036744,2560,1000,1,0.1959893352531381,-1,0.0,-1,0.0708949358321152,-1,0.0,1,0.050008721525642785,1,0.0,1,0.1457816594350348,-1,0.038730471852194415,-1,0.14971108893871854,1,0.0,-1,0.0,1,0.0,-1,0.12621773663431823,1,0.0,1,0.180827854124205,1,0.041838196404632946
2015-03-31,2010-03-31,2015-02-28,60,100,87,-0.04362174593551118,2560,1000,1,0.05832561301801512,-1,0.0,-1,0.0,-1,0.07099215864289565,1,0.1464468971915188,1,0.0,1,0.1857438860527353,-1,0.10072337290652231,-1,0.0,1,0.0,-1,0.03816736939399069,-1,0.0,-1,0.02874707027915996,1,0.0,1,0.12746282913265652,1,0.24339080338250568
2015-04-30,2010-04-30,2015-03-31,60,100,85,-0.04334209491737487,2560,1000,1,0.0,-1,0.028975263424892428,-1,0.18957213276182616,-1,0.0,1,0.11325451497567138,1,0.16261264915351994,1,0.1463828909965835,-1,0.002381380501026731,-1,0.0,1,0.010725729094598957,-1,0.0,-1,0.0,-1,0.0,-1,0.0,1,0.2092231306032216,1,0.13687230848865936
2015-05-31,2010-05-31,2015-04-30,60,100,91,-0.05102175184804009,2560,1000,1,0.07400317347921145,-1,0.02760946639572967,-1,0.1380493260471799,-1,0.0,1,0.012599718054539256,-1,0.0,1,0.1391380335088421,-1,0.15947663103067236,-1,0.0,-1,0.021134219352317254,-1,0.0065823647503845395,-1,0.15344092871259818,-1,0.0,1,0.0,1,0.0,1,0.2679661386685253
2015-06-30,2010-06-30,2015-05-31,60,100,92,-0.05079989001419185,2560,1000,1,0.06666073003477253,-1,0.0,-1,0.04730982110830162,-1,0.0,1,0.0,-1,0.0,1,0.24738279336722074,-1,0.0,-1,0.20857941521952975,-1,0.2227013771002193,-1,0.0,1,0.08478781738946307,-1,0.06495400237826068,1,0.0,1,0.03175425778022333,1,0.02586978562200895
2015-07-31,2010-07-31,2015-06-30,60,100,89,-0.054368849419558066,2560,1000,1,0.20807959089482353,-1,0.08354755494510817,-1,0.0,-1,0.0,1,0.03907118479714928,-1,0.01660827253957535,1,0.0,-1,0.031511355384711455,-1,0.22402052225573552,-1,0.1028793403098306,-1,0.0,-1,0.005041994360071933,-1,0.0,1,0.08362355291325796,1,0.03151588273729231,1,0.17410074886244395
2015-08-31,2010-08-31,2015-07-31,60,100,91,-0.04844556417795488,2560,1000,1,0.0,-1,0.16563508039252045,-1,0.03443568415768982,-1,0.032982463411207565,1,0.0,-1,0.010044777308354715,1,0.14514690117661003,-1,0.12222685150198488,-1,0.03598621040149175,-1,0.20390523933687407,-1,0.0,-1,0.0,-1,0.08112402972653654,1,0.0,1,0.10194100383373927,1,0.06657175875299091
2015-09-30,2010-09-30,2015-08-31,60,100,84,-0.041879410333013345,2560,1000,1,0.0,-1,0.0,-1,0.025814123656792712,-1,0.0,1,0.0,-1,0.0,1,0.149870973961416,-1,0.2142601217917442,-1,0.10055504598935928,-1,0.0,-1,0.0,-1,0.009998263862410163,-1,0.13865047958288398,1,0.01121084577333016,1,0.18588078843254485,1,0.1637593569495186
2015-10-31,2010-10-31,2015-09-30,60,100,87,-0.04895529436460664,2560,1000,1,0.0,-1,0.07297657316585868,-1,0.0,-1,0.0,1,0.0,-1,0.0,1,0.030325745193625776,-1,0.12508205338143621,-1,0.2127187624193424,-1,0.15504518638032483,-1,0.03739148164304673,-1,0.0,-1,0.0,1,0.0,1,0.31407636682241563,1,0.0523838309939499
2015-11-30,2010-11-30,2015-10-31,60,100,93,-0.04683053326515777,2560,1000,1,0.0,-1,0.0,-1,0.03538171150712777,1,0.09100623922292138,1,0.38725347432953805,-1,0.3729856398951217,1,0.06244343540841222,-1,0.012416637518400855,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,1,0.0,1,0.0,1,0.038512862118478056
2015-12-31,2010-12-31,2015-11-30,60,100,92,-0.04363483755852181,2560,1000,1,0.0,-1,0.0,-1,0.0025239275938411555,-1,0.0,1,0.059946824308605845,-1,0.16848685925355356,1,0.03637893084493186,-1,0.0940517924134379,-1,0.032394043412000036,-1,0.04592817201627654,-1,0.008380113547640372,-1,0.0,-1,0.3226147344119893,1,0.0,1,0.07573030448262569,1,0.15356429771509778
2016-01-31,2011-01-31,2015-12-31,60,100,93,-0.0462788186915624,2560,1000,1,0.11171168834521655,1,0.0,-1,0.0,-1,0.005574249459376977,1,0.0,1,0.0,1,0.0,-1,0.12702540596970188,-1,0.0,1,0.14331908982996214,-1,0.012370762081242,-1,0.0,-1,0.0,1,0.0,1,0.4151588888640737,1,0.18483991545042677
2016-02-29,2011-02-28,2016-01-31,60,100,89,-0.05049674501339919,2560,1000,1,0.001831966009545527,-1,0.023134550975856146,-1,0.0,-1,0.11414597644831012,1,0.09252994310339249,1,0.36908649282964007,1,0.0,-1,0.0,-1,0.1410099535653665,1,0.0,-1,0.044408709682604214,-1,0.0,-1,0.051502960627094974,1,0.0,1,0.0,1,0.16234944675818994
2016-03-31,2011-03-31,2016-02-29,60,100,80,-0.04868606639050179,2560,1000,1,0.13867228599378537,-1,0.0,-1,0.07669678874107931,1,0.0,1,0.061860995946366154,1,0.12560320139300316,1,0.2567264552801421,-1,0.0456274857254665,-1,0.0,1,0.05104234455191011,-1,0.010185913885877597,-1,0.0,-1,0.0053736154492683985,1,0.010391181061441868,1,0.10045800284816231,1,0.11736172912349717
2016-04-30,2011-04-30,2016-03-31,60,100,87,-0.05060468454594247,2560,1000,-1,0.010698067033662037,-1,0.0030509335070237897,-1,0.0,1,0.0,1,0.09613335532126796,-1,0.12978256062784937,1,0.213025518024198,-1,0.01344647267361128,-1,0.012469762998657275,-1,0.10314642614068295,-1,0.10440718366779686,-1,0.0,-1,0.13860588431935003,1,0.0,1,0.10938491502769244,1,0.065848920658208
2016-05-31,2011-05-31,2016-04-30,60,100,85,-0.04967225002200486,2560,1000,1,0.0,-1,0.0,-1,0.0,1,0.0,1,0.11419640184591295,-1,0.0,1,0.09152531802379478,-1,0.03242196714906977,-1,0.2944814986785955,-1,0.13712952237711,-1,0.0,-1,0.03750664744723045,-1,0.0,1,0.0,1,0.060502820766263385,1,0.23223582371202314
2016-06-30,2011-06-30,2016-05-31,60,100,88,-0.04520417893455285,2560,1000,1,0.024016446799557785,1,0.0,-1,0.0,1,0.028822723042283647,1,0.09094130990085278,-1,0.08133665022574467,1,0.1509503680475735,-1,0.36810692594158206,-1,0.12698918305526063,-1,0.0,-1,0.0,-1,0.0,-1,0.0,1,0.0,1,0.054188561937984096,1,0.07464783104916088
2016-07-31,2011-07-31,2016-06-30,60,100,93,-0.0560886890135046,2560,1000,1,0.0,-1,0.0847492751702545,-1,0.05751279805545815,1,0.014633304404710279,1,0.2570813164895932,-1,0.057687808078209835,1,0.13973186617328673,-1,0.07879668460235485,-1,0.11507339407977314,-1,0.18493191134839074,-1,0.009801641597968548,-1,0.0,-1,0.0,1,0.0,1,0.0,1,0.0
2016-08-31,2011-08-31,2016-07-31,60,100,82,-0.05562530205467174,2560,1000,1,0.058306084846339395,-1,0.0,-1,0.12855353872633488,1,0.18304342846220278,1,0.0,-1,0.007019551647812086,1,0.018711026755670913,-1,0.18716129559198383,-1,0.053243061890045934,-1,0.008742007352663205,-1,0.030792601566846458,-1,0.09594377133011009,-1,0.0,1,0.0,-1,0.07198466464394498,1,0.15649896718604547
