paper_versions,method,metric,paper_value,source_value,display_decimals,rounded_match,source_commit,source_path,source_blob_sha256,source_num_factors,filename_method_alignment,evidence_role,independently_regenerated,paper_result_credit
v1;v2,row_19:Qwen3-235B,Rank_IC,0.1019,0.1018550138756044,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_80_AA_qwen_123_csi300_backtest_metrics.json,b9f3d8971c8ad9e56079f0f76b8ce8d5cc45a12c05ac15be2537afc87c6306b4,100,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_19:Qwen3-235B,Rank_ICIR,0.6471,0.6471059982370198,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_80_AA_qwen_123_csi300_backtest_metrics.json,b9f3d8971c8ad9e56079f0f76b8ce8d5cc45a12c05ac15be2537afc87c6306b4,100,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_19:Qwen3-235B,IR,2.1053,2.3052956760698082,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_80_AA_qwen_123_csi300_backtest_metrics.json,b9f3d8971c8ad9e56079f0f76b8ce8d5cc45a12c05ac15be2537afc87c6306b4,100,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_19:Qwen3-235B,CR,1.5945,2.0168582412478298,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_80_AA_qwen_123_csi300_backtest_metrics.json,b9f3d8971c8ad9e56079f0f76b8ce8d5cc45a12c05ac15be2537afc87c6306b4,100,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_19:Qwen3-235B,ARR_pct,15.10,19.100919192854004,2,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_80_AA_qwen_123_csi300_backtest_metrics.json,b9f3d8971c8ad9e56079f0f76b8ce8d5cc45a12c05ac15be2537afc87c6306b4,100,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_19:Qwen3-235B,MDD_pct,9.47,9.470630509478084,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_80_AA_qwen_123_csi300_backtest_metrics.json,b9f3d8971c8ad9e56079f0f76b8ce8d5cc45a12c05ac15be2537afc87c6306b4,100,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_20:Deepseek-V3.2,IC,0.0955,0.09547173856870757,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_deepseek_123_csi300_backtest_metrics.json,30dc98680f5f638023b12147fcc80d471ff5bb545278ee58f11d7403eecb6c71,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_20:Deepseek-V3.2,ICIR,0.6637,0.663704514367319,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_deepseek_123_csi300_backtest_metrics.json,30dc98680f5f638023b12147fcc80d471ff5bb545278ee58f11d7403eecb6c71,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_20:Deepseek-V3.2,Rank_IC,0.0919,0.09193119688134152,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_deepseek_123_csi300_backtest_metrics.json,30dc98680f5f638023b12147fcc80d471ff5bb545278ee58f11d7403eecb6c71,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_20:Deepseek-V3.2,Rank_ICIR,0.6450,0.6449872760245825,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_deepseek_123_csi300_backtest_metrics.json,30dc98680f5f638023b12147fcc80d471ff5bb545278ee58f11d7403eecb6c71,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_20:Deepseek-V3.2,IR,1.9230,1.9229839478713282,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_deepseek_123_csi300_backtest_metrics.json,30dc98680f5f638023b12147fcc80d471ff5bb545278ee58f11d7403eecb6c71,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_20:Deepseek-V3.2,CR,1.4746,1.4745729485129646,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_deepseek_123_csi300_backtest_metrics.json,30dc98680f5f638023b12147fcc80d471ff5bb545278ee58f11d7403eecb6c71,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_20:Deepseek-V3.2,ARR_pct,14.51,14.512811638362566,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_deepseek_123_csi300_backtest_metrics.json,30dc98680f5f638023b12147fcc80d471ff5bb545278ee58f11d7403eecb6c71,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_20:Deepseek-V3.2,MDD_pct,9.84,9.842043862935391,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_deepseek_123_csi300_backtest_metrics.json,30dc98680f5f638023b12147fcc80d471ff5bb545278ee58f11d7403eecb6c71,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_21:Gemini-3-pro-preview,IC,0.0804,0.0804408087088458,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top50_rankic_backtest_metrics.json,d694f39feeaef8344a82e74716ebbcf464ae2815de81481cd541e8023069732c,50,numeric_correspondence_filename_not_model_specific,native_aggregate_author_output_correspondence,False,False
v1;v2,row_21:Gemini-3-pro-preview,ICIR,0.5366,0.5365962887372454,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top50_rankic_backtest_metrics.json,d694f39feeaef8344a82e74716ebbcf464ae2815de81481cd541e8023069732c,50,numeric_correspondence_filename_not_model_specific,native_aggregate_author_output_correspondence,False,False
v1;v2,row_21:Gemini-3-pro-preview,Rank_IC,0.0784,0.07838982976958371,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top50_rankic_backtest_metrics.json,d694f39feeaef8344a82e74716ebbcf464ae2815de81481cd541e8023069732c,50,numeric_correspondence_filename_not_model_specific,native_aggregate_author_output_correspondence,False,False
v1;v2,row_21:Gemini-3-pro-preview,Rank_ICIR,0.5290,0.5290114706847376,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top50_rankic_backtest_metrics.json,d694f39feeaef8344a82e74716ebbcf464ae2815de81481cd541e8023069732c,50,numeric_correspondence_filename_not_model_specific,native_aggregate_author_output_correspondence,False,False
v1;v2,row_21:Gemini-3-pro-preview,IR,1.7821,1.7820946965613733,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top50_rankic_backtest_metrics.json,d694f39feeaef8344a82e74716ebbcf464ae2815de81481cd541e8023069732c,50,numeric_correspondence_filename_not_model_specific,native_aggregate_author_output_correspondence,False,False
v1;v2,row_21:Gemini-3-pro-preview,CR,1.4729,1.473371089033999,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top50_rankic_backtest_metrics.json,d694f39feeaef8344a82e74716ebbcf464ae2815de81481cd541e8023069732c,50,numeric_correspondence_filename_not_model_specific,nearby_native_aggregate_author_output,False,False
v1;v2,row_21:Gemini-3-pro-preview,ARR_pct,14.11,14.11405047905468,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top50_rankic_backtest_metrics.json,d694f39feeaef8344a82e74716ebbcf464ae2815de81481cd541e8023069732c,50,numeric_correspondence_filename_not_model_specific,native_aggregate_author_output_correspondence,False,False
v1;v2,row_21:Gemini-3-pro-preview,MDD_pct,9.58,9.57942678806628,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top50_rankic_backtest_metrics.json,d694f39feeaef8344a82e74716ebbcf464ae2815de81481cd541e8023069732c,50,numeric_correspondence_filename_not_model_specific,native_aggregate_author_output_correspondence,False,False
v1;v2,row_22:Claude-4.5-sonnet,IC,0.1092,0.10918701346166834,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_claude_123_csi300_backtest_metrics.json,829dd72953f9a096a70f9681289ae23b6789ad612c7a507c394b40ced3529ee5,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_22:Claude-4.5-sonnet,ICIR,0.7718,0.7718216426757952,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_claude_123_csi300_backtest_metrics.json,829dd72953f9a096a70f9681289ae23b6789ad612c7a507c394b40ced3529ee5,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_22:Claude-4.5-sonnet,Rank_IC,0.1062,0.10620926892164985,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_claude_123_csi300_backtest_metrics.json,829dd72953f9a096a70f9681289ae23b6789ad612c7a507c394b40ced3529ee5,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_22:Claude-4.5-sonnet,Rank_ICIR,0.7596,0.759645262301024,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_claude_123_csi300_backtest_metrics.json,829dd72953f9a096a70f9681289ae23b6789ad612c7a507c394b40ced3529ee5,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_22:Claude-4.5-sonnet,IR,2.2739,2.2739059967406856,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_claude_123_csi300_backtest_metrics.json,829dd72953f9a096a70f9681289ae23b6789ad612c7a507c394b40ced3529ee5,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_22:Claude-4.5-sonnet,CR,2.0246,2.0247576083730667,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_claude_123_csi300_backtest_metrics.json,829dd72953f9a096a70f9681289ae23b6789ad612c7a507c394b40ced3529ee5,80,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_22:Claude-4.5-sonnet,ARR_pct,16.48,16.475554923506824,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_claude_123_csi300_backtest_metrics.json,829dd72953f9a096a70f9681289ae23b6789ad612c7a507c394b40ced3529ee5,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_22:Claude-4.5-sonnet,MDD_pct,8.14,8.1370505068729,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_80_AA_claude_123_csi300_backtest_metrics.json,829dd72953f9a096a70f9681289ae23b6789ad612c7a507c394b40ced3529ee5,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_23:GPT-5.2,IC,0.0966,0.09663061866510103,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top80_RankIC_AA_gpt_123_csi300_backtest_metrics.json,b43c8ae441a6266e11bfdefe211d6915620ef8782414a44bba5813bfccf62985,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_23:GPT-5.2,ICIR,0.6344,0.6343656371436311,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top80_RankIC_AA_gpt_123_csi300_backtest_metrics.json,b43c8ae441a6266e11bfdefe211d6915620ef8782414a44bba5813bfccf62985,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_23:GPT-5.2,Rank_IC,0.0942,0.0942050010085148,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top80_RankIC_AA_gpt_123_csi300_backtest_metrics.json,b43c8ae441a6266e11bfdefe211d6915620ef8782414a44bba5813bfccf62985,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_23:GPT-5.2,Rank_ICIR,0.6237,0.6237142461531408,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top80_RankIC_AA_gpt_123_csi300_backtest_metrics.json,b43c8ae441a6266e11bfdefe211d6915620ef8782414a44bba5813bfccf62985,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_23:GPT-5.2,IR,1.9328,1.9327693423854821,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top80_RankIC_AA_gpt_123_csi300_backtest_metrics.json,b43c8ae441a6266e11bfdefe211d6915620ef8782414a44bba5813bfccf62985,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_23:GPT-5.2,CR,1.2056,1.2056750531752234,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top80_RankIC_AA_gpt_123_csi300_backtest_metrics.json,b43c8ae441a6266e11bfdefe211d6915620ef8782414a44bba5813bfccf62985,80,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_23:GPT-5.2,ARR_pct,15.54,15.537962747955214,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top80_RankIC_AA_gpt_123_csi300_backtest_metrics.json,b43c8ae441a6266e11bfdefe211d6915620ef8782414a44bba5813bfccf62985,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_23:GPT-5.2,MDD_pct,12.89,12.88735526793474,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/AA_top80_RankIC_AA_gpt_123_csi300_backtest_metrics.json,b43c8ae441a6266e11bfdefe211d6915620ef8782414a44bba5813bfccf62985,80,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_24:Qwen3-235B,IC,0.1252,0.12524912116087422,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_deepseek_aliyun_123_csi300_backtest_metrics.json,f40b944f8ee3c0e6d50e7e940129b397879c7e4e10e03ce53b66330c2db49512,170,numeric_correspondence_filename_conflicts_with_paper_model,native_aggregate_author_output_correspondence,False,False
v1;v2,row_24:Qwen3-235B,ICIR,0.8672,0.8672417787193717,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_deepseek_aliyun_123_csi300_backtest_metrics.json,f40b944f8ee3c0e6d50e7e940129b397879c7e4e10e03ce53b66330c2db49512,170,numeric_correspondence_filename_conflicts_with_paper_model,native_aggregate_author_output_correspondence,False,False
v1;v2,row_24:Qwen3-235B,Rank_IC,0.1226,0.12258864998666505,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_deepseek_aliyun_123_csi300_backtest_metrics.json,f40b944f8ee3c0e6d50e7e940129b397879c7e4e10e03ce53b66330c2db49512,170,numeric_correspondence_filename_conflicts_with_paper_model,native_aggregate_author_output_correspondence,False,False
v1;v2,row_24:Qwen3-235B,Rank_ICIR,0.8577,0.857675525329448,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_deepseek_aliyun_123_csi300_backtest_metrics.json,f40b944f8ee3c0e6d50e7e940129b397879c7e4e10e03ce53b66330c2db49512,170,numeric_correspondence_filename_conflicts_with_paper_model,native_aggregate_author_output_correspondence,False,False
v1;v2,row_24:Qwen3-235B,IR,2.6114,2.6113998644408354,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_deepseek_aliyun_123_csi300_backtest_metrics.json,f40b944f8ee3c0e6d50e7e940129b397879c7e4e10e03ce53b66330c2db49512,170,numeric_correspondence_filename_conflicts_with_paper_model,native_aggregate_author_output_correspondence,False,False
v1;v2,row_24:Qwen3-235B,CR,2.2859,2.2860090053620503,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_deepseek_aliyun_123_csi300_backtest_metrics.json,f40b944f8ee3c0e6d50e7e940129b397879c7e4e10e03ce53b66330c2db49512,170,numeric_correspondence_filename_conflicts_with_paper_model,nearby_native_aggregate_author_output,False,False
v1;v2,row_24:Qwen3-235B,ARR_pct,20.55,20.554782938991114,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_deepseek_aliyun_123_csi300_backtest_metrics.json,f40b944f8ee3c0e6d50e7e940129b397879c7e4e10e03ce53b66330c2db49512,170,numeric_correspondence_filename_conflicts_with_paper_model,native_aggregate_author_output_correspondence,False,False
v1;v2,row_24:Qwen3-235B,MDD_pct,8.99,8.991558165684355,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_150_QA_round11_best_deepseek_aliyun_123_csi300_backtest_metrics.json,f40b944f8ee3c0e6d50e7e940129b397879c7e4e10e03ce53b66330c2db49512,170,numeric_correspondence_filename_conflicts_with_paper_model,native_aggregate_author_output_correspondence,False,False
v1;v2,row_25:Deepseek-V3.2,IC,0.1338,0.1338460589853258,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_phase_mutation_150_QA_round11_best_deepseek_123_csi300_backtest_metrics.json,043d4fb745ab05fa846efd3d82ca4c3cd50d4490e8edbebb0214f21510b44da1,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_25:Deepseek-V3.2,ICIR,0.8533,0.8533209023455223,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_phase_mutation_150_QA_round11_best_deepseek_123_csi300_backtest_metrics.json,043d4fb745ab05fa846efd3d82ca4c3cd50d4490e8edbebb0214f21510b44da1,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_25:Deepseek-V3.2,Rank_IC,0.1300,0.1300123119223207,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_phase_mutation_150_QA_round11_best_deepseek_123_csi300_backtest_metrics.json,043d4fb745ab05fa846efd3d82ca4c3cd50d4490e8edbebb0214f21510b44da1,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_25:Deepseek-V3.2,Rank_ICIR,0.8304,0.8303945693079052,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_phase_mutation_150_QA_round11_best_deepseek_123_csi300_backtest_metrics.json,043d4fb745ab05fa846efd3d82ca4c3cd50d4490e8edbebb0214f21510b44da1,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_25:Deepseek-V3.2,IR,2.8797,2.8797030980297804,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_phase_mutation_150_QA_round11_best_deepseek_123_csi300_backtest_metrics.json,043d4fb745ab05fa846efd3d82ca4c3cd50d4490e8edbebb0214f21510b44da1,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_25:Deepseek-V3.2,CR,2.6007,2.6010358216169114,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_phase_mutation_150_QA_round11_best_deepseek_123_csi300_backtest_metrics.json,043d4fb745ab05fa846efd3d82ca4c3cd50d4490e8edbebb0214f21510b44da1,150,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_25:Deepseek-V3.2,ARR_pct,23.77,23.771814996940304,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_phase_mutation_150_QA_round11_best_deepseek_123_csi300_backtest_metrics.json,043d4fb745ab05fa846efd3d82ca4c3cd50d4490e8edbebb0214f21510b44da1,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_25:Deepseek-V3.2,MDD_pct,9.14,9.139364709772725,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/RANKIC_desc_phase_mutation_150_QA_round11_best_deepseek_123_csi300_backtest_metrics.json,043d4fb745ab05fa846efd3d82ca4c3cd50d4490e8edbebb0214f21510b44da1,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_26:Gemini-3-pro-preview,IC,0.1124,0.11242007765444464,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_150_RANKIC_desc_phase_mutation_300_QA_round11_best_gemini_123_backtest_metrics.json,44afd8e8c29f40d081fe5c004992bf8809c0b9b55f63f63a4035da206b4d7da3,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_26:Gemini-3-pro-preview,ICIR,0.7391,0.7391843720055588,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_150_RANKIC_desc_phase_mutation_300_QA_round11_best_gemini_123_backtest_metrics.json,44afd8e8c29f40d081fe5c004992bf8809c0b9b55f63f63a4035da206b4d7da3,150,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_26:Gemini-3-pro-preview,Rank_IC,0.1086,0.10862020692403056,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_150_RANKIC_desc_phase_mutation_300_QA_round11_best_gemini_123_backtest_metrics.json,44afd8e8c29f40d081fe5c004992bf8809c0b9b55f63f63a4035da206b4d7da3,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_26:Gemini-3-pro-preview,Rank_ICIR,0.7205,0.7204917845063288,4,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_150_RANKIC_desc_phase_mutation_300_QA_round11_best_gemini_123_backtest_metrics.json,44afd8e8c29f40d081fe5c004992bf8809c0b9b55f63f63a4035da206b4d7da3,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_26:Gemini-3-pro-preview,IR,2.5189,2.51896842080981,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_150_RANKIC_desc_phase_mutation_300_QA_round11_best_gemini_123_backtest_metrics.json,44afd8e8c29f40d081fe5c004992bf8809c0b9b55f63f63a4035da206b4d7da3,150,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_26:Gemini-3-pro-preview,CR,2.1503,2.149895098917872,4,False,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_150_RANKIC_desc_phase_mutation_300_QA_round11_best_gemini_123_backtest_metrics.json,44afd8e8c29f40d081fe5c004992bf8809c0b9b55f63f63a4035da206b4d7da3,150,exact_method_filename,nearby_native_aggregate_author_output,False,False
v1;v2,row_26:Gemini-3-pro-preview,ARR_pct,20.32,20.323548257968806,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_150_RANKIC_desc_phase_mutation_300_QA_round11_best_gemini_123_backtest_metrics.json,44afd8e8c29f40d081fe5c004992bf8809c0b9b55f63f63a4035da206b4d7da3,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_26:Gemini-3-pro-preview,MDD_pct,9.45,9.453274379851583,2,True,8a034319ff925d9dc621077ebf97d48e1890dad2,backtest_v2_results/random_150_RANKIC_desc_phase_mutation_300_QA_round11_best_gemini_123_backtest_metrics.json,44afd8e8c29f40d081fe5c004992bf8809c0b9b55f63f63a4035da206b4d7da3,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_27:Claude-4.5-sonnet,IC,0.1111,0.11107819200811474,4,True,6f1586343cae1bd628f239b0d6da4e327e898091,backtest_v2_results/RANKIC_desc_150_QA_round11_best_claude_123_csi300_backtest_metrics.json,8808e6810011560c08da4bc3b21091bbeec71d226495d0b2c01ca311009d618d,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
v1;v2,row_27:Claude-4.5-sonnet,ICIR,0.6374,0.6374387921349768,4,True,6f1586343cae1bd628f239b0d6da4e327e898091,backtest_v2_results/RANKIC_desc_150_QA_round11_best_claude_123_csi300_backtest_metrics.json,8808e6810011560c08da4bc3b21091bbeec71d226495d0b2c01ca311009d618d,150,exact_method_filename,native_aggregate_author_output_correspondence,False,False
