formation_month,training_months,training_rows,intercept,moving_average_trend_reversal,candlestick_volume_momentum,amplitude_risk_momentum,trading_volume_pattern,volume_spike_confirmation,stable_mean_reversion
2015-05-31,120,119251,0.008491660271454187,-0.0014563139043392618,0.0007604674129696516,0.0009513027071015873,-0.0007650201878614297,-0.0011631091342791393,-0.0007824359230806814
2015-06-30,120,119245,0.00821028784448474,-0.0017018628599954348,0.000889247346555374,0.0008635607981647721,-0.0008385328833617453,-0.0012777461774049802,-0.0006569718222126569
2015-07-31,120,119239,0.00784251301262273,-0.0024601697342615616,0.001415805422141815,0.001068451018140384,-0.0009751442413635713,-0.0015699374438837782,-0.000545572418440613
2015-08-31,120,119236,0.0074510311482586305,-0.002251227190628892,0.0011202337430565453,0.0009787164217692572,-0.0010865535316934157,-0.0017955500949907856,-0.0005336960459542545
2015-09-30,120,119239,0.007040138567210199,-0.0026665012992657115,0.001396463800784022,0.0009757981845717014,-0.0012667627303664254,-0.0019912906768124374,-0.00048144462182542213
2015-10-31,120,119239,0.007806837789753482,-0.002324333343641015,0.0011671629275392325,0.0010030474415545334,-0.0012607138427234042,-0.0017819454255419782,-0.0005794476830081766
2015-11-30,120,119234,0.0075105295151700205,-0.0024089474376780824,0.0011103071373914327,0.0009455317405830184,-0.001186870335788372,-0.0017189287835578044,-0.00047607791900079266
2015-12-31,120,119237,0.007176070692026165,-0.0021614985553835833,0.0008214038180319827,0.0011051201627650486,-0.00123269870918641,-0.0017794384713519693,-0.0004597185331959664
2016-01-31,120,119236,0.006234472798850465,-0.003084839371950471,0.0016058339985545718,0.0011897207159788528,-0.0014621471691849148,-0.0021399949265731707,-0.00044816479054993674
2016-02-29,120,119240,0.006329678981987137,-0.0032929465559311715,0.001965571312981931,0.0011917173569420082,-0.0013712624360678223,-0.0018203680104255876,-0.0005172898116771971
2016-03-31,120,119239,0.006785834398548275,-0.003471301448361073,0.002222845671612752,0.001075528233573777,-0.001451659555963322,-0.002019699993187457,-0.0007372571077279643
2016-04-30,120,119240,0.006860053553423303,-0.0036261300289882016,0.0023962576606746523,0.0007630320324867203,-0.0015303300817161327,-0.0018721497322930492,-0.0008974254347203011
2016-05-31,120,119231,0.00735684710358695,-0.0030912234601975005,0.0018316829978919178,0.0007662735420355718,-0.0014815586947437513,-0.0017659610327009358,-0.0008651233802087398
2016-06-30,120,119232,0.007324909285180211,-0.0031800656103879756,0.0019693476787819614,0.0010133789553999249,-0.0014953577244066231,-0.0018374238004922226,-0.0008512698616760502
2016-07-31,120,119230,0.007960205956646775,-0.003446374978104392,0.0023540827179579877,0.000910412247149072,-0.001224436929545797,-0.0017843212667396063,-0.001021311105126193
2016-08-31,120,119227,0.007868867247710024,-0.0033894822540590174,0.0022050936622118747,0.000704744122830447,-0.0011042724480779917,-0.0014238922165430014,-0.0009737489053622105
2016-09-30,120,119226,0.00778272881361058,-0.003554113663118921,0.002351314671859622,0.000693442858752104,-0.0010709197774724883,-0.0013092987075351142,-0.0008827347828856665
2016-10-31,120,119214,0.007255369274188085,-0.0031670110470976747,0.001975152979336207,0.0007080576705317501,-0.0010544190568097204,-0.0014496320823629211,-0.0007775150112443232
2016-11-30,120,119212,0.007629774771104877,-0.0036869665155562724,0.0025324076860741714,0.000546472138012628,-0.0010625691355127629,-0.0014551247600863406,-0.00040323414740639745
2016-12-31,120,119216,0.007706344002071311,-0.0032820486798397597,0.002136463676777369,0.0004328549445651806,-0.0010343295827080995,-0.0013143110780410297,-0.00041203418073509
2017-01-31,120,119211,0.007670727077626558,-0.003317244820966076,0.0021421274436666405,0.00036120604517962684,-0.0010865860503044044,-0.0015277665181510477,-0.0003736032327558286
2017-02-28,120,119216,0.00791393015830502,-0.003548897372416987,0.0023680192726147128,0.0003425010586655517,-0.0010513279827564317,-0.0015227889029158976,-0.00033161073032093153
2017-03-31,120,119213,0.007840172172918701,-0.003999585524103333,0.0027892871903016188,0.0003214651169730204,-0.0010906634822164995,-0.0017613599617395316,-0.0004080974006557413
2017-04-30,120,119216,0.007631382051983397,-0.004414701433502468,0.0030141769696485203,0.0003065715040937009,-0.0010974208327598472,-0.0018354517024614652,-0.00040210094086754193
2017-05-31,120,119221,0.007308774492364712,-0.004831446746008964,0.003406247735968803,0.00045689784949016164,-0.0011666569188635413,-0.0017870302463711193,-0.000333719312543003
2017-06-30,120,119225,0.007582930796634238,-0.004944835033919014,0.0035205380789158683,0.00025237390377322614,-0.001136610683132865,-0.0017976268968820058,-0.00036546082308075163
2017-07-31,120,119219,0.008059436548244911,-0.004863841377229054,0.003525544644593455,0.0002958746021401544,-0.0012091279629822835,-0.0016201967934340732,-0.0004440144122660563
2017-08-31,120,119229,0.008024896210533528,-0.004654616312293761,0.0032795001190151288,0.000254484419522204,-0.0011260337664555807,-0.001547380098383469,-0.0003553722190470236
2017-09-30,120,119236,0.008095509215984172,-0.004943711426026154,0.00354887298654186,0.0002962518964659853,-0.0011420580109794056,-0.0015980819014591251,-0.0006279751915775665
2017-10-31,120,119236,0.008093319791706967,-0.004474969487261012,0.0030021096755317163,0.00023361513649546698,-0.0010861442104011995,-0.0016529448911007374,-0.0006896113564117004
2017-11-30,120,119245,0.008847075461008012,-0.0044972292119478275,0.0031811138716267688,1.0028321493426765e-06,-0.0010346682881382837,-0.00184338682678615,-0.000878410390090887
2017-12-31,120,119262,0.009034011221916579,-0.004934789784846156,0.0038823920691840657,-5.729592864411919e-05,-0.000806953902741051,-0.001880566437862756,-0.0010926732121225712
2018-01-31,120,119268,0.009876040472192826,-0.004519182367498798,0.0035206389304033815,0.00026463757528632397,-0.0007881492955028647,-0.001864084691103978,-0.0008664479181801448
2018-02-28,120,119272,0.009767023799539695,-0.005594931856822837,0.004657078022818877,0.00032726993510923347,-0.0005836249691453906,-0.00167415446930716,-0.0010487646561298265
2018-03-31,120,119276,0.00988395494396675,-0.005884974748185115,0.004915043155066648,0.00019874565513244223,-0.0005713218791119143,-0.0018104678274928475,-0.0010337624442949282
2018-04-30,120,119274,0.009364862936820524,-0.00545000519549814,0.004607586606951443,0.00019397887759863415,-0.0004989037903683261,-0.0016653763852784275,-0.0009876806607421768
2018-05-31,120,119274,0.009271493199303269,-0.00598360655935384,0.005161208210857842,0.0003449255039486006,-0.00048238128307379345,-0.0014918430490999419,-0.0009637746740021205
2018-06-30,120,119277,0.01001753685926013,-0.005079045313563466,0.004526133104271232,-4.49957923088119e-05,-0.00030280003556796723,-0.0013089078992508843,-0.0014613044984902966
2018-07-31,120,119277,0.010320999064885851,-0.004824991968964342,0.004339067474907456,-1.1221289793167092e-05,-0.0005984787957255735,-0.0012076279734017277,-0.0011409922304793858
2018-08-31,120,119280,0.010434315128588655,-0.005087442226182355,0.004513597125203065,0.00036907695136403256,-0.0003761174075902753,-0.0008386476618348931,-0.0009934636973641245
2018-09-30,120,119284,0.011363101404536297,-0.004717866248995955,0.004453012170285414,0.00013310822364816536,-0.00043340134133317714,-0.0009896375294274297,-0.0009569761362406528
2018-10-31,120,119291,0.012298061006682492,-0.003790315518816796,0.0037113321883122286,-0.00038544783166637837,-0.0006001958914186381,-0.0013458718836224608,-0.001187072118699212
2018-11-30,120,119294,0.01326225694336662,-0.0046907991173857815,0.0047538167659971035,-0.0006101960518011661,-0.0005603456666473631,-0.0014183704904840787,-0.0011436996268304636
2018-12-31,120,119297,0.012033143642245623,-0.0048256412560549345,0.004876379583080328,-0.0002926223126600017,-0.00046230304475949283,-0.0011175513311770845,-0.0008925003096036846
2019-01-31,120,119303,0.013540195394265025,-0.00481965113199158,0.004889572210414627,-7.523418208613704e-05,-0.00024744911685792634,-0.0002852801773606355,-0.0010059557219372314
2019-02-28,120,119306,0.01477592473876278,-0.005467601630792248,0.0054789946597311795,-0.00012197412860488744,-0.00011713989726605222,-0.00029302224043714994,-0.0010099590125210597
2019-03-31,120,119306,0.013955553962065565,-0.005812982489884979,0.005593199462506875,5.537012332629424e-05,-7.03228285909795e-05,-0.00034592672148281575,-0.0010820949169822562
2019-04-30,120,119301,0.01304580783636008,-0.005800465804766179,0.005118630957694912,0.0004981050602426976,0.0004714673492325711,-0.0002666087860777855,-0.0013851649500030998
2019-05-31,120,119301,0.01202142726353624,-0.006719088097274735,0.005586656848803907,0.0009399132317020831,0.0004889863093560876,-0.0003888784986619424,-0.0010504435222080898
2019-06-30,120,119297,0.012625705585096448,-0.00615899747092435,0.005182339571490033,0.0007696682836303464,0.0004032147114914145,-0.0003455131188727154,-0.000985666577575422
2019-07-31,120,119295,0.012008690946704901,-0.0063757251930627685,0.005231412030939262,0.0008692056255819499,0.0005473629867043385,-0.0005482648127610537,-0.0009956975414067545
2019-08-31,120,119290,0.011324847015070172,-0.005904423258727458,0.0044051975466347275,0.0012018409808081335,0.0007060697780407935,-0.0011046563102602703,-0.0007158513818489005
2019-09-30,120,119292,0.010957873883386987,-0.005499656870634894,0.004075199286779355,0.0009684193255885318,0.0007607924443689256,-0.0013270704725128041,-0.0007692342068825916
2019-10-31,120,119291,0.011431561758146701,-0.005556265115868149,0.004308527600121023,0.0009597996072670073,0.0006120856871581719,-0.0009544376906502219,-0.0007297032458795106
2019-11-30,120,119297,0.011368548304993037,-0.00598725918847288,0.004615680943890112,0.0009312418132047607,0.0006953765172805027,-0.0012075582980150307,-0.0008526911627408033
2019-12-31,120,119300,0.01108013133843133,-0.00549723873279585,0.004282405766227938,0.0008525006378069432,0.0006740262725751815,-0.0010522279095453338,-0.0008469673765009818
2020-01-31,120,119305,0.011241485437352162,-0.005912781592180375,0.0046433373791145835,0.0011097621012446188,0.0007894695862374789,-0.0012419431642209343,-0.0008774870234638125
2020-02-29,120,119306,0.010170771645721813,-0.0062005761649022665,0.00487376863570559,0.001328944754681758,0.0010219363507157158,-0.0011472950798987998,-0.0008674487087650611
2020-03-31,120,119315,0.007967520266249155,-0.0067002339664055804,0.00511104222514542,0.0016405841569949475,0.0010592048669981376,-0.0010982303717220379,-0.0003795685288874162
2020-04-30,120,119314,0.008927631172588364,-0.007505057620272626,0.006294141039793255,0.0015060516625341502,0.001066520783271917,-0.0015709880300068526,-0.0003970956997379699
2020-05-31,120,119316,0.010206440384061717,-0.007897044803268232,0.006600193162402542,0.0014805336972784984,0.0010291294981255872,-0.0014682549001479783,-0.00011687790774860247
2020-06-30,120,119320,0.010921588639181882,-0.007870184934518713,0.006955974649946084,0.0015133915611521497,0.0008924733188059592,-0.0012465170380003047,-9.838340424397245e-05
2020-07-31,120,119324,0.01073270143040354,-0.008630028412898992,0.0075641003286705194,0.0016815620383919508,0.0008504672771064982,-0.0014918956521635341,0.00016777903427744108
2020-08-31,120,119327,0.01155341892707378,-0.008318360206355459,0.0074372703878538,0.001576387084936035,0.0009098271025443611,-0.0013501693063854086,9.891231553573044e-05
2020-09-30,120,119330,0.010440011928643623,-0.009314995778399563,0.008367808062190236,0.0015310078708616313,0.0011437664392850867,-0.0015116293521887645,0.0003926940875260005
2020-10-31,120,119335,0.010154137809629312,-0.00890571478322562,0.007731956135838197,0.0013011035930626121,0.0011459703311195648,-0.001506368865190398,0.00028431503155135066
2020-11-30,120,119334,0.011222852594040007,-0.009137366998031776,0.00832866417428004,0.0009893435611022898,0.001147288526945728,-0.0012629890085914437,6.482750499382996e-05
2020-12-31,120,119343,0.011138194139939757,-0.009901273525126552,0.008923215466524779,0.0010476064090962467,0.0012193436459205773,-0.0010518713542407505,0.00022332178584616967
2021-01-31,120,119341,0.011043839454665135,-0.011437599478961603,0.010720368130474117,0.0014095487430220333,0.0011027794012055633,-0.000813685670652619,0.0001506028015873142
2021-02-28,120,119339,0.011057287243154402,-0.010324465108349586,0.009591634325719344,0.0007880452416350339,0.0011342384696751576,-0.0009748463824338363,0.0005240411969601233
2021-03-31,120,119342,0.011106841524882323,-0.01003809180395983,0.009539709457585213,0.0002578014958395408,0.001223597615690307,-0.0013029547830603339,0.000832614229641205
2021-04-30,120,119346,0.011163007925075094,-0.009337458383211617,0.00868198699297912,-4.527414124128534e-06,0.0011387885332072778,-0.0016490326747692272,0.0009209904802690746
2021-05-31,120,119346,0.011265812220517465,-0.009431574742561448,0.008939454231638822,-0.00012539227822838035,0.0012659422518578759,-0.0016908779549396089,0.0010323215674766758
2021-06-30,120,119349,0.011556664601843463,-0.009669504130661167,0.009492523125463514,0.0002713187584482417,0.001183236286681095,-0.0014395743836280652,0.0005946065693619834
2021-07-31,120,119358,0.011789037659867767,-0.009970366392118044,0.009496365979538565,0.0001685676586479699,0.0012356019108373634,-0.001597255984294871,0.0006004147790694154
2021-08-31,120,119361,0.012586468153387398,-0.009225493415511,0.008899698484272585,0.0001158026428444682,0.001191816552042017,-0.0015478785588051746,0.00048754842452059866
2021-09-30,120,119362,0.013119812181458353,-0.009987691107639883,0.009684714556063345,-9.068082045915132e-05,0.0012385820466264592,-0.0018881582016953852,0.00021665804742293063
2021-10-31,120,119370,0.012419321974926735,-0.010024414159447353,0.009719570779437843,0.00028015438287135237,0.0010729458122951054,-0.0014772805659145725,0.0005911072543498285
2021-11-30,120,119367,0.012101959487853978,-0.009989834466632727,0.009818128493508996,0.00018825665458603306,0.0010250047996781,-0.001524561146876159,0.0006669273409523717
2021-12-31,120,119375,0.012395431130908486,-0.009589179863709192,0.009324941167114329,0.00012928165165371905,0.0012364524510497159,-0.0016898333043801532,0.0005040185110621262
2022-01-31,120,119382,0.01125232121413993,-0.007470936014382744,0.007435665215847286,0.00031111158892606236,0.0014942618516241557,-0.0016606914316602969,0.0009151920381300522
2022-02-28,120,119382,0.010864087778633794,-0.006850540736627986,0.006882024530775067,0.0005695830972918291,0.0015337095406006169,-0.0015798401233905984,0.0009914928622952728
2022-03-31,120,119385,0.01083797459908542,-0.0065118238869273206,0.0066302792010445605,0.0005956123904126209,0.0014953981622728193,-0.0013411893001151701,0.0010426691369528822
2022-04-30,120,119391,0.010224209979581348,-0.0038446370057671846,0.004011783696842035,0.0006116338597748584,0.001694572808695615,-0.0011261784960176992,0.001164006331608738
2022-05-31,120,119397,0.010836519210563956,-0.002751034230369281,0.003116199567621703,0.00048724302740075034,0.001839318266091478,-0.0009280668306639625,0.0011475404186148844
2022-06-30,120,119399,0.009817335386971954,-0.0015244855310653465,0.0014990733964463335,0.0002412116164930975,0.0018719978819396073,-0.000848063103970075,0.001143034052375863
2022-07-31,120,119397,0.010639698409801378,-0.002710234162469718,0.0026527975625387575,-8.07198057558846e-05,0.001690005533727579,-0.0008551687550515055,0.0011722382612297478
2022-08-31,120,119396,0.010094995460930484,-0.0019650090712184957,0.0019417707853569117,8.609524637233716e-05,0.001712641137985094,-0.000587601154823096,0.0013970284774185572
2022-09-30,120,119399,0.00908975643397797,-0.002318950748548996,0.002188508984960186,0.00016001057760305887,0.0017460866016475861,-0.000532240633027306,0.0014717972914869613
2022-10-31,120,119402,0.009900232432771256,-0.0017845378175367268,0.0017352782446963698,0.0001274436088798037,0.0016552092202012168,-0.0006731424474820788,0.0014071384065387112
2022-11-30,120,119398,0.010153718466160564,-0.00017360311351122905,0.00015210496377837597,5.97607793596717e-06,0.0016016514999866286,-0.0006856752072623204,0.0014121052883035406
2022-12-31,120,119397,0.009461017455801461,0.00011316899594874214,-0.00032585668543606405,5.924769197243368e-05,0.001630607375681838,-0.0007609889378111965,0.0015395618031367783
2023-01-31,120,119400,0.009589242842234709,-0.0007008426702009673,0.0006082485717430579,-0.00012187487532123813,0.001401286876283373,-0.0006153989925654111,0.0013326724851106667
2023-02-28,120,119401,0.00927703643903731,-0.000193804557598232,-4.227964904362908e-05,-8.237024002846368e-05,0.0013652065591263864,-0.0004665617874495894,0.0012934045372384013
2023-03-31,120,119404,0.008732006795594174,0.0008598548569808556,-0.0011040339694174492,-0.00015311824850514823,0.0014888319550044407,-0.00029788888706349943,0.0011983312408677638
2023-04-30,120,119400,0.008581671458630372,0.0011178327702699327,-0.0015489692729954772,-0.00015915134491094497,0.0015849477625911638,-0.0003429837654536374,0.0013343336594806698
2023-05-31,120,119401,0.008094471089622463,0.0016449706903014847,-0.0020075610850673396,-0.00012963489837726884,0.0014703613024888173,1.2932008593524122e-05,0.0015024668825762988
2023-06-30,120,119407,0.008842072974179951,0.0017386904106315632,-0.002050074694497963,-0.0002214373708452723,0.0012964352058219017,-4.6596934973160253e-05,0.0015004516842967658
2023-07-31,120,119409,0.008621999851145458,0.0020714340211102703,-0.0021119287818800285,-0.0004092382239049698,0.0011695785363675438,1.3846214377899102e-05,0.0013045237259115034
2023-08-31,120,119413,0.008505474576287789,0.0020152758981368574,-0.002176389475770045,-0.00023846683377316575,0.0011399439386179317,-5.752964916119378e-05,0.0014198978409835678
2023-09-30,120,119410,0.007633078565271996,0.0025370488506510007,-0.0026242383359480867,-0.000110959500506787,0.0011880736422090928,-0.0001511491122880542,0.0013687298467274275
2023-10-31,120,119410,0.006866679613231598,0.0024330956134226973,-0.00251182244835368,2.5970798069462194e-05,0.0014285594474488378,-0.00031991767021874933,0.0014572174346880412
2023-11-30,120,119409,0.007425087159067342,0.002865628540569282,-0.002905239399772788,-0.00018524277091125097,0.0013632744405630063,-0.0001903843248785298,0.0013770839269519428
2023-12-31,120,119407,0.00785087806335808,0.0036355346355920557,-0.0037035654400424506,-0.0002738920085555655,0.001226284070817534,-5.308089857182751e-05,0.0011925028584837424
2024-01-31,120,119413,0.007891829839503277,0.003959541695282155,-0.004098822306927872,-0.0002557475354083648,0.0013478640201992475,-0.00026253149088206415,0.0012906859192069768
2024-02-29,120,119415,0.007820438333132165,0.003226033289001553,-0.0033695761275201637,-6.346111455614131e-05,0.0013064801451040614,-0.0001904443926551289,0.0012984815386621084
2024-03-31,120,119415,0.00816819857123961,0.00377734316817368,-0.0038872946467106706,7.323910729391008e-05,0.0013335514915410413,2.5225001705662855e-06,0.0011583190469023703
2024-04-30,120,119413,0.007771296723076038,0.004301252166770031,-0.004461028582482378,0.00010880221100474347,0.001499281042648213,7.913177502994052e-05,0.0011918938608625831
2024-05-31,120,119412,0.007853361800876544,0.004174979838426125,-0.00446615765968343,7.252488877120469e-05,0.0014994007252402482,-1.781416191485325e-05,0.0012643439259654677
2024-06-30,120,119410,0.007402345209700902,0.004167080025264238,-0.004392430602786526,0.00019136360240731436,0.0014969774000547123,-0.00010409661773312113,0.0012693147898141795
2024-07-31,120,119411,0.008096359483648436,0.003943518001299883,-0.0046549621398810906,1.875206378757298e-05,0.0013978674755185086,-0.0003203460634293218,0.0013224863007031522
2024-08-31,120,119409,0.00775406436391634,0.0038678752497763634,-0.004537848891693304,7.417301225458579e-06,0.00138605207722081,-0.00032292856207612587,0.0014238137867672671
2024-09-30,120,119415,0.008196722773478977,0.0038068578618531456,-0.004480417279827354,0.00010061903645432397,0.0014327745526808823,-0.0002947853219382175,0.0012062754850666517
2024-10-31,120,119417,0.007856330721066021,0.003908235047487949,-0.004272894984552506,0.00010849173878712688,0.0016554758174195622,-0.00034115879929526327,0.001349861476488141
2024-11-30,120,119422,0.008368159447626583,0.0036428778867734113,-0.003982144355458997,0.00032520905222699266,0.0018459536567558541,-0.00031092234149587063,0.0012348220369639497
