formation_month,training_start,training_end,training_months,training_observations,critic_r2,raw_gradient_norm,clipped_gradient_norm,parameter_delta_norm,finite_current_scores,action_memory_weight,actor_weight__be_me,actor_weight__ret_12_1,actor_weight__ret_1_0,actor_weight__rvol_21d,critic_weight__intercept,critic_weight__be_me,critic_weight__ret_12_1,critic_weight__ret_1_0,critic_weight__rvol_21d
2013-11-30,2008-11-30,2013-10-31,60,57259,0.0014789391005930463,0.002267524964225554,0.002267524964225554,1.1337624821127768e-06,951,0.2,0.5546853191100393,0.5546528437233607,0.27726500240078367,-0.5546304294591323,0.01880280182060363,0.00037159760498730606,-0.004507749509439154,-0.0026359255375424796,0.0043403052790350815
2013-12-31,2008-12-31,2013-11-30,60,57246,0.0012063697878129664,0.002208201420928281,0.002208201420928281,1.1041007104641404e-06,944,0.2,0.5546846470818683,0.5546523797384619,0.27726437292349976,-0.5546308242918551,0.018612672532253415,0.00036272105582676355,-0.003883772348281883,-0.002095674489543107,0.004195656217241293
2014-01-31,2009-01-31,2013-12-31,60,57229,0.0015062681027426805,0.002202693273825674,0.002202693273825674,1.101346636912837e-06,943,0.2,0.5546841142093434,0.5546518415325669,0.27726361737373245,-0.5546310859982756,0.019447730307862312,0.0008084132802588969,-0.0034362271652006514,-0.0016918709444936693,0.0053902420239128265
2014-02-28,2009-02-28,2014-01-31,60,57203,0.002083283585149198,0.0025607452352314334,0.0025607452352314334,1.2803726176157167e-06,946,0.2,0.5546832928723633,0.5546513218077205,0.2772628032815875,-0.5546312646030587,0.022154165164505177,0.0015147833694279433,-0.0033784346680717555,-0.002277430996943462,0.006314690367584307
2014-03-31,2009-03-31,2014-02-28,60,57180,0.001575490869294316,0.0025198806203289904,0.0025198806203289904,1.2599403101644952e-06,946,0.2,0.5546826489761709,0.5546508316603823,0.27726184967694834,-0.5546314170532399,0.020509101994690183,0.0020101048656945564,-0.002799117730480931,-0.002408517558560843,0.004994315180732358
2014-04-30,2009-04-30,2014-03-31,60,57156,0.0005142048494662932,0.0022938177087974934,0.0022938177087974934,1.1469088543987468e-06,947,0.2,0.5546821538911564,0.5546507082217974,0.2772608300827639,-0.5546315414773677,0.017790883680006996,0.0014674177014116412,-0.0004706079032679792,-0.0025973784208383746,0.001928919765434477
2014-05-31,2009-05-31,2014-04-30,60,57135,0.00044617529549806356,0.0019034198621127726,0.0019034198621127726,9.517099310563863e-07,942,0.2,0.5546816721534323,0.5546505482371463,0.27726004339490123,-0.554631712379902,0.017247271155900933,0.000981948660496591,0.0008792274437709949,-0.0028458846240839103,0.0011389147515091596
2014-06-30,2009-06-30,2014-05-31,60,57105,0.00045449809295861066,0.0021498630140846095,0.0021498630140846095,1.074931507042305e-06,941,0.2,0.5546813552480476,0.5546503407976446,0.2772590674094132,-0.5546319562444181,0.01791804235610726,0.0012104027308244322,0.000428408836177097,-0.002050405534011113,0.0023562390296847976
2014-07-31,2009-07-31,2014-06-30,60,57075,0.00031034064856005905,0.0024565823685387764,0.0024565823685387764,1.2282911842693882e-06,942,0.2,0.5546810880400503,0.5546499810765922,0.277257932450947,-0.554632096847277,0.015858064093553552,0.0009727302744364574,0.0009074410226422554,-0.0018763334100920302,0.0015729148846169282
2014-08-31,2009-08-31,2014-07-31,60,57046,0.00038697824876055,0.0025940934715616365,0.0025940934715616365,1.2970467357808183e-06,942,0.2,0.5546810499633348,0.5546496965417395,0.2772566830500413,-0.5546322941229545,0.01599828543332643,0.00025170689836682297,0.0016107805998717489,-0.0022913217372710613,0.0010472941371945867
2014-09-30,2009-09-30,2014-08-31,60,57017,0.00038583434861161336,0.0022624444558325073,0.0022624444558325073,1.1312222279162537e-06,941,0.2,0.5546810054523005,0.554649420387,0.27725559388749244,-0.554632417192036,0.01442864533881232,0.00020525413003442418,0.0020600850131230943,-0.0021640557422935246,0.00017810025512931808
2014-10-31,2009-10-31,2014-09-30,60,56991,0.000264938718897878,0.0024916685629532945,0.0024916685629532945,1.2458342814766472e-06,943,0.2,0.5546809379094124,0.554649213318323,0.2772543915092029,-0.5546326599883025,0.015632713131508612,0.0001616869197353589,0.0017756393151832082,-0.0016256203219913326,0.0004776286210807082
2014-11-30,2009-11-30,2014-10-31,60,56971,0.00020666907251543076,0.0025014442067503953,0.0025014442067503953,1.2507221033751977e-06,944,0.2,0.5546809436319777,0.5546489924802148,0.2772531821827317,-0.5546328902773561,0.015163749262165002,-0.00022446532957318577,0.0018038475126687604,-0.0011157587542014486,-3.484482543640297e-05
2014-12-31,2009-12-31,2014-11-30,60,56950,0.00014994192049777588,0.002365974552545144,0.002365974552545144,1.1829872762725722e-06,938,0.2,0.5546809625925743,0.5546487252813039,0.2772520390132836,-0.5546330347340851,0.014287828391070064,-0.00028223683656563756,0.0015727501817177896,-0.0006587124475117935,-0.0006179199249841652
2015-01-31,2010-01-31,2014-12-31,60,56934,0.00034644868772382154,0.0024953315407088552,0.0024953315407088552,1.2476657703544279e-06,937,0.2,0.5546810590824754,0.5546483579708829,0.2772508537795218,-0.5546331222758348,0.014444872293127292,-0.0006819494331091456,0.0025121668939516316,1.3431032754974454e-05,-0.000680097261159296
2015-02-28,2010-02-28,2015-01-31,60,56911,0.00016281300404086263,0.0022700024140983334,0.0022700024140983334,1.1350012070491666e-06,941,0.2,0.5546812194566783,0.5546480734818786,0.2772497837958796,-0.5546333138714166,0.014809349689398153,-0.000890448279308498,0.0014564949076746293,-0.0003437808587393742,-0.00041596223837375886
2015-03-31,2010-03-31,2015-02-28,60,56899,0.0001932825649743064,0.002175408252272096,0.002175408252272096,1.087704126136048e-06,945,0.2,0.5546813901177386,0.5546477587941686,0.2772487596663564,-0.5546333920086894,0.013648218274026283,-0.0011238019136222464,0.0013573605191238662,-0.0002937814516681336,-0.0008090322187993609
2015-04-30,2010-04-30,2015-03-31,60,56889,0.0001418951754635911,0.001982225752679036,0.001982225752679036,9.911128763395182e-07,947,0.2,0.5546814466398745,0.5546475268359875,0.2772477977413489,-0.5546333943885817,0.012991523132601579,-0.0012756256483030682,0.0003060693236468621,-0.0009687335808088696,-0.0008011675434328989
2015-05-31,2010-05-31,2015-04-30,60,56878,0.000214680374145515,0.0020633811619834943,0.0020633811619834943,1.0316905809917472e-06,949,0.2,0.5546815419965502,0.5546472200199623,0.27724681769483256,-0.5546334201822217,0.01455166629071426,-0.001319023989740821,0.0010441624963010265,-0.0011435493858001048,-0.00041132137046151853
2015-06-30,2010-06-30,2015-05-31,60,56868,0.0003530831833533643,0.0026030015850501066,0.0026030015850501066,1.3015007925250533e-06,951,0.2,0.5546818072660827,0.5546468182421939,0.2772456132365886,-0.5546333134519477,0.01540062246334168,-0.0011892918809400584,0.0018432936813019744,-0.0013177575592549608,0.0002202735938375977
2015-07-31,2010-07-31,2015-06-30,60,56861,0.0005604759267127113,0.002410568212272128,0.002410568212272128,1.2052841061360638e-06,947,0.2,0.5546821961278017,0.5546464300930635,0.2772445405407678,-0.5546333007922187,0.014257395608632768,-0.0016792555426033107,0.002496572795748067,-0.0004560262820854685,-0.0009892143035715312
2015-08-31,2010-08-31,2015-07-31,60,56860,0.00040684552100511695,0.0025035767817222264,0.0025035767817222264,1.2517883908611132e-06,952,0.2,0.5546826682263336,0.5546460197806575,0.27724346022519597,-0.5546333938467534,0.014148916162225411,-0.0011261009227307344,0.0023848339419030576,-0.00036709176274172357,-0.0006329458365245886
2015-09-30,2010-09-30,2015-08-31,60,56856,0.0006907495269727892,0.002483961678058165,0.002483961678058165,1.2419808390290824e-06,954,0.2,0.5546832192150835,0.5546457547492595,0.27724239216492497,-0.5546335609796875,0.011581238928867206,-0.0008576077340291779,0.002786663964130069,0.0006641127690894725,-0.002198098456701883
2015-10-31,2010-10-31,2015-09-30,60,56859,0.0005376184538339324,0.0024271235012808586,0.0024271235012808586,1.2135617506404294e-06,955,0.2,0.5546836515128101,0.5546455187148307,0.27724129377409656,-0.5546337148502001,0.012019854187912423,-0.0009274885469774561,0.002259668624776644,0.0003538486799902613,-0.002174431965687388
2015-11-30,2010-11-30,2015-10-31,60,56855,0.0005563217057827918,0.0025009621607721007,0.0025009621607721007,1.2504810803860504e-06,959,0.2,0.554684248078562,0.5546453068061482,0.27724025082063825,-0.5546339889943778,0.011805697195053316,-0.0008969753244259232,0.0019907989364146995,0.00012896273850659452,-0.002575414081810502
2015-12-31,2010-12-31,2015-11-30,60,56866,0.0009864008344555586,0.0026526522846881165,0.0026526522846881165,1.326326142344058e-06,955,0.2,0.5546848711422923,0.5546452709613094,0.27723915286333206,-0.5546343941332741,0.010030878253394677,-0.0016368942985273533,0.0025708823826316794,1.5685032227961588e-05,-0.0032293310763211324
2016-01-31,2011-01-31,2015-12-31,60,56865,0.001354011532040289,0.0024128270861837353,0.0024128270861837353,1.2064135430918676e-06,957,0.2,0.554685448072883,0.5546451887790884,0.2772381462143261,-0.5546347142716688,0.008465930000807004,-0.0013498032242074015,0.002921524517037364,0.00023318678637893075,-0.004237317402672052
2016-02-29,2011-02-28,2016-01-31,60,56866,0.0013247379811516247,0.0022432235827837244,0.0022432235827837244,1.1216117913918623e-06,957,0.2,0.5546859846556457,0.55464507621294,0.2772372112117528,-0.5546350027001689,0.00786469704703791,-0.0013469983552948912,0.0021596829791089467,0.0001712335491247993,-0.004666471340152696
2016-03-31,2011-03-31,2016-02-29,60,56869,0.00100586115153245,0.001965525017574306,0.001965525017574306,9.827625087871529e-07,954,0.2,0.5546864351702245,0.5546449120999476,0.2772363901682469,-0.554635251322875,0.008880881976363166,-0.0008776884425206004,0.001448452698234749,-0.00017656246417010595,-0.004379687033907329
2016-04-30,2011-04-30,2016-03-31,60,56873,0.0006094021828324525,0.0021211741238427342,0.0021211741238427342,1.060587061921367e-06,939,0.2,0.5546869211904476,0.554644699632391,0.2772354959103718,-0.554635460582639,0.008626132816158627,-0.000388290828733614,0.0007764180060356254,0.00023590489616982582,-0.0035483163052135547
2016-05-31,2011-05-31,2016-04-30,60,56860,0.0006032985469148766,0.0022571597368177313,0.0022571597368177313,1.1285798684088657e-06,940,0.2,0.554687436189605,0.5546445186361124,0.2772345350671132,-0.5546356896873461,0.009127312638399087,-0.00036596664195752605,0.001114689037609537,0.00016311872866789175,-0.0034171855655442166
2016-06-30,2011-06-30,2016-05-31,60,56853,0.0007892965005943386,0.0021483452200193208,0.0021483452200193208,1.0741726100096604e-06,945,0.2,0.5546879056388513,0.5546442189780542,0.2772336280890618,-0.5546358348082052,0.009266443483342643,-0.000257222886185686,0.0015580116732871775,-1.696808715672804e-05,-0.0038072509729119067
2016-07-31,2011-07-31,2016-06-30,60,56852,0.0005189804897210992,0.0018798491496777008,0.0018798491496777008,9.399245748388504e-07,950,0.2,0.554688406447242,0.5546440188710361,0.2772329014374431,-0.5546360889415726,0.010623259694454325,-0.00044997518328204164,0.0009143870514834386,-0.0008668089445558949,-0.003084376918519108
2016-08-31,2011-08-31,2016-07-31,60,56851,0.00023898870003880024,0.002169772097465261,0.002169772097465261,1.0848860487326305e-06,947,0.2,0.554689054896011,0.5546437306484934,0.2772321214248275,-0.554636343892584,0.011955627827346844,-0.000169672223481159,0.0008293646987569112,-0.0008817504087814577,-0.001874709615516422
2016-09-30,2011-09-30,2016-08-31,60,56842,0.0002591241715644843,0.0023636362346874003,0.0023636362346874003,1.1818181173437e-06,937,0.2,0.5546897058868417,0.5546434609767643,0.2772311894839564,-0.5546365218486797,0.013705418272410327,0.00032539351443140437,0.0015167131008841197,-0.0017724368337582149,-0.00012507767537041554
2016-10-31,2011-10-31,2016-09-30,60,56830,0.00034002747713723913,0.002169784253968646,0.002169784253968646,1.0848921269843232e-06,944,0.2,0.5546904606795182,0.554643101306672,0.2772305318564466,-0.5546367350209712,0.010922310647765878,0.00028563065673321,0.0013473329268323961,-0.00044122232526490275,-0.00207501685739899
2016-11-30,2011-11-30,2016-10-31,60,56824,0.0001837966554335546,0.0021390980950470708,0.0021390980950470708,1.0695490475235352e-06,943,0.2,0.5546913075143495,0.5546429138690837,0.27722999616076516,-0.5546370585997422,0.012179257086191699,0.0008890618122411193,0.0010176882566781248,-0.00030725625895846887,-0.0013834593405004552
2016-12-31,2011-12-31,2016-11-30,60,56817,0.00015238579965537458,0.0018926557607696144,0.0018926557607696144,9.463278803848071e-07,940,0.2,0.5546920463305459,0.5546427265409262,0.27722956064724813,-0.554637412044537,0.012406273026081948,0.0009827462016353166,0.001013733523403753,-0.0005072205369690306,-0.001009707916104858
2017-01-31,2012-01-31,2016-12-31,60,56806,0.0003286608803578783,0.0019613580757491048,0.0019613580757491048,9.806790378745525e-07,944,0.2,0.5546928698726603,0.554642610152183,0.27722921473886536,-0.554637799743921,0.011753028577290249,0.0010411378463449279,0.0014280302688111696,-0.00019863631591068246,-0.001871051704946282
2017-02-28,2012-02-29,2017-01-31,60,56797,0.0004109036739413652,0.002010602565757102,0.002010602565757102,1.005301282878551e-06,944,0.2,0.5546936877395798,0.5546425279120085,0.2772288702091178,-0.5546382647817453,0.011480058582095899,0.0008263158249273763,0.0012839357596261035,-0.0003945387528158137,-0.0023577639209421673
2017-03-31,2012-03-31,2017-02-28,60,56786,0.00033811277727402445,0.001872981939160282,0.001872981939160282,9.364909695801409e-07,946,0.2,0.5546944777627156,0.554642431330509,0.2772285450982053,-0.5546386360682781,0.011170929113114462,0.0007555440484442276,0.0010682908342274915,-0.00047245067910868044,-0.0021636503156094167
2017-04-30,2012-04-30,2017-03-31,60,56783,0.0002462399880962529,0.0018250570732624505,0.0018250570732624505,9.125285366312254e-07,947,0.2,0.5546952275589855,0.5546423571185606,0.27722832498831873,-0.5546391014263214,0.011472422316560293,0.0004895452052715523,0.0004799268578582022,-0.00023137435405435429,-0.0020587606552186014
2017-05-31,2012-05-31,2017-04-30,60,56787,0.00016719096885486895,0.0017100970351141965,0.0017100970351141965,8.550485175570983e-07,951,0.2,0.5546959607581048,0.5546422704350411,0.2772281491277421,-0.5546394952359758,0.01267717089741781,3.9544541331603525e-05,-0.0002572448404691413,-0.00018639587292722967,-0.0017724060540776979
2017-06-30,2012-06-30,2017-05-31,60,56793,0.00015045604434305027,0.0019363412065877862,0.0019363412065877862,9.681706032938932e-07,946,0.2,0.5546967285844934,0.5546421759598117,0.27722796913025727,-0.5546400488353712,0.012455964092302884,0.00014932268870979784,-0.00029582334884044494,-0.0007881115051161349,-0.001460615952404817
2017-07-31,2012-07-31,2017-06-30,60,56788,0.00011786240539135573,0.00202600973105965,0.00202600973105965,1.013004865529825e-06,950,0.2,0.5546974916322907,0.554642175934058,0.2772277538194617,-0.5546406793733775,0.012765803003262284,6.063726765170873e-05,-0.00023601456740189277,-0.0008839768694410917,-0.0011783870065304053
2017-08-31,2012-08-31,2017-07-31,60,56788,0.00023212934971450494,0.001933801903893249,0.001933801903893249,9.669009519466245e-07,949,0.2,0.5546982233693212,0.5546422843207501,0.2772274110397002,-0.554641199193278,0.012026199622455458,-0.00020704542998619308,0.00011363816480785353,-0.00047691316474661694,-0.002031018249285471
2017-09-30,2012-09-30,2017-08-31,60,56784,0.00019844241759570114,0.0019006678128888205,0.0019006678128888205,9.503339064444103e-07,941,0.2,0.5546989179288793,0.5546423612730798,0.2772271220924595,-0.5546417747880877,0.012222707919961866,-0.00010608008401337209,0.0002908152957377394,-0.0007830471377642124,-0.0017523748318991452
2017-10-31,2012-10-31,2017-09-30,60,56771,0.00024711576147073977,0.0020857548508003434,0.0020857548508003434,1.0428774254001718e-06,943,0.2,0.5546996388412279,0.554642481101531,0.2772267907474548,-0.5546424409189609,0.012666896781132421,-0.0005090543441816804,0.0007585235126128525,-0.0006123703577668744,-0.0018339346301943734
2017-11-30,2012-11-30,2017-10-31,60,56760,0.00021513586171395538,0.0019421943194962257,0.0019421943194962257,9.71097159748113e-07,944,0.2,0.5547002792605311,0.554642712148424,0.2772265036079161,-0.5546430710467481,0.01295388933563802,-0.0002995360549557177,0.0006167026342168431,-0.0004934231318412814,-0.001825141367627433
2017-12-31,2012-12-31,2017-11-30,60,56746,0.00022337502675551235,0.001948537272291466,0.001948537272291466,9.74268636145733e-07,942,0.2,0.5547009285666249,0.5546428628206027,0.27722622300586164,-0.5546437238570985,0.012720160685853764,-0.0005031417263631996,0.0004465550300513011,-0.00030797853514031296,-0.0019192745025479801
2018-01-31,2013-01-31,2017-12-31,60,56732,0.00030787327714176804,0.0016325009491183066,0.0016325009491183066,8.162504745591534e-07,954,0.2,0.5547015174878501,0.5546429703162442,0.2772259969129156,-0.5546442305752592,0.0122962896800996,-0.001011845317581902,0.0008330664928907569,-0.0006487250062990255,-0.0018834430226378704
2018-02-28,2013-02-28,2018-01-31,60,56731,0.00026134593932491956,0.0014230213575545643,0.0014230213575545643,7.115106787772822e-07,955,0.2,0.5547019611487326,0.5546430525341798,0.2772257980338452,-0.5546447435078025,0.01146174219130709,-0.0013092673148363207,0.0007396270351698468,-0.0005547022967974511,-0.0015015434546400345
2018-03-31,2013-03-31,2018-02-28,60,56736,0.00028699037334212196,0.0013231645560661082,0.0013231645560661082,6.615822780330541e-07,949,0.2,0.5547023740413399,0.5546431556351046,0.277225694411426,-0.554645239333779,0.010608048275903979,-0.0013356867577378874,0.0005975141779622446,-0.0005587154637342435,-0.0017221752613926977
2018-04-30,2013-04-30,2018-03-31,60,56726,0.0002652382196033365,0.0012687932976897522,0.0012687932976897522,6.343966488448761e-07,947,0.2,0.5547027474140971,0.554643312251263,0.2772256331218656,-0.5546457238612406,0.010454705569936757,-0.0011710362208714397,0.0006062980479977023,-0.000350722000415554,-0.0017663788892124514
2018-05-31,2013-05-31,2018-04-30,60,56718,0.0004033739505747702,0.0009315227941142188,0.0009315227941142188,4.657613970571094e-07,944,0.2,0.5547030275846883,0.5546434505476907,0.2772256035385148,-0.5546460680080729,0.010373966238313331,-0.0014901986470087132,0.0011772808375359115,-0.00015107326267995493,-0.001877806267974508
2018-06-30,2013-06-30,2018-05-31,60,56715,0.00034077425250012006,0.000855300344071808,0.000855300344071808,4.2765017203590396e-07,934,0.2,0.5547032392455098,0.5546436025488144,0.27722554670040317,-0.5546464022975489,0.010633809503177443,-0.0017126441016620216,0.000839544670255389,-0.00023734025843132953,-0.001567144966205995
2018-07-31,2013-07-31,2018-06-30,60,56700,0.0004415053770240318,0.0007573976738970996,0.0007573976738970996,3.7869883694854983e-07,935,0.2,0.554703439782045,0.5546437159697032,0.2772255456765805,-0.554646702851306,0.009901768566542693,-0.0016245480680600456,0.0006053471058163061,-0.0002802878366239405,-0.0022839278365717015
2018-08-31,2013-08-31,2018-07-31,60,56691,0.0005661648176730205,0.0007833431212262985,0.0007833431212262985,3.9167156061314926e-07,945,0.2,0.5547035762050122,0.5546438216149422,0.2772254761645259,-0.554647047528754,0.010871911249397783,-0.0019651908436568795,0.0012323244278221069,-0.0005900556467660277,-0.0021204664572168526
2018-09-30,2013-09-30,2018-08-31,60,56683,0.0005928935555996606,0.0007814710740789228,0.0007814710740789228,3.9073553703946144e-07,944,0.2,0.5547036751932041,0.5546439542316023,0.2772253878375064,-0.5546473902921665,0.00989874591151312,-0.0019250351595111821,0.0009897941786160087,-0.0006150541727973841,-0.0024373941167119334
2018-10-31,2013-10-31,2018-09-30,60,56683,0.0006073850670555991,0.0009431355880494171,0.0009431355880494171,4.7156779402470856e-07,941,0.2,0.5547037888168537,0.554644203479671,0.2772252807665989,-0.5546477589072389,0.007806396997716399,-0.0019303652165944666,0.0006431732343652124,-0.0008676373818064703,-0.002688154687198395
2018-11-30,2013-11-30,2018-10-31,60,56674,0.0007279569108357142,0.0009255770523166418,0.0009255770523166418,4.627885261583209e-07,947,0.2,0.5547039399775943,0.5546444745150194,0.2772252652665332,-0.5546481018696835,0.007748328746669851,-0.0021534208949504506,-4.4267524373718736e-06,-0.0007646925472814928,-0.003197801482603878
2018-12-31,2013-12-31,2018-11-30,60,56666,0.0008739933586591198,0.0008778872775188239,0.0008778872775188239,4.38943638759412e-07,946,0.2,0.5547040504957499,0.554644746218364,0.2772253134147968,-0.5546484248500119,0.0054686826930343616,-0.0024013934322571024,0.0001894738414209847,-0.0007063232727391764,-0.0035464087897579388
2019-01-31,2014-01-31,2018-12-31,60,56667,0.0006932383232177708,0.0009997567704694023,0.0009997567704694023,4.998783852347012e-07,949,0.2,0.5547040366319317,0.5546451109922215,0.2772253599300816,-0.5546487631731648,0.0077004513472614415,-0.0023685167232580166,-0.000508394470827614,-0.0016841034898134354,-0.0028705139969494226
2019-02-28,2014-02-28,2019-01-31,60,56674,0.0008116184271000915,0.0010863586996694668,0.0010863586996694668,5.431793498347335e-07,944,0.2,0.5547040858441861,0.5546454744633065,0.2772253159593966,-0.5546491613908305,0.007513906164260338,-0.0026200519178345293,-0.0009113544612199247,-0.0018019066918336351,-0.003090443856318165
2019-03-31,2014-03-31,2019-02-28,60,56672,0.0009188355824749639,0.0009422614169818229,0.0009422614169818229,4.711307084909115e-07,942,0.2,0.5547040885546217,0.5546458014516739,0.2772253023766796,-0.5546495002874452,0.007475697897853709,-0.0035364732861859526,-0.0004691644169536112,-0.001545217623256025,-0.002716459331530727
2019-04-30,2014-04-30,2019-03-31,60,56666,0.000987028408937607,0.000865578294858417,0.000865578294858417,4.327891474292085e-07,938,0.2,0.5547041946515131,0.5546458667977014,0.2772253227392477,-0.554649914250195,0.008354090077785781,-0.003775807221921975,-0.00030610163588058227,-0.0021676100867232587,-0.002287749665592277
2019-05-31,2014-05-31,2019-04-30,60,56657,0.0012676831392423038,0.0009568285162360959,0.0009568285162360959,4.78414258118048e-07,932,0.2,0.5547043038253193,0.5546461159164647,0.2772251997628536,-0.5546502881190634,0.006850010207688027,-0.0038944240222701194,0.0004074664136892877,-0.0024090172516853586,-0.002942309688478282
2019-06-30,2014-06-30,2019-05-31,60,56647,0.0013713427904704645,0.0006303228227344257,0.0006303228227344257,3.151614113672129e-07,936,0.2,0.5547041822140761,0.5546463130368617,0.27722516869791103,-0.5546504995805,0.007385591950629402,-0.0040280367039236984,-0.00016760202402218367,-0.0030520603838924167,-0.0030035671337147515
2019-07-31,2014-07-31,2019-06-30,60,56642,0.0013814656427850736,0.0007065212540226947,0.0007065212540226947,3.5326062701134736e-07,935,0.2,0.5547040396822328,0.5546465296336072,0.277225104724103,-0.5546507308183558,0.008199804166105919,-0.004132823573339308,7.240063572615662e-06,-0.0029441014676700726,-0.0029112890673550166
2019-08-31,2014-08-31,2019-07-31,60,56630,0.001734479374681741,0.0005998658403201129,0.0005998658403201129,2.999329201600565e-07,933,0.2,0.5547038739789194,0.5546467259077383,0.27722509100795145,-0.5546508850600529,0.006692113500948944,-0.004329983881746922,0.000678490749240262,-0.0026996516764811983,-0.0037894592329514947
2019-09-30,2014-09-30,2019-08-31,60,56622,0.0014150577754715732,0.0006041921428242036,0.0006041921428242036,3.0209607141210183e-07,936,0.2,0.5547037125219164,0.55464689522584,0.277224992809099,-0.5546510490174815,0.00756671434373928,-0.003448957424542137,0.00011283632271771612,-0.00332022475840139,-0.0035568002103774253
2019-10-31,2014-10-31,2019-09-30,60,56617,0.001318804497059567,0.00025019128093055907,0.00025019128093055907,1.2509564046527953e-07,940,0.2,0.5547036392387221,0.5546469245285908,0.2772249671778034,-0.5546511426277276,0.0073293794512538524,-0.0034406950056069347,0.00011530037851980397,-0.0034845749034346156,-0.002996092116251718
2019-11-30,2014-11-30,2019-10-31,60,56614,0.001207876477402836,0.0003758016139208834,0.0003758016139208834,1.879008069604417e-07,941,0.2,0.5547035605531241,0.5546469825279976,0.27722492639283325,-0.5546512978306429,0.007665301297920105,-0.0034469547659585556,-8.980479895863108e-05,-0.0038445339732781545,-0.0020615284684991526
2019-12-31,2014-12-31,2019-11-30,60,56612,0.0011960365591408006,0.0004432448488983928,0.0004432448488983928,2.2162242444919642e-07,942,0.2,0.5547034274472787,0.5546470512659161,0.27722488197989203,-0.5546514549990945,0.00798855581309859,-0.0032904881946360506,-0.0004460553665490329,-0.004194739562439854,-0.001635738144391155
2020-01-31,2015-01-31,2019-12-31,60,56616,0.0015954852096423666,0.0006648260573533161,0.0006648260573533161,3.32413028676658e-07,935,0.2,0.5547032534752165,0.5546472607996831,0.27722483082366167,-0.5546516386040612,0.00812600310130718,-0.003575694820107273,-0.00043998501681674336,-0.004974428568575011,-0.001928236963766086
2020-02-29,2015-02-28,2020-01-31,60,56616,0.0013613978385352832,0.0007765162569862376,0.0007765162569862376,3.882581284931188e-07,934,0.2,0.554702902215722,0.5546473258346909,0.2772249263912558,-0.5546517569189994,0.00559426651821276,-0.003756305189728744,0.00013883882016714702,-0.003969110140248348,-0.002203594346597898
2020-03-31,2015-03-31,2020-02-29,60,56610,0.0016712266823432076,0.0009201561184198015,0.0009201561184198015,4.600780592099008e-07,923,0.2,0.5547024992806863,0.5546473980685368,0.2772250995907393,-0.5546518756598429,0.002371573238544919,-0.0052591575430259285,0.0002832713017288886,-0.002757296012567803,-0.0034220418918456934
2020-04-30,2015-04-30,2020-03-31,60,56587,0.0017057989366439097,0.0010720680803651492,0.0010720680803651492,5.360340401825747e-07,924,0.2,0.5547019894968083,0.5546474484034992,0.2772252196837045,-0.5546519781145216,0.004821615695730881,-0.005445170035483697,0.0006857483237295649,-0.003707192389540561,-0.0025689494650645013
2020-05-31,2015-05-31,2020-04-30,60,56565,0.001690257774913384,0.001102951153065482,0.001102951153065482,5.51475576532741e-07,930,0.2,0.5547014408439875,0.554647436243568,0.27722525422938676,-0.5546520201160187,0.005726161203522003,-0.005979071366988321,0.0002498363340793111,-0.0030356508550676542,-0.0025639087181937403
2020-06-30,2015-06-30,2020-05-31,60,56547,0.0015573652969220753,0.0016810197304518847,0.0016810197304518847,8.405098652259424e-07,931,0.2,0.5547006174734747,0.5546474970208711,0.27722538053369605,-0.5546521143029227,0.0062693138941937645,-0.006102574035626352,-0.00016017688973038054,-0.003131791364291127,-0.0016133393608345522
2020-07-31,2015-07-31,2020-06-30,60,56529,0.0016078966734426325,0.0017206998188387533,0.0017206998188387533,8.603499094193767e-07,927,0.2,0.5546997743714829,0.5546475576555588,0.2772254918182723,-0.5546522297159888,0.0069911930547819955,-0.006138246262376815,-0.0005386390827514304,-0.0035621647296875097,-0.001655669583339822
2020-08-31,2015-08-31,2020-07-31,60,56506,0.0018005603442716733,0.0018016206757379444,0.0018016206757379444,9.008103378689722e-07,927,0.2,0.5546988927426496,0.5546476125100229,0.27722566617977773,-0.5546522018068818,0.00870718078839494,-0.006720478056872206,-0.0005832316620775578,-0.003651301087594059,-0.0010152779412404566
2020-09-30,2015-09-30,2020-08-31,60,56483,0.002011789536178088,0.0018509770067683697,0.0018509770067683697,9.254885033841849e-07,925,0.2,0.554698015150831,0.5546476165242327,0.2772259588041045,-0.554652175040126,0.009045768027912373,-0.007199895202068203,-0.0006436351150653602,-0.0038401524925006834,-0.0002440987835773708
2020-10-31,2015-10-31,2020-09-30,60,56453,0.0017903764690111457,0.0014975695207354485,0.0014975695207354485,7.487847603677242e-07,924,0.2,0.55469732064306,0.554647586797123,0.27722623708160565,-0.5546521789777265,0.008106567003855033,-0.006778870525612449,-0.0005715269284002353,-0.0036340777988659754,-0.00021803982317407727
2020-11-30,2015-11-30,2020-10-31,60,56424,0.0016210952401657375,0.0017109158581361118,0.0017109158581361118,8.55457929068056e-07,920,0.2,0.5546965560802372,0.554647426672925,0.2772265680278429,-0.554652069037799,0.010421859185219484,-0.006507626536763643,-0.0012998888534286955,-0.0038721975421405737,0.0008546105940850312
2020-12-31,2015-12-31,2020-11-30,60,56385,0.00144655224477519,0.0018973147117060064,0.0018973147117060064,9.486573558530033e-07,913,0.2,0.5546957189812712,0.5546472037667669,0.2772269034849974,-0.5546518766906071,0.0120383714443236,-0.006235685857311501,-0.0016099660670516414,-0.0032259077068017773,0.0015721777446834008
