git_blob_sha1,blob_sha256,identified_as_current_public_artifact,strategy,sheet,sample_start,sample_end,metric,paper_label,paper_value,historical_workbook_value,absolute_error,rounding_tolerance,rounding_match,paper_result_credit,note
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-06-29,var_90_pct,VaR0.9,-1.0563,-1.3372956189916696,0.2809956189916696,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-06-29,cvar_90_pct,CVaR0.9,-2.1079,-2.423279605503644,0.3153796055036442,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,cagr_pct,CAGR,42.2341,20.68513689434315,21.54896310565685,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,mean_daily,mean (daily),0.001,0.0005851818397071013,0.0004148181602928987,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,std_daily,std (daily),0.0117,0.01118645463592595,0.0005135453640740511,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,mean_annualized,mean (ann.),0.2603,0.14746582360618954,0.11283417639381044,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,std_annualized,std (ann.),0.186,0.1775794621149939,0.008420537885006102,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,sharpe_daily,Sharpe,0.0881,0.05231164464098892,0.03578835535901108,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,sharpe_annualized,Sharpe (ann.),1.3991,0.8304216143570484,0.5686783856429516,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,max_drawdown_pct,MDD,-22.344,-25.596183491588775,3.2521834915887737,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,var_90_pct,VaR0.9,-0.8934,-1.1967849419131138,0.3033849419131138,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,cvar_90_pct,CVaR0.9,-1.995,-2.087766051528658,0.09276605152865791,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,cagr_pct,CAGR,19.3799,15.181309741357252,4.1985902586427475,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,mean_daily,mean (daily),0.0005,0.0004504934455930164,4.950655440698359e-05,5.0000001000000005e-05,True,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,std_daily,std (daily),0.0098,0.010751725179306228,0.0009517251793062283,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,mean_annualized,mean (ann.),0.1342,0.11352434828944014,0.020675651710559878,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,std_annualized,std (ann.),0.1551,0.17067834593613374,0.015578345936133747,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,sharpe_daily,Sharpe,0.0545,0.04189964290196685,0.01260035709803315,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,sharpe_annualized,Sharpe (ann.),0.8652,0.6651362108461017,0.20006378915389822,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,max_drawdown_pct,MDD,-20.7409,-19.256379502097907,1.4845204979020927,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,var_90_pct,VaR0.9,-0.9877,-1.1513732262752232,0.16367322627522318,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joel Greenblatt,Joel_Greenblatt_Returns,2022-04-01,2025-03-31,cvar_90_pct,CVaR0.9,-1.7126,-1.9551424087448768,0.24254240874487687,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,cagr_pct,CAGR,30.93,16.737426996211035,14.192573003788965,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,mean_daily,mean (daily),0.0008,0.0005012560544985389,0.00029874394550146116,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,std_daily,std (daily),0.0111,0.01199172807159482,0.00089172807159482,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,mean_annualized,mean (ann.),0.2014,0.1263165257336318,0.07508347426636819,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,std_annualized,std (ann.),0.1762,0.19036278160411232,0.014162781604112329,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,sharpe_daily,Sharpe,0.072,0.04180015186350662,0.030199848136493374,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,sharpe_annualized,Sharpe (ann.),1.1432,0.6635568395734298,0.4796431604265702,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,max_drawdown_pct,MDD,-23.0692,-22.512383976756077,0.5568160232439219,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,var_90_pct,VaR0.9,-1.025,-1.289959747546396,0.26495974754639606,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Joseph Piotroski,Joseph_Piotroski_Returns,2022-04-01,2025-06-29,cvar_90_pct,CVaR0.9,-1.9732,-2.229584338835868,0.25638433883586775,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,cagr_pct,CAGR,25.7406,15.99303803873482,9.74756196126518,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,mean_daily,mean (daily),0.0007,0.0004960315175534106,0.00020396848244658942,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,std_daily,std (daily),0.0114,0.013008808093947093,0.001608808093947093,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,mean_annualized,mean (ann.),0.1744,0.12499994242345946,0.049400057576540535,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,std_annualized,std (ann.),0.1817,0.20650842641968908,0.024808426419689084,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,sharpe_daily,Sharpe,0.0605,0.038130435468889,0.022369564531110997,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,sharpe_annualized,Sharpe (ann.),0.9598,0.605301897799661,0.35449810220033895,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,max_drawdown_pct,MDD,-21.7132,-26.77158280079006,5.05838280079006,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,var_90_pct,VaR0.9,-1.1024,-1.354883860770495,0.2524838607704949,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,Edward Altman,Edward_Altman_Returns,2022-04-01,2025-06-29,cvar_90_pct,CVaR0.9,-2.0331,-2.3820601106584087,0.3489601106584086,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,cagr_pct,CAGR,29.3611,14.624367017406282,14.736732982593718,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,mean_daily,mean (daily),0.0011,0.0006613126442599496,0.0004386873557400505,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,std_daily,std (daily),0.0135,0.01521920043429774,0.0017192004342977407,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,mean_annualized,mean (ann.),0.2827,0.1666507863535073,0.1160492136464927,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,std_annualized,std (ann.),0.215,0.24159731701438822,0.026597317014388222,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,sharpe_daily,Sharpe,0.0828,0.0434525221686171,0.0393474778313829,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,sharpe_annualized,Sharpe (ann.),1.3151,0.6897874049800913,0.6253125950199087,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,max_drawdown_pct,MDD,-22.7683,-29.20125395745704,6.432953957457041,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,var_90_pct,VaR0.9,-1.3911,-1.7514388352696388,0.36033883526963884,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,NASDAQ 100,Benchmark_QQQ,2022-04-01,2025-06-30,cvar_90_pct,CVaR0.9,-2.429,-2.7446274180461936,0.31562741804619376,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,cagr_pct,CAGR,26.3131,11.63217733549975,14.68092266450025,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,mean_daily,mean (daily),0.001,0.0005087085782167763,0.0004912914217832237,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,std_daily,std (daily),0.0107,0.01173655274500195,0.0010365527450019504,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,mean_annualized,mean (ann.),0.25,0.12819456171062762,0.12180543828937238,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,std_annualized,std (ann.),0.1698,0.1863119988748058,0.016511998874805783,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,sharpe_daily,Sharpe,0.0928,0.04334395194819122,0.049456048051808775,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,sharpe_annualized,Sharpe (ann.),1.4728,0.6880639061618852,0.7847360938381149,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,max_drawdown_pct,MDD,-18.7552,-21.284755385414623,2.529555385414625,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,var_90_pct,VaR0.9,-0.9144,-1.2449434963464354,0.33054349634643543,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
4dd8abf36db181bbcaf2e6c41dd8886fb036170f,23760bbc2f92e9aa976bd54224c9063b6b533f180060fbe4bb6e1bfc7d1207bc,False,S&P 500,Benchmark_SPY,2022-04-01,2025-06-30,cvar_90_pct,CVaR0.9,-1.8389,-2.093000128368803,0.25410012836880314,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,cagr_pct,CAGR,28.7401,15.000637235121573,13.739462764878429,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,mean_daily,mean (daily),0.0008,0.0004698111947083252,0.00033018880529167485,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,std_daily,std (daily),0.0119,0.012765139586730626,0.000865139586730625,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,mean_annualized,mean (ann.),0.1921,0.11839242106649794,0.07370757893350205,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,std_annualized,std (ann.),0.1896,0.20264030878509037,0.013040308785090382,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,sharpe_daily,Sharpe,0.0638,0.03680423480810929,0.026995765191890703,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,sharpe_annualized,Sharpe (ann.),1.0132,0.5842491149777053,0.42895088502229484,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,max_drawdown_pct,MDD,-23.8873,-27.046811750156962,3.1595117501569625,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,var_90_pct,VaR0.9,-1.0563,-1.337295618991663,0.2809956189916629,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Benjamin Graham,Benjamin_Graham_Returns,2022-04-01,2025-03-31,cvar_90_pct,CVaR0.9,-2.1079,-2.363760735548319,0.2558607355483189,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,cagr_pct,CAGR,42.2341,20.685136894343124,21.548963105656874,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,mean_daily,mean (daily),0.001,0.0005851818397071008,0.00041481816029289925,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
bad9ea010714fd13258b2cff593a507af2642eb1,6b018122f9ef42f8b81c4f49e0f81415bb21329c53dc5939aab9389fa4e5d0a9,False,Warren Buffett,Warren_Buffett_Returns,2022-04-01,2025-03-31,std_daily,std (daily),0.0117,0.01118645463592595,0.0005135453640740511,5.0000001000000005e-05,False,False,non-current historical variants are not identified as the reported paper run
