formation_month,data_history_start,data_history_end,data_history_months,data_candidate_count,data_positive_utility_count,data_selected_count,selected_data_agents,data_no_positive_fallback,research_history_start,research_history_end,research_history_months,research_agent_count,research_positive_utility_count,research_no_positive_fallback,finite_scores,predicted_sharpe__momentum,judge_score__momentum,allocation__momentum,predicted_sharpe__reversal,judge_score__reversal,allocation__reversal,predicted_sharpe__fundamentals,judge_score__fundamentals,allocation__fundamentals,predicted_sharpe__event_driven,judge_score__event_driven,allocation__event_driven,predicted_sharpe__risk_control,judge_score__risk_control,allocation__risk_control
2010-08-31,2008-08-31,2010-07-31,24,16,9,8,rvol_21d|qmj_prof|ret_1_0|qmj_safety|gp_at|be_me|beta_60m|ocf_at,False,2008-08-31,2010-07-31,24,5,3,False,992,-0.2981868053567362,4.0,0.0,0.18659495078428553,3.5,0.7557498356604908,0.010184286138693677,4.5,0.04209904332558413,-0.3506135996618439,4.0,0.0,0.048413860507567505,5.0,0.20215112101392516
2010-09-30,2008-09-30,2010-08-31,24,16,8,8,qmj_prof|rvol_21d|ocf_at|gp_at|f_score|qmj_safety|ret_1_0|z_score,False,2008-09-30,2010-08-31,24,5,1,False,986,-0.34789290227815506,4.0,0.0,0.2775056287410317,3.5,1.0,-0.004304395143144257,4.5,0.0,-0.22178335776885588,4.0,0.0,-0.035925443339295225,5.0,0.0
2010-10-31,2008-10-31,2010-09-30,24,16,7,7,qmj_prof|rvol_21d|qmj_safety|gp_at|f_score|ocf_at|z_score,False,2008-10-31,2010-09-30,24,5,1,False,986,-0.41035084952151213,4.0,0.0,0.3514468977491742,3.5,1.0,-0.05030626750984318,4.5,0.0,-0.19411446086189896,4.0,0.0,-0.12954452273166908,5.0,0.0
2010-11-30,2008-11-30,2010-10-31,24,16,7,7,qmj_prof|gp_at|turnover_126d|ocf_at|z_score|qmj_safety|saleq_su,False,2008-11-30,2010-10-31,24,5,1,False,978,-0.4590663930374419,4.0,0.0,0.4392028507430444,3.5,1.0,-0.03572670168034577,4.5,0.0,-0.08194910321122065,4.0,0.0,-0.17793157510027374,5.0,0.0
2010-12-31,2008-12-31,2010-11-30,24,16,7,7,gp_at|turnover_126d|ocf_at|niq_su|saleq_su|qmj_prof|z_score,False,2008-12-31,2010-11-30,24,5,1,False,978,-0.4691943626395407,4.0,0.0,0.41883524929549165,3.5,1.0,-0.05979329418173563,4.5,0.0,-0.06752997244071979,4.0,0.0,-0.19493594407772502,5.0,0.0
2011-01-31,2009-01-31,2010-12-31,24,16,8,8,turnover_126d|ocf_at|saleq_su|niq_su|gp_at|z_score|be_me|qmj_prof,False,2009-01-31,2010-12-31,24,5,1,False,979,-0.462685902056264,4.0,0.0,0.3440189300340335,3.5,1.0,-0.11660218151401884,4.5,0.0,-0.1301228952257703,4.0,0.0,-0.24781850656010795,5.0,0.0
2011-02-28,2009-02-28,2011-01-31,24,16,9,8,turnover_126d|gp_at|niq_su|saleq_su|ocf_at|be_me|at_me|qmj_prof,False,2009-02-28,2011-01-31,24,5,1,False,981,-0.4806804547887271,4.0,0.0,0.35090340828477123,3.5,1.0,-0.19540833848301775,4.5,0.0,-0.17322118768290878,4.0,0.0,-0.32357773493680175,5.0,0.0
2011-03-31,2009-03-31,2011-02-28,24,16,7,7,turnover_126d|be_me|saleq_su|niq_su|at_me|gp_at|ret_1_0,False,2009-03-31,2011-02-28,24,5,1,False,979,-0.3916661704033321,4.0,0.0,0.29967570207643945,3.5,1.0,-0.151599517331686,4.5,0.0,-0.11582543170722112,4.0,0.0,-0.29086665049819443,5.0,0.0
2011-04-30,2009-04-30,2011-03-31,24,16,6,6,at_me|turnover_126d|saleq_su|niq_su|ret_12_1|be_me,False,2009-04-30,2011-03-31,24,5,1,False,980,-0.3371589849140236,4.0,0.0,0.21019926856127535,3.5,1.0,-0.12058800663907773,4.5,0.0,-0.12410867714150745,4.0,0.0,-0.21604939457063,5.0,0.0
2011-05-31,2009-05-31,2011-04-30,24,16,3,3,at_me|be_me|gp_at,False,2009-05-31,2011-04-30,24,5,1,False,982,-0.3166159980130287,4.0,0.0,0.09952891171550729,3.5,1.0,-0.13810053790849347,4.5,0.0,-0.18333902947927774,4.0,0.0,-0.14141794926306964,5.0,0.0
2011-06-30,2009-06-30,2011-05-31,24,16,11,8,gp_at|rvol_21d|ret_1_0|beta_60m|qmj_prof|f_score|ocf_at|qmj_safety,False,2009-06-30,2011-05-31,24,5,1,False,979,-0.2617127420565108,4.0,0.0,0.016688875927860298,3.5,1.0,-0.12873271112700288,4.5,0.0,-0.18553048693291116,4.0,0.0,-0.14676417422082272,5.0,0.0
2011-07-31,2009-07-31,2011-06-30,24,16,11,8,qmj_prof|beta_60m|ret_12_1|rvol_21d|gp_at|ret_1_0|f_score|ocf_at,False,2009-07-31,2011-06-30,24,5,0,True,982,-0.182344630576311,4.0,0.0,-0.07879541241889991,3.5,1.0,-0.09011073856015082,4.5,0.0,-0.13417100061261603,4.0,0.0,-0.08677301729192705,5.0,0.0
2011-08-31,2009-08-31,2011-07-31,24,16,10,8,beta_60m|qmj_prof|rvol_21d|gp_at|ocf_at|qmj_safety|ret_12_1|ret_1_0,False,2009-08-31,2011-07-31,24,5,2,False,924,-0.09468075467366895,4.0,0.0,-0.09944497965057339,3.5,0.0,0.007098675746301099,4.5,0.10510375112888834,-0.13571639793927248,4.0,0.0,0.05983661331584425,5.0,0.8948962488711117
2011-09-30,2009-09-30,2011-08-31,24,16,9,8,rvol_21d|qmj_prof|beta_60m|qmj_safety|gp_at|ocf_at|ret_1_0|ret_6_1,False,2009-09-30,2011-08-31,24,5,3,False,985,0.022287029895512317,4.0,0.0832415190669481,-0.18045511144135737,3.5,0.0,0.0698656998939052,4.5,0.263609425318031,-0.10115136617021671,4.0,0.0,0.17137622712855521,5.0,0.653149055615021
2011-10-31,2009-10-31,2011-09-30,24,16,7,7,beta_60m|qmj_prof|rvol_21d|qmj_safety|gp_at|ocf_at|z_score,False,2009-10-31,2011-09-30,24,5,1,False,875,-0.045988327432236034,4.0,0.0,-0.016721958003262167,3.5,0.0,-0.01940460960673078,4.5,0.0,-0.044205032166998004,4.0,0.0,0.04121296042983127,5.0,1.0
2011-11-30,2009-11-30,2011-10-31,24,16,11,8,qmj_prof|rvol_21d|qmj_safety|beta_60m|niq_su|ret_12_1|ocf_at|gp_at,False,2009-11-30,2011-10-31,24,5,1,False,872,-0.0350137114898208,4.0,0.0,-0.029852269567835193,3.5,0.0,-0.007324041652501413,4.5,0.0,-0.030641859637334495,4.0,0.0,0.059323077981186745,5.0,1.0
2011-12-31,2009-12-31,2011-11-30,24,16,10,8,rvol_21d|qmj_prof|beta_60m|qmj_safety|niq_su|ocf_at|be_me|gp_at,False,2009-12-31,2011-11-30,24,5,2,False,911,-0.007388660994003966,4.0,0.0,-0.11464888364888673,3.5,0.0,0.03612398106557387,4.5,0.226814188945406,-0.08641740044452621,4.0,0.0,0.12191143874766626,5.0,0.7731858110545939
2012-01-31,2010-01-31,2011-12-31,24,16,9,8,gp_at|rvol_21d|niq_su|qmj_safety|z_score|qmj_prof|be_me|beta_60m,False,2010-01-31,2011-12-31,24,5,1,False,868,-0.05360820782615689,4.0,0.0,-0.10250817961166117,3.5,0.0,-0.005779512220654885,4.5,0.0,-0.11209036343597749,4.0,0.0,0.052446601609106955,5.0,1.0
2012-02-29,2010-02-28,2012-01-31,24,16,10,8,turnover_126d|gp_at|f_score|saleq_su|niq_su|at_me|be_me|ocf_at,False,2010-02-28,2012-01-31,24,5,2,False,913,-0.10527786327642143,4.0,0.0,-0.07160111688034525,3.5,0.0,0.018922554654059322,4.5,0.29190056788483626,-0.10446014167022802,4.0,0.0,0.045443761205336025,5.0,0.7080994321151636
2012-03-31,2010-03-31,2012-02-29,24,16,9,8,turnover_126d|z_score|f_score|saleq_su|niq_su|at_me|be_me|gp_at,False,2010-03-31,2012-02-29,24,5,2,False,902,-0.09744290186874172,4.0,0.0,-0.1376217209522979,3.5,0.0,0.03548715677169756,4.5,0.2569146153220744,-0.17669985404798677,4.0,0.0,0.10161464591139367,5.0,0.7430853846779256
2012-04-30,2010-04-30,2012-03-31,24,16,9,8,ret_12_1|gp_at|f_score|saleq_su|niq_su|ocf_at|qmj_prof|turnover_126d,False,2010-04-30,2012-03-31,24,5,1,False,857,-0.09162837613251193,4.0,0.0,-0.1692746221583753,3.5,0.0,-0.0009865264247563047,4.5,0.0,-0.17859382849559322,4.0,0.0,0.12841663427896766,5.0,1.0
2012-05-31,2010-05-31,2012-04-30,24,16,8,8,ret_12_1|gp_at|rvol_21d|beta_60m|f_score|qmj_prof|ret_1_0|saleq_su,False,2010-05-31,2012-04-30,24,5,1,False,856,-0.017666234701594303,4.0,0.0,-0.21367759979757286,3.5,0.0,-0.065301587006553,4.5,0.0,-0.15642838308734405,4.0,0.0,0.13444047493340566,5.0,1.0
2012-06-30,2010-06-30,2012-05-31,24,16,10,8,ret_12_1|gp_at|saleq_su|niq_su|qmj_prof|turnover_126d|z_score|f_score,False,2010-06-30,2012-05-31,24,5,2,False,972,0.007208183479667852,4.0,0.071521159701531,-0.17066178345963542,3.5,0.0,-0.06449579658550988,4.5,0.0,-0.07128858936529103,4.0,0.0,0.09170423058678366,5.0,0.9284788402984689
2012-07-31,2010-07-31,2012-06-30,24,16,11,8,ret_12_1|ocf_at|ret_1_0|rvol_21d|saleq_su|qmj_prof|beta_60m|f_score,False,2010-07-31,2012-06-30,24,5,4,False,986,0.0496015438734229,4.0,0.17066227210483176,-0.13994211452044383,3.5,0.0,0.059000037055141064,4.5,0.20507075590632373,0.018096376818101886,4.0,0.062263561644847476,0.16007470041243987,5.0,0.562003410343997
2012-08-31,2010-08-31,2012-07-31,24,16,12,8,ret_12_1|beta_60m|qmj_prof|rvol_21d|ret_1_0|saleq_su|ocf_at|gp_at,False,2010-08-31,2012-07-31,24,5,4,False,985,0.004755482109559476,4.0,0.02484379834096214,-0.09893863845932592,3.5,0.0,0.02796915175809518,4.5,0.14760866673257306,0.07519919307913103,4.0,0.392858924756647,0.08154191250916225,5.0,0.4346886101698178
2012-09-30,2010-09-30,2012-08-31,24,16,11,8,beta_60m|ret_12_1|ocf_at|ret_1_0|rvol_21d|saleq_su|niq_su|gp_at,False,2010-09-30,2012-08-31,24,5,4,False,983,0.03914576301346504,4.0,0.2181154323440713,-0.16441286222278909,3.5,0.0,0.0033270780053327787,4.5,0.018727238176420465,0.03027912673590713,4.0,0.1687116129715393,0.10455303540356957,5.0,0.594445716507969
2012-10-31,2010-10-31,2012-09-30,24,16,11,8,beta_60m|saleq_su|be_me|rvol_21d|ret_1_0|ret_12_1|f_score|niq_su,False,2010-10-31,2012-09-30,24,5,2,False,975,0.00203318945503854,4.0,0.021605510869357653,-0.14369445355837057,3.5,0.0,-0.06761431854794503,4.5,0.0,-0.0463213721879891,4.0,0.0,0.09023050381880816,5.0,0.9783944891306423
2012-11-30,2010-11-30,2012-10-31,24,16,9,8,ocf_at|saleq_su|be_me|f_score|turnover_126d|at_me|gp_at|niq_su,False,2010-11-30,2012-10-31,24,5,1,False,861,-0.051004410501636024,4.0,0.0,-0.13485584894030575,3.5,0.0,-0.11459473920376115,4.5,0.0,-0.25370523861286187,4.0,0.0,0.08366481064185476,5.0,1.0
2012-12-31,2010-12-31,2012-11-30,24,16,6,6,be_me|turnover_126d|at_me|saleq_su|gp_at|ocf_at,False,2010-12-31,2012-11-30,24,5,1,False,861,-0.027253933812789313,4.0,0.0,-0.1200660972177192,3.5,0.0,-0.1210877894384574,4.5,0.0,-0.22698059910639032,4.0,0.0,0.04788915470157855,5.0,1.0
2013-01-31,2011-01-31,2012-12-31,24,16,4,4,turnover_126d|at_me|gp_at|be_me,False,2011-01-31,2012-12-31,24,5,2,False,977,0.000882608693968143,4.0,0.01806252679002267,-0.1077631533543172,3.5,0.0,-0.06419874343029638,4.5,0.0,-0.17610818628313252,4.0,0.0,0.04702183861903663,5.0,0.9819374732099774
2013-02-28,2011-02-28,2013-01-31,24,16,5,5,at_me|turnover_126d|f_score|niq_su|be_me,False,2011-02-28,2013-01-31,24,5,1,False,857,-0.021112425484704617,4.0,0.0,-0.12907038143803182,3.5,0.0,-0.10308114515147442,4.5,0.0,-0.22950544023965502,4.0,0.0,0.0554000571796717,5.0,1.0
2013-03-31,2011-03-31,2013-02-28,24,16,7,7,at_me|rvol_21d|f_score|be_me|niq_su|ret_1_0|turnover_126d,False,2011-03-31,2013-02-28,24,5,1,False,860,-0.008421414894701282,4.0,0.0,-0.12202360581547955,3.5,0.0,-0.12439709015815503,4.5,0.0,-0.16296789565000475,4.0,0.0,0.05656830187386426,5.0,1.0
2013-04-30,2011-04-30,2013-03-31,24,16,6,6,at_me|rvol_21d|niq_su|ret_1_0|gp_at|turnover_126d,False,2011-04-30,2013-03-31,24,5,1,False,856,-0.005712756573457362,4.0,0.0,-0.07760009568047026,3.5,0.0,-0.11298442169757895,4.5,0.0,-0.050596131455021544,4.0,0.0,0.08280083932831926,5.0,1.0
2013-05-31,2011-05-31,2013-04-30,24,16,10,8,at_me|rvol_21d|niq_su|ret_1_0|ret_12_1|be_me|beta_60m|f_score,False,2011-05-31,2013-04-30,24,5,2,False,964,-0.003142057548183692,4.0,0.0,-0.03543255983933616,3.5,0.0,-0.13783804085632892,4.5,0.0,0.0420280240363496,4.0,0.8641433770850245,0.006475302424900672,5.0,0.13585662291497547
2013-06-30,2011-06-30,2013-05-31,24,16,11,8,beta_60m|at_me|rvol_21d|niq_su|saleq_su|ret_1_0|ret_12_1|f_score,False,2011-06-30,2013-05-31,24,5,3,False,988,-0.01202496035864242,4.0,0.0,0.0030154238346912854,3.5,0.028367423910793395,-0.158274432350373,4.5,0.0,0.08192390390924685,4.0,0.7786396520307912,0.01989947345989894,5.0,0.19299292405841542
2013-07-31,2011-07-31,2013-06-30,24,16,10,8,beta_60m|at_me|rvol_21d|ret_12_1|niq_su|saleq_su|f_score|be_me,False,2011-07-31,2013-06-30,24,5,2,False,988,-0.03922742249421899,4.0,0.0,0.03447369614792078,3.5,0.36131867359197023,-0.17230040750064163,4.5,0.0,0.0603152759753247,4.0,0.6386813264080298,-0.009062841945495746,5.0,0.0
2013-08-31,2011-08-31,2013-07-31,24,16,10,8,beta_60m|gp_at|niq_su|ret_12_1|saleq_su|qmj_safety|at_me|qmj_prof,False,2011-08-31,2013-07-31,24,5,1,False,984,-0.103696119489904,4.0,0.0,0.027941857041816804,3.5,1.0,-0.27861364346622813,4.5,0.0,-0.0017830058328136393,4.0,0.0,-0.10242141415810495,5.0,0.0
2013-09-30,2011-09-30,2013-08-31,24,16,9,8,gp_at|turnover_126d|ret_12_1|z_score|niq_su|saleq_su|ocf_at|qmj_prof,False,2011-09-30,2013-08-31,24,5,1,False,984,-0.17384576620535708,4.0,0.0,0.019226457255125413,3.5,1.0,-0.6040321688619643,4.5,0.0,-0.10157649255755928,4.0,0.0,-0.27689655870976265,5.0,0.0
2013-10-31,2011-10-31,2013-09-30,24,16,9,8,ret_12_1|gp_at|z_score|niq_su|turnover_126d|ret_6_1|at_me|ocf_at,False,2011-10-31,2013-09-30,24,5,0,True,957,-0.07121816144419287,4.0,0.0,-0.09976333822819813,3.5,0.0,-0.45230957828547336,4.5,0.0,-0.05939613002807041,4.0,1.0,-0.1965635490727729,5.0,0.0
2013-11-30,2011-11-30,2013-10-31,24,16,8,8,ret_12_1|gp_at|z_score|qmj_prof|niq_su|ocf_at|qmj_safety|ret_6_1,False,2011-11-30,2013-10-31,24,5,0,True,983,-0.10315664563383094,4.0,0.0,-0.04537019471650799,3.5,1.0,-0.43041274668053386,4.5,0.0,-0.061055488560598954,4.0,0.0,-0.2183006738051397,5.0,0.0
2013-12-31,2011-12-31,2013-11-30,24,16,6,6,gp_at|turnover_126d|ret_12_1|z_score|ocf_at|qmj_prof,False,2011-12-31,2013-11-30,24,5,1,False,978,-0.14484169762670362,4.0,0.0,0.006003058219829979,3.5,1.0,-0.4820627631189945,4.5,0.0,-0.01227472266825779,4.0,0.0,-0.2993402919435434,5.0,0.0
2014-01-31,2012-01-31,2013-12-31,24,16,7,7,ret_12_1|turnover_126d|gp_at|ret_1_0|ocf_at|qmj_prof|z_score,False,2012-01-31,2013-12-31,24,5,1,False,948,-0.007508310517452304,4.0,0.0,-0.09293308929040811,3.5,0.0,-0.47635508832778195,4.5,0.0,0.05058404092461498,4.0,1.0,-0.254002294651513,5.0,0.0
2014-02-28,2012-02-29,2014-01-31,24,16,7,7,ret_12_1|turnover_126d|ret_1_0|f_score|gp_at|niq_su|ret_6_1,False,2012-02-29,2014-01-31,24,5,2,False,975,0.10604015697982014,4.0,0.5396118144572993,-0.12550781767403665,3.5,0.0,-0.4235297536543555,4.5,0.0,0.09047176907292445,4.0,0.46038818554270067,-0.2153291012214219,5.0,0.0
2014-03-31,2012-03-31,2014-02-28,24,16,7,7,at_me|f_score|rvol_21d|ret_12_1|niq_su|be_me|saleq_su,False,2012-03-31,2014-02-28,24,5,1,False,947,-0.026335965567967405,4.0,0.0,-0.03419797876295857,3.5,0.0,-0.4235487870169781,4.5,0.0,0.023483430381881266,4.0,1.0,-0.3039662610326029,5.0,0.0
2014-04-30,2012-04-30,2014-03-31,24,16,8,8,at_me|rvol_21d|f_score|be_me|niq_su|beta_60m|ret_1_0|saleq_su,False,2012-04-30,2014-03-31,24,5,2,False,987,-0.07865386098702698,4.0,0.0,0.0935156871948843,3.5,0.5571780404992372,-0.18800350263989218,4.5,0.0,0.07356399155439401,4.0,0.44282195950076286,-0.2447862458908253,5.0,0.0
2014-05-31,2012-05-31,2014-04-30,24,16,7,7,at_me|be_me|saleq_su|niq_su|turnover_126d|rvol_21d|f_score,False,2012-05-31,2014-04-30,24,5,2,False,983,-0.2209931694326551,4.0,0.0,0.1493597430070037,3.5,0.7455246309759861,-0.24805610294880664,4.5,0.0,0.05046182726548886,4.0,0.25447536902401396,-0.4357750632060053,5.0,0.0
2014-06-30,2012-06-30,2014-05-31,24,16,8,8,at_me|saleq_su|niq_su|be_me|turnover_126d|rvol_21d|f_score|beta_60m,False,2012-06-30,2014-05-31,24,5,2,False,982,-0.18012071390786558,4.0,0.0,0.22275534813604644,3.5,0.6381906241162802,-0.27207006783624066,4.5,0.0,0.12499803786010817,4.0,0.36180937588371986,-0.5115029449528045,5.0,0.0
2014-07-31,2012-07-31,2014-06-30,24,16,8,8,at_me|saleq_su|be_me|turnover_126d|rvol_21d|f_score|niq_su|ocf_at,False,2012-07-31,2014-06-30,24,5,2,False,984,-0.23611316495731283,4.0,0.0,0.2331275671477002,3.5,0.7857693683285008,-0.2897662528713788,4.5,0.0,0.06291088052096427,4.0,0.2142306316714993,-0.44060109541799064,5.0,0.0
2014-08-31,2012-08-31,2014-07-31,24,16,5,5,at_me|rvol_21d|be_me|beta_60m|turnover_126d,False,2012-08-31,2014-07-31,24,5,2,False,983,-0.20960649160885195,4.0,0.0,0.2119390086595688,3.5,0.8438472605528468,-0.2835029274655989,4.5,0.0,0.03881881912617452,4.0,0.1561527394471533,-0.41489604494911003,5.0,0.0
2014-09-30,2012-09-30,2014-08-31,24,16,7,7,turnover_126d|beta_60m|ocf_at|gp_at|at_me|qmj_prof|rvol_21d,False,2012-09-30,2014-08-31,24,5,1,False,976,-0.19436651256171378,4.0,0.0,0.17414792438290344,3.5,1.0,-0.27824741246731327,4.5,0.0,-0.036912287863323824,4.0,0.0,-0.2690106532812965,5.0,0.0
2014-10-31,2012-10-31,2014-09-30,24,16,9,8,z_score|beta_60m|ret_12_1|turnover_126d|gp_at|qmj_prof|qmj_safety|ret_6_1,False,2012-10-31,2014-09-30,24,5,1,False,981,-0.18139957147998093,4.0,0.0,0.17230153311220386,3.5,1.0,-0.21292004840811798,4.5,0.0,-0.02230688958913456,4.0,0.0,-0.17904868154742842,5.0,0.0
2014-11-30,2012-11-30,2014-10-31,24,16,9,8,z_score|beta_60m|ret_12_1|gp_at|turnover_126d|ret_6_1|qmj_safety|qmj_prof,False,2012-11-30,2014-10-31,24,5,2,False,982,-0.046923104519103295,4.0,0.0,0.10482402226395345,3.5,0.6500262244347744,-0.1270474341223918,4.5,0.0,0.05586130838898915,4.0,0.3499737755652257,-0.1065938587406044,5.0,0.0
2014-12-31,2012-12-31,2014-11-30,24,16,10,8,gp_at|beta_60m|qmj_safety|rvol_21d|z_score|ret_6_1|ret_12_1|f_score,False,2012-12-31,2014-11-30,24,5,2,False,972,0.03364084333377027,4.0,0.45344571149881313,-0.00822529437243498,3.5,0.0,-0.05975235961567904,4.5,0.0,0.040548508292412924,4.0,0.5465542885011867,-0.007286266872686659,5.0,0.0
2015-01-31,2013-01-31,2014-12-31,24,16,11,8,beta_60m|gp_at|ret_12_1|z_score|ret_6_1|qmj_safety|f_score|qmj_prof,False,2013-01-31,2014-12-31,24,5,3,False,974,0.09885531476280335,4.0,0.40011650309555097,-0.024580330892327036,3.5,0.0,-0.0015844454633831264,4.5,0.0,0.056454292874731804,4.0,0.2284985314544681,0.08992158490394485,5.0,0.3713849654499809
2015-02-28,2013-02-28,2015-01-31,24,16,10,8,gp_at|beta_60m|z_score|ret_12_1|rvol_21d|ret_6_1|saleq_su|qmj_prof,False,2013-02-28,2015-01-31,24,5,3,False,987,-0.01589032378041433,4.0,0.0,0.12954082811770884,3.5,0.6096040259660813,-0.06154172090344483,4.5,0.0,0.05786694265737895,4.0,0.27512245384730105,0.023760749322664868,5.0,0.11527352018661767
2015-03-31,2013-03-31,2015-02-28,24,16,10,8,ret_12_1|z_score|gp_at|saleq_su|rvol_21d|ret_6_1|beta_60m|qmj_safety,False,2013-03-31,2015-02-28,24,5,3,False,990,-0.003869588429847612,4.0,0.0,0.047989287251675346,3.5,0.3437104904449027,-0.0559939929770467,4.5,0.0,0.04925986397623451,4.0,0.35644788115847936,0.04060833417104777,5.0,0.2998416283966179
2015-04-30,2013-04-30,2015-03-31,24,16,5,5,at_me|turnover_126d|saleq_su|gp_at|niq_su,False,2013-04-30,2015-03-31,24,5,1,False,989,-0.10545498066330089,4.0,0.0,0.09634297553795994,3.5,1.0,-0.14477901040688868,4.5,0.0,-0.0654563071316976,4.0,0.0,-0.07059791571734277,5.0,0.0
2015-05-31,2013-05-31,2015-04-30,24,16,6,6,at_me|ret_12_1|saleq_su|be_me|niq_su|ret_6_1,False,2013-05-31,2015-04-30,24,5,1,False,844,-0.0010598356607590623,4.0,0.0,-0.0404067919587172,3.5,0.0,-0.15282502550407312,4.5,0.0,-0.0720341667577984,4.0,0.0,0.01203469717825523,5.0,1.0
2015-06-30,2013-06-30,2015-05-31,24,16,7,7,ret_12_1|saleq_su|niq_su|turnover_126d|at_me|ret_6_1|z_score,False,2013-06-30,2015-05-31,24,5,2,False,979,0.0487461272426012,4.0,0.5679490002460442,-0.11621127903695865,3.5,0.0,-0.11954531199381122,4.5,0.0,-0.054844664201177826,4.0,0.0,0.03634058117924674,5.0,0.4320509997539557
2015-07-31,2013-07-31,2015-06-30,24,16,7,7,ret_12_1|saleq_su|niq_su|at_me|f_score|qmj_safety|z_score,False,2013-07-31,2015-06-30,24,5,2,False,980,0.10646066954717226,4.0,0.42134074384400083,-0.14353361894129474,3.5,0.0,-0.054368604234647275,4.5,0.0,-0.039619787590650865,4.0,0.0,0.14328631563670505,5.0,0.5786592561559991
2015-08-31,2013-08-31,2015-07-31,24,16,10,8,ret_12_1|rvol_21d|at_me|f_score|niq_su|beta_60m|be_me|qmj_safety,False,2013-08-31,2015-07-31,24,5,3,False,985,0.10922598876635495,4.0,0.38863726940069465,-0.12651330008515208,3.5,0.0,0.00793181163521658,4.5,0.028510180847890976,-0.03174418249794991,4.0,0.0,0.16053373683580646,5.0,0.5828525497514144
2015-09-30,2013-09-30,2015-08-31,24,16,12,8,beta_60m|ret_12_1|rvol_21d|qmj_safety|f_score|niq_su|at_me|be_me,False,2013-09-30,2015-08-31,24,5,4,False,987,0.14771487211912107,4.0,0.238553084934868,-0.1313968563222906,3.5,0.0,0.15028780241894976,4.5,0.2451848701583974,0.027103944125356272,4.0,0.04377168928387861,0.28672014628465564,5.0,0.4724903556228559
2015-10-31,2013-10-31,2015-09-30,24,16,12,8,ret_12_1|beta_60m|rvol_21d|qmj_safety|qmj_prof|f_score|ret_1_0|gp_at,False,2013-10-31,2015-09-30,24,5,3,False,986,0.10547913945998966,4.0,0.25387147573697477,-0.10664376675929083,3.5,0.0,0.07369266779053231,4.5,0.17917636735866024,-0.08117626313104986,4.0,0.0,0.2308474906155705,5.0,0.5669521569043651
2015-11-30,2013-11-30,2015-10-31,24,16,12,8,beta_60m|qmj_prof|rvol_21d|ret_12_1|ret_1_0|qmj_safety|f_score|gp_at,False,2013-11-30,2015-10-31,24,5,3,False,987,0.10898227633047501,4.0,0.31543029771762826,-0.1544034683718667,3.5,0.0,0.010944875274421475,4.5,0.032001288619066884,-0.05471790855347816,4.0,0.0,0.22095538654038135,5.0,0.6525684136633048
2015-12-31,2013-12-31,2015-11-30,24,16,12,8,beta_60m|ocf_at|rvol_21d|ret_12_1|qmj_safety|f_score|qmj_prof|gp_at,False,2013-12-31,2015-11-30,24,5,4,False,988,0.15747163621430035,4.0,0.2576569200939052,-0.1554543266545353,3.5,0.0,0.10520834364521454,4.5,0.1738996761773531,0.022570447427563232,4.0,0.03693002822053128,0.31834703008538656,5.0,0.5315133755082105
2016-01-31,2014-01-31,2015-12-31,24,16,10,8,beta_60m|ocf_at|rvol_21d|ret_6_1|f_score|qmj_prof|gp_at|qmj_safety,False,2014-01-31,2015-12-31,24,5,4,False,988,0.20972440551321248,4.0,0.24006265490505502,-0.16152505206477696,3.5,0.0,0.2252272715824941,4.5,0.2604388250711008,0.03680318930164426,4.0,0.04212705388820108,0.3915791054402133,5.0,0.4573714661356432
2016-02-29,2014-02-28,2016-01-31,24,16,10,8,beta_60m|qmj_prof|rvol_21d|ocf_at|qmj_safety|f_score|gp_at|ret_1_0,False,2014-02-28,2016-01-31,24,5,4,False,987,0.1709794979160609,4.0,0.20096630609847568,-0.10174492692046505,3.5,0.0,0.2518751484472799,4.5,0.29907055100722135,0.0026726197791104626,4.0,0.0031413504610782977,0.41423567675428247,5.0,0.4968217924332246
2016-03-31,2014-03-31,2016-02-29,24,16,6,6,ocf_at|beta_60m|gp_at|qmj_prof|ret_6_1|rvol_21d,False,2014-03-31,2016-02-29,24,5,4,False,988,0.15885610975023834,4.0,0.2146922564646335,-0.06559642019384995,3.5,0.0,0.20424600340413748,4.5,0.27885288614090115,0.007059112152858551,4.0,0.009540311160313085,0.3603257738918245,5.0,0.49691454623415227
2016-04-30,2014-04-30,2016-03-31,24,16,5,5,be_me|beta_60m|turnover_126d|ocf_at|at_me,False,2014-04-30,2016-03-31,24,5,3,False,995,0.10798140759734905,4.0,0.26839153031310975,-0.0970629544658536,3.5,0.0,0.041548176328397315,4.5,0.10432320168957596,-0.09128663947943003,4.0,0.0,0.24732689292363752,5.0,0.6272852679973142
2016-05-31,2014-05-31,2016-04-30,24,16,5,5,beta_60m|be_me|at_me|gp_at|ocf_at,False,2014-05-31,2016-04-30,24,5,3,False,995,0.10903173091944021,4.0,0.2534319889745291,-0.07411511088288314,3.5,0.0,0.03995923885530853,4.5,0.0938285168263677,-0.07526258106606867,4.0,0.0,0.27520571036191366,5.0,0.6527394941991032
2016-06-30,2014-06-30,2016-05-31,24,16,8,8,beta_60m|be_me|rvol_21d|at_me|gp_at|ocf_at|qmj_safety|ret_6_1,False,2014-06-30,2016-05-31,24,5,3,False,994,0.1662499554717687,4.0,0.2381946907862133,-0.11094136581652969,3.5,0.0,0.13111173690805805,4.5,0.1897672347150222,-0.07896750540191774,4.0,0.0,0.3912735335018591,5.0,0.5720380744987645
