claim_scope,window,ddof,min_periods_policy,min_periods,annual_risk_free_rate,finite_observations,minimum,maximum,mean,sample_sd_across_series,final,section_minimum_matches,section_maximum_matches,section_mean_matches,section_sd_matches,section_claim_cells_matching,longer_lower_1_1_matches_mean_or_final,longer_upper_1_4_matches_mean_or_final,longer_both_endpoints_match,paper_result_credit,interpretation
extended_validation_unspecified_longer_window,91,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.4450827336269105,2.350810393932031,4.715605579521928,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,91,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.3213663995852034,2.3204142718524743,4.5530113075918175,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,91,0,full_window_only,91,0.0,75,0.00770784779169088,4.715605579521928,1.1982503365578294,1.1866672262842586,4.715605579521928,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,91,0,full_window_only,91,0.02,75,-0.075020952239273,4.5530113075918175,1.1063597339089228,1.1672782542562747,4.5530113075918175,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,91,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.3746517197230617,2.124434754739423,4.6896240838423715,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,91,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.2537617438793822,2.0987141679925023,4.527925654938661,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,91,1,full_window_only,91,0.0,75,0.007665379987562359,4.6896240838423715,1.1916483560873887,1.1801290650888725,4.6896240838423715,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,91,1,full_window_only,91,0.02,75,-0.0746076105138867,4.527925654938661,1.1002640416034812,1.1608469201660148,4.527925654938661,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,92,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.422916978797329,2.336701551207104,3.983757972068775,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,92,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.2995233699353632,2.3064437107086557,3.8284636933566714,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,92,0,full_window_only,92,0.0,74,0.051741347759751186,4.2901965543832965,1.1594674851923286,1.1165890275277435,3.983757972068775,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,92,0,full_window_only,92,0.02,74,-0.03141140076946791,4.1398370754683285,1.0681746523908058,1.0988730735605814,3.8284636933566714,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,92,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.3526395088338954,2.1083399907053626,3.9620479577321004,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,92,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.232068006329833,2.082808080945507,3.807599975667756,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,92,1,full_window_only,92,0.0,74,0.051459376462915686,4.26681656258765,1.15314881425325,1.1105040283973338,3.9620479577321004,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,92,1,full_window_only,92,0.02,74,-0.031240220199307417,4.1172764874782795,1.0623534937812547,1.0928846198572062,3.807599975667756,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,93,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.4054173667365981,2.327575801149977,4.104948899960153,False,False,True,False,1,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,93,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.2823019188901665,2.297397997987121,3.949146697240377,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,93,0,full_window_only,93,0.0,73,0.06146071521618843,4.105902281294833,1.1286883015767528,1.0682077906580794,4.104948899960153,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,93,0,full_window_only,93,0.02,73,-0.02202745268284285,3.955639885900975,1.037913595461867,1.0518331115479982,3.949146697240377,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,93,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.3352647829649578,2.0978207120893804,4.082819634167206,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,93,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.214967551476848,2.07240524105246,3.9278573416239353,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,93,1,full_window_only,93,0.0,73,0.06112938819215241,4.083767875942425,1.122603684196199,1.0624492161428647,4.082819634167206,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,93,1,full_window_only,93,0.02,73,-0.021908705442124473,3.934315526317074,1.0323183331616925,1.0461628108786052,3.9278573416239353,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,94,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.3869984228137813,2.317732948196403,3.771501394890534,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,94,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.264157621473579,2.287656936074245,3.6173244158129263,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,94,0,full_window_only,94,0.0,72,0.049246272522126315,4.150412589580272,1.0937025072573543,1.0122347769028937,3.771501394890534,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,94,0,full_window_only,94,0.02,72,-0.03468711989505142,3.999359103033576,1.0034569358101597,0.9975078132193008,3.6173244158129263,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,94,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.3169727442591992,2.0864687406886424,3.751386577362267,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,94,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.1969464004036745,2.0611952104998483,3.5980318813694296,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,94,1,full_window_only,94,0.0,72,0.048983623862610536,4.128276897937806,1.0878693856274662,1.0068361529329404,3.751386577362267,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,94,1,full_window_only,94,0.02,72,-0.03450212060320034,3.9780290357302692,0.9981051273265039,0.9921877336156953,3.5980318813694296,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,95,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.3708274065232726,2.3097594322934913,3.6927136475843483,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,95,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.248252969525757,2.2797678889947006,3.5379674277386224,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,95,0,full_window_only,95,0.0,71,0.10193614775072414,4.158848749151633,1.0629257621988433,0.9631471090987714,3.6927136475843483,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,95,0,full_window_only,95,0.02,71,0.01776637510468593,4.006999029380553,0.9732114282123315,0.9500173277701348,3.5379674277386224,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,95,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.3009138767699209,2.0772221297825517,3.6732268960070864,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,95,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.1811502903608226,2.0520683882831405,3.5192972846047543,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,95,1,full_window_only,95,0.0,71,0.10139822237184702,4.136902164564674,1.0573166161209742,0.9580645031242616,3.6732268960070864,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,95,1,full_window_only,95,0.02,71,0.01767262049191763,3.985853768169478,0.968075712003702,0.9450040087242723,3.5192972846047543,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,96,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.3551632043601485,2.3021952243022543,3.8886596520973,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,96,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.2328617450778712,2.272300681303835,3.734356844958846,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,96,0,full_window_only,96,0.0,70,0.08149490622255702,4.162539175911042,1.0328474159917458,0.9123107820791602,3.8886596520973,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,96,0,full_window_only,96,0.02,70,-0.003104446159295248,4.009901547051498,0.9437011685915165,0.9010135556612378,3.734356844958846,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,96,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.2853566328094077,2.0684278961532843,3.8683531965807996,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,96,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.1658624864940519,2.043407549460083,3.7148561537337867,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,96,1,full_window_only,96,0.0,70,0.08106934244581014,4.140802530338129,1.0274539200356632,0.9075467245449601,3.8683531965807996,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,96,1,full_window_only,96,0.02,70,-0.003088234841392151,3.9889619702626593,0.9387731914694928,0.896308491879703,3.7148561537337867,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,97,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.3382544913661463,2.29263397690968,4.110330803380236,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,97,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.2162253037766737,2.2628361599917914,3.9570432392132897,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,97,0,full_window_only,97,0.0,69,0.06575822754257732,4.110330803380236,1.0022606418173143,0.8403805496723354,4.110330803380236,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,97,0,full_window_only,97,0.02,69,-0.019276376958806733,3.9570432392132897,0.9136917247299003,0.8313020763830816,3.9570432392132897,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,97,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.2685589767134078,2.0573806798576943,4.0890886415232925,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,97,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.1493336690024325,2.03249667323967,3.9365932664536354,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,97,1,full_window_only,97,0.0,69,0.06541838946634841,4.0890886415232925,0.9970809655832703,0.8360374686621923,4.0890886415232925,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,97,1,full_window_only,97,0.02,69,-0.019176756772753167,3.9365932664536354,0.9089697720617352,0.8270059128616393,3.9365932664536354,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,98,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.3200748935269664,2.281520311214117,3.223448537152662,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,98,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.198313501413311,2.251816995051537,3.080656280570733,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,98,0,full_window_only,98,0.0,68,0.04693835824878006,3.5366464019024844,0.9680288007808929,0.7459521202855808,3.223448537152662,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,98,0,full_window_only,98,0.02,68,-0.03852741019676218,3.42872229850107,0.8800497085951036,0.7396986488245514,3.080656280570733,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,98,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.2504945518351482,2.0445612638068797,3.206960201213103,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,98,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.1315337269757881,2.0198139617447493,3.0648983445953593,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,98,1,full_window_only,98,0.0,68,0.046698262770184046,3.51855602034314,0.9630772143409422,0.7421364833947373,3.206960201213103,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,98,1,full_window_only,98,0.02,68,-0.03833033775248902,3.4111839620115783,0.8755481460382386,0.7359149992097724,3.0648983445953593,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,99,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.307395023171642,2.2761025232550245,3.4981110115849448,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,99,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.1858397200048034,2.2464415934645316,3.389700296796761,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,99,0,full_window_only,99,0.0,67,0.09668947300470107,3.4981110115849448,0.9466381296587077,0.6894307018396343,3.4981110115849448,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,99,0,full_window_only,99,0.02,67,0.011039859266378594,3.389700296796761,0.8591217301696336,0.6853211590886115,3.389700296796761,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,99,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.2378995732798121,2.0381863296604323,3.4803989432863434,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,99,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.1191419311798303,2.0135070362756227,3.3725371470368417,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,99,1,full_window_only,99,0.0,67,0.0961999029070274,3.4803989432863434,0.941844994406268,0.6859398910455528,3.4803989432863434,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,99,1,full_window_only,99,0.02,67,0.010983960885599522,3.3725371470368417,0.8547717187745741,0.6818511562396297,3.3725371470368417,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,100,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.2930797809603527,2.2690512773573914,3.221330399663575,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,100,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.1715227026146298,2.2392255250764146,3.1137273074953127,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,100,0,full_window_only,100,0.0,66,0.04459656475680221,3.221330399663575,0.9176230788485918,0.6107208216462073,3.221330399663575,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,100,0,full_window_only,100,0.02,66,-0.041616364581176325,3.1137273074953127,0.8300640266757523,0.607394675364684,3.1137273074953127,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,100,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.2236755590867199,2.029945692662956,3.205183278434904,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,100,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.1049143621294255,2.005102065845651,3.098119553533657,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,100,1,full_window_only,100,0.0,66,0.04437302167113004,3.205183278434904,0.9130234354534462,0.6076595451174089,3.205183278434904,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,100,1,full_window_only,100,0.02,66,-0.04140775993631935,3.098119553533657,0.8259032785365078,0.6043500713533142,3.098119553533657,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,101,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.2804832653629752,2.2634329912509297,3.0902243420790665,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,101,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.1589211816759915,2.233468541292388,2.9824785286452538,True,False,False,False,1,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,101,0,full_window_only,101,0.0,65,0.08253748997930883,3.0902243420790665,0.893504620708309,0.5344646081460396,3.0902243420790665,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,101,0,full_window_only,101,0.02,65,-0.0039663731355326255,2.9824785286452538,0.8058976552547003,0.5320081880194697,2.9824785286452538,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,101,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.2111598035282314,2.023334404749887,3.0748881464608666,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,101,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.0923918987784318,1.9983522885924732,2.9676770550047955,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,101,1,full_window_only,101,0.0,65,0.0821278721159966,3.0748881464608666,0.8890703272292378,0.5318121619563181,3.0748881464608666,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,101,1,full_window_only,101,0.02,65,-0.003946688780104768,2.9676770550047955,0.8018981384814554,0.5293679325756008,2.9676770550047955,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,102,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.2687349105570203,2.2583521289592547,2.029003750895129,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,102,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.1471702901373708,2.2282624613562554,1.9328936439217894,True,False,False,False,1,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,102,0,full_window_only,102,0.0,64,0.07530217830956486,2.029003750895129,0.8699657933744961,0.45173848126269694,2.029003750895129,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,102,0,full_window_only,102,0.02,64,-0.011508493747758428,1.9328936439217894,0.7823216722392544,0.45038545410482195,1.9328936439217894,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,102,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.199486312675399,2.0173374294584305,2.0190331561529806,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,102,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.080714215546528,1.9922304734013587,1.9233953375757729,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,102,1,full_window_only,102,0.0,64,0.07493214079593559,2.0190331561529806,0.8656907513192795,0.44951862271186044,2.0190331561529806,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,102,1,full_window_only,102,0.02,64,-0.011451940610682743,1.9233953375757729,0.7784773164323929,0.44817224437632514,1.9233953375757729,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,103,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.2634858236342623,2.257196586406252,1.3553631041827947,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,103,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.1418487864983806,2.2270492567072604,1.2649609439968692,True,False,False,False,1,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,103,0,full_window_only,103,0.0,63,0.07984540250128505,1.5533190346834607,0.862556510301371,0.4243582396479252,1.3553631041827947,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,103,0,full_window_only,103,0.02,63,-0.007389466378929847,1.4641924787915401,0.7746988574640357,0.42328259566963355,1.2649609439968692,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,103,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.1942788669028432,2.0158911278720115,1.348767624146303,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,103,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.0754330947883741,1.990723422693242,1.2588053797592673,False,False,False,False,0,True,False,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,103,1,full_window_only,103,0.0,63,0.0794568580908775,1.5457602597308742,0.858359130111161,0.4222932237940326,1.348767624146303,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,103,1,full_window_only,103,0.02,63,-0.007353507691673164,1.4570674122808407,0.7709290109683414,0.4212228141240701,1.2588053797592673,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,104,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.2623207268917673,2.256790271879461,1.454923263344334,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,104,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.14057752015593,2.226640087318318,1.364252929300978,True,False,False,False,1,True,True,True,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,104,0,full_window_only,104,0.0,62,0.12335814197632998,1.6571136747902346,0.8653849276657548,0.4164296113686772,1.454923263344334,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,104,0,full_window_only,104,0.02,62,0.0357341969843505,1.5677366359547584,0.7772242707695289,0.4153784471999198,1.364252929300978,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,104,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.1931347846941207,2.015403045534092,1.4479115441556418,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,104,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.0741817963661189,1.9902306109300592,1.357678178120891,False,False,False,False,0,True,True,True,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,104,1,full_window_only,104,0.0,62,0.12276364144632358,1.6491275383086015,0.8612143736195083,0.4144227099943314,1.4479115441556418,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,104,1,full_window_only,104,0.02,62,0.035561982984478276,1.5601812346974635,0.7734785898318655,0.41337661170647527,1.357678178120891,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,105,0,expanding_start_min_2,2,0.0,164,-2.237287429469484,14.62796800233773,1.2605394578099554,2.2563371104457683,1.4672505420255884,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,105,0,expanding_start_min_2,2,0.02,164,-2.4159903914493404,14.377896558310711,1.1386927090521701,2.22617439693039,1.376145875449659,True,False,False,False,1,True,True,True,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,105,0,full_window_only,105,0.0,61,0.1998888551746396,1.7799830129144554,0.8653269554219087,0.4068208044004856,1.4672505420255884,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,105,0,full_window_only,105,0.02,61,0.11204869737125024,1.6904439533975684,0.7768654760266487,0.4057983651878741,1.376145875449659,False,False,False,False,0,False,True,False,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,105,1,expanding_start_min_2,2,0.0,164,-2.220273589932587,10.343535369432843,1.191376908268823,2.0148435600935604,1.4602469194976053,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
extended_validation_unspecified_longer_window,105,1,expanding_start_min_2,2,0.02,164,-2.3211125832928543,10.166708155580226,1.0723193630948349,1.9896562207545712,1.3695771225482054,False,False,False,False,0,True,True,True,False,numeric endpoint coincidence under one of many unreported longer-window protocols
extended_validation_unspecified_longer_window,105,1,full_window_only,105,0.0,61,0.19893472631314252,1.7714866254389636,0.8611964929102389,0.4048789278981822,1.4602469194976053,False,False,False,False,0,False,False,False,False,no longer-window endpoint coincidence
