candidate_id,benchmark,month,selected_ridge_penalty,factor,loading
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__beta_dimson_21d,0.427688080103847
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__betabab_1260d,0.19331453319347977
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__betadown_252d,0.16179602345278551
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__chcsho_12m,-0.033512455114002984
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__eqnetis_at,-0.1656801076069973
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__fcf_me,-0.038727227697452134
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ivol_capm_21d,0.1521760990316507
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ivol_capm_252d,0.032522852473123406
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ivol_ff3_21d,0.0499645132239904
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ivol_hxz4_21d,0.07770741162062748
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__netis_at,-0.2650928807264839
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__rmax1_21d,0.11389754655408929
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__rmax5_21d,0.09113554870216516
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__rvol_21d,0.20586513319986796
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__turnover_126d,-0.08529619907950556
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__zero_trades_126d,0.06160565906310705
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__zero_trades_21d,0.0681770244474415
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__zero_trades_252d,0.1391651815842132
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__prc_highprc_252d,-0.27409598491677994
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__resff3_12_1,0.1390699729092864
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__resff3_6_1,0.13915878762586242
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ret_12_1,0.09792202985542266
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ret_3_1,-0.26516003874718397
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ret_6_1,0.1673130054940102
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ret_9_1,0.023877888095775356
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__seas_1_1na,0.11279154221900468
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__dsale_drec,-0.024192239877438418
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__niq_at_chg1,0.24326410492909298
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__niq_be_chg1,0.16305710280734417
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__niq_su,0.3874486077052498
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ocf_at_chg1,-0.22157675599744908
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__qmj_safety,-0.1497135953494042
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ret_12_7,-0.0031074860369285436
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__sale_emp_gr1,-0.10021819288356414
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__saleq_su,0.032533670543924025
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__seas_1_1an,-0.011759781494382003
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__sti_gr1a,-0.2522249956764972
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__dolvol_var_126d,0.008840372649401866
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ebit_bev,0.03613000624884138
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ebit_sale,0.012804633699540113
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__f_score,-0.11796969486443554
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ival_me,0.16720405422883589
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ni_be,-0.020117920405949778
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__niq_be,0.05678218643526905
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__o_score,-0.0985736982543466
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ocf_at,0.05086857191117243
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ope_be,-0.19114954776414556
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ope_bel1,-0.12368639399508874
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__turnover_var_126d,-0.059631634410564016
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__at_turnover,0.006097000164880268
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__cop_at,-0.0014219561628330336
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__cop_atl1,-0.07143994540296648
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__dgp_dsale,-0.43466430704574927
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__gp_at,0.08576372899710823
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__gp_atl1,-0.06061270847354345
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__mispricing_perf,0.15899313417885177
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ni_inc8q,0.13459796857503456
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__niq_at,0.18805693644604138
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__op_at,-0.025685891368323013
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__op_atl1,-0.11496219237936933
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__opex_at,0.006579983911583506
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__qmj_prof,0.025329183721288492
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__sale_bev,-5.403838374775131e-05
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__tax_gr1a,0.5282919567884232
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__corr_1260d,0.22367461645001901
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__coskew_21d,-0.025574461462727304
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__dbnetis_at,-0.1693551741658276
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__kz_index,-0.24821475350488267
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__lti_gr1a,0.30484912633562644
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__pi_nix,-0.05358518901026114
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ami_126d,0.03319885760394176
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__dolvol_126d,0.10101065260951485
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__market_equity,0.021541090349570986
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__prc,0.03241609876614324
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__iskew_capm_21d,0.0070854142523288114
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__iskew_ff3_21d,0.05240393273675953
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__iskew_hxz4_21d,0.1781993407400531
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ret_1_0,-0.13482449765905474
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__rmax5_rvol_21d,0.1434286702713578
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__rskew_21d,-0.04106147677392141
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__at_me,-0.05467724060047579
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__be_me,0.025223266620361957
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__bev_mev,-0.05255844092383338
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__debt_me,-0.014400024423738987
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__div12m_me,0.061208964862609336
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ebitda_mev,-0.11308419690998593
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__eq_dur,0.01464618306380581
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__eqnpo_12m,0.047989512676581095
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__eqnpo_me,0.06600271425985324
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__eqpo_me,0.10403912630960417
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ni_me,-0.05152696766290513
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__ocf_me,-0.13131594897059135
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-07-31,1.0,char__sale_me,-0.060728415505932276
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,capm_top1000_mkt,1.4058052699453791
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__cowc_gr1a,-0.3166148143876753
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__oaccruals_at,0.02228419148044285
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__oaccruals_ni,0.29243782380057726
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__taccruals_at,0.07730221828819119
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__taccruals_ni,0.20178786095835907
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__debt_gr3,0.12263210362758273
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__fnl_gr1a,0.15818505674648403
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ncol_gr1a,0.31133953427037325
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__nfna_gr1a,-0.05028530376026778
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__noa_at,-0.19397755365627298
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__aliq_at,0.014368601222808077
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__at_gr1,0.021856307925778175
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__be_gr1a,-0.09608396029380695
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__capx_gr1,0.15040837519645614
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__capx_gr2,-0.1059750103960555
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__capx_gr3,-0.1145208229030907
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__coa_gr1a,0.04582440863699235
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__col_gr1a,-0.07421518571020143
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__emp_gr1,-0.05133318835123148
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__inv_gr1,0.27094598568949063
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__inv_gr1a,-0.002568187006091511
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__lnoa_gr1a,-0.13174626862095692
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__mispricing_mgmt,0.01673813951960219
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ncoa_gr1a,-0.10363202915277095
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__nncoa_gr1a,-0.02222798563401231
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__noa_gr1a,-0.011285515410586821
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ppeinv_gr1a,-0.04201779860260061
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__sale_gr1,0.03679288438749444
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__sale_gr3,-0.05204760945490411
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__saleq_gr1,0.024904498138227524
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__age,0.04480524745082037
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__aliq_mat,0.11348422470347212
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__at_be,0.04912503288064737
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__bidaskhl_21d,0.2752113125385739
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__cash_at,0.014532404107686678
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__netdebt_me,0.0010934160871503929
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__tangibility,-0.08784438106430842
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__z_score,0.13288930563820325
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__beta_60m,-0.005675387428239047
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__beta_dimson_21d,0.4266626714942218
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__betabab_1260d,0.19172763164120435
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__betadown_252d,0.15803822374423807
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__chcsho_12m,-0.033375030478102294
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__eqnetis_at,-0.1562731646403917
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__fcf_me,-0.03932698405406019
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ivol_capm_21d,0.1497842892019828
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ivol_capm_252d,0.030535189695368215
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ivol_ff3_21d,0.04734544342921403
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ivol_hxz4_21d,0.07811627290861373
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__netis_at,-0.26914016732319107
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__rmax1_21d,0.11294309092290376
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__rmax5_21d,0.08723256714522527
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__rvol_21d,0.1997206837798815
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__turnover_126d,-0.08296597307041012
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__zero_trades_126d,0.06084782585284689
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__zero_trades_21d,0.06379589117710134
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__zero_trades_252d,0.13905393828171073
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__prc_highprc_252d,-0.25756218985199303
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__resff3_12_1,0.12266650715678389
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__resff3_6_1,0.15331026701379658
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ret_12_1,0.11070798689713916
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ret_3_1,-0.27560120912954084
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ret_6_1,0.19283061562696935
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ret_9_1,0.03490820123383605
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__seas_1_1na,0.12863323765239454
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__dsale_drec,-0.02031480191478733
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__niq_at_chg1,0.233851363136274
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__niq_be_chg1,0.14826338785471682
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__niq_su,0.39391882891995084
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ocf_at_chg1,-0.20788180006618207
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__qmj_safety,-0.15033480133756905
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ret_12_7,-0.030180989993934412
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__sale_emp_gr1,-0.10012427700487082
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__saleq_su,0.028622544883730526
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__seas_1_1an,-0.02749005701308707
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__sti_gr1a,-0.26699340164777535
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__dolvol_var_126d,0.006354856813375624
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ebit_bev,0.03126071257832564
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ebit_sale,0.014888402763039514
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__f_score,-0.11444182767989383
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ival_me,0.18003724538082252
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ni_be,-0.028350634838744046
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__niq_be,0.05548487368072627
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__o_score,-0.10921725564368073
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ocf_at,0.027252162727182498
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ope_be,-0.20205399368444446
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ope_bel1,-0.15164657212537122
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__turnover_var_126d,-0.06519802150874737
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__at_turnover,-0.004966134184440492
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__cop_at,-0.005135458428945596
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__cop_atl1,-0.06839687964945139
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__dgp_dsale,-0.4223142509607067
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__gp_at,0.0927433905631645
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__gp_atl1,-0.04898423316602377
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__mispricing_perf,0.16447739940169576
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ni_inc8q,0.12427937952594678
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__niq_at,0.18667140376742689
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__op_at,-0.024490198004642177
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__op_atl1,-0.10825603910859763
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__opex_at,0.0036095638178872966
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__qmj_prof,0.013409581107411667
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__sale_bev,0.009445267046765925
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__tax_gr1a,0.5282288034399792
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__corr_1260d,0.22586220587930084
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__coskew_21d,-0.006842443461156073
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__dbnetis_at,-0.18189336987033258
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__kz_index,-0.2642863938476322
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__lti_gr1a,0.2976081029117582
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__pi_nix,-0.050204920692147055
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ami_126d,0.008944267937687074
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__dolvol_126d,0.11406417233918192
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__market_equity,0.02540025239207152
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__prc,0.03614003997502464
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__iskew_capm_21d,-0.0022380232023931704
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__iskew_ff3_21d,0.039925501975944654
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__iskew_hxz4_21d,0.1894395063523327
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ret_1_0,-0.12113181307660079
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__rmax5_rvol_21d,0.15587950064043518
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__rskew_21d,-0.02994770300361116
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__at_me,-0.05003443573865424
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__be_me,0.029005649835030754
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__bev_mev,-0.05234761377209824
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__debt_me,-0.0101662703524827
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__div12m_me,0.052706862153515506
authors__results_22_24__piotroski,jkp132_full_lomo_ridge_exploratory,2022-08-31,1.0,char__ebitda_mev,-0.1128529557861437
