candidate_id,benchmark,n_months,n_factors,sample_start,sample_end,status,alpha_monthly,alpha_annualized,alpha_tstat_hac,alpha_pvalue,r_squared,residual_monthly_volatility,factor_rank,series_type,archive,agent,mode,modal_ridge_penalty,alpha_pvalue_holm_within_benchmark,significant_5pct_raw,significant_5pct_holm,alpha_pvalue_holm_replay_family,significant_5pct_holm_replay_family
jkp_proxy__guru_buffett_quality_compounder,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.005309897976596524,0.0637187757191583,0.7238189446199501,0.474975683094528,0.2753170586350491,0.036512476443142095,4.0,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_equal_weight_style_ensemble,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,-0.003212131656537623,-0.038545579878451475,-0.36466877903614603,0.7180045304933773,0.44374359462276824,0.051130875065080975,4.0,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_graham_deep_value_defensive,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,-0.0042069007088054,-0.050482808505664806,-0.4916169798619782,0.6266907092744112,0.5978967092297268,0.05172411949225016,4.0,jkp_proxy,jkp_1999_2024,graham,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_greenblatt_magic_formula,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,-0.010846074121765685,-0.13015288946118822,-0.9402800985815569,0.3548406478213023,0.5153191236693049,0.056944265006971286,4.0,jkp_proxy,jkp_1999_2024,greenblatt,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_piotroski_fscore_proxy,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,-0.0004050336097305102,-0.004860403316766122,-0.08856124262847263,0.9300393761932574,0.23657131051825298,0.03564482622592841,4.0,jkp_proxy,jkp_1999_2024,piotroski,motif-proxy,,1.0,False,False,,False
replay__results_22_24__archived-final__altman,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.005798607943780748,0.06958329532536897,1.3279462822629962,0.19455379436610193,0.8676673200288509,0.024313546530225678,4.0,replay,results_22_24,altman,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__buffett,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.016856741621337844,0.20228089945605413,2.6631910480136813,0.01250013887913959,0.7824785574955433,0.029778483770631053,4.0,replay,results_22_24,buffett,archived-final,,0.3000033330993502,True,False,0.1500016665496751,False
replay__results_22_24__archived-final__ensemble,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.007300446524894183,0.0876053582987302,1.9764330623930935,0.057685657182687824,0.9008886051077114,0.019424429983633675,4.0,replay,results_22_24,ensemble,archived-final,,1.0,False,False,0.5768565718268782,False
replay__results_22_24__archived-final__graham,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.004815378772471689,0.05778454526966027,1.0208966384269929,0.31574492618999006,0.8616686079744778,0.024749576724290085,4.0,replay,results_22_24,graham,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__greenblatt,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.0036459651822142863,0.043751582186571436,0.8519734664220039,0.4012100392140432,0.8370545363291754,0.0239030711115818,4.0,replay,results_22_24,greenblatt,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__piotroski,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.004859121644831243,0.05830945973797492,1.2472652353723912,0.22227935920785585,0.8665042107453901,0.023441562120511777,4.0,replay,results_22_24,piotroski,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__altman,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.005554263569359877,0.06665116283231853,0.919967800928665,0.365179184947242,0.8732527988745011,0.023002523345583375,4.0,replay,results_22_24,altman,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__buffett,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.01017013292322499,0.12204159507869988,2.2063580299431425,0.03543319645395103,0.7943626303445454,0.02840965769533267,4.0,replay,results_22_24,buffett,tool-routing,,0.8149635184408737,True,False,0.3897651609934613,False
replay__results_22_24__tool-routing__ensemble,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.0050005542434916625,0.060006650921899954,1.1850010087052263,0.2456374434813496,0.8915228220882508,0.020395545794293025,4.0,replay,results_22_24,ensemble,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__graham,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.002221570213807827,0.026658842565693924,0.463014367406207,0.6468099924666141,0.8626169316254265,0.025016695110376817,4.0,replay,results_22_24,graham,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__greenblatt,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.0034806858561129066,0.04176823027335488,0.7547518940326602,0.4564838101351184,0.8389582317267168,0.02436638847159591,4.0,replay,results_22_24,greenblatt,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__piotroski,official_ff3_matched_jkp_window,33,3,2022-04-30,2024-12-31,identified_ols,0.0031540699122538413,0.0378488389470461,0.7100866727099422,0.48332175091591556,0.865410527276855,0.02339969701299515,4.0,replay,results_22_24,piotroski,tool-routing,,1.0,False,False,1.0,False
replay__results__archived-final__altman,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,archived-final,,,False,False,,False
replay__results__archived-final__buffett,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,archived-final,,,False,False,,False
replay__results__archived-final__ensemble,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,archived-final,,,False,False,,False
replay__results__archived-final__graham,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,archived-final,,,False,False,,False
replay__results__archived-final__greenblatt,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,archived-final,,,False,False,,False
replay__results__archived-final__piotroski,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,archived-final,,,False,False,,False
replay__results__tool-routing__altman,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,tool-routing,,,False,False,,False
replay__results__tool-routing__buffett,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,tool-routing,,,False,False,,False
replay__results__tool-routing__ensemble,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,tool-routing,,,False,False,,False
replay__results__tool-routing__graham,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,tool-routing,,,False,False,,False
replay__results__tool-routing__greenblatt,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,tool-routing,,,False,False,,False
replay__results__tool-routing__piotroski,official_ff3_matched_jkp_window,12,3,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,tool-routing,,,False,False,,False
authors__results_22_24__altman,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.004622259376625017,0.055467112519500206,1.0394876949960872,0.30814866508426686,0.910086807907456,0.020110565528549583,7.0,authors,results_22_24,altman,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__buffett,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.011422962686500848,0.13707555223801016,2.814807695091344,0.009181027343742666,0.8325785127963505,0.02456408221878488,7.0,authors,results_22_24,buffett,archived-portfolio,,0.2111636289060813,True,False,,False
authors__results_22_24__ensemble,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.005206282930089779,0.06247539516107735,1.3983169700186833,0.17383259504389892,0.9101583775223059,0.018721732465971752,7.0,authors,results_22_24,ensemble,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__graham,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.003483359908897249,0.041800318906766984,0.6234770171045244,0.5384027701774123,0.8772378536812897,0.025032110156464733,7.0,authors,results_22_24,graham,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__greenblatt,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.0035408974220368346,0.04249076906444202,0.9074427759989624,0.37250694089818637,0.8848169099681901,0.02042574627463049,7.0,authors,results_22_24,greenblatt,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__piotroski,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.0024748550668292294,0.029698260801950753,0.6668097654189429,0.5107683161305034,0.8706990207981273,0.02230192648599553,7.0,authors,results_22_24,piotroski,archived-portfolio,,1.0,False,False,,False
authors__results__altman,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,altman,archived-portfolio,,,False,False,,False
authors__results__buffett,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,buffett,archived-portfolio,,,False,False,,False
authors__results__ensemble,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,ensemble,archived-portfolio,,,False,False,,False
authors__results__graham,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,graham,archived-portfolio,,,False,False,,False
authors__results__greenblatt,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,greenblatt,archived-portfolio,,,False,False,,False
authors__results__piotroski,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,piotroski,archived-portfolio,,,False,False,,False
jkp_proxy__guru_altman_distress_avoidance,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,-0.012991419328325123,-0.15589703193990148,-1.669598570143159,0.10699706186216887,0.589452766537917,0.04399779976592159,7.0,jkp_proxy,jkp_1999_2024,altman,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_buffett_quality_compounder,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.001686602544487743,0.020239230533852917,0.22525529216314405,0.823541805737171,0.5266279170838438,0.029509958009053355,7.0,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,-0.009525793789544513,-0.11430952547453416,-1.2347188551163035,0.22797803794890636,0.6257959594379949,0.04193725006172521,7.0,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_graham_deep_value_defensive,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,-0.012455819306415017,-0.1494698316769802,-1.6222399938695649,0.11681716697356445,0.7564415581157626,0.04025556126672191,7.0,jkp_proxy,jkp_1999_2024,graham,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_greenblatt_magic_formula,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,-0.010592511000052592,-0.1271101320006311,-1.2069503968224229,0.2383178527610597,0.7559573686132983,0.04040684103890325,7.0,jkp_proxy,jkp_1999_2024,greenblatt,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_piotroski_fscore_proxy,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.002218066829638894,0.02661680195566673,0.4448599787308876,0.6601024218190132,0.535277941571691,0.027810507045339255,7.0,jkp_proxy,jkp_1999_2024,piotroski,motif-proxy,,1.0,False,False,,False
replay__results_22_24__archived-final__altman,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.006051119093524609,0.0726134291222953,1.687966868274357,0.10337913616441079,0.8926534882369513,0.021898215574513935,7.0,replay,results_22_24,altman,archived-final,,1.0,False,False,0.930412225479697,False
replay__results_22_24__archived-final__buffett,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.019818040928922222,0.23781649114706666,3.4387248479344663,0.001981235306179488,0.8055584428563204,0.028154387838168496,7.0,replay,results_22_24,buffett,archived-final,,0.047549647348307716,True,True,0.023774823674153858,True
replay__results_22_24__archived-final__ensemble,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.006969405872442684,0.0836328704693122,2.000511075513093,0.055989701282485406,0.9101066630874505,0.01849908466211867,7.0,replay,results_22_24,ensemble,archived-final,,1.0,False,False,0.559897012824854,False
replay__results_22_24__archived-final__graham,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.0014827042413992594,0.01779245089679111,0.32526614009063637,0.7475827018489087,0.8902350387548185,0.02204648039251471,7.0,replay,results_22_24,graham,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__greenblatt,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.002941859279481316,0.03530231135377579,0.6991720155603702,0.4906525347599875,0.8600182839454614,0.022154819849570555,7.0,replay,results_22_24,greenblatt,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__piotroski,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.003989934071297747,0.047879208855572966,1.1674492419196416,0.25362435317303983,0.8750107573898367,0.022682404120001342,7.0,replay,results_22_24,piotroski,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__altman,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.007047004465887551,0.08456405359065061,1.101895976687066,0.28060307076471536,0.8778407186638554,0.02258237036144149,7.0,replay,results_22_24,altman,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__buffett,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.011502005296388482,0.1380240635566618,2.3298945882271536,0.027845224865691336,0.8047673962545685,0.027681597790202146,7.0,replay,results_22_24,buffett,tool-routing,,0.6125949470452094,True,False,0.3062974735226047,False
replay__results_22_24__tool-routing__ensemble,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.005671870155499453,0.06806244186599343,1.3408408416546935,0.19157000256515458,0.8977242365931406,0.019803981297142594,7.0,replay,results_22_24,ensemble,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__graham,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.002860804127641738,0.034329649531700854,0.5630579920111214,0.5782191491967251,0.8683039930096266,0.02449343149392455,7.0,replay,results_22_24,graham,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__greenblatt,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.003486151016752209,0.041833812201026506,0.8790873720729827,0.3874065201673961,0.8829579824590382,0.02077269278906357,7.0,replay,results_22_24,greenblatt,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__piotroski,official_ff5_momentum_matched_jkp_window,33,6,2022-04-30,2024-12-31,identified_ols,0.0030389405212232034,0.03646728625467844,0.7472997338817444,0.46158814753243527,0.8740424526254624,0.022636891328936613,7.0,replay,results_22_24,piotroski,tool-routing,,1.0,False,False,1.0,False
replay__results__archived-final__altman,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,archived-final,,,False,False,,False
replay__results__archived-final__buffett,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,archived-final,,,False,False,,False
replay__results__archived-final__ensemble,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,archived-final,,,False,False,,False
replay__results__archived-final__graham,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,archived-final,,,False,False,,False
replay__results__archived-final__greenblatt,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,archived-final,,,False,False,,False
replay__results__archived-final__piotroski,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,archived-final,,,False,False,,False
replay__results__tool-routing__altman,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,altman,tool-routing,,,False,False,,False
replay__results__tool-routing__buffett,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,buffett,tool-routing,,,False,False,,False
replay__results__tool-routing__ensemble,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,ensemble,tool-routing,,,False,False,,False
replay__results__tool-routing__graham,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,graham,tool-routing,,,False,False,,False
replay__results__tool-routing__greenblatt,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,greenblatt,tool-routing,,,False,False,,False
replay__results__tool-routing__piotroski,official_ff5_momentum_matched_jkp_window,12,6,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,replay,results,piotroski,tool-routing,,,False,False,,False
authors__results_22_24__altman,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.0018613320870675362,0.022335985044810436,0.5246387687760036,0.6044558214457677,0.9340661212718007,0.017221337892114073,8.0,authors,results_22_24,altman,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__buffett,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.00920395274464926,0.11044743293579112,2.812408189241766,0.009430933278424631,0.8519106808564548,0.023102384774302834,8.0,authors,results_22_24,buffett,archived-portfolio,,0.21691146540376652,True,False,,False
authors__results_22_24__ensemble,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.0026996037862663624,0.03239524543519635,0.900054635041638,0.37667976438164297,0.9329478864489595,0.0161738524780032,8.0,authors,results_22_24,ensemble,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__graham,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.0009591940455488784,0.01151032854658654,0.20437778043944757,0.8397130239239412,0.8949005614493732,0.02316143284832922,8.0,authors,results_22_24,graham,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__greenblatt,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.0008125162327002155,0.009750194792402586,0.2229319508574471,0.8253999090851256,0.9138969438336331,0.01766008760451726,8.0,authors,results_22_24,greenblatt,archived-portfolio,,1.0,False,False,,False
authors__results_22_24__piotroski,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.00012436123902632935,0.0014923348683159522,0.03268147929539344,0.9741881232192223,0.8910219937599966,0.020474386725700944,8.0,authors,results_22_24,piotroski,archived-portfolio,,1.0,False,False,,False
authors__results__altman,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,altman,archived-portfolio,,,False,False,,False
authors__results__buffett,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,buffett,archived-portfolio,,,False,False,,False
authors__results__ensemble,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,ensemble,archived-portfolio,,,False,False,,False
authors__results__graham,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,graham,archived-portfolio,,,False,False,,False
authors__results__greenblatt,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,greenblatt,archived-portfolio,,,False,False,,False
authors__results__piotroski,official_ff5_momentum_plus_jkp_bab,12,7,2024-01-31,2024-12-31,unidentified_or_insufficient_degrees_of_freedom,,,,,,,,authors,results,piotroski,archived-portfolio,,,False,False,,False
jkp_proxy__guru_altman_distress_avoidance,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,-0.006917828335275966,-0.08301394002331158,-0.8956429788498352,0.3789866284710962,0.7001519078232339,0.03760105573612019,8.0,jkp_proxy,jkp_1999_2024,altman,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_buffett_quality_compounder,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.0016583328241432914,0.019899993889719497,0.19938754669401346,0.8435724436868737,0.5266340640445728,0.029509766408039664,8.0,jkp_proxy,jkp_1999_2024,buffett,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_equal_weight_style_ensemble,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,-0.004543240255481704,-0.05451888306578045,-0.639855836994235,0.5280871424806278,0.7005379184239331,0.037516009092190786,8.0,jkp_proxy,jkp_1999_2024,ensemble,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_graham_deep_value_defensive,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,-0.005921128413682989,-0.07105354096419587,-0.9691962150228969,0.34173113264726007,0.8472556967795165,0.031879155161411044,8.0,jkp_proxy,jkp_1999_2024,graham,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_greenblatt_magic_formula,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,-0.008543189658037815,-0.10251827589645378,-1.026581541637976,0.31444851779277566,0.7648397206531191,0.039664687156502725,8.0,jkp_proxy,jkp_1999_2024,greenblatt,motif-proxy,,1.0,False,False,,False
jkp_proxy__guru_piotroski_fscore_proxy,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.002191541874585017,0.0262985024950202,0.44697472698332,0.658741690693444,0.5352839234385358,0.027810328057401888,8.0,jkp_proxy,jkp_1999_2024,piotroski,motif-proxy,,1.0,False,False,,False
replay__results_22_24__archived-final__altman,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.006124844341816967,0.0734981321018036,1.6722477099353463,0.10694660088488693,0.8926707051357137,0.02189645941833887,8.0,replay,results_22_24,altman,archived-final,,1.0,False,False,0.9625194079639824,False
replay__results_22_24__archived-final__buffett,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.017220939637049255,0.20665127564459107,3.4597363013911115,0.0019528202645381762,0.8289698029121538,0.026405107614751067,8.0,replay,results_22_24,buffett,archived-final,,0.04686768634891623,True,True,0.023433843174458114,True
replay__results_22_24__archived-final__ensemble,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.005040809489743578,0.06048971387692294,1.7292332816083256,0.09609866495701014,0.9239315527234185,0.017017225923030354,8.0,replay,results_22_24,ensemble,archived-final,,1.0,False,False,0.9609866495701014,False
replay__results_22_24__archived-final__graham,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,-0.0007037454713028672,-0.008444945655634407,-0.17080702507221932,0.8657504083504151,0.9055112669466225,0.020454902566991475,8.0,replay,results_22_24,graham,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__greenblatt,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.0006329485277344857,0.007595382332813828,0.15010851112410986,0.8818835204595193,0.8815312907575064,0.02038141793814632,8.0,replay,results_22_24,greenblatt,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__archived-final__piotroski,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.0012572357383145354,0.015086828859774425,0.41708632919699257,0.6801751572723682,0.9006809902200364,0.020219432219654655,8.0,replay,results_22_24,piotroski,archived-final,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__altman,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.004293777110403323,0.051525325324839874,0.7930887783394718,0.4351888103325864,0.903534233823389,0.020067482837391966,8.0,replay,results_22_24,altman,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__buffett,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.008676416306229444,0.10411699567475333,1.9919755676843256,0.05740320277482703,0.8335506557199353,0.025559716075650826,8.0,replay,results_22_24,buffett,tool-routing,,1.0,False,False,0.6314352305230974,False
replay__results_22_24__tool-routing__ensemble,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.0029270539388520822,0.03512464726622499,0.8301228603022911,0.41432653956495724,0.9255243272263891,0.016899480725119636,8.0,replay,results_22_24,ensemble,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__graham,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,-0.0003980008152411099,-0.004776009782893319,-0.09077002360652937,0.9283986998324077,0.9012909328534451,0.02120517463883329,8.0,replay,results_22_24,graham,tool-routing,,1.0,False,False,1.0,False
replay__results_22_24__tool-routing__greenblatt,official_ff5_momentum_plus_jkp_bab,33,7,2022-04-30,2024-12-31,identified_ols,0.0013836552394112906,0.016603862872935488,0.3812165864968542,0.7062631547299254,0.8999239418230108,0.01920821437393782,8.0,replay,results_22_24,greenblatt,tool-routing,,1.0,False,False,1.0,False
