formation_month,training_start,training_end,training_examples,selected_strategy,top_relevance_strategy,router_confidence,router_margin,exposure_bucket,exposure_fraction,finite_scores,v3_label_count__news_impulse,router_probability__news_impulse,v3_label_count__momentum_follow,router_probability__momentum_follow,v3_label_count__mean_revert_fade,router_probability__mean_revert_fade,v3_label_count__cross_asset_hedge,router_probability__cross_asset_hedge,v3_label_count__risk_reset,router_probability__risk_reset,v3_label_count__macro_rotation,router_probability__macro_rotation,v3_label_count__earnings_drift,router_probability__earnings_drift,v3_label_count__liquidity_rebate,router_probability__liquidity_rebate,v3_label_count__small_cap_breakout,router_probability__small_cap_breakout,v3_label_count__volatility_breakout,router_probability__volatility_breakout
2012-05-31,2001-12-31,2011-11-30,120,risk_reset,macro_rotation,0.11442488299318937,0.00044868723614677197,small,0.04,1000,6,0.09273744955503035,12,0.1139761957570426,14,0.09897583069526271,23,0.09721141192748003,17,0.11442488299318937,16,0.09625030101487349,6,0.08796188450519342,10,0.09109752590167927,11,0.11149665132828032,5,0.09586786632196853
2012-06-30,2002-01-31,2011-12-31,120,momentum_follow,macro_rotation,0.11626007470199551,0.001658771678913526,small,0.04,1000,6,0.09428506604064427,12,0.11626007470199551,14,0.11460130302308198,24,0.0929464037571915,17,0.10883889936042372,16,0.09164868833360561,6,0.0876827801612345,9,0.09275959099822659,11,0.10452169620627887,5,0.0964554974173175
2012-07-31,2002-02-28,2012-01-31,120,risk_reset,macro_rotation,0.1605179278100906,0.044248598082704635,small,0.04,1000,7,0.09052151140385559,11,0.08788342206565151,14,0.0716865421069556,24,0.09332051347309409,17,0.1605179278100906,16,0.10697732417549932,6,0.09009022001193087,9,0.07845877609697427,11,0.11626932972738598,5,0.10427443312856223
2012-08-31,2002-03-31,2012-02-29,120,risk_reset,macro_rotation,0.1358386328022929,0.014897814245084531,small,0.04,1000,6,0.08986139021820264,12,0.09733832271793903,14,0.07222116613764919,24,0.08849412973699484,17,0.1358386328022929,16,0.11237673578529554,6,0.0915605135776583,9,0.08258298974878382,11,0.12094081855720838,5,0.10878530071797538
2012-09-30,2002-04-30,2012-03-31,120,macro_rotation,macro_rotation,0.11541864838243526,0.0008871966284706989,small,0.04,1000,6,0.09340906568779436,12,0.09820281180208128,14,0.07979413044131986,24,0.08697088497311709,18,0.11453145175396456,16,0.11541864838243526,5,0.09642222816759805,9,0.08785083109978767,11,0.11445713780696362,5,0.1129428098849383
2012-10-31,2002-05-31,2012-04-30,120,macro_rotation,macro_rotation,0.10789073993634099,0.0014933025693893986,small,0.04,1000,6,0.10187915975986651,12,0.10230563368299773,14,0.09679056404967944,25,0.09182341070512481,17,0.099903527957992,16,0.10789073993634099,5,0.10096546713219273,9,0.09950549615026115,11,0.09253856325859298,5,0.10639743736695159
2012-11-30,2002-06-30,2012-05-31,120,small_cap_breakout,macro_rotation,0.11842395012500366,0.007521817517571139,small,0.04,1000,6,0.09050554738455573,12,0.1048486115434009,14,0.0941089092831054,24,0.09178153556014039,17,0.10312376182077292,16,0.11090213260743252,6,0.0927299941359222,9,0.09211026402178259,11,0.11842395012500366,5,0.10146529351788387
2012-12-31,2002-07-31,2012-06-30,120,small_cap_breakout,macro_rotation,0.12631342935564732,0.015870708802581873,small,0.04,1000,6,0.09438589791076928,12,0.11044272055306545,14,0.08283853612453615,24,0.08948984470168109,17,0.1069386938765942,17,0.10716243912160234,6,0.09206147509470981,8,0.09449904245044943,11,0.12631342935564732,5,0.09586792081094503
2013-01-31,2002-08-31,2012-07-31,120,small_cap_breakout,macro_rotation,0.11518528535750285,0.007078285477646246,small,0.04,1000,7,0.1081069998798566,12,0.10721807695691205,13,0.08890859008873318,24,0.08933171646248143,17,0.1042698764440378,17,0.10164778756278976,6,0.09268647070167042,8,0.09398844106006209,11,0.11518528535750285,5,0.09865675548595396
2013-02-28,2002-09-30,2012-08-31,120,momentum_follow,macro_rotation,0.12547306542638828,0.005650072791131014,small,0.04,1000,7,0.09974612830320309,12,0.12547306542638828,13,0.096278498178898,24,0.07946457566658029,17,0.09978557042141589,17,0.09030315805217322,7,0.10015870911394079,7,0.09282926335190095,11,0.11982299263525727,5,0.09613803885024225
2013-03-31,2002-10-31,2012-09-30,120,small_cap_breakout,macro_rotation,0.14180929052753435,0.021521661633561326,small,0.04,1000,7,0.08730316001953785,12,0.10986950486721576,13,0.07691377676324432,24,0.1039993292880725,17,0.12028762889397303,17,0.08944386443357592,7,0.09707829221067597,6,0.08770446437014043,12,0.14180929052753435,5,0.08559068862602977
2013-04-30,2002-11-30,2012-10-31,120,momentum_follow,macro_rotation,0.1251856957581363,0.008115492356841211,small,0.04,1000,7,0.08535934762360849,12,0.1251856957581363,13,0.10481255785196028,23,0.10697074476953979,17,0.11010522206193533,17,0.08613474716858377,8,0.08722797217498057,6,0.09085606640347324,12,0.11707020340129508,5,0.08627744278648718
2013-05-31,2002-12-31,2012-11-30,120,momentum_follow,macro_rotation,0.14101482026710663,0.032809833595417615,small,0.04,1000,7,0.08279816744217039,12,0.14101482026710663,13,0.10820498667168901,23,0.09974057358178179,17,0.09465255257673044,17,0.08179381190095018,9,0.09963511052770559,5,0.0899753083696504,12,0.10713480505217023,5,0.0950498636100453
2013-06-30,2003-01-31,2012-12-31,120,momentum_follow,macro_rotation,0.14537479437834275,0.034085842225972926,small,0.04,1000,6,0.08597589392899539,12,0.14537479437834275,13,0.10999495917588617,23,0.08915865450443965,17,0.0975220555876969,17,0.0798010508556472,9,0.09662112151367852,5,0.08776700607842632,13,0.11128895215236982,5,0.09649551182451743
2013-07-31,2003-02-28,2013-01-31,120,momentum_follow,macro_rotation,0.1392787537642413,0.021088441269837846,small,0.04,1000,6,0.0914757730501713,12,0.1392787537642413,13,0.10496690170707072,23,0.09107064734420814,17,0.10458989736207408,17,0.0782641304583211,9,0.09221426931010296,5,0.08858611788027258,13,0.11819031249440344,5,0.09136319662913453
2013-08-31,2003-03-31,2013-02-28,120,momentum_follow,macro_rotation,0.12354348285622664,0.016686621625886647,small,0.04,1000,7,0.09896013655029633,12,0.12354348285622664,13,0.10685686123034,23,0.08852881005157347,17,0.09791659269459017,16,0.0903038688540427,9,0.09989623928805884,5,0.0912893547474419,13,0.10470576137850833,5,0.09799889234892172
2013-09-30,2003-04-30,2013-03-31,120,momentum_follow,macro_rotation,0.13951421832892635,0.021338468895593557,small,0.04,1000,9,0.10173135699886837,12,0.13951421832892635,12,0.09776709200968063,23,0.0809495953418809,16,0.09298309008150284,16,0.0829747007778949,9,0.10024023155677138,5,0.08889425324290014,13,0.1181757494333328,5,0.09676971222824174
2013-10-31,2003-05-31,2013-04-30,120,momentum_follow,macro_rotation,0.12568019838706118,0.019934158051810896,small,0.04,1000,9,0.10574604033525029,12,0.12568019838706118,12,0.10193912284423318,23,0.08241637213335358,16,0.09738158530311315,17,0.09101260108721716,9,0.10056004305409828,5,0.08864792862138589,12,0.10383168095955234,5,0.10278442727473494
2013-11-30,2003-06-30,2013-05-31,120,momentum_follow,macro_rotation,0.127634192547511,0.02175626085401658,small,0.04,1000,9,0.10587793169349441,12,0.127634192547511,12,0.10227750463716796,23,0.08584691374738858,16,0.09662874686288919,17,0.08993682676747763,10,0.1014696622005154,5,0.08931674716746404,11,0.10450555474167027,5,0.0965059196344216
2013-12-31,2003-07-31,2013-06-30,120,news_impulse,macro_rotation,0.12560580022892306,0.0050931346340717665,small,0.04,1000,8,0.12560580022892306,12,0.1205126655948513,12,0.08437196123812721,23,0.08286603090841575,16,0.11249213749170271,18,0.08697483666087405,10,0.09382168222486484,5,0.08596483003469343,11,0.11843244349046501,5,0.08895761212708266
2014-01-31,2003-08-31,2013-07-31,120,momentum_follow,macro_rotation,0.11490687503576397,0.0023107888422855966,small,0.04,1000,8,0.10538240357642767,11,0.11490687503576397,12,0.09904569574499464,23,0.08148348209548492,16,0.11259608619347837,18,0.09253553711459024,10,0.09757108377179466,5,0.08684464804463433,11,0.10287122865184734,6,0.10676295977098395
2014-02-28,2003-09-30,2013-08-31,120,small_cap_breakout,macro_rotation,0.12330802120468351,0.01435226842033889,small,0.04,1000,8,0.10708659126607095,11,0.10858614409217145,12,0.09880040807381843,23,0.08250226010687123,16,0.10895575278434462,18,0.09097351081972001,10,0.09259156493069916,4,0.08500234792250443,12,0.12330802120468351,6,0.10219339879911618
2014-03-31,2003-10-31,2013-09-30,120,small_cap_breakout,macro_rotation,0.11738039621335127,0.007931914055567521,small,0.04,1000,8,0.10124956182310191,11,0.10944848215778374,13,0.10883942147196288,23,0.08319026683073782,15,0.09820913242187009,18,0.09300247955428827,10,0.09749200360930706,4,0.08796892880248638,12,0.11738039621335127,6,0.10321932711511063
2014-04-30,2003-11-30,2013-10-31,120,mean_revert_fade,macro_rotation,0.12533786931963592,0.012973721583741257,small,0.04,1000,8,0.10032062000660334,11,0.10569930849526774,13,0.12533786931963592,22,0.07864025806352994,15,0.11236414773589466,19,0.10754526613431754,10,0.08329266153119363,4,0.08866505151306191,12,0.10301278003942427,6,0.09512203716107114
2014-05-31,2003-12-31,2013-11-30,120,mean_revert_fade,macro_rotation,0.11742493031991708,0.007823328057249376,small,0.04,1000,8,0.10181514423091766,11,0.1096016022626677,13,0.11742493031991708,22,0.07062294549690365,14,0.1046755633650263,19,0.10597658430243262,10,0.08393222195805557,5,0.09699784981817386,12,0.10915977823503707,6,0.0997933800108686
2014-06-30,2004-01-31,2013-12-31,120,momentum_follow,macro_rotation,0.11229525999198822,0.0030262129201483745,small,0.04,1000,9,0.10717940248527127,11,0.11229525999198822,12,0.10615706533912883,22,0.082592673323949,14,0.10926904707183985,19,0.10271078819291943,10,0.08519905791889434,5,0.09807684246090073,12,0.09866844445807743,6,0.09785141875703089
2014-07-31,2004-02-29,2014-01-31,120,news_impulse,macro_rotation,0.11241745035373707,0.0006921670030831106,small,0.04,1000,9,0.11241745035373707,10,0.09773667138211352,12,0.09259204643009783,22,0.07804851605669332,14,0.10707290481791792,20,0.11103004054397606,10,0.09521159560427161,5,0.09507405755287762,12,0.11172528335065396,6,0.09909143390766112
2014-08-31,2004-03-31,2014-02-28,120,small_cap_breakout,macro_rotation,0.11542898791550528,0.0029982666454444196,small,0.04,1000,9,0.11243072127006086,10,0.10066463923107534,13,0.09486766071372232,22,0.07998424965777982,14,0.10080825739862787,20,0.10736565657827223,9,0.09324170052330812,5,0.09496801528121415,12,0.11542898791550528,6,0.10024011143043399
2014-09-30,2004-04-30,2014-03-31,120,risk_reset,macro_rotation,0.11650252182468622,0.006567992681067128,small,0.04,1000,9,0.1076445111737776,10,0.09038936908426479,13,0.09544970565318037,22,0.08440272190783743,15,0.11650252182468622,20,0.10993452914361909,9,0.09337594191576135,5,0.09652203381859685,11,0.1051712224827397,6,0.10060744299553677
2014-10-31,2004-05-31,2014-04-30,120,risk_reset,macro_rotation,0.11934109151535438,0.011242201893006926,small,0.04,1000,9,0.10809888962234745,10,0.10558757781378854,12,0.10135261396879368,22,0.1051755433351639,15,0.11934109151535438,20,0.10726980991195584,10,0.0752162242746978,5,0.09307105019664559,11,0.09785934969976691,6,0.08702784966148588
2014-11-30,2004-06-30,2014-05-31,120,news_impulse,macro_rotation,0.11393186637712527,0.0009166917241713035,small,0.04,1000,9,0.11393186637712527,10,0.10724807245706415,12,0.09443715362358258,22,0.10002493902508094,15,0.11301517465295396,20,0.11015085679351722,10,0.07487634731499353,5,0.09222984276193093,11,0.10585552547691665,6,0.08823022151683468
2014-12-31,2004-07-31,2014-06-30,120,macro_rotation,macro_rotation,0.12286251813482572,0.016404414344835166,small,0.04,1000,9,0.09188064170857632,10,0.10541365580504801,12,0.10618316313304396,22,0.09358986244811844,15,0.1019665616640579,20,0.12286251813482572,10,0.0881138624237171,5,0.10645810378999056,11,0.09138447413176591,6,0.092147156760856
2015-01-31,2004-08-31,2014-07-31,120,macro_rotation,macro_rotation,0.1238183207386899,0.008642747010840127,small,0.04,1000,9,0.09592868873283766,10,0.1085326342213231,12,0.11517557372784977,23,0.08850971527983216,15,0.09216312276956143,20,0.1238183207386899,9,0.08445996077200535,5,0.1043701633677801,11,0.09789164861372011,6,0.08915017177640046
2015-02-28,2004-09-30,2014-08-31,120,macro_rotation,macro_rotation,0.12624515721304386,0.008166115839754268,small,0.04,1000,9,0.09193523807064224,10,0.10360958502728057,12,0.11807904137328959,24,0.09464809784714222,15,0.09649843069043777,20,0.12624515721304386,8,0.078246810966579,5,0.10531407706471496,11,0.09668352394537584,6,0.08874003780149388
2015-03-31,2004-10-31,2014-09-30,120,macro_rotation,macro_rotation,0.1318912601611432,0.005900668079419219,small,0.04,1000,9,0.07781062679484099,10,0.1022525481146919,12,0.12599059208172397,24,0.095677731903287,15,0.09317187762792027,19,0.1318912601611432,8,0.07808171422127837,5,0.10557588593988133,12,0.09940247954312668,6,0.09014528361210626
2015-04-30,2004-11-30,2014-10-31,120,macro_rotation,macro_rotation,0.12696810048223206,0.0034568797504280213,small,0.04,1000,9,0.08669658724285206,10,0.09858267615973391,12,0.12351122073180404,23,0.08986492842379447,15,0.07855579883378297,19,0.12696810048223206,8,0.09551406445289204,5,0.10294003657039345,13,0.10488801629201938,6,0.09247857081049562
2015-05-31,2004-12-31,2014-11-30,120,macro_rotation,macro_rotation,0.1148011759561222,0.0016605915407357646,small,0.04,1000,9,0.10058397986713945,10,0.10473577156423453,13,0.11314058441538644,23,0.09310957351298023,14,0.07508670616619886,19,0.1148011759561222,8,0.1008883245527317,5,0.10087056101882783,13,0.10642480225834029,6,0.09035852068803855
2015-06-30,2005-01-31,2014-12-31,120,news_impulse,macro_rotation,0.11849747968799805,0.0029618629474492952,small,0.04,1000,9,0.11849747968799805,10,0.08801525992239743,13,0.11553561674054875,23,0.08820233821221632,14,0.07698247993054376,19,0.11298059541701386,8,0.09616801896150808,6,0.10860291456608784,12,0.10942162952799724,6,0.08559366703368858
2015-07-31,2005-02-28,2015-01-31,120,macro_rotation,macro_rotation,0.11545766618551297,0.006756874716006361,small,0.04,1000,9,0.10525259046767828,9,0.09906853002549619,14,0.1087007914695066,23,0.09031230745861367,14,0.08057018516358544,19,0.11545766618551297,8,0.10199326653482599,6,0.1035407243739687,12,0.10545496336477232,6,0.08964897495603988
2015-08-31,2005-03-31,2015-02-28,120,macro_rotation,macro_rotation,0.10837429540916439,0.0015099704149830057,small,0.04,1000,9,0.09311468430756845,9,0.10278372110494369,14,0.10460236087363044,23,0.10686432499418139,14,0.09077844193936971,18,0.10837429540916439,8,0.0932662575449618,6,0.10439971503165195,13,0.10667898208577115,6,0.08913721670875702
2015-09-30,2005-04-30,2015-03-31,120,macro_rotation,macro_rotation,0.11532705779923207,0.004800383925044671,small,0.04,1000,9,0.08285622068005835,9,0.10686826114701886,14,0.09385407771200284,23,0.1105266738741874,14,0.08666169530378938,18,0.11532705779923207,8,0.1009811412927433,6,0.10482161790246043,13,0.10348512618835895,6,0.09461812810014844
2015-10-31,2005-05-31,2015-04-30,120,news_impulse,macro_rotation,0.10870935062093505,0.002187335925376052,small,0.04,1000,9,0.10870935062093505,10,0.09634966079241103,14,0.08701613915772817,23,0.106522014695559,14,0.10287919474027467,17,0.10234758496374702,8,0.1006966084364076,6,0.09844126384153554,13,0.10424423999624921,6,0.09279394275515274
2015-11-30,2005-06-30,2015-05-31,120,small_cap_breakout,macro_rotation,0.10911088950211911,0.0034538865979407973,small,0.04,1000,9,0.09877965584443567,10,0.09284645248328083,14,0.08976413439140513,23,0.10523614970162566,14,0.09862076164752173,17,0.10565700290417832,8,0.10497705079305404,6,0.10015774611861676,14,0.10911088950211911,5,0.09485015661376262
2015-12-31,2005-07-31,2015-06-30,120,cross_asset_hedge,macro_rotation,0.105290909854486,0.0001265269443709166,small,0.04,1000,9,0.09246364396967847,10,0.0972396379960352,14,0.09118099030901523,23,0.105290909854486,15,0.10277506669943029,17,0.10500187276119151,8,0.10516438291011508,6,0.09977900427893548,13,0.10496050174385592,5,0.09614398947725696
2016-01-31,2005-08-31,2015-07-31,120,cross_asset_hedge,macro_rotation,0.1241333594548411,0.013226700005057365,small,0.04,1000,9,0.1014125597439255,9,0.09355489739495194,14,0.09489408084022428,22,0.1241333594548411,16,0.09816057028434298,17,0.09818997359103371,8,0.09380842811437219,6,0.09429204652772556,14,0.11090665944978373,5,0.09064742459879907
2016-02-29,2005-09-30,2015-08-31,120,risk_reset,small_cap_breakout,0.11701586747818792,0.007320592174574772,small,0.04,1000,8,0.09896374148477477,9,0.08888263595845317,14,0.1001826094810344,22,0.10053292907328078,17,0.11701586747818792,17,0.09886212712367132,8,0.09975304492383524,6,0.09565069209732115,14,0.10969527530361314,5,0.09046107707582814
2016-03-31,2005-10-31,2015-09-30,120,mean_revert_fade,macro_rotation,0.11988839262062266,0.008786541817837765,small,0.04,1000,7,0.09846209657612447,9,0.09099664607721235,14,0.11988839262062266,23,0.10067522983125018,17,0.09419517609907793,17,0.10490429309856195,8,0.0956228908958741,6,0.09138116076657532,14,0.1111018508027849,5,0.09277226323191604
2016-04-30,2005-11-30,2015-10-31,120,mean_revert_fade,macro_rotation,0.11171393680352683,0.005903563773893505,small,0.04,1000,7,0.09485661984028064,9,0.10283507127529111,14,0.11171393680352683,23,0.08346555312997579,18,0.10581037302963332,17,0.0994360436841872,8,0.10434291345321692,6,0.0989100411194503,14,0.09882023112702855,4,0.09980921653740925
2016-05-31,2005-12-31,2015-11-30,120,mean_revert_fade,macro_rotation,0.11947970219005619,0.008592476599809981,small,0.04,1000,7,0.08319520613604202,9,0.1108872255902462,13,0.11947970219005619,23,0.08344090962025195,19,0.09470152605152275,17,0.10564239690304181,8,0.1035849309829247,6,0.09929654069530723,14,0.09931863246904028,4,0.1004529293615668
2016-06-30,2006-01-31,2015-12-31,120,mean_revert_fade,macro_rotation,0.1151611945093675,0.0026854170536680377,small,0.04,1000,7,0.08868101929286157,9,0.11247577745569946,13,0.1151611945093675,23,0.08915207951796472,20,0.09993707908483485,16,0.09894601517355327,8,0.10043865720651259,6,0.09592421457078226,14,0.10133970255484896,4,0.0979442606335749
2016-07-31,2006-02-28,2016-01-31,120,earnings_drift,macro_rotation,0.1216952098643778,0.00026622183198686533,small,0.04,1000,8,0.07260869012638221,8,0.12142898803239094,14,0.09632935354730021,23,0.08470645577752833,20,0.0900602841378274,16,0.11647606865294903,8,0.1216952098643778,6,0.0947468922470994,13,0.1019632004948262,4,0.09998485711931848
2016-08-31,2006-03-31,2016-02-29,120,earnings_drift,macro_rotation,0.12807404718803547,0.004408061021790213,small,0.04,1000,7,0.07147163266312621,8,0.12366598616624526,15,0.09371673322570194,23,0.08730398163523631,20,0.07850136157334289,16,0.1163956717678141,8,0.12807404718803547,6,0.09339601748760668,13,0.10036083262513917,4,0.10711373566775204
2016-09-30,2006-04-30,2016-03-31,120,earnings_drift,macro_rotation,0.1285206312142506,0.008558557097042327,small,0.04,1000,8,0.07818342876706764,8,0.11996207411720829,15,0.08427135379151968,22,0.08411088627839865,20,0.0976105539831302,16,0.104577694375919,8,0.1285206312142506,6,0.09609058159405148,13,0.09001327956275525,4,0.11665951631569922
2016-10-31,2006-05-31,2016-04-30,120,macro_rotation,macro_rotation,0.1233035484672689,0.0002385197400503053,small,0.04,1000,8,0.07176220532984863,8,0.11984480755552337,16,0.08643195376576658,21,0.08619956169825435,20,0.09388053967975869,16,0.1233035484672689,8,0.1230650287272186,6,0.10248801636072523,12,0.08869686015449725,5,0.10432747826113829
2016-11-30,2006-06-30,2016-05-31,120,momentum_follow,macro_rotation,0.12092075451015638,0.004071441032492185,small,0.04,1000,8,0.07155130590357996,8,0.12092075451015638,17,0.11376392431339918,20,0.08480620184250899,20,0.08788773909085221,15,0.1168493134776642,8,0.11336747418123133,6,0.09762846000398452,13,0.09000955544205495,5,0.10321527123456826
2016-12-31,2006-07-31,2016-06-30,120,macro_rotation,macro_rotation,0.12322541139655474,0.001580184857509534,small,0.04,1000,8,0.06708876902583462,8,0.1216452265390452,18,0.10354014985637695,20,0.08745182426287801,19,0.08345946693579356,15,0.12322541139655474,8,0.1152787584303322,6,0.10063891073527091,13,0.09144068168171,5,0.10623080113620396
2017-01-31,2006-08-31,2016-07-31,120,macro_rotation,macro_rotation,0.1482058271836777,0.006106772544024475,small,0.04,1000,9,0.06695526273187655,8,0.11896553626143051,18,0.06283106363507199,20,0.07135539411438045,19,0.09861146831818582,15,0.1482058271836777,8,0.14209905463965322,5,0.09537328846847207,13,0.08965969535371252,5,0.10594340929353915
2017-02-28,2006-09-30,2016-08-31,120,macro_rotation,macro_rotation,0.15930266535284554,0.031955202998434046,small,0.04,1000,9,0.06676686434256056,8,0.12201380044639407,18,0.07332780518004689,20,0.08423152078934655,19,0.08144531118293812,16,0.15930266535284554,8,0.1273474623544115,5,0.0908953206359067,13,0.088115677571969,4,0.10655357214358109
2017-03-31,2006-10-31,2016-09-30,120,macro_rotation,macro_rotation,0.16094764683038598,0.034335242453773535,small,0.04,1000,9,0.07106992402433243,8,0.11377914584339656,18,0.07249929477826315,20,0.08245173704606719,20,0.09459957830375686,16,0.16094764683038598,8,0.12661240437661245,5,0.08780190590599432,12,0.09228594761458878,4,0.0979524152766024
2017-04-30,2006-11-30,2016-10-31,120,macro_rotation,macro_rotation,0.1548564437726041,0.03385727004995387,small,0.04,1000,8,0.06483051714044383,8,0.12099917372265023,18,0.08171395903188551,20,0.08953549915596311,20,0.08257958938460666,16,0.1548564437726041,8,0.11348305690546287,5,0.09205761079837028,12,0.09659653390755338,5,0.10334761618046003
2017-05-31,2006-12-31,2016-11-30,120,macro_rotation,macro_rotation,0.14044034188510376,0.028495362825381204,small,0.04,1000,9,0.0768703647999138,8,0.11194497905972256,18,0.0815450463261341,21,0.10101755664938027,20,0.08888746008999934,16,0.14044034188510376,8,0.11048181057734885,5,0.09280440363406833,11,0.09635045244956142,4,0.09965758452876747
2017-06-30,2007-01-31,2016-12-31,120,macro_rotation,macro_rotation,0.13318378718130006,0.02228002890751686,small,0.04,1000,10,0.08023838019135116,8,0.1109037582737832,18,0.09493493040678475,21,0.10525762885276657,20,0.08342362571339178,16,0.13318378718130006,8,0.10277070470686232,5,0.09407245772205856,11,0.09305075809263326,3,0.10216396885906834
2017-07-31,2007-02-28,2017-01-31,120,macro_rotation,macro_rotation,0.12352463690363452,0.004537976106929284,small,0.04,1000,10,0.0903113748468143,9,0.11898666079670524,18,0.09166506347704953,20,0.09707795144979306,20,0.08522624230938541,16,0.12352463690363452,8,0.10858365292851038,5,0.08969140152147882,10,0.09918760212894015,4,0.09574541363768853
2017-08-31,2007-03-31,2017-02-28,120,momentum_follow,macro_rotation,0.12684483802143315,0.017604281375335235,small,0.04,1000,9,0.08597982974075408,10,0.12684483802143315,18,0.10690147654748129,20,0.09613355476435763,20,0.08728530996878851,16,0.10924055664609791,8,0.09939560577192995,5,0.09407821255073129,10,0.09824273725155863,4,0.09589787873686757
2017-09-30,2007-04-30,2017-03-31,120,momentum_follow,macro_rotation,0.1284131742258311,0.015385097345893606,small,0.04,1000,9,0.08852398539190039,10,0.1284131742258311,18,0.11302807687993749,20,0.09775479026762071,20,0.08614959103221832,16,0.10861036714493624,8,0.09197420174030685,5,0.09554758337596381,10,0.09024926931042372,4,0.09974896063086135
2017-10-31,2007-05-31,2017-04-30,120,momentum_follow,macro_rotation,0.11920854257201283,0.007131732253092757,small,0.04,1000,8,0.1003362390859173,11,0.11920854257201283,18,0.11207681031892007,20,0.09299594080780815,20,0.09030993166480389,16,0.10841247462223348,8,0.09496210865545052,5,0.09256532125011611,10,0.0903192865795499,4,0.09881334444318784
2017-11-30,2007-06-30,2017-05-31,120,momentum_follow,macro_rotation,0.1211913737895724,0.002104885624287303,small,0.04,1000,9,0.1190864881652851,11,0.1211913737895724,18,0.11249735901801683,20,0.10312502282757761,19,0.08275071715595037,16,0.09477918891932956,8,0.09003112291660853,5,0.08657376727803806,10,0.08904897061629385,4,0.10091598931332775
2017-12-31,2007-07-31,2017-06-30,120,mean_revert_fade,macro_rotation,0.12234076433685331,0.0017197230219215404,small,0.04,1000,10,0.10030111292767895,11,0.12062104131493177,18,0.12234076433685331,20,0.09128303903830272,19,0.0821579858726522,16,0.11275443468754524,8,0.09389930082926963,5,0.08734382293958905,9,0.09002220964018497,4,0.09927628841299206
2018-01-31,2007-08-31,2017-07-31,120,momentum_follow,macro_rotation,0.11903813253646836,0.0049343678554970155,small,0.04,1000,10,0.10286403496750424,11,0.11903813253646836,18,0.11200973517804161,20,0.09422758981936324,19,0.08567290283045764,16,0.11410376468097135,8,0.09533662125688275,5,0.0884747480961961,9,0.09560258948864081,4,0.092669881145474
2018-02-28,2007-09-30,2017-08-31,120,mean_revert_fade,macro_rotation,0.11663242865411796,0.0005777056467497071,small,0.04,1000,11,0.10953406220702333,10,0.11605472300736826,17,0.11663242865411796,20,0.09605078938699292,19,0.09104114108922469,16,0.10891682310582163,8,0.08903312385287096,6,0.08976740210309071,9,0.09416894133482567,4,0.0888005652586637
2018-03-31,2007-10-31,2017-09-30,120,mean_revert_fade,macro_rotation,0.11835305837990524,0.005267546239587598,small,0.04,1000,13,0.11308551214031765,10,0.10376537404255795,17,0.11835305837990524,20,0.09383128997521512,19,0.09644053658418016,16,0.10627258850319263,8,0.08810085245053004,6,0.09454697813045183,8,0.09356960443242147,3,0.09203420536122799
2018-04-30,2007-11-30,2017-10-31,120,mean_revert_fade,macro_rotation,0.13621127903904395,0.011575933213541181,small,0.04,1000,14,0.10450367207296284,10,0.0981980755059562,17,0.13621127903904395,20,0.1108469850289033,19,0.08534214183764752,15,0.09557657328377415,8,0.07133719141099952,6,0.12463534582550277,8,0.08629966445634284,3,0.08704907153886694
2018-05-31,2007-12-31,2017-11-30,120,mean_revert_fade,macro_rotation,0.16006059752795807,0.035391774444342605,small,0.04,1000,14,0.09785363580159258,9,0.10012644038994388,17,0.16006059752795807,19,0.10525203396236989,19,0.07322728386201678,15,0.09765569329609292,9,0.06779593052880428,6,0.12466882308361546,8,0.08149963488357452,4,0.09185992666403135
2018-06-30,2008-01-31,2017-12-31,120,mean_revert_fade,macro_rotation,0.15828118071763148,0.03568077814821942,small,0.04,1000,14,0.09061467970364447,9,0.09427357042936887,17,0.15828118071763148,19,0.10832802543572702,19,0.07735567516105674,16,0.10877774900332347,9,0.06636171484414952,5,0.12260040256941206,8,0.07260470031399266,4,0.1008023018216937
2018-07-31,2008-02-29,2018-01-31,120,mean_revert_fade,macro_rotation,0.15819644723537293,0.04791309580391173,small,0.04,1000,15,0.09924851551456772,8,0.0858844695574795,17,0.15819644723537293,19,0.1102833514314612,19,0.08461992381822286,16,0.1050480268426243,9,0.07724356903137686,5,0.0977072001302099,8,0.08015222883056553,4,0.10161626760811904
2018-08-31,2008-03-31,2018-02-28,120,mean_revert_fade,macro_rotation,0.12778812093693687,0.011878062286019134,small,0.04,1000,15,0.10154105493499183,8,0.10276057224865165,17,0.12778812093693687,19,0.11591005865091773,19,0.07291726667183283,16,0.11452317297871108,10,0.08532009253694388,5,0.09258773028633209,7,0.08864623720212268,4,0.0980056935525592
2018-09-30,2008-04-30,2018-03-31,120,mean_revert_fade,macro_rotation,0.12376016566416881,0.002446806226966372,small,0.04,1000,15,0.10340151484832621,8,0.09929223592473692,17,0.12376016566416881,19,0.1212432917532784,18,0.06594041999155988,17,0.12131335943720244,10,0.08457217639359436,5,0.09427762251379883,7,0.08787083243420796,4,0.09832838103912617
2018-10-31,2008-05-31,2018-04-30,120,news_impulse,macro_rotation,0.11535937727695425,0.0009221977594554981,small,0.04,1000,14,0.11535937727695425,8,0.07819639938967439,17,0.11443717951749875,19,0.09996589196315106,18,0.10174302297598761,16,0.10709299425053169,10,0.08596259044670443,6,0.10332352498677484,7,0.08431813769433776,5,0.10960088149838511
