formation_month,month,path_status,gross_return,total_security_return,traded_notional,formation_universe,finite_signal_count,missing_forward_return_gross_weight,missing_total_return_gross_weight,n_long,n_short,max_abs_weight,weight_hhi,gross_exposure,missing_return_policy
2004-02-29,2004-03-31,ok,-0.0020590242531717345,-0.0012336147421557354,0.10291961524812607,1000,1000,0.0040079349014209955,0.0041091453787296065,959,0,0.0020242095461722198,0.0012401911739510821,1.0,zero
2004-03-31,2004-04-30,ok,-0.024623751548027158,-0.02383235441219087,0.10080820122117964,1000,1000,0.004531904608443442,0.004531904608443442,957,0,0.002014179825974863,0.0012409235007361918,1.0,zero
2004-04-30,2004-05-31,ok,0.01884268782539562,0.019593756135628658,0.19803969337117983,1000,1000,0.0064278962293876675,0.00796134859783636,948,0,0.002100619682806428,0.001263331342550695,1.0000000000000002,zero
2004-05-31,2004-06-30,ok,0.022500707638673324,0.02331657821655909,0.10134371490690815,1000,1000,0.001382401608612781,0.001382401608612781,952,0,0.002094547891837547,0.001260431912270909,1.0,zero
2004-06-30,2004-07-31,ok,-0.0458033338954529,-0.044967838492331755,0.09748107715931202,1000,1000,0.004410379378264966,0.0057591847221032805,950,0,0.00214096086323542,0.0012711929915036509,1.0,zero
2004-07-31,2004-08-31,ok,-0.003628723989192089,-0.002515897087082075,0.1605107981953931,1000,1000,0.002843277679201317,0.002843277679201317,953,0,0.0021378027663167794,0.0012790881110050774,0.9999999999999999,zero
2004-08-31,2004-09-30,ok,0.030238812887266646,0.03141924961052939,0.12011073395413424,1000,1000,0.003850866444950114,0.003850866444950114,951,0,0.0021879922982671104,0.00128874488948881,1.0,zero
2004-09-30,2004-10-31,ok,0.022389206891449236,0.02361225771183865,0.1101936378206301,1000,1000,0.0047910741632028,0.005972434915773354,954,0,0.002187705097352877,0.0012896844607512739,1.0,zero
2004-10-31,2004-11-30,ok,0.054744506283912024,0.05628155226172062,0.15998552761636942,1000,1000,0.002565880721220527,0.002565880721220527,948,0,0.002311604253351826,0.0013099133517107473,0.9999999999999999,zero
2004-11-30,2004-12-31,ok,0.03799550172065307,0.03966463123582956,0.10052344066625502,1000,1000,0.0017167971432495534,0.0017167971432495534,947,0,0.0022890628576660715,0.0013120648824811812,1.0,zero
2004-12-31,2005-01-31,ok,-0.026241617532070393,-0.02458391941713837,0.10371273032601735,1000,1000,0.0019878898663315435,0.0019878898663315435,946,0,0.002284930880840855,0.001307857054483933,1.0,zero
2005-01-31,2005-02-28,ok,0.02165933057939752,0.023293839220791444,0.1561103897443225,1000,1000,0.003955733458912173,0.003955733458912173,944,0,0.0023546032493524842,0.0013109690193091328,1.0,zero
2005-02-28,2005-03-31,ok,-0.015102577392745939,-0.012985866579965274,0.10773672318563707,1000,1000,0.0029624056614863756,0.0029624056614863756,945,0,0.0023511156043542663,0.0013155031590620849,1.0,zero
2005-03-31,2005-04-30,ok,-0.03920550887153651,-0.0371431298708021,0.11552171043136127,1000,1000,0.0046433394138968515,0.0046433394138968515,943,0,0.0023690507213759444,0.001321788421022396,1.0,zero
2005-04-30,2005-05-31,ok,0.04845064950953448,0.05083401969829458,0.19433054444935197,1000,1000,0.004855871081383448,0.004855871081383448,942,0,0.002380328961462474,0.001339638895444616,0.9999999999999999,zero
2005-05-31,2005-06-30,ok,0.014135548599438557,0.016395528157346115,0.12238121227064597,1000,1000,0.0013347070669226806,0.0013347070669226806,942,0,0.0023415913454783873,0.001334129153449601,1.0,zero
2005-06-30,2005-07-31,ok,0.04753641125935912,0.04991348587824739,0.09985738494146028,1000,1000,0.0024865216583007995,0.0024865216583007995,940,0,0.0023238520171035507,0.0013281371587488765,1.0,zero
2005-07-31,2005-08-31,ok,-0.01324239402947993,-0.010231861727365591,0.15469604489170702,1000,1000,0.006737076153418566,0.00802668148971651,941,0,0.0022234574763757642,0.0013083713668361862,1.0,zero
2005-08-31,2005-09-30,ok,0.0029232470404544166,0.005736981013105811,0.1134542551113406,1000,1000,0.012031610726336352,0.012031610726336352,940,0,0.0022198543775528326,0.0013080701842027357,1.0,zero
2005-09-30,2005-10-31,ok,-0.0215673590313343,-0.018850653840345066,0.1298833012909389,1000,1000,0.004140325883714718,0.004140325883714718,940,0,0.002225981657911139,0.0013064853399832898,1.0,zero
2005-10-31,2005-11-30,ok,0.045808543711195734,0.04884254366714093,0.17760566485929669,1000,1000,0.003612493942464426,0.003612493942464426,949,0,0.0022027402088197717,0.0012968102891387696,0.9999999999999999,zero
2005-11-30,2005-12-31,ok,0.0014084611008296415,0.004553989624134867,0.10455282894541093,1000,1000,0.0045795812325238345,0.0045795812325238345,949,0,0.0022017217464056892,0.0012975140505140218,0.9999999999999999,zero
2005-12-31,2006-01-31,ok,0.04231155998693015,0.04578985575369299,0.08222545077470983,1000,1000,0.008117652125231474,0.009065070410404379,946,0,0.0021532233753929634,0.0012921649165068137,0.9999999999999999,zero
2006-01-31,2006-02-28,ok,-0.0027846984814895196,0.0005049534762765516,0.17615171688273168,1000,1000,0.009737520238991128,0.009737520238991128,943,0,0.0022804497046817634,0.0013114949406834002,1.0,zero
2006-02-28,2006-03-31,ok,0.025414664507773476,0.02903527024547839,0.10338833351425639,1000,1000,0.005874316939890711,0.005874316939890711,940,0,0.002276867030965392,0.0013106262504105825,1.0,zero
2006-03-31,2006-04-30,ok,0.0038765130555105582,0.0074108563554194035,0.10105830867582069,1000,1000,0.006927985414767549,0.006927985414767549,941,0,0.0022789425706472195,0.0013111741311557417,0.9999999999999999,zero
2006-04-30,2006-05-31,ok,-0.04557746640781691,-0.041395133165983256,0.162482124406295,1000,1000,0.003019489431786989,0.003019489431786989,942,0,0.0022874919937780217,0.0013145575387686253,0.9999999999999999,zero
2006-05-31,2006-06-30,ok,-0.0053228628705121765,-0.0013903673526525712,0.11866013243380083,1000,1000,0.00944697283133361,0.00944697283133361,939,0,0.0022985335356042846,0.0013208204434820802,1.0,zero
2006-06-30,2006-07-31,ok,-0.03216663859226282,-0.028220695334373103,0.1147882453895126,1000,1000,0.007559542784279794,0.007559542784279794,943,0,0.0022769707181565643,0.0013156875800072543,1.0,zero
2006-07-31,2006-08-31,ok,0.017678514854629415,0.021959366665951035,0.18932352476816106,1000,1000,0.0005015616806875955,0.0005015616806875955,946,0,0.0022798258213072523,0.0013186466187797628,1.0,zero
2006-08-31,2006-09-30,ok,0.018580689739242404,0.022609542570953985,0.11244450905570802,1000,1000,0.004484103851845209,0.004484103851845209,944,0,0.0022420519259226043,0.001315647450799427,1.0,zero
2006-09-30,2006-10-31,ok,0.03246240812835573,0.036528753980003464,0.11351592317790746,1000,1000,0.0023685349245029493,0.0023685349245029493,943,0,0.002277437427406682,0.0013192337288876151,1.0,zero
2006-10-31,2006-11-30,ok,0.025130145175067398,0.029349406902399837,0.15024889459948282,1000,1000,0.005594690706471268,0.005594690706471268,946,0,0.0022650569661826995,0.0013206350792466545,1.0,zero
2006-11-30,2006-12-31,ok,-0.00202641049054061,0.001971860353319925,0.11857336987883219,1000,1000,0.009348155634158667,0.009348155634158667,945,0,0.0022968441361569205,0.00132656174992711,1.0,zero
2006-12-31,2007-01-31,ok,0.027265247803093758,0.03162780356563505,0.09210035455874807,1000,1000,0.007167258356219439,0.008283653738808136,945,0,0.002232790765177395,0.0013148299444520472,1.0,zero
2007-01-31,2007-02-28,ok,-0.00276352937572763,0.0010376208392531374,0.158559781191235,1000,1000,0.007671418873048201,0.007920343969223807,949,0,0.0022629554197782305,0.0013140565788016232,1.0,zero
2007-02-28,2007-03-31,ok,0.008291915974515113,0.012584288944112518,0.10215741817226391,1000,1000,0.0006963626656762842,0.0018569671084700916,944,0,0.0023212088855876145,0.0013262065677704816,1.0,zero
2007-03-31,2007-04-30,ok,0.03422788029469383,0.03852220387196537,0.08728213714448403,1000,1000,0.00577846125168927,0.007432778787455148,944,0,0.0023300246982618017,0.0013250705721472445,0.9999999999999999,zero
2007-04-30,2007-05-31,ok,0.039596751209791725,0.04360063242191294,0.17548571420410863,1000,1000,0.010409982174688057,0.010409982174688057,948,0,0.0023767082590612004,0.0013345125082568723,0.9999999999999999,zero
2007-05-31,2007-06-30,ok,-0.016896809989858794,-0.013007947322531079,0.11323108049564173,1000,1000,0.0074367873078829945,0.0074367873078829945,949,0,0.002360884859645395,0.0013335713715266044,0.9999999999999999,zero
2007-06-30,2007-07-31,ok,-0.0400514610729525,-0.03610725629928995,0.09505403727291067,1000,1000,0.004491475602586714,0.004491475602586714,949,0,0.0023515579071134627,0.0013305216940202895,1.0,zero
2007-07-31,2007-08-31,ok,-0.0003084983924484824,0.0038916091222708023,0.18307059371964185,1000,1000,0.01610964174080308,0.017239721086799713,954,0,0.00240442414041837,0.0013463676747807937,1.0,zero
2007-08-31,2007-09-30,ok,0.02508619848041062,0.02839902986865381,0.11840913546485018,1000,1000,0.01020872774329603,0.01020872774329603,954,0,0.0023964149632150307,0.0013359055807244085,1.0,zero
2007-09-30,2007-10-31,ok,0.015634240742400243,0.018865507404355147,0.10322667756966933,1000,1000,0.00980045704054468,0.011166866916389852,952,0,0.0023558790962847787,0.0013293886014654785,0.9999999999999999,zero
2007-10-31,2007-11-30,ok,-0.054813694405882914,-0.05146038125812925,0.19515392855483443,1000,1000,0.012278896096124847,0.012278896096124847,950,0,0.002393546997295292,0.0013420826952916516,1.0,zero
2007-11-30,2007-12-31,ok,-0.010943018436101983,-0.00808134538024218,0.16308603563442053,1000,1000,0.02031049097576075,0.02031049097576075,947,0,0.0023810657650364304,0.0013426210629070771,1.0,zero
2007-12-31,2008-01-31,ok,-0.05653450721530773,-0.05412497013519236,0.15610944526166165,1000,1000,0.008420954685028379,0.008420954685028379,951,0,0.0023262305759746906,0.0013224015835632283,1.0,zero
2008-01-31,2008-02-29,ok,-0.024087565701042136,-0.022768210862332453,0.20071525892783987,1000,1000,0.00426049908703591,0.00426049908703591,949,0,0.002340933564305445,0.0013297782766235832,1.0,zero
2008-02-29,2008-03-31,ok,-0.018785679591414608,-0.01693228457320833,0.13520435304591422,1000,1000,0.008349374956513674,0.008349374956513674,949,0,0.0023192708212537976,0.0013279077417917865,0.9999999999999999,zero
2008-03-31,2008-04-30,ok,0.0596864287012123,0.06070504397640456,0.12693265195763337,1000,1000,0.0034520007514559454,0.0034989667480743937,949,0,0.002348299830922412,0.0013285209612692785,1.0,zero
2008-04-30,2008-05-31,ok,0.04217502513114907,0.043196027444840426,0.19620477160471606,1000,1000,0.006795318780395726,0.007616974972796517,952,0,0.0022206924118940287,0.0013067377510615113,1.0000000000000002,zero
2008-05-31,2008-06-30,ok,-0.08241679649877956,-0.0806345289618939,0.12528165105770783,1000,1000,0.007074313769247936,0.00740906047757197,949,0,0.002231644722160232,0.0013107548591810266,1.0,zero
2008-06-30,2008-07-31,ok,-0.007234715384160203,-0.005804563715372044,0.14071361318942832,1000,1000,0.0068391188971111735,0.0068391188971111735,948,0,0.00215745075618649,0.001297864118026225,1.0,zero
2008-07-31,2008-08-31,ok,0.02228102133875797,0.02354981222013865,0.21810871077514857,1000,1000,0.010303524664062164,0.010303524664062164,949,0,0.002146567638346284,0.0012914480043066782,1.0,zero
2008-08-31,2008-09-30,ok,-0.10925058642927593,-0.10758430228982735,0.11621264264975487,1000,1000,0.005716874487638608,0.005867886266557364,951,0,0.0021573111274107953,0.0012939566476503157,1.0,zero
2008-09-30,2008-10-31,ok,-0.19432483293635702,-0.193156765537364,0.1818979175557899,1000,1000,0.009474141677531507,0.011016949152542371,953,0,0.00217296827466319,0.0012976039176512072,1.0,zero
2008-10-31,2008-11-30,ok,-0.09215441029784852,-0.09192829741296583,0.27120105662938965,1000,1000,0.008276820689945664,0.008276820689945664,959,0,0.002106061244260983,0.001272034910829122,1.0,zero
2008-11-30,2008-12-31,ok,0.04427728656033031,0.04430602667043143,0.18169159030857285,1000,1000,0.00896172065036487,0.00896172065036487,958,0,0.002133743011991636,0.0012728665329368072,1.0,zero
2008-12-31,2009-01-31,ok,-0.07654042245676394,-0.07651760766518881,0.16234888279705456,1000,1000,0.008052540210411829,0.008052540210411829,959,0,0.0020915688858212543,0.001267931885562833,1.0,zero
2009-01-31,2009-02-28,ok,-0.08912143925401782,-0.08897535157732561,0.23892274602706232,1000,1000,0.006206281005459034,0.006206281005459034,957,0,0.0020756792660398117,0.0012688088754664992,1.0000000000000002,zero
2009-02-28,2009-03-31,ok,0.09372756183586574,0.09388608910054186,0.17895662609884885,1000,1000,0.0029731781376518217,0.0029731781376518217,955,0,0.0021086369770580296,0.001278779124232126,1.0,zero
2009-03-31,2009-04-30,ok,0.14386113206075743,0.14398579620722074,0.14058606382831693,1000,1000,0.0026868282929267684,0.0026868282929267684,957,0,0.0020828126301757894,0.0012708020195650914,1.0,zero
2009-04-30,2009-05-31,ok,0.04645479284607355,0.04647175396152634,0.2706176562673327,1000,1000,0.0022873263061586263,0.0022873263061586263,960,0,0.0019061052551321883,0.0012421511316613534,1.0,zero
2009-05-31,2009-06-30,ok,0.0043123716827045,0.004387371682704499,0.13382692211762803,1000,1000,0.0,0.0,958,0,0.0018709423936836985,0.0012372544254698325,0.9999999999999999,zero
2009-06-30,2009-07-31,ok,0.08107525910664605,0.0811941520195402,0.11556398137087522,1000,1000,0.0008998916456998035,0.0008998916456998035,966,0,0.0018365135626526603,0.0012250784285746015,1.0,zero
2009-07-31,2009-08-31,ok,0.031649202512196745,0.03176497950095612,0.16583243501275424,1000,1000,0.001922510695048236,0.001922510695048236,969,0,0.0017319916171605729,0.0012016233682016469,1.0,zero
2009-08-31,2009-09-30,ok,0.05601763241296122,0.05592621171141292,0.11324914372228402,1000,1000,0.0007377541391438621,0.0035171999656858537,970,0,0.001715707300334563,0.0012017548666967766,1.0,zero
2009-09-30,2009-10-31,ok,-0.033349064388875284,-0.03330914052839581,0.11380219884166333,1000,1000,0.0019034880131700792,0.0019034880131700792,971,0,0.0017148540659189906,0.0012022128612845723,1.0000000000000002,zero
2009-10-31,2009-11-30,ok,0.04773354033990049,0.047737507194368714,0.14292082589244987,1000,1000,0.0082863829418393,0.0082863829418393,970,0,0.0017335529167027827,0.001202335023804122,1.0000000000000002,zero
2009-11-30,2009-12-31,ok,0.050608908880410135,0.05067068210956785,0.1007664214168428,1000,1000,0.003657594230273891,0.003657594230273891,970,0,0.0017171803897999484,0.0012004454702378778,0.9999999999999999,zero
2009-12-31,2010-01-31,ok,-0.03429234149996057,-0.03425306237068346,0.09559530272614157,1000,1000,0.008333765582585542,0.008489375313380707,969,0,0.0017289970088351747,0.0012021866839841753,1.0,zero
2010-01-31,2010-02-28,ok,0.04313722775188533,0.043151081148638394,0.14134045879106233,1000,1000,0.0005672832290449014,0.0013236608677714367,973,0,0.0017190400880148524,0.0011929521186188582,0.9999999999999999,zero
2010-02-28,2010-03-31,ok,0.06902929229814737,0.06901556394646921,0.10597144187137683,1000,1000,0.006826693905345592,0.007184201566224039,972,0,0.0017024174327545114,0.0011925210953111472,1.0,zero
2010-03-31,2010-04-30,ok,0.03023093167358999,0.030341157348357888,0.10388980575992295,1000,1000,0.006975902991887285,0.006975902991887285,972,0,0.0017224451831820455,0.0011961178307717318,1.0,zero
2010-04-30,2010-05-31,ok,-0.0697785299125898,-0.0696671622635337,0.21240548544068416,1000,1000,0.0056459905706136865,0.0056459905706136865,968,0,0.0019402029452280705,0.0012403186160839597,0.9999999999999999,zero
2010-05-31,2010-06-30,ok,-0.05875000522090437,-0.05851280384509136,0.10377888331862661,1000,1000,0.0055151715939430555,0.006450607058640111,969,0,0.0019488238847855319,0.0012441500869603364,1.0,zero
2010-06-30,2010-07-31,ok,0.06781803070666322,0.06795909919335673,0.11078989288323049,1000,1000,0.006559952862614162,0.006559952862614162,966,0,0.001964057743297653,0.001246083637903244,0.9999999999999999,zero
2010-07-31,2010-08-31,ok,-0.04952051249286803,-0.049395662032325864,0.19112601929829365,1000,1000,0.009123329030564247,0.009123329030564247,958,0,0.0021878486883847113,0.0012901921827837516,0.9999999999999999,zero
2010-08-31,2010-09-30,ok,0.11232533879835935,0.1124498544302396,0.11518090208157361,1000,1000,0.003874944958168208,0.003874944958168208,957,0,0.002201673271686482,0.0012947612973177977,1.0,zero
2010-09-30,2010-10-31,ok,0.03936966460421313,0.03926282592300327,0.10325362760153242,1000,1000,0.006721401204159825,0.008582375478927203,958,0,0.0021893814997263274,0.0012828433438817903,1.0,zero
