formation_month,label_cutoff,reward_history_start,reward_history_end,reward_history_months,direction_buy_count,direction_hold_count,direction_sell_count,position_increase_count,position_decrease_count,position_unchanged_count,long_position_count,flat_position_count,short_position_count,mean_absolute_position,mean_trade_quantity,mean_cvar_position_cap,minimum_cvar_position_cap,stale_position_resets,finite_scores,memory_mean_rankic__shallow_news,memory_reliability__shallow_news,memory_mean_rankic__middle_technical,memory_reliability__middle_technical,memory_mean_rankic__deep_fundamental,memory_reliability__deep_fundamental
2015-10-31,2015-04-30,2010-05-31,2015-04-30,60,311,354,335,184,180,636,433,131,436,0.3267130418185193,0.026759304564310554,0.4762759237183859,0.25,17,1000,0.0019206409790696781,0.3930509759982919,-0.011559311982545542,0.3001673805229125,-0.010469512914990672,0.30678164347879566
2015-11-30,2015-05-31,2010-06-30,2015-05-31,60,307,348,345,175,183,642,423,134,443,0.3244986984145551,0.025121745556716816,0.4772280828688474,0.25,21,1000,0.004577651415869775,0.3968935134213288,-0.007772020823034106,0.31003170665202034,-0.010584359509304217,0.2930747799266509
2015-12-31,2015-06-30,2010-07-31,2015-06-30,60,350,313,337,227,178,595,431,126,443,0.32247479536583384,0.03074284177645397,0.47411478512064065,0.25,9,1000,0.0033820359725752797,0.3719850347859471,-0.000980888372702384,0.34090203120568807,-0.009566863414796784,0.28711293400836485
2016-01-31,2015-07-31,2010-08-31,2015-07-31,60,352,309,339,250,196,554,431,115,454,0.30803806925401483,0.040805897212842966,0.4413418687456267,0.25,24,1000,-0.0003132550986516609,0.35170510466795896,3.234974930890894e-05,0.3541445455660403,-0.0092483562616001,0.2941503497660007
2016-02-29,2015-08-31,2010-09-30,2015-08-31,60,363,305,332,210,169,621,432,120,448,0.3036292719776401,0.028631006453567635,0.43678902991786656,0.25,24,1000,-0.004235845461618027,0.31403020597891246,0.008513256599494527,0.40523665099029565,-0.00984007693580343,0.28073314303079194
2016-03-31,2015-09-30,2010-10-31,2015-09-30,60,346,341,313,190,138,672,426,116,458,0.30491917655711737,0.022041710214865888,0.4445368957947717,0.25,18,1000,-0.00999483949414798,0.2858527372494644,0.009993820994322215,0.42634547136423284,-0.009655077226198303,0.2878017913863028
2016-04-30,2015-10-31,2010-11-30,2015-10-31,60,325,330,345,183,185,632,429,118,453,0.3005443991916176,0.025954802053569384,0.4393226447147883,0.25,22,1000,-0.015881739889921115,0.25178057196610204,0.014590986278547425,0.4631321735582412,-0.009669873517827283,0.2850872544756568
2016-05-31,2015-11-30,2010-12-31,2015-11-30,60,334,334,332,182,168,650,424,120,456,0.29935733317403834,0.024339885259197683,0.44292350813109715,0.25,19,1000,-0.02110443564744836,0.2214335893658048,0.018249302332437076,0.48648082265738907,-0.007258228318625235,0.2920855879768062
2016-06-30,2015-12-31,2011-01-31,2015-12-31,60,368,321,311,216,137,647,425,120,455,0.29733057357025167,0.024039244601220304,0.4413429490177795,0.25,19,1000,-0.02291143719616531,0.21399502258372097,0.018678777539735784,0.4916450684254933,-0.006968915041915273,0.2943599089907858
2016-07-31,2016-01-31,2011-02-28,2016-01-31,60,351,310,339,191,166,643,436,112,452,0.2983051171289657,0.02438413723324157,0.4403382904201921,0.25,19,1000,-0.02416753025359177,0.2268783268090529,0.012197301016201194,0.46951981110207336,-0.009602364736969137,0.3036018620888738
2016-08-31,2016-02-29,2011-03-31,2016-02-29,60,326,305,369,175,199,626,429,121,450,0.29315072621773913,0.028033966641582836,0.43466953641918377,0.25,22,1000,-0.024880097802874288,0.24196842854127953,0.006784059054709694,0.45581653554470236,-0.013763520484239223,0.30221503591401816
2016-09-30,2016-03-31,2011-04-30,2016-03-31,60,328,324,348,176,194,630,421,123,456,0.2941202393527154,0.027153270230047023,0.43781041454890784,0.25,10,1000,-0.023587463869114533,0.2604139984362455,0.003583807109166101,0.4484055578146959,-0.01800393935476364,0.2911804437490585
2016-10-31,2016-04-30,2011-05-31,2016-04-30,60,317,336,347,181,204,615,425,126,449,0.2911236092675651,0.02919827590586418,0.4338033349863251,0.25,20,1000,-0.02232949484184061,0.2666137803016324,0.003123016747585304,0.44356809378664575,-0.01815687090445471,0.2898181259117218
2016-11-30,2016-05-31,2011-06-30,2016-05-31,60,312,331,357,182,210,608,434,130,436,0.2885325939806623,0.03156195296618274,0.42956018091776516,0.25,23,1000,-0.022063893157922856,0.2782672169809002,-0.001256151437436635,0.42188665950635235,-0.018329515294964096,0.29984612351274753
2016-12-31,2016-06-30,2011-07-31,2016-06-30,60,290,370,340,164,190,646,426,132,442,0.29149731300073867,0.02230556852657506,0.4324697506931058,0.25,11,1000,-0.022217569866068577,0.30149799663399024,-0.012315153167545034,0.36753248358430424,-0.017554424145892138,0.33096951978170547
2017-01-31,2016-07-31,2011-08-31,2016-07-31,60,318,334,348,185,195,620,427,127,446,0.29470301679112487,0.025471795357618513,0.43271784424175075,0.25,17,1000,-0.020618854075238488,0.32491766817820444,-0.018506298462697728,0.338939943478285,-0.018920702901552088,0.33614238834351057
2017-02-28,2016-08-31,2011-09-30,2016-08-31,60,303,336,361,172,217,611,422,131,447,0.29545696777728986,0.025015124419829917,0.4352258906549499,0.25,17,1000,-0.01927037196269072,0.34246841750226714,-0.020252136806645234,0.3358095369413157,-0.022394946041396455,0.3217220455564171
2017-03-31,2016-09-30,2011-10-31,2016-09-30,60,338,316,346,189,188,623,427,127,446,0.2983352668419805,0.024306953986472528,0.4379696091464975,0.25,17,1000,-0.01963030007508711,0.32809244780931374,-0.014233932280281025,0.36548410053094493,-0.02304667244765136,0.3064234516597414
2017-04-30,2016-10-31,2011-11-30,2016-10-31,60,336,307,357,192,208,600,425,122,453,0.30151773752889754,0.029637901747039216,0.45464051955952933,0.25,13,1000,-0.019337671247446713,0.33025791356022377,-0.013964538800525091,0.36772543324672113,-0.02380725857593057,0.30201665319305504
2017-05-31,2016-11-30,2011-12-31,2016-11-30,60,353,287,360,210,205,585,431,120,449,0.3039776624495097,0.029056153356689124,0.46375158893654406,0.25,21,1000,-0.019342366077615494,0.3271909076869637,-0.014495316705602028,0.3604974212860237,-0.021669475142863374,0.3123116710270127
2017-06-30,2016-12-31,2012-01-31,2016-12-31,60,323,345,332,178,200,622,426,126,448,0.3046994500346558,0.027792574771666963,0.46161344034832963,0.25,17,1000,-0.01817581423962537,0.3295554449602457,-0.014122561559991335,0.3573835816497488,-0.020743145991669855,0.31306097339000544
2017-07-31,2017-01-31,2012-02-29,2017-01-31,60,311,351,338,175,209,616,420,127,453,0.30610439429970254,0.02797938517962383,0.46405914472449994,0.25,20,1000,-0.01605645378088898,0.34347748553905244,-0.018008677732781454,0.3303250224270596,-0.018637381956161273,0.326197492033888
2017-08-31,2017-02-28,2012-03-31,2017-02-28,60,336,334,330,219,202,579,428,125,447,0.30813127261090933,0.029234108289118807,0.47171126560758253,0.25,15,1000,-0.012555972947616673,0.36480670335298043,-0.023270555909016423,0.2944402140674401,-0.015966448770610143,0.3407530825795794
2017-09-30,2017-03-31,2012-04-30,2017-03-31,60,323,346,331,227,220,553,422,131,447,0.3196033027507757,0.032085422686269745,0.523603398436433,0.25,16,1000,-0.010509008014938556,0.36796028228750816,-0.024783221440125503,0.27657740714031903,-0.012236796926727444,0.3554623105721728
2017-10-31,2017-04-30,2012-05-31,2017-04-30,60,323,338,339,227,219,554,432,131,437,0.3284489395911621,0.03368318862308705,0.5270216852084095,0.25,18,1000,-0.00885222254531017,0.37262926855622147,-0.02556926057635811,0.2667316899740279,-0.010487544260857034,0.3606390414697506
2017-11-30,2017-05-31,2012-06-30,2017-05-31,60,342,342,316,211,191,598,443,130,427,0.3362792616161425,0.02862900694819613,0.5256117268238563,0.25,20,1000,-0.009286818818661514,0.36709058796057076,-0.02451204153943545,0.27072517633577287,-0.00995960034404872,0.3621842357036564
2017-12-31,2017-06-30,2012-07-31,2017-06-30,60,348,332,320,222,179,599,449,131,420,0.34283919845230226,0.028421298531507256,0.5278758933359223,0.25,11,1000,-0.008837530729565118,0.36254510342171103,-0.021207326576141515,0.2830866325424533,-0.009978141904439946,0.3543682640358357
2018-01-31,2017-07-31,2012-08-31,2017-07-31,60,338,311,351,188,197,615,449,128,423,0.34921344888051736,0.027458244799657257,0.5317096418523733,0.25,15,1000,-0.006939035510919169,0.34777573019903546,-0.01388721297599506,0.302655219829838,-0.006681870938045702,0.3495690499711265
2018-02-28,2017-08-31,2012-09-30,2017-08-31,60,330,311,359,231,210,559,453,127,420,0.34040567271868927,0.0434038489931895,0.5209938763764947,0.25,11,1000,-0.005808288253776263,0.34247441503836035,-0.013953390030022408,0.29099175073186045,-0.002413594258472408,0.36653383422977925
2018-03-31,2017-09-30,2012-10-31,2017-09-30,60,338,320,342,195,172,633,462,126,412,0.34445433531144604,0.02499623230629726,0.5175863505474995,0.25,14,1000,-0.003117212350361063,0.33242291946239055,-0.009480730956106444,0.2926969109315502,0.0028927084062138632,0.37488016960605924
2018-04-30,2017-10-31,2012-11-30,2017-10-31,60,313,346,341,191,214,595,465,125,410,0.33840518423722227,0.03365085918200003,0.5099680383795457,0.25,19,1000,-0.0018035280330935058,0.3276670328905908,-0.008343704980169397,0.2874918207332171,0.006238106625729142,0.3848411463761921
2018-05-31,2017-11-30,2012-12-31,2017-11-30,60,331,340,329,182,173,645,461,137,402,0.3378315316900812,0.026110768477551487,0.5072825529104249,0.25,17,1000,-0.00015390190869764658,0.3195349589240548,-0.007144939219353915,0.27784014747352465,0.011403030989151748,0.4026248936024205
2018-06-30,2017-12-31,2013-01-31,2017-12-31,60,340,340,320,200,181,619,465,135,400,0.341468063012918,0.026307484184841533,0.5244719274670888,0.25,13,1000,-1.0763548612861366e-05,0.30690919532939986,-0.00740336907150729,0.26472718700154707,0.01666026073847356,0.42836361766905307
2018-07-31,2018-01-31,2013-02-28,2018-01-31,60,334,336,330,183,181,636,463,130,407,0.34524457411407955,0.026417978120799167,0.5260759515067197,0.25,23,1000,-0.0006795711247819122,0.29633692163759506,-0.007237333265219312,0.2599116623201988,0.019508802679209288,0.44375141604220614
2018-08-31,2018-02-28,2013-03-31,2018-02-28,60,322,320,358,158,186,656,463,126,411,0.3524569914253443,0.025622793562480903,0.5280317772427197,0.25,21,1000,-0.0007836841715662515,0.285552400176632,-0.004555872223112087,0.26480184445311467,0.021918041425254744,0.44964575537025325
2018-09-30,2018-03-31,2013-04-30,2018-03-31,60,350,321,329,181,163,656,453,127,420,0.3536431098387867,0.025528986150925272,0.523238211323962,0.25,11,1000,-0.00019905642622127447,0.28130020384517934,-0.000898757533565161,0.2773910984106613,0.022317052838770297,0.4413086977441593
2018-10-31,2018-04-30,2013-05-31,2018-04-30,60,321,340,339,195,262,543,447,130,423,0.3073145673943046,0.06291780751853078,0.4367116447814502,0.25,11,1000,0.0007534002603654542,0.27578079756466073,0.002774846468230458,0.2871587683420164,0.023776657270966565,0.4370604340933229
2018-11-30,2018-05-31,2013-06-30,2018-05-31,60,329,334,337,143,155,702,452,131,417,0.30343649042980986,0.020194431933321325,0.43561205619055327,0.25,23,1000,-0.0013283944412792288,0.2705804808706438,0.00017717715862938728,0.27885195461177376,0.024168528667532586,0.4505675645175825
2018-12-31,2018-06-30,2013-07-31,2018-06-30,60,334,337,329,218,188,594,459,131,410,0.2768776866197193,0.04198917146806242,0.3801996943449506,0.25,17,1000,-0.001667240568521115,0.2650197077583161,0.0027920516692341384,0.28974175807866626,0.024273058344439196,0.4452385341630177
2019-01-31,2018-07-31,2013-08-31,2018-07-31,60,304,356,340,108,139,753,448,128,424,0.27910846128610184,0.01573913026305993,0.380333327899568,0.25,15,1000,-0.002359670625948312,0.2595524276998396,0.004994089091346695,0.3006761915396609,0.02400514372270551,0.43977138076049943
2019-02-28,2018-08-31,2013-09-30,2018-08-31,60,319,347,334,123,133,744,442,129,429,0.27902168821144707,0.01561386143108183,0.38079620591834307,0.25,22,1000,-0.004220416875562274,0.2579756937350405,0.00456750198234552,0.30754571636825717,0.02184364802796912,0.4344785898967023
2019-03-31,2018-09-30,2013-10-31,2018-09-30,60,334,359,307,122,114,764,436,133,431,0.2780742541818227,0.015099873437927971,0.3798830027095192,0.25,16,1000,-0.006667679912760718,0.2501249254133225,0.00497245361173832,0.3156907721077777,0.02090775055430016,0.43418430247889994
2019-04-30,2018-10-31,2013-11-30,2018-10-31,60,325,353,322,124,126,750,433,133,434,0.27774746386817095,0.015701501402902517,0.3798684936607857,0.25,16,1000,-0.00795866598465082,0.24387442069654647,0.004999936727453856,0.31602631257765296,0.021558678221999028,0.44009926672580063
2019-05-31,2018-11-30,2013-12-31,2018-11-30,60,319,383,298,147,160,693,434,141,425,0.2656529578498597,0.022369709385695012,0.3669657824094717,0.25,19,1000,-0.008918953804446402,0.2346801980443483,0.007268664606285519,0.3243996022604496,0.022613055098174635,0.44092019969520213
2019-06-30,2018-12-31,2014-01-31,2018-12-31,60,340,345,315,119,110,771,434,138,428,0.26735448258388844,0.012569119893511893,0.36734288114030345,0.25,11,1000,-0.010396026360427102,0.23141143445569937,0.0049285931145577515,0.31440740632182956,0.023318919629253768,0.4541811592224711
2019-07-31,2019-01-31,2014-02-28,2019-01-31,60,310,380,310,121,129,750,433,139,428,0.26552048920573385,0.015603319097736634,0.36688604366340866,0.25,14,1000,-0.011332097746447717,0.22306242039475047,0.008051232357152056,0.3286910482331082,0.023562488749774665,0.4482465313721414
2019-08-31,2019-02-28,2014-03-31,2019-02-28,60,332,368,300,167,129,704,436,142,422,0.2610727798738416,0.019179316703368705,0.3676162951225091,0.25,20,1000,-0.011075369513763502,0.21308845785737374,0.015403299720561588,0.3618684540887826,0.023448789128147608,0.4250430880538436
2019-09-30,2019-03-31,2014-04-30,2019-03-31,60,318,375,307,123,138,739,433,132,435,0.26076343672977575,0.016108473628166198,0.3675514459457878,0.25,18,1000,-0.012006341814602152,0.2072167474420078,0.017822532543728096,0.37628348986441734,0.022899686050479057,0.4164997626935749
2019-10-31,2019-04-30,2014-05-31,2019-04-30,60,319,368,313,155,154,691,426,139,435,0.2592072875172837,0.01988918184200438,0.37491568517494545,0.25,19,1000,-0.01343622903229229,0.19734035488470397,0.02332282723449431,0.4116243053455574,0.02075717152645819,0.3910353397697387
2019-11-30,2019-05-31,2014-06-30,2019-05-31,60,324,343,333,143,177,680,419,138,443,0.26122983506399644,0.020893570838491384,0.37223755541662534,0.25,20,1000,-0.01573105635920276,0.1877505151549111,0.02383708582615779,0.41425299167270035,0.021835401623100985,0.3979964931723887
2019-12-31,2019-06-30,2014-07-31,2019-06-30,60,316,364,320,142,157,701,422,136,442,0.26280874953089917,0.018763037721468173,0.374460329037042,0.25,13,1000,-0.014497269178651247,0.1909471159335811,0.026163132747762115,0.4306107493644847,0.019706064363075485,0.37844213470193416
2020-01-31,2019-07-31,2014-08-31,2019-07-31,60,353,331,316,185,153,662,434,135,431,0.26097847954749964,0.02151671429806112,0.372940740660862,0.25,12,1000,-0.013947252431796498,0.18819442484036564,0.030350828723551184,0.4564308574445379,0.017837606194137264,0.3553747177150965
2020-02-29,2019-08-31,2014-09-30,2019-08-31,60,322,369,309,204,154,642,440,137,423,0.2467537070052439,0.03142685413203038,0.34281759562676756,0.25,12,1000,-0.01619710310023017,0.19369291989107001,0.024429031604393633,0.43650363895297245,0.016137777227107693,0.3698034411559576
2020-03-31,2019-09-30,2014-10-31,2019-09-30,60,350,319,331,281,214,505,449,141,410,0.21740110866869292,0.043345364099904395,0.29763182445034114,0.25,35,1000,-0.01878746753259071,0.1869636729893829,0.022780242628907495,0.42934832639948295,0.017158301868863683,0.383688000611134
2020-04-30,2019-10-31,2014-11-30,2019-10-31,60,349,323,328,131,120,749,441,138,421,0.21997883598553197,0.015989454191181886,0.29792870750903594,0.25,24,1000,-0.01885905052196474,0.1933014084230469,0.0190097501065191,0.41224864927364036,0.016803028021989217,0.3944499423033128
2020-05-31,2019-11-30,2014-12-31,2019-11-30,60,355,310,335,118,120,762,444,132,424,0.2220823179006803,0.01396651297656403,0.2979778498637057,0.25,14,1000,-0.019690747331401436,0.19123447826881596,0.01763099794520751,0.40340265843346607,0.01787336840362671,0.40536286329771803
2020-06-30,2019-12-31,2015-01-31,2019-12-31,60,357,320,323,151,109,740,446,134,420,0.2280228542034431,0.016090191539155627,0.30604614814085307,0.25,9,1000,-0.020596526018887455,0.1887330074286139,0.016607923991773507,0.39719301937080176,0.018689037975329798,0.41407397320058426
2020-07-31,2020-01-31,2015-02-28,2020-01-31,60,367,299,334,147,121,732,452,126,422,0.2286372401680479,0.017363436924967134,0.30597339539032625,0.25,13,1000,-0.017377554237692758,0.18593542826198273,0.020636180876860023,0.39769053629818385,0.022931672081693166,0.4163740354398334
2020-08-31,2020-02-29,2015-03-31,2020-02-29,60,366,306,328,167,120,713,440,130,430,0.2308489322619036,0.018464007669254337,0.31471373379423045,0.25,17,1000,-0.013673613130775846,0.18843234033867187,0.021286108949317102,0.3791505845414014,0.02785896531435308,0.4324170751199269
2020-09-30,2020-03-31,2015-04-30,2020-03-31,60,366,313,321,134,111,755,440,131,429,0.2327179953264515,0.015291948174286564,0.3131494681208812,0.25,14,1000,-0.01223864687853655,0.19540662313083126,0.01789448580476481,0.35700339371718764,0.029201101266028276,0.447589983151981
2020-10-31,2020-04-30,2015-05-31,2020-04-30,60,341,328,331,117,145,738,446,132,422,0.23358611920455352,0.018236913021807057,0.311029020131225,0.25,27,1000,-0.007025968981455221,0.2190029463225768,0.013353460031615786,0.3292027306305996,0.02918112379406824,0.45179432304682365
2020-11-30,2020-05-31,2015-06-30,2020-05-31,60,334,342,324,109,109,782,436,140,424,0.23414589134640923,0.013583127214836399,0.3121738520137578,0.25,26,1000,-0.004378554804982472,0.24055358391448078,0.005916300011032181,0.29555057216118763,0.028457304487957545,0.46389584392433164
2020-12-31,2020-06-30,2015-07-31,2020-06-30,60,318,361,321,101,101,798,426,153,421,0.23443212890258333,0.012553423591184195,0.3124529811985892,0.25,12,1000,-0.0002535673113371361,0.2631039877032979,0.0022188874805012314,0.27644128300302134,0.027729692618749545,0.46045472929368075
2021-01-31,2020-07-31,2015-08-31,2020-07-31,60,337,342,321,159,125,716,438,155,407,0.23376865777909495,0.02007265597875768,0.31978948564612064,0.25,25,1000,0.00023041280056333065,0.28115885259238477,-0.003895520735044709,0.2588894536261689,0.024840495256978144,0.45995169378144624
2021-02-28,2020-08-31,2015-09-30,2020-08-31,60,303,377,320,135,142,723,439,148,413,0.23170848325380808,0.019723703598473894,0.31718871598746057,0.25,33,1000,0.0017844579870464517,0.31487649214273,-0.013485954841567116,0.23200808424221314,0.019982778876627243,0.45311542361505686
2021-03-31,2020-09-30,2015-10-31,2020-09-30,60,322,355,323,146,134,720,440,151,409,0.2310476813017332,0.01916806969511773,0.31865649581402944,0.25,22,1000,0.0011183452473070411,0.331623996168573,-0.02085053702070871,0.21371089422503614,0.016896312230528628,0.45466510960639084
2021-04-30,2020-10-31,2015-11-30,2020-10-31,60,323,363,314,148,143,709,445,151,404,0.23059241652423454,0.017855112023403313,0.3206699763059091,0.25,13,1000,0.0020964184895293212,0.3625077370545013,-0.02937564610820247,0.1931765477033017,0.01227089661158925,0.4443157152421969
2021-05-31,2020-11-30,2015-12-31,2020-11-30,60,335,345,320,158,135,707,444,149,407,0.23090862747293345,0.01968253891237296,0.32271340250638486,0.25,23,1000,0.007200545997243036,0.40469665921449716,-0.033018680853432944,0.18104638331880635,0.008367978728181659,0.41425695746669655
2021-06-30,2020-12-31,2016-01-31,2020-12-31,60,340,359,301,139,105,756,439,163,398,0.23233255151277848,0.014267208930392909,0.3214436563852802,0.25,22,1000,0.00922458006027635,0.4236286409629407,-0.03633338530200592,0.17032321853980228,0.007105305088143974,0.406048140497257
2021-07-31,2021-01-31,2016-02-29,2021-01-31,60,331,348,321,138,148,714,440,153,407,0.2348978357374961,0.020534679281341624,0.3227981138766742,0.25,16,1000,0.008923896699294135,0.41722158585525343,-0.03322420482373189,0.1795862207698271,0.007213691363623257,0.4031921933749194
2021-08-31,2021-02-28,2016-03-31,2021-02-28,60,312,350,338,126,150,724,446,149,405,0.2349955906401024,0.018501659743159125,0.32239079891868383,0.25,20,1000,0.010138710486275133,0.39906687708604405,-0.028431522899223304,0.18451381650433113,0.01226689479295853,0.4164193064096248
2021-09-30,2021-03-31,2016-04-30,2021-03-31,60,295,390,315,117,150,733,443,152,405,0.23130600202728824,0.01792496952571469,0.3206500778170731,0.25,22,1000,0.010039076781103362,0.38371805399074804,-0.025845938792048526,0.18720564847081758,0.0156254119985046,0.4290762975384343
2021-10-31,2021-04-30,2016-05-31,2021-04-30,60,356,314,330,173,161,666,448,149,403,0.23496925761640525,0.02297279541077289,0.3348335003945153,0.25,19,1000,0.010202446558720246,0.3807574596099731,-0.027194900007303624,0.18022672689837932,0.017321089087707887,0.43901581349164753
2021-11-30,2021-05-31,2016-06-30,2021-05-31,60,356,312,332,277,267,456,450,146,404,0.26050520054541265,0.04501510244784698,0.4494852367590136,0.25,23,1000,0.010826683366798033,0.3766854278621563,-0.029142981894066236,0.16935839078916193,0.020156195679232883,0.4539561813486819
2021-12-31,2021-06-30,2016-07-31,2021-06-30,60,353,321,326,226,242,532,453,148,399,0.2746081355350889,0.034351341054526016,0.45132906731409334,0.25,25,1000,0.012868898402950085,0.3635626335950635,-0.018261157025489413,0.195068441798055,0.022565373419194252,0.44136892460688154
2022-01-31,2021-07-31,2016-08-31,2021-07-31,60,318,349,333,198,298,504,447,140,413,0.2622663352320032,0.04568332088934027,0.4089413784181258,0.25,33,1000,0.013220801310689704,0.360451958008911,-0.01355261441317409,0.21100680169588729,0.021872216002862276,0.4285412402952017
2022-02-28,2021-08-31,2016-09-30,2021-08-31,60,300,370,330,156,220,624,449,136,415,0.2667802728001686,0.025559107101335528,0.4073323960591814,0.25,21,1000,0.011218376261313057,0.3490469065286981,-0.013304736156269854,0.2137365255528365,0.022479493024590947,0.4372165679184654
2022-03-31,2021-09-30,2016-10-31,2021-09-30,60,334,350,316,146,173,681,451,135,414,0.27041393500824334,0.02035089556901649,0.4043980019927677,0.25,25,1000,0.01243185606523088,0.3484324804767566,-0.00953753241453639,0.22454063624670723,0.022601981143317133,0.4270268832765362
2022-04-30,2021-10-31,2016-11-30,2021-10-31,60,329,361,310,175,207,618,454,134,412,0.25950175673176107,0.030151483766611826,0.3829051424038874,0.25,20,1000,0.008787519873726697,0.3338180821613011,-0.010056811013074986,0.22899715105512208,0.02227550650459124,0.4371847667835769
2022-05-31,2021-11-30,2016-12-31,2021-11-30,60,316,369,315,149,182,669,466,133,401,0.2595651417178102,0.022655915915984096,0.3863825245504206,0.25,22,1000,0.008457024239804434,0.3481811241516335,-0.011490947218984165,0.23363577529623003,0.017616852246588308,0.4181831005521364
2022-06-30,2021-12-31,2017-01-31,2021-12-31,60,324,365,311,191,211,598,455,134,411,0.2476953370737549,0.029508727238495652,0.36358115613528674,0.25,29,1000,0.006549610715105494,0.34665529020065283,-0.006300662141449954,0.2680907195646246,0.011828207988456223,0.3852539902347226
2022-07-31,2022-01-31,2017-02-28,2022-01-31,60,326,351,323,152,163,685,464,120,416,0.25102794288195723,0.019546535200330624,0.36215438692519775,0.25,23,1000,0.006538025084414981,0.34479619724044464,-0.0008998514627787881,0.29713779246320987,0.008426217377543892,0.3580660102963455
2022-08-31,2022-02-28,2017-03-31,2022-02-28,60,333,342,325,176,189,635,455,123,422,0.24557523540341253,0.024079556591949804,0.36048933714413095,0.25,29,1000,0.0044274373429111094,0.33633729935961765,0.0041166005272418515,0.33425286495988676,0.003386844998545498,0.3294098356804955
2022-09-30,2022-03-31,2017-04-30,2022-03-31,60,339,316,345,214,190,596,461,116,423,0.2370512935957242,0.03225742423407307,0.3452676656474758,0.25,17,1000,0.001394579769825966,0.32315533301968036,0.006828958890631153,0.36025809214959054,0.0003677611470117671,0.3165865748307291
2022-10-31,2022-04-30,2017-05-31,2022-04-30,60,319,339,342,155,171,674,451,117,432,0.23681481168591187,0.021906628028738623,0.3457680355080237,0.25,24,1000,-0.0013214991169772919,0.3175570418374495,0.005169150104233553,0.3615753460241547,-0.0008029414525375478,0.3208676121383958
2022-11-30,2022-05-31,2017-06-30,2022-05-31,60,348,338,314,165,147,688,442,122,436,0.23706584733102884,0.019636521784437703,0.3464813821183577,0.25,31,1000,-0.0038366164154145076,0.3058909350367758,0.0059453395296233565,0.3719902840814596,-0.001252029151493118,0.32211878088176454
2022-12-31,2022-06-30,2017-07-31,2022-06-30,60,336,349,315,152,154,694,438,121,441,0.23547734038164886,0.01872104950018674,0.343300604502071,0.25,19,1000,-0.004337309424896287,0.3056298164478199,0.004062931872315257,0.36154244396115814,-7.478751657067015e-05,0.332827739591022
2023-01-31,2022-07-31,2017-08-31,2022-07-31,60,318,327,355,134,185,681,437,112,451,0.23772414209046494,0.019918493429522437,0.34206501742839307,0.25,18,1000,-0.006132793497953493,0.30472348296132235,0.0033609220533459094,0.36844043735675847,-0.0026300931133612492,0.32683607968191913
2023-02-28,2022-08-31,2017-09-30,2022-08-31,60,322,339,339,145,156,699,433,113,454,0.23887300237020928,0.019360565954694542,0.3408007347379244,0.25,17,1000,-0.009016698948156737,0.28765973599758027,0.005326695162426345,0.3832341620904408,-0.0022866045696610174,0.3291061019119789
2023-03-31,2022-09-30,2017-10-31,2022-09-30,60,353,326,321,152,133,715,451,104,445,0.24161632881994632,0.01851799928656875,0.33403526678362777,0.25,25,1000,-0.011721161412633383,0.2847351304650231,0.0014309888342703579,0.37040699452045395,-0.0021425116964259136,0.3448578750145229
2023-04-30,2022-10-31,2017-11-30,2022-10-31,60,329,322,349,155,161,684,458,101,441,0.2433031940243542,0.020067282498757565,0.3345322698501384,0.25,19,1000,-0.015691192638928275,0.2771372365635509,-0.0023675059720267666,0.3617620067476088,-0.0024589825671233003,0.3611007566888404
2023-05-31,2022-11-30,2017-12-31,2022-11-30,60,334,329,337,178,161,661,458,101,441,0.24192138157955048,0.0201547190927791,0.3324763488548595,0.25,25,1000,-0.017875859948474068,0.27782839946727733,-0.0047946416846366005,0.36090978363607085,-0.004745895197208276,0.3612618168966518
2023-06-30,2022-12-31,2018-01-31,2022-12-31,60,348,303,349,158,157,685,465,98,437,0.2431605632143076,0.019860737505339853,0.3340493603851936,0.25,15,1000,-0.017852121086418007,0.2955516504079916,-0.011842613039386418,0.33329692934586913,-0.006463795650475246,0.37115142024613934
2023-07-31,2023-01-31,2018-02-28,2023-01-31,60,336,325,339,160,150,690,466,100,434,0.24568706656594255,0.01974911591863529,0.3376541933638851,0.25,18,1000,-0.017516199158783923,0.2959876478420512,-0.01225283493818312,0.3288445042569227,-0.005663409306650685,0.37516784790102614
2023-08-31,2023-02-28,2018-03-31,2023-02-28,60,353,301,346,172,151,677,471,99,430,0.24755820625188493,0.02094536734514775,0.33636821354916524,0.25,27,1000,-0.01853744250403916,0.29451039767412707,-0.014766280542398091,0.31758247484619123,-0.004764860496867312,0.3879071274796817
2023-09-30,2023-03-31,2018-04-30,2023-03-31,60,328,333,339,165,142,693,474,99,427,0.25386176096244195,0.019467280208788174,0.342830195952349,0.25,12,1000,-0.020487002967245725,0.2877099311646862,-0.016520149492784967,0.31146589896870736,-0.003908499823199452,0.40082416986660646
2023-10-31,2023-04-30,2018-05-31,2023-04-30,60,338,314,348,182,148,670,480,100,420,0.25440708106559967,0.02006902453330787,0.34469833152402873,0.25,16,1000,-0.021461570022168457,0.2905982401088782,-0.020216891180555526,0.2979230619782406,-0.004070792182131318,0.4114786979128812
2023-11-30,2023-05-31,2018-06-30,2023-05-31,60,314,340,346,138,148,714,471,104,425,0.25500135993474404,0.017468460650524157,0.34616362485383273,0.25,24,1000,-0.020476506033821895,0.2915257780138165,-0.021323741093845782,0.2866275772852568,-0.002000835402215681,0.4218466447009268
