paper_version,paper_table,row_index,row_label,result_position,dataset,metric,paper_value,cited_baseline_recomputed_value,cited_baseline_match_at_paper_precision,native_efs_result_credit,paper_result_credit,version_lineage_status
v2,benchmark,18,EFS-GPT-4.1,6,FF49,CW,534,,False,False,False,rounded_v1_value_carried_into_v2
v2,benchmark,18,EFS-GPT-4.1,7,FF49,SR,0.23,,False,False,False,rounded_v1_value_carried_into_v2
v2,benchmark,18,EFS-GPT-4.1,8,FF49,MDD,0.50,,False,False,False,rounded_v1_value_carried_into_v2
v2,benchmark,18,EFS-GPT-4.1,9,FF100,CW,1290,,False,False,False,rounded_v1_value_carried_into_v2
v2,benchmark,18,EFS-GPT-4.1,10,FF100,SR,0.24,,False,False,False,rounded_v1_value_carried_into_v2
v2,benchmark,18,EFS-GPT-4.1,11,FF100,MDD,0.50,,False,False,False,rounded_v1_value_carried_into_v2
v2,benchmark,19,~~+ RW,0,FF25,CW,1365,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,1,FF25,SR,0.27,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,2,FF25,MDD,0.50,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,3,FF32,CW,840,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,4,FF32,SR,0.23,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,5,FF32,MDD,0.50,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,6,FF49,CW,639,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,7,FF49,SR,0.20,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,8,FF49,MDD,0.60,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,9,FF100,CW,2061,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,10,FF100,SR,0.25,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,benchmark,19,~~+ RW,11,FF100,MDD,0.51,,False,False,False,v1_scores_to_asset_weights_relabelled_as_v2_RMT_QP_factor_weights_same_rounded_value
v2,real_market,0,Baseline | 1/N,0,US50,CW,6.127,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,1,US50,CAGR,29.7%,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,2,US50,SR,1.179,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,3,US50,MDD,0.339,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,4,HSI45,CW,1.332,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,5,HSI45,CAGR,9.5%,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,6,HSI45,SR,0.436,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,7,HSI45,MDD,0.409,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,8,CSI300,CW,1.083,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,9,CSI300,CAGR,2.5%,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,10,CSI300,SR,0.223,,False,False,False,version_specific_result
v2,real_market,0,Baseline | 1/N,11,CSI300,MDD,0.214,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,0,US50,CW,2.887,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,1,US50,CAGR,16.4%,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,2,US50,SR,1.004,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,3,US50,MDD,0.204,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,4,HSI45,CW,1.506,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,5,HSI45,CAGR,13.9%,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,6,HSI45,SR,0.633,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,7,HSI45,MDD,0.362,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,8,CSI300,CW,1.389,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,9,CSI300,CAGR,10.6%,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,10,CSI300,SR,0.757,,False,False,False,version_specific_result
v2,real_market,1,Min-CVaR,11,CSI300,MDD,0.168,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,0,US50,CW,10.901,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,1,US50,CAGR,40.8%,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,2,US50,SR,1.439,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,3,US50,MDD,0.300,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,4,HSI45,CW,1.111,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,5,HSI45,CAGR,3.4%,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,6,HSI45,SR,0.262,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,7,HSI45,MDD,0.377,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,8,CSI300,CW,1.088,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,9,CSI300,CAGR,2.6%,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,10,CSI300,SR,0.235,,False,False,False,version_specific_result
v2,real_market,2,Max-Sharpe,11,CSI300,MDD,0.301,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,0,US50,CW,4.063,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,1,US50,CAGR,22.3%,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,2,US50,SR,0.853,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,3,US50,MDD,0.373,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,4,HSI45,CW,1.313,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,5,HSI45,CAGR,9.0%,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,6,HSI45,SR,0.417,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,7,HSI45,MDD,0.409,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,8,CSI300,CW,0.932,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,9,CSI300,CAGR,-2.1%,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,10,CSI300,SR,0.088,,False,False,False,version_specific_result
v2,real_market,3,ML / Sparse | LGBM,11,CSI300,MDD,0.450,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,0,US50,CW,4.070,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,1,US50,CAGR,22.3%,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,2,US50,SR,0.862,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,3,US50,MDD,0.351,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,4,HSI45,CW,1.227,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,5,HSI45,CAGR,6.7%,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,6,HSI45,SR,0.360,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,7,HSI45,MDD,0.409,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,8,CSI300,CW,1.114,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,9,CSI300,CAGR,3.4%,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,10,CSI300,SR,0.262,,False,False,False,version_specific_result
v2,real_market,4,XGBoost,11,CSI300,MDD,0.374,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,0,US50,CW,11.985,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,1,US50,CAGR,42.8%,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,2,US50,SR,1.447,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,3,US50,MDD,0.303,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,4,HSI45,CW,1.276,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,5,HSI45,CAGR,8.1%,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,6,HSI45,SR,0.397,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,7,HSI45,MDD,0.388,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,8,CSI300,CW,1.000,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,9,CSI300,CAGR,0.0%,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,10,CSI300,SR,0.175,,False,False,False,version_specific_result
v2,real_market,5,mSSRM-PGA,11,CSI300,MDD,0.447,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,0,US50,CW,3.575,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,1,US50,CAGR,20.0%,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,2,US50,SR,1.170,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,3,US50,MDD,0.205,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,4,HSI45,CW,1.511,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,5,HSI45,CAGR,14.0%,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,6,HSI45,SR,0.636,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,7,HSI45,MDD,0.361,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,8,CSI300,CW,1.464,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,9,CSI300,CAGR,12.4%,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,10,CSI300,SR,0.826,,False,False,False,version_specific_result
v2,real_market,6,ASMCVaR,11,CSI300,MDD,0.165,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,0,US50,CW,10.651,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,1,US50,CAGR,40.2%,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,2,US50,SR,1.437,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,3,US50,MDD,0.321,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,4,HSI45,CW,1.794,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,5,HSI45,CAGR,20.4%,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,6,HSI45,SR,0.983,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,7,HSI45,MDD,0.283,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,8,CSI300,CW,1.385,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,9,CSI300,CAGR,10.5%,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,10,CSI300,SR,0.827,,False,False,False,version_specific_result
v2,real_market,7,EFS gross | DeepSeek-V3,11,CSI300,MDD,0.196,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,0,US50,CW,15.997,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,1,US50,CAGR,48.6%,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,2,US50,SR,1.638,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,3,US50,MDD,0.313,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,4,HSI45,CW,1.794,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,5,HSI45,CAGR,20.4%,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,6,HSI45,SR,0.983,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,7,HSI45,MDD,0.283,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,8,CSI300,CW,1.376,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,9,CSI300,CAGR,10.3%,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,10,CSI300,SR,0.795,,False,False,False,version_specific_result
v2,real_market,8,DeepSeek-V3+RW,11,CSI300,MDD,0.187,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,0,US50,CW,12.178,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,1,US50,CAGR,42.9%,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,2,US50,SR,1.406,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,3,US50,MDD,0.343,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,4,HSI45,CW,1.941,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,5,HSI45,CAGR,23.5%,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,6,HSI45,SR,1.130,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,7,HSI45,MDD,0.231,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,8,CSI300,CW,1.468,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,9,CSI300,CAGR,12.5%,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,10,CSI300,SR,0.958,,False,False,False,version_specific_result
v2,real_market,9,GPT-4.1,11,CSI300,MDD,0.159,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,0,US50,CW,12.116,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,1,US50,CAGR,42.8%,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,2,US50,SR,1.410,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,3,US50,MDD,0.345,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,4,HSI45,CW,1.865,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,5,HSI45,CAGR,21.9%,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,6,HSI45,SR,1.055,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,7,HSI45,MDD,0.266,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,8,CSI300,CW,1.511,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,9,CSI300,CAGR,13.5%,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,10,CSI300,SR,1.014,,False,False,False,version_specific_result
v2,real_market,10,GPT-4.1+RW,11,CSI300,MDD,0.152,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,0,US50,CW,2.663,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,1,US50,CAGR,15.0%,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,2,US50,SR,0.671,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,3,US50,MDD,0.387,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,4,HSI45,CW,1.700,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,5,HSI45,CAGR,18.4%,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,6,HSI45,SR,0.902,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,7,HSI45,MDD,0.293,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,8,CSI300,CW,1.132,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,9,CSI300,CAGR,3.9%,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,10,CSI300,SR,0.357,,False,False,False,version_specific_result
v2,real_market,11,EFS @ 10bp | DeepSeek-V3,11,CSI300,MDD,0.222,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,0,US50,CW,2.188,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,1,US50,CAGR,11.8%,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,2,US50,SR,0.558,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,3,US50,MDD,0.413,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,4,HSI45,CW,1.700,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,5,HSI45,CAGR,18.4%,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,6,HSI45,SR,0.902,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,7,HSI45,MDD,0.293,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,8,CSI300,CW,1.064,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,9,CSI300,CAGR,1.9%,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,10,CSI300,SR,0.209,,False,False,False,version_specific_result
v2,real_market,12,DeepSeek-V3+RW,11,CSI300,MDD,0.214,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,0,US50,CW,3.969,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,1,US50,CAGR,21.8%,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,2,US50,SR,0.839,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,3,US50,MDD,0.431,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,4,HSI45,CW,1.874,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,5,HSI45,CAGR,22.1%,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,6,HSI45,SR,1.074,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,7,HSI45,MDD,0.234,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,8,CSI300,CW,1.187,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,9,CSI300,CAGR,5.4%,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,10,CSI300,SR,0.465,,False,False,False,version_specific_result
v2,real_market,13,GPT-4.1,11,CSI300,MDD,0.190,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,0,US50,CW,3.103,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,1,US50,CAGR,17.6%,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,2,US50,SR,0.717,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,3,US50,MDD,0.390,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,4,HSI45,CW,1.760,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,5,HSI45,CAGR,19.7%,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,6,HSI45,SR,0.967,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,7,HSI45,MDD,0.275,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,8,CSI300,CW,1.140,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,9,CSI300,CAGR,4.1%,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,10,CSI300,SR,0.367,,False,False,False,version_specific_result
v2,real_market,14,GPT-4.1+RW,11,CSI300,MDD,0.197,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,0,US50,CW,12.18,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,1,US50,CAGR,42.9%,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,2,US50,SR,1.41,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,3,US50,MDD,0.343,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,4,HSI45,CW,1.94,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,5,HSI45,CAGR,23.4%,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,6,HSI45,SR,1.13,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,7,HSI45,MDD,0.231,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,8,CSI300,CW,1.47,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,9,CSI300,CAGR,12.5%,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,10,CSI300,SR,0.96,,False,False,False,version_specific_result
v2,weight_ablation,0,Allocation | Equal Weight,11,CSI300,MDD,0.159,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,0,US50,CW,12.12,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,1,US50,CAGR,42.8%,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,2,US50,SR,1.41,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,3,US50,MDD,0.345,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,4,HSI45,CW,1.87,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,5,HSI45,CAGR,22.0%,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,6,HSI45,SR,1.06,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,7,HSI45,MDD,0.266,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,8,CSI300,CW,1.51,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,9,CSI300,CAGR,13.5%,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,10,CSI300,SR,1.01,,False,False,False,version_specific_result
v2,weight_ablation,1,RW,11,CSI300,MDD,0.152,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,0,US50,CW,11.05,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,1,US50,CAGR,40.9%,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,2,US50,SR,1.37,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,3,US50,MDD,0.350,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,4,HSI45,CW,1.91,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,5,HSI45,CAGR,22.8%,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,6,HSI45,SR,1.11,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,7,HSI45,MDD,0.270,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,8,CSI300,CW,1.49,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,9,CSI300,CAGR,13.0%,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,10,CSI300,SR,0.99,,False,False,False,version_specific_result
v2,weight_ablation,2,~w/o RMT,11,CSI300,MDD,0.149,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,0,US50,CW,10.49,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,1,US50,CAGR,39.9%,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,2,US50,SR,1.36,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,3,US50,MDD,0.349,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,4,HSI45,CW,1.82,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,5,HSI45,CAGR,21.0%,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,6,HSI45,SR,1.01,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,7,HSI45,MDD,0.288,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,8,CSI300,CW,1.42,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,9,CSI300,CAGR,11.3%,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,10,CSI300,SR,0.88,,False,False,False,version_specific_result
v2,weight_ablation,3,Regularizer | = 0.001,11,CSI300,MDD,0.184,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,0,US50,CW,11.38,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,1,US50,CAGR,41.5%,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,2,US50,SR,1.39,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,3,US50,MDD,0.358,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,4,HSI45,CW,1.82,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,5,HSI45,CAGR,21.0%,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,6,HSI45,SR,1.02,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,7,HSI45,MDD,0.287,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,8,CSI300,CW,1.49,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,9,CSI300,CAGR,13.0%,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,10,CSI300,SR,0.99,,False,False,False,version_specific_result
v2,weight_ablation,4,= 0.01,11,CSI300,MDD,0.154,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,0,US50,CW,12.12,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,1,US50,CAGR,42.8%,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,2,US50,SR,1.41,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,3,US50,MDD,0.345,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,4,HSI45,CW,1.87,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,5,HSI45,CAGR,22.0%,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,6,HSI45,SR,1.06,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,7,HSI45,MDD,0.266,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,8,CSI300,CW,1.51,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,9,CSI300,CAGR,13.5%,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,10,CSI300,SR,1.01,,False,False,False,version_specific_result
v2,weight_ablation,5,= 0.05,11,CSI300,MDD,0.152,,False,False,False,version_specific_result
v2,weight_ablation,6,= 0.1,0,US50,CW,11.23,,False,False,False,version_specific_result
v2,weight_ablation,6,= 0.1,1,US50,CAGR,41.3%,,False,False,False,version_specific_result
v2,weight_ablation,6,= 0.1,2,US50,SR,1.38,,False,False,False,version_specific_result
v2,weight_ablation,6,= 0.1,3,US50,MDD,0.359,,False,False,False,version_specific_result
v2,weight_ablation,6,= 0.1,4,HSI45,CW,1.82,,False,False,False,version_specific_result
v2,weight_ablation,6,= 0.1,5,HSI45,CAGR,21.0%,,False,False,False,version_specific_result
v2,weight_ablation,6,= 0.1,6,HSI45,SR,1.02,,False,False,False,version_specific_result
v2,weight_ablation,6,= 0.1,7,HSI45,MDD,0.278,,False,False,False,version_specific_result
v2,weight_ablation,6,= 0.1,8,CSI300,CW,1.53,,False,False,False,version_specific_result
