paper_version,paper_table,row_index,row_label,result_position,dataset,metric,paper_value,cited_baseline_recomputed_value,cited_baseline_match_at_paper_precision,native_efs_result_credit,paper_result_credit,version_lineage_status
v1,ablation,2,w/o Sparse Heuristic,5,HSI45,CW,2.198±1.094,,False,False,False,version_specific_result
v1,ablation,2,w/o Sparse Heuristic,6,HSI45,SR,0.051±0.030,,False,False,False,version_specific_result
v1,ablation,2,w/o Sparse Heuristic,7,HSI45,MDD,0.391±0.051,,False,False,False,version_specific_result
v1,ablation,2,w/o Sparse Heuristic,8,HSI45,RankIC,0.027±0.015,,False,False,False,version_specific_result
v1,ablation,2,w/o Sparse Heuristic,9,HSI45,RankICIR,1.508±0.828,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,0,US50,CW,23.414±3.814,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,1,US50,SR,0.133±0.007,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,2,US50,MDD,0.324±0.042,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,3,US50,RankIC,0.023±0.004,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,4,US50,RankICIR,1.334±0.201,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,5,HSI45,CW,2.943±0.516,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,6,HSI45,SR,0.072±0.007,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,7,HSI45,MDD,0.372±0.024,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,8,HSI45,RankIC,0.024±0.002,,False,False,False,version_specific_result
v1,ablation,3,w/o Numeric,9,HSI45,RankICIR,1.435±0.118,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,0,US50,CW,24.152±7.988,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,1,US50,SR,0.133±0.016,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,2,US50,MDD,0.297±0.052,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,3,US50,RankIC,0.021±0.003,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,4,US50,RankICIR,1.178±0.202,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,5,HSI45,CW,2.402±0.404,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,6,HSI45,SR,0.060±0.010,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,7,HSI45,MDD,0.429±0.023,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,8,HSI45,RankIC,0.016±0.003,,False,False,False,version_specific_result
v1,ablation,4,w/o Quality,9,HSI45,RankICIR,1.011±0.200,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,0,US50,CW,9.549±5.869,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,1,US50,SR,0.094±0.019,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,2,US50,MDD,0.327±0.053,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,3,US50,RankIC,0.009±0.009,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,4,US50,RankICIR,0.487±0.467,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,5,HSI45,CW,1.168±0.036,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,6,HSI45,SR,0.020±0.002,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,7,HSI45,MDD,0.369±0.025,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,8,HSI45,RankIC,0.009±0.002,,False,False,False,version_specific_result
v1,ablation,5,w/o Performance,9,HSI45,RankICIR,0.522±0.106,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,0,US50,CW,5.367±1.652,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,1,US50,SR,0.074±0.011,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,2,US50,MDD,0.394±0.043,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,3,US50,RankIC,0.002±0.004,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,4,US50,RankICIR,0.117±0.241,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,5,HSI45,CW,1.875±1.354,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,6,HSI45,SR,0.037±0.037,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,7,HSI45,MDD,0.359±0.062,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,8,HSI45,RankIC,0.008±0.016,,False,False,False,version_specific_result
v1,ablation,6,w/o TA Factors,9,HSI45,RankICIR,0.494±0.940,,False,False,False,version_specific_result
v1,ablation,7,M=5,0,US50,CW,39.126±17.516,,False,False,False,version_specific_result
v1,ablation,7,M=5,1,US50,SR,0.101±0.010,,False,False,False,version_specific_result
v1,ablation,7,M=5,2,US50,MDD,0.460±0.042,,False,False,False,version_specific_result
v1,ablation,7,M=5,3,US50,RankIC,0.017±0.002,,False,False,False,version_specific_result
v1,ablation,7,M=5,4,US50,RankICIR,1.036±0.079,,False,False,False,version_specific_result
v1,ablation,7,M=5,5,HSI45,CW,2.448±0.155,,False,False,False,version_specific_result
v1,ablation,7,M=5,6,HSI45,SR,0.058±0.006,,False,False,False,version_specific_result
v1,ablation,7,M=5,7,HSI45,MDD,0.441±0.010,,False,False,False,version_specific_result
v1,ablation,7,M=5,8,HSI45,RankIC,0.024±0.002,,False,False,False,version_specific_result
v1,ablation,7,M=5,9,HSI45,RankICIR,1.384±0.092,,False,False,False,version_specific_result
v1,ablation,8,M=15,0,US50,CW,13.246±8.741,,False,False,False,version_specific_result
v1,ablation,8,M=15,1,US50,SR,0.084±0.022,,False,False,False,version_specific_result
v1,ablation,8,M=15,2,US50,MDD,0.454±0.057,,False,False,False,version_specific_result
v1,ablation,8,M=15,3,US50,RankIC,0.012±0.005,,False,False,False,version_specific_result
v1,ablation,8,M=15,4,US50,RankICIR,0.701±0.228,,False,False,False,version_specific_result
v1,ablation,8,M=15,5,HSI45,CW,2.004±0.767,,False,False,False,version_specific_result
v1,ablation,8,M=15,6,HSI45,SR,0.044±0.022,,False,False,False,version_specific_result
v1,ablation,8,M=15,7,HSI45,MDD,0.452±0.037,,False,False,False,version_specific_result
v1,ablation,8,M=15,8,HSI45,RankIC,0.026±0.008,,False,False,False,version_specific_result
v1,ablation,8,M=15,9,HSI45,RankICIR,1.417±0.450,,False,False,False,version_specific_result
v1,ablation,9,M=20,0,US50,CW,11.952±5.272,,False,False,False,version_specific_result
v1,ablation,9,M=20,1,US50,SR,0.071±0.003,,False,False,False,version_specific_result
v1,ablation,9,M=20,2,US50,MDD,0.428±0.109,,False,False,False,version_specific_result
v1,ablation,9,M=20,3,US50,RankIC,0.003±0.000,,False,False,False,version_specific_result
v1,ablation,9,M=20,4,US50,RankICIR,0.187±0.004,,False,False,False,version_specific_result
v1,ablation,9,M=20,5,HSI45,CW,2.029±0.088,,False,False,False,version_specific_result
v1,ablation,9,M=20,6,HSI45,SR,0.044±0.002,,False,False,False,version_specific_result
v1,ablation,9,M=20,7,HSI45,MDD,0.469±0.024,,False,False,False,version_specific_result
v1,ablation,9,M=20,8,HSI45,RankIC,0.021±0.005,,False,False,False,version_specific_result
v1,ablation,9,M=20,9,HSI45,RankICIR,1.257±0.214,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,0,US50,temp=0.1:CW,179.554,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,1,US50,temp=0.1:SR,0.142,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,2,US50,temp=0.5:CW,247.376,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,3,US50,temp=0.5:SR,0.147,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,4,US50,temp=1.0:CW,318.868,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,5,US50,temp=1.0:SR,0.149,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,6,US50,temp=2.0:CW,389.010,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,7,US50,temp=2.0:SR,0.148,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,8,HSI45,temp=0.1:CW,6.104,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,9,HSI45,temp=0.1:SR,0.096,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,10,HSI45,temp=0.5:CW,6.246,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,11,HSI45,temp=0.5:SR,0.095,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,12,HSI45,temp=1.0:CW,5.876,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,13,HSI45,temp=1.0:SR,0.089,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,14,HSI45,temp=2.0:CW,4.901,,False,False,False,version_specific_result
v1,score_temperature,0,10 | DeepSeek,15,HSI45,temp=2.0:SR,0.078,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,0,US50,temp=0.1:CW,132.178,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,1,US50,temp=0.1:SR,0.151,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,2,US50,temp=0.5:CW,180.417,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,3,US50,temp=0.5:SR,0.155,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,4,US50,temp=1.0:CW,245.845,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,5,US50,temp=1.0:SR,0.157,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,6,US50,temp=2.0:CW,332.340,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,7,US50,temp=2.0:SR,0.154,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,8,HSI45,temp=0.1:CW,5.758,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,9,HSI45,temp=0.1:SR,0.087,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,10,HSI45,temp=0.5:CW,6.084,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,11,HSI45,temp=0.5:SR,0.087,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,12,HSI45,temp=1.0:CW,6.545,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,13,HSI45,temp=1.0:SR,0.087,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,14,HSI45,temp=2.0:CW,7.486,,False,False,False,version_specific_result
v1,score_temperature,1,GPT-4.1,15,HSI45,temp=2.0:SR,0.088,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,0,US50,temp=0.1:CW,153.509,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,1,US50,temp=0.1:SR,0.137,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,2,US50,temp=0.5:CW,220.427,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,3,US50,temp=0.5:SR,0.144,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,4,US50,temp=1.0:CW,293.589,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,5,US50,temp=1.0:SR,0.147,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,6,US50,temp=2.0:CW,371.420,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,7,US50,temp=2.0:SR,0.147,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,8,HSI45,temp=0.1:CW,5.494,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,9,HSI45,temp=0.1:SR,0.092,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,10,HSI45,temp=0.5:CW,5.884,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,11,HSI45,temp=0.5:SR,0.093,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,12,HSI45,temp=1.0:CW,5.682,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,13,HSI45,temp=1.0:SR,0.088,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,14,HSI45,temp=2.0:CW,4.837,,False,False,False,version_specific_result
v1,score_temperature,2,15 | DeepSeek,15,HSI45,temp=2.0:SR,0.078,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,0,US50,temp=0.1:CW,108.623,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,1,US50,temp=0.1:SR,0.146,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,2,US50,temp=0.5:CW,150.682,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,3,US50,temp=0.5:SR,0.150,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,4,US50,temp=1.0:CW,211.567,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,5,US50,temp=1.0:SR,0.153,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,6,US50,temp=2.0:CW,303.639,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,7,US50,temp=2.0:SR,0.152,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,8,HSI45,temp=0.1:CW,4.458,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,9,HSI45,temp=0.1:SR,0.077,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,10,HSI45,temp=0.5:CW,4.984,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,11,HSI45,temp=0.5:SR,0.080,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,12,HSI45,temp=1.0:CW,5.613,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,13,HSI45,temp=1.0:SR,0.082,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,14,HSI45,temp=2.0:CW,6.792,,False,False,False,version_specific_result
v1,score_temperature,3,GPT-4.1,15,HSI45,temp=2.0:SR,0.085,,False,False,False,version_specific_result
v1,transaction_cost,0,- | EFS-GPT 4.1,0,US50,CW,39.746±15.484,,False,False,False,version_specific_result
v1,transaction_cost,0,- | EFS-GPT 4.1,1,US50,SR,0.154±0.013,,False,False,False,version_specific_result
v1,transaction_cost,0,- | EFS-GPT 4.1,2,US50,MDD,0.252±0.021,,False,False,False,version_specific_result
v1,transaction_cost,0,- | EFS-GPT 4.1,3,HSI45,CW,3.338±0.770,,False,False,False,version_specific_result
v1,transaction_cost,0,- | EFS-GPT 4.1,4,HSI45,SR,0.076±0.012,,False,False,False,version_specific_result
v1,transaction_cost,0,- | EFS-GPT 4.1,5,HSI45,MDD,0.324±0.041,,False,False,False,version_specific_result
v1,transaction_cost,0,- | EFS-GPT 4.1,6,CSI300,CW,3.862±0.802,,False,False,False,version_specific_result
v1,transaction_cost,0,- | EFS-GPT 4.1,7,CSI300,SR,0.086±0.011,,False,False,False,version_specific_result
v1,transaction_cost,0,- | EFS-GPT 4.1,8,CSI300,MDD,0.290±0.079,,False,False,False,version_specific_result
v1,transaction_cost,1,EFS-DeepSeek,0,US50,CW,32.709±6.244,,False,False,False,version_specific_result
v1,transaction_cost,1,EFS-DeepSeek,1,US50,SR,0.149±0.003,,False,False,False,version_specific_result
v1,transaction_cost,1,EFS-DeepSeek,2,US50,MDD,0.261±0.014,,False,False,False,version_specific_result
v1,transaction_cost,1,EFS-DeepSeek,3,HSI45,CW,3.203±0.906,,False,False,False,version_specific_result
v1,transaction_cost,1,EFS-DeepSeek,4,HSI45,SR,0.076±0.015,,False,False,False,version_specific_result
v1,transaction_cost,1,EFS-DeepSeek,5,HSI45,MDD,0.385±0.024,,False,False,False,version_specific_result
v1,transaction_cost,1,EFS-DeepSeek,6,CSI300,CW,2.451±0.412,,False,False,False,version_specific_result
v1,transaction_cost,1,EFS-DeepSeek,7,CSI300,SR,0.060±0.010,,False,False,False,version_specific_result
v1,transaction_cost,1,EFS-DeepSeek,8,CSI300,MDD,0.356±0.022,,False,False,False,version_specific_result
v1,transaction_cost,2,0.1\% | EFS-GPT 4.1,0,US50,CW,25.293±10.802,,False,False,False,version_specific_result
v1,transaction_cost,2,0.1\% | EFS-GPT 4.1,1,US50,SR,0.135±0.016,,False,False,False,version_specific_result
v1,transaction_cost,2,0.1\% | EFS-GPT 4.1,2,US50,MDD,0.256±0.021,,False,False,False,version_specific_result
v1,transaction_cost,2,0.1\% | EFS-GPT 4.1,3,HSI45,CW,2.710±0.571,,False,False,False,version_specific_result
v1,transaction_cost,2,0.1\% | EFS-GPT 4.1,4,HSI45,SR,0.065±0.011,,False,False,False,version_specific_result
v1,transaction_cost,2,0.1\% | EFS-GPT 4.1,5,HSI45,MDD,0.340±0.049,,False,False,False,version_specific_result
v1,transaction_cost,2,0.1\% | EFS-GPT 4.1,6,CSI300,CW,2.624±0.425,,False,False,False,version_specific_result
v1,transaction_cost,2,0.1\% | EFS-GPT 4.1,7,CSI300,SR,0.064±0.008,,False,False,False,version_specific_result
v1,transaction_cost,2,0.1\% | EFS-GPT 4.1,8,CSI300,MDD,0.354±0.093,,False,False,False,version_specific_result
v1,transaction_cost,3,EFS-DeepSeek,0,US50,CW,22.058±4.053,,False,False,False,version_specific_result
v1,transaction_cost,3,EFS-DeepSeek,1,US50,SR,0.133±0.003,,False,False,False,version_specific_result
v1,transaction_cost,3,EFS-DeepSeek,2,US50,MDD,0.265±0.015,,False,False,False,version_specific_result
v1,transaction_cost,3,EFS-DeepSeek,3,HSI45,CW,2.643±0.775,,False,False,False,version_specific_result
v1,transaction_cost,3,EFS-DeepSeek,4,HSI45,SR,0.065±0.015,,False,False,False,version_specific_result
v1,transaction_cost,3,EFS-DeepSeek,5,HSI45,MDD,0.410±0.023,,False,False,False,version_specific_result
v1,transaction_cost,3,EFS-DeepSeek,6,CSI300,CW,1.668±0.227,,False,False,False,version_specific_result
v1,transaction_cost,3,EFS-DeepSeek,7,CSI300,SR,0.039±0.008,,False,False,False,version_specific_result
v1,transaction_cost,3,EFS-DeepSeek,8,CSI300,MDD,0.434±0.012,,False,False,False,version_specific_result
v1,transaction_cost,4,0.2\% | EFS-GPT 4.1,0,US50,CW,16.114±7.464,,False,False,False,version_specific_result
v1,transaction_cost,4,0.2\% | EFS-GPT 4.1,1,US50,SR,0.117±0.018,,False,False,False,version_specific_result
v1,transaction_cost,4,0.2\% | EFS-GPT 4.1,2,US50,MDD,0.260±0.022,,False,False,False,version_specific_result
v1,transaction_cost,4,0.2\% | EFS-GPT 4.1,3,HSI45,CW,2.201±0.422,,False,False,False,version_specific_result
v1,transaction_cost,4,0.2\% | EFS-GPT 4.1,4,HSI45,SR,0.054±0.011,,False,False,False,version_specific_result
v1,transaction_cost,4,0.2\% | EFS-GPT 4.1,5,HSI45,MDD,0.358±0.056,,False,False,False,version_specific_result
v1,transaction_cost,4,0.2\% | EFS-GPT 4.1,6,CSI300,CW,1.785±0.208,,False,False,False,version_specific_result
v1,transaction_cost,4,0.2\% | EFS-GPT 4.1,7,CSI300,SR,0.043±0.006,,False,False,False,version_specific_result
v1,transaction_cost,4,0.2\% | EFS-GPT 4.1,8,CSI300,MDD,0.412±0.103,,False,False,False,version_specific_result
v1,transaction_cost,5,EFS-DeepSeek,0,US50,CW,14.876±2.646,,False,False,False,version_specific_result
v1,transaction_cost,5,EFS-DeepSeek,1,US50,SR,0.117±0.003,,False,False,False,version_specific_result
v1,transaction_cost,5,EFS-DeepSeek,2,US50,MDD,0.270±0.016,,False,False,False,version_specific_result
v1,transaction_cost,5,EFS-DeepSeek,3,HSI45,CW,2.182±0.665,,False,False,False,version_specific_result
v1,transaction_cost,5,EFS-DeepSeek,4,HSI45,SR,0.054±0.016,,False,False,False,version_specific_result
v1,transaction_cost,5,EFS-DeepSeek,5,HSI45,MDD,0.433±0.022,,False,False,False,version_specific_result
v1,transaction_cost,5,EFS-DeepSeek,6,CSI300,CW,1.136±0.130,,False,False,False,version_specific_result
v1,transaction_cost,5,EFS-DeepSeek,7,CSI300,SR,0.018±0.007,,False,False,False,version_specific_result
v1,transaction_cost,5,EFS-DeepSeek,8,CSI300,MDD,0.502±0.009,,False,False,False,version_specific_result
