missing_return_policy,formation_month,month,gross_return,total_security_return,traded_notional,n_holdings,missing_forward_gross_weight,path_status,net_return
zero,2019-01-31,2019-02-28,0.056094823514999996,0.057903823514999994,1.0,3,0.0,ok,0.055094823514999995
zero,2019-02-28,2019-03-31,-0.0014023000000000017,0.0005326999999999893,2.0000000000000004,10,0.0,ok,-0.003402300000000002
zero,2019-03-31,2019-04-30,-0.0436159999999999,-0.0414909999999999,2.0,1,0.0,ok,-0.0456159999999999
zero,2019-04-30,2019-05-31,-0.10108049999999992,-0.09909749999999991,1.9999999999999996,6,0.0,ok,-0.10308049999999992
zero,2019-05-31,2019-06-30,-0.0002927500000000239,0.0015602499999999749,1.9999999999999996,4,0.0,ok,-0.0022927500000000235
zero,2019-06-30,2019-07-31,0.0059460484567500135,0.007729048456750012,2.0,8,0.0,ok,0.003946048456750013
zero,2019-07-31,2019-08-31,0.04148242857142849,0.043390428571428497,1.7222656224620954,7,0.0,ok,0.03976016294896639
zero,2019-08-31,2019-09-30,-0.02349499999999994,-0.02170799999999996,1.9999999999999987,6,0.0,ok,-0.025494999999999938
zero,2019-09-30,2019-10-31,0.1280419999999999,0.1295729999999999,1.9999999999999996,2,0.0,ok,0.1260419999999999
zero,2019-10-31,2019-11-30,-0.015002374999999972,-0.013805374999999972,2.0,8,0.0,ok,-0.017002374999999972
zero,2019-11-30,2019-12-31,0.0052128999999999865,0.00664389999999999,2.0000000000000004,10,0.0,ok,0.003212899999999986
zero,2019-12-31,2020-01-31,-0.13812449999999998,-0.13696049999999999,2.0,4,0.0,ok,-0.14012449999999999
zero,2020-01-31,2020-02-29,-0.07746039999999997,-0.07625239999999997,2.0000000000000004,10,0.0,ok,-0.07946039999999997
zero,2020-02-29,2020-03-31,-0.18317668451569993,-0.18190868451569994,1.8000000000000003,10,0.0,ok,-0.18497668451569993
zero,2020-03-31,2020-04-30,0.1065217017157142,0.1065247017157142,1.9999999999999996,7,0.0,ok,0.1045217017157142
zero,2020-04-30,2020-05-31,0.14438320000000002,0.1444422,1.8,10,0.0,ok,0.14258320000000002
zero,2020-05-31,2020-06-30,0.1433244,0.1434354,1.6,10,0.0,ok,0.1417244
zero,2020-06-30,2020-07-31,0.07711044444444445,0.07720644444444444,1.562223842680089,9,0.0,ok,0.07554822060176436
zero,2020-07-31,2020-08-31,0.10527470000000001,0.10535370000000002,1.8000000000000005,10,0.0,ok,0.10347470000000002
zero,2020-08-31,2020-09-30,-0.02717265901750002,-0.027096659017500038,1.8000000000000003,10,0.0,ok,-0.02897265901750002
zero,2020-09-30,2020-10-31,-0.16299520254042849,-0.16292220254042847,1.9999999999999998,7,0.0,ok,-0.1649952025404285
zero,2020-10-31,2020-11-30,0.16884366303999995,0.16890966303999996,2.0,10,0.0,ok,0.16684366303999995
zero,2020-11-30,2020-12-31,0.0640861705976,0.06414617059759999,2.0000000000000004,10,0.0,ok,0.06208617059759999
zero,2020-12-31,2021-01-31,0.08453579999999998,0.08458179999999997,2.0,10,0.0,ok,0.08253579999999998
zero,2021-01-31,2021-02-28,-0.18727105436849997,-0.18722605436849998,2.0,10,0.0,ok,-0.18927105436849997
zero,2021-02-28,2021-03-31,-0.11895059999999998,-0.11892359999999998,1.8000000000000003,10,0.0,ok,-0.12075059999999997
zero,2021-03-31,2021-04-30,-0.09456187499999996,-0.09454787499999998,2.0,8,0.0,ok,-0.09656187499999996
zero,2021-04-30,2021-05-31,-0.036818500000000004,-0.0368135,1.9999999999999998,2,0.0,ok,-0.038818500000000006
zero,2021-05-31,2021-06-30,0.5547590000000001,0.554763,2.0,2,0.0,ok,0.5527590000000001
zero,2021-06-30,2021-07-31,-0.14808624999999997,-0.14805524999999997,1.75,8,0.0,ok,-0.14983624999999998
zero,2021-07-31,2021-08-31,0.04703559999999991,0.0470845999999999,1.9999999999999998,5,0.0,ok,0.045035599999999905
zero,2021-08-31,2021-09-30,0.006357500000000009,0.0063905000000000125,1.8000000000000007,10,0.0,ok,0.004557500000000008
zero,2021-09-30,2021-10-31,0.021080875,0.021113250000000014,1.7634683554743413,8,0.125,ok,0.019317406644525657
zero,2021-10-31,2021-11-30,-0.01271239999999997,-0.012668399999999962,2.0000000000000004,10,0.0,ok,-0.01471239999999997
zero,2021-11-30,2021-12-31,-0.022219200000000036,-0.022152200000000052,1.8000000000000003,10,0.0,ok,-0.024019200000000036
zero,2021-12-31,2022-01-31,-0.047887857142857086,-0.04784385714285708,1.9999999999999993,7,0.0,ok,-0.04988785714285709
zero,2022-01-31,2022-02-28,0.0,0.0,0.9999999999999996,0,0.0,ok,-0.0009999999999999996
zero,2022-02-28,2022-03-31,-0.06061600000000003,-0.060556,1.0,3,0.0,ok,-0.06161600000000003
zero,2022-03-31,2022-04-30,-0.021832699999999993,-0.021795699999999987,2.0000000000000004,10,0.0,ok,-0.023832699999999995
zero,2022-04-30,2022-05-31,0.10405300000000002,0.10436000000000001,1.763814777751437,4,0.0,ok,0.10228918522224859
zero,2022-05-31,2022-06-30,-0.0358235,-0.035256499999999996,2.0,2,0.0,ok,-0.0378235
zero,2022-06-30,2022-07-31,0.0719975,0.07280950000000004,2.0,2,0.0,ok,0.0699975
zero,2022-07-31,2022-08-31,0.0,0.0,1.0,0,0.0,ok,-0.001
zero,2022-08-31,2022-09-30,-0.041781900000000025,-0.039852900000000024,0.9999999999999999,10,0.0,ok,-0.042781900000000025
zero,2022-09-30,2022-10-31,0.0,0.0,1.0000000000000002,0,0.0,ok,-0.0010000000000000002
zero,2022-10-31,2022-11-30,-0.024109999999999965,-0.021253999999999967,1.0,3,0.0,ok,-0.025109999999999966
zero,2022-11-30,2022-12-31,-0.08379193208999997,-0.08041293208999999,2.0,5,0.0,ok,-0.08579193208999997
zero,2022-12-31,2023-01-31,0.004836999999999966,0.008342999999999968,1.9999999999999998,3,0.0,ok,0.0028369999999999667
zero,2023-01-31,2023-02-28,-0.049247,-0.045797000000000004,2.0,2,0.0,ok,-0.051247
zero,2023-02-28,2023-03-31,0.0980339999999999,0.1016719999999999,2.0,1,0.0,ok,0.0960339999999999
zero,2023-03-31,2023-04-30,-0.1129049999999999,-0.1092649999999999,2.0,1,0.0,ok,-0.1149049999999999
zero,2023-04-30,2023-05-31,0.03833466666666663,0.041996666666666634,1.9999999999999998,3,0.0,ok,0.036334666666666626
zero,2023-05-31,2023-06-30,0.05928399999999997,0.06336199999999996,1.8000000000000003,10,0.0,ok,0.057483999999999966
zero,2023-06-30,2023-07-31,-0.02876514285714283,-0.024374142857142837,1.9999999999999993,7,0.0,ok,-0.030765142857142828
zero,2023-07-31,2023-08-31,-0.1119282222222222,-0.1073912222222222,1.9999999999999998,9,0.0,ok,-0.11392822222222221
zero,2023-08-31,2023-09-30,-0.037869199999999985,-0.0336022,1.9999999999999998,5,0.0,ok,-0.03986919999999999
zero,2023-09-30,2023-10-31,-0.13193449999999995,-0.12721949999999996,2.0,4,0.0,ok,-0.13393449999999996
zero,2023-10-31,2023-11-30,0.0,0.0,0.9999999999999999,0,0.0,ok,-0.0009999999999999998
zero,2023-11-30,2023-12-31,0.10495399999999995,0.10921999999999994,0.9999999999999999,10,0.0,ok,0.10395399999999995
zero,2023-12-31,2024-01-31,-0.11099719999999996,-0.10626819999999997,2.0000000000000004,10,0.0,ok,-0.11299719999999996
zero,2024-01-31,2024-02-29,0.10320833333333328,0.10743233333333328,1.7905857215777705,6,0.0,ok,0.10141774761175551
zero,2024-02-29,2024-03-31,0.07215539999999997,0.07631239999999993,1.8,10,0.0,ok,0.07035539999999997
zero,2024-03-31,2024-04-30,-0.07265500000000003,-0.06779100000000003,1.8000000000000007,10,0.0,ok,-0.07445500000000002
zero,2024-04-30,2024-05-31,0.067899966388,0.072314966388,2.0000000000000004,2,0.0,ok,0.065899966388
zero,2024-05-31,2024-06-30,-0.0199534,-0.015828399999999992,2.0000000000000004,10,0.0,ok,-0.0219534
zero,2024-06-30,2024-07-31,0.026549666666666662,0.03126066666666664,2.0,3,0.0,ok,0.024549666666666664
zero,2024-07-31,2024-08-31,0.0103257,0.0147447,2.0000000000000004,10,0.0,ok,0.0083257
zero,2024-08-31,2024-09-30,0.06550479999999997,0.07012379999999999,2.0000000000000004,10,0.0,ok,0.06350479999999997
zero,2024-09-30,2024-10-31,0.06132670000000001,0.0652337,2.0,10,0.0,ok,0.05932670000000001
zero,2024-10-31,2024-11-30,0.22002359999999996,0.22397859999999997,1.6,10,0.0,ok,0.21842359999999997
zero,2024-11-30,2024-12-31,-0.06900049999999999,-0.06533749999999999,1.8000000000000003,10,0.0,ok,-0.07080049999999999
