missing_return_policy,formation_month,month,gross_return,total_security_return,traded_notional,n_holdings,missing_forward_gross_weight,path_status
zero,2021-03-31,2021-04-30,0.0763687,0.0763827,0.24027006125810643,10,0.0,ok
zero,2021-04-30,2021-05-31,0.013621099999999981,0.01362609999999998,0.6214507535284617,10,0.0,ok
zero,2021-05-31,2021-06-30,0.02819489999999997,0.02819889999999996,0.23395324962528097,10,0.0,ok
zero,2021-06-30,2021-07-31,0.04014110000000001,0.04017210000000002,0.22034133668106431,10,0.0,ok
zero,2021-07-31,2021-08-31,0.06265629999999996,0.06270529999999994,0.4195181739637124,10,0.0,ok
zero,2021-08-31,2021-09-30,-0.08188439999999997,-0.08185139999999995,0.4270811672812773,10,0.0,ok
zero,2021-09-30,2021-10-31,0.06457650000000001,0.06461350000000002,0.8072197899120034,10,0.0,ok
zero,2021-10-31,2021-11-30,-0.017065,-0.017020999999999998,0.8226614635264347,10,0.0,ok
zero,2021-11-30,2021-12-31,0.05475879999999996,0.05482579999999996,0.829715589041068,10,0.0,ok
zero,2021-12-31,2022-01-31,-0.06365719999999997,-0.06361319999999997,0.42981876249139905,10,0.0,ok
zero,2022-01-31,2022-02-28,-0.03729529999999999,-0.03726729999999999,0.41831559351327896,10,0.0,ok
zero,2022-02-28,2022-03-31,0.0713683,0.07142830000000001,0.041548292688095026,10,0.0,ok
zero,2022-03-31,2022-04-30,-0.09154329999999997,-0.09150629999999997,0.25821136141354495,10,0.0,ok
zero,2022-04-30,2022-05-31,0.004702100000000049,0.005009100000000052,0.2627949538890584,10,0.0,ok
zero,2022-05-31,2022-06-30,-0.07724349999999996,-0.07667649999999997,0.2351733332563854,10,0.0,ok
zero,2022-06-30,2022-07-31,0.12253399999999996,0.12334599999999996,0.6182586060032047,10,0.0,ok
zero,2022-07-31,2022-08-31,-0.06887669999999994,-0.06697569999999994,0.4648120881722996,10,0.0,ok
zero,2022-08-31,2022-09-30,-0.1056739,-0.10374490000000001,0.22347546575153515,10,0.0,ok
zero,2022-09-30,2022-10-31,0.06963000000000001,0.07195700000000002,0.41069168811424345,10,0.0,ok
zero,2022-10-31,2022-11-30,0.02135739999999999,0.02421339999999999,0.46452199108732917,10,0.0,ok
zero,2022-11-30,2022-12-31,-0.07907209999999996,-0.07569309999999996,0.26061736743534114,10,0.0,ok
zero,2022-12-31,2023-01-31,0.11315859999999996,0.11666459999999997,0.2367582671945866,10,0.0,ok
zero,2023-01-31,2023-02-28,-0.05932989999999997,-0.05587989999999996,0.27686229150633057,10,0.0,ok
zero,2023-02-28,2023-03-31,0.04913370000000003,0.05277170000000003,0.2310023057447882,10,0.0,ok
zero,2023-03-31,2023-04-30,0.05716739999999998,0.06080739999999999,0.26203177763991947,10,0.0,ok
zero,2023-04-30,2023-05-31,-0.0022445999999999586,0.0014174000000000296,0.02230440700168569,10,0.0,ok
zero,2023-05-31,2023-06-30,0.0411114,0.045189400000000005,0.26972077776958936,10,0.0,ok
zero,2023-06-30,2023-07-31,0.038952199999999965,0.043343199999999964,0.44662316705469846,10,0.0,ok
zero,2023-07-31,2023-08-31,-0.0010828000000000385,0.0034541999999999603,0.4399324019172215,10,0.0,ok
zero,2023-08-31,2023-09-30,-0.055246699999999975,-0.05097969999999998,0.03789801268458491,10,0.0,ok
zero,2023-09-30,2023-10-31,-0.05649849999999997,-0.051783499999999975,0.411760380678896,10,0.0,ok
zero,2023-10-31,2023-11-30,0.07335419999999995,0.07777819999999995,0.22224386519323386,10,0.0,ok
zero,2023-11-30,2023-12-31,0.02834230000000002,0.03260830000000002,0.626209659835391,10,0.0,ok
zero,2023-12-31,2024-01-31,0.00213059999999998,0.006859599999999971,0.4334401534444378,10,0.0,ok
zero,2024-01-31,2024-02-29,0.04298739999999997,0.04721139999999997,0.41990414552336797,10,0.0,ok
zero,2024-02-29,2024-03-31,0.0450479,0.0492049,0.43597775960040164,10,0.0,ok
zero,2024-03-31,2024-04-30,-0.02963679999999999,-0.02477279999999999,0.409609676813366,10,0.0,ok
zero,2024-04-30,2024-05-31,0.0254662,0.0298812,0.43139309486035665,10,0.0,ok
zero,2024-05-31,2024-06-30,0.041856500000000005,0.045981499999999995,0.2299072553222644,10,0.0,ok
zero,2024-06-30,2024-07-31,0.0027626000000000313,0.007473600000000031,0.2331085205617882,10,0.0,ok
zero,2024-07-31,2024-08-31,0.0005992000000000094,0.005018200000000011,0.27528455336199387,10,0.0,ok
zero,2024-08-31,2024-09-30,0.020423599999999962,0.02504259999999996,0.23072772214473328,10,0.0,ok
zero,2024-09-30,2024-10-31,0.03149060000000002,0.0353976,0.22315552543865003,10,0.0,ok
zero,2024-10-31,2024-11-30,0.04516179999999997,0.04911679999999997,0.46710720596609456,10,0.0,ok
zero,2024-11-30,2024-12-31,-0.0077790999999999815,-0.00411609999999998,0.449200470338479,10,0.0,ok
adverse_100,1999-07-31,1999-08-31,-0.03630249999999998,-0.03242649999999999,1.0,10,0.0,ok
adverse_100,1999-08-31,1999-09-30,-0.08912579999999995,-0.08542079999999995,0.6319625330788824,10,0.0,ok
adverse_100,1999-09-30,1999-10-31,0.14015929999999996,0.14374029999999996,0.8126574494587239,10,0.0,ok
adverse_100,1999-10-31,1999-11-30,-0.01645266428799998,-0.01264166428799998,1.4134045464691591,10,0.0,ok
adverse_100,1999-11-30,1999-12-31,-0.041518199999999984,-0.03775419999999998,0.6518493303980497,10,0.0,ok
adverse_100,1999-12-31,2000-01-31,-0.03257749999999998,-0.028234499999999982,0.22028745669765462,10,0.0,ok
adverse_100,2000-01-31,2000-02-29,-0.09473119999999999,-0.09043619999999998,0.6749720997504028,10,0.0,ok
adverse_100,2000-02-29,2000-03-31,0.1615331,0.1659101,0.8186693006032123,10,0.0,ok
adverse_100,2000-03-31,2000-04-30,-0.08232190000000005,-0.07818640000000006,1.0600211457126927,10,0.1,ok
adverse_100,2000-04-30,2000-05-31,0.043025199999999986,0.04780719999999998,0.8132981765510946,10,0.0,ok
adverse_100,2000-05-31,2000-06-30,-0.024451631955199962,-0.020707631955199958,0.8258766307389375,10,0.0,ok
adverse_100,2000-06-30,2000-07-31,0.01347319999999998,0.018245199999999972,1.2354325449264532,10,0.0,ok
adverse_100,2000-07-31,2000-08-31,0.0431791,0.0481811,0.4052214142526771,10,0.0,ok
adverse_100,2000-08-31,2000-09-30,0.011024599999999982,0.016117599999999982,0.4437396743749721,10,0.0,ok
adverse_100,2000-09-30,2000-10-31,0.03663350000000003,0.04185050000000003,0.6281426480556975,10,0.0,ok
adverse_100,2000-10-31,2000-11-30,0.0441905,0.04915650000000001,0.8415438683381158,10,0.0,ok
adverse_100,2000-11-30,2000-12-31,0.040253299999999985,0.04516229999999998,0.6107801838905826,10,0.0,ok
adverse_100,2000-12-31,2001-01-31,-0.04351179999999994,-0.038268799999999964,0.6121792758885392,10,0.0,ok
adverse_100,2001-01-31,2001-02-28,0.01083260000000001,0.014485600000000012,0.4271118998738942,10,0.0,ok
adverse_100,2001-02-28,2001-03-31,-0.07401806819039998,-0.06969806819039999,0.4215367078645572,10,0.0,ok
adverse_100,2001-03-31,2001-04-30,-0.05868740000000002,-0.05520980000000004,0.21020911465515893,10,0.1,ok
adverse_100,2001-04-30,2001-05-31,0.0167176,0.01990059999999999,0.6000000000000002,10,0.0,ok
adverse_100,2001-05-31,2001-06-30,-0.00632149999999998,-0.0035434999999999794,0.4201700048024288,10,0.0,ok
adverse_100,2001-06-30,2001-07-31,0.0011184999999999815,0.00411749999999998,0.2368191687243748,10,0.0,ok
adverse_100,2001-07-31,2001-08-31,-0.03873939999999993,-0.03574339999999994,0.8025606564968741,10,0.0,ok
adverse_100,2001-08-31,2001-09-30,-0.07089920000000001,-0.0681692,0.43618339765576924,10,0.0,ok
adverse_100,2001-09-30,2001-10-31,0.007378999999999979,0.00953299999999998,0.6223974996319074,10,0.0,ok
adverse_100,2001-10-31,2001-11-30,0.060817,0.06256600000000001,0.436017643801639,10,0.0,ok
adverse_100,2001-11-30,2001-12-31,0.01254559999999997,0.014029599999999968,0.6489507475300358,10,0.0,ok
adverse_100,2001-12-31,2002-01-31,-0.0030243000000000006,-0.0016343000000000006,0.8,10,0.0,ok
adverse_100,2002-01-31,2002-02-28,0.014379600000000003,0.0156646,0.23196379843578363,10,0.0,ok
adverse_100,2002-02-28,2002-03-31,0.02128209999999999,0.02262309999999999,0.4108152238445645,10,0.0,ok
adverse_100,2002-03-31,2002-04-30,0.0062713000000000005,0.00781729999999999,0.42821416805468215,10,0.0,ok
adverse_100,2002-04-30,2002-05-31,-0.014785500000000012,-0.013343500000000012,0.605220112812114,10,0.0,ok
adverse_100,2002-05-31,2002-06-30,-0.06784789999999999,-0.06653589999999998,0.6074578133321983,10,0.0,ok
adverse_100,2002-06-30,2002-07-31,-0.0208904,-0.0193834,0.6314615848643778,10,0.0,ok
adverse_100,2002-07-31,2002-08-31,0.015188699999999961,0.01659069999999996,0.611682812630339,10,0.0,ok
adverse_100,2002-08-31,2002-09-30,-0.05700979999999999,-0.055595799999999994,0.43327142378933825,10,0.0,ok
adverse_100,2002-09-30,2002-10-31,0.04091949999999997,0.04225349999999997,0.42087631545899523,10,0.0,ok
adverse_100,2002-10-31,2002-11-30,-0.01291479999999995,-0.011748799999999952,0.6358859912679593,10,0.0,ok
adverse_100,2002-11-30,2002-12-31,0.0006589999999999904,0.00173799999999999,0.21063284314757225,10,0.0,ok
adverse_100,2002-12-31,2003-01-31,-0.0019429000000000091,-0.0010089000000000107,0.2058434440941643,10,0.0,ok
adverse_100,2003-01-31,2003-02-28,-0.03306519999999995,-0.03219419999999995,0.24110136716933717,10,0.0,ok
adverse_100,2003-02-28,2003-03-31,0.03356919999999997,0.03458919999999997,0.4209953691122744,10,0.0,ok
adverse_100,2003-03-31,2003-04-30,0.03518909999999997,0.03612809999999997,0.8195903456173717,10,0.0,ok
adverse_100,2003-04-30,2003-05-31,0.04820259999999996,0.04910559999999995,0.42490221045061904,10,0.0,ok
adverse_100,2003-05-31,2003-06-30,0.01212799999999998,0.013111999999999981,0.626079471885385,10,0.0,ok
adverse_100,2003-06-30,2003-07-31,-0.006735299999999991,-0.006061299999999991,0.20901262644209131,10,0.0,ok
adverse_100,2003-07-31,2003-08-31,0.016068299999999973,0.016757299999999982,0.4067414217798341,10,0.0,ok
adverse_100,2003-08-31,2003-09-30,0.0001911000000000085,0.0010561000000000105,0.41449002628257503,10,0.0,ok
adverse_100,2003-09-30,2003-10-31,0.035124199999999973,0.03582419999999997,0.2176686401491385,10,0.0,ok
adverse_100,2003-10-31,2003-11-30,0.024600800000000003,0.025325800000000002,0.8276770517622586,10,0.0,ok
adverse_100,2003-11-30,2003-12-31,0.036786900000000004,0.037617899999999996,0.6256240504237776,10,0.0,ok
adverse_100,2003-12-31,2004-01-31,0.02865379999999994,0.02934979999999994,0.44301631650726153,10,0.0,ok
adverse_100,2004-01-31,2004-02-29,0.021031799999999993,0.02165479999999997,0.4127826711580457,10,0.0,ok
adverse_100,2004-02-29,2004-03-31,0.021372900000000042,0.022216900000000043,0.4108853597124979,10,0.0,ok
adverse_100,2004-03-31,2004-04-30,-0.00535229999999999,-0.004557299999999991,0.42528064249377995,10,0.0,ok
adverse_100,2004-04-30,2004-05-31,-0.008223099999999981,-0.00762009999999998,0.6029684682001285,10,0.0,ok
adverse_100,2004-05-31,2004-06-30,0.01746380000000002,0.01828080000000002,0.429448298983081,10,0.0,ok
adverse_100,2004-06-30,2004-07-31,-0.046107799999999956,-0.04518879999999995,0.23228029046604826,10,0.0,ok
adverse_100,2004-07-31,2004-08-31,0.0026078,0.00372379999999999,0.41855436970157034,10,0.0,ok
adverse_100,2004-08-31,2004-09-30,0.010497900000000001,0.011682899999999998,0.20951815628960874,10,0.0,ok
adverse_100,2004-09-30,2004-10-31,-0.03700179999999997,-0.03587279999999997,0.6126762447007852,10,0.0,ok
adverse_100,2004-10-31,2004-11-30,0.05126619999999994,0.05280719999999994,0.39999999999999997,10,0.0,ok
adverse_100,2004-11-30,2004-12-31,0.04834409999999998,0.05001609999999997,0.2400593764936258,10,0.0,ok
adverse_100,2004-12-31,2005-01-31,-0.01604899999999998,-0.014388,0.4119099888087431,10,0.0,ok
adverse_100,2005-01-31,2005-02-28,0.010263999999999981,0.011904999999999962,0.22588888933982135,10,0.0,ok
adverse_100,2005-02-28,2005-03-31,0.00325779999999999,0.005380799999999991,0.6130425286958757,10,0.0,ok
adverse_100,2005-03-31,2005-04-30,-0.02131430000000001,-0.01924230000000001,0.4277796830812763,10,0.0,ok
adverse_100,2005-04-30,2005-05-31,0.016832900000000012,0.019227900000000013,0.41833251984664516,10,0.0,ok
adverse_100,2005-05-31,2005-06-30,0.002114700000000022,0.004377700000000021,0.42357598334974933,10,0.0,ok
adverse_100,2005-06-30,2005-07-31,0.014039999999999962,0.016422999999999962,0.8196048757354927,10,0.0,ok
adverse_100,2005-07-31,2005-08-31,-0.01922369999999997,-0.01630369999999997,0.6150311435298099,10,0.0,ok
adverse_100,2005-08-31,2005-09-30,0.012382600000000034,0.01523060000000004,0.6096782513058147,10,0.0,ok
adverse_100,2005-09-30,2005-10-31,-0.022661799999999992,-0.019933799999999988,0.4413926845782623,10,0.0,ok
adverse_100,2005-10-31,2005-11-30,0.05612959999999997,0.05917459999999997,0.6101003789335864,10,0.0,ok
adverse_100,2005-11-30,2005-12-31,0.005207599999999991,0.00836759999999999,1.0304765616547074,10,0.0,ok
adverse_100,2005-12-31,2006-01-31,-0.0034576999999999802,3.030000000001981e-05,0.8104729267382254,10,0.0,ok
adverse_100,2006-01-31,2006-02-28,0.0019732,0.005295200000000001,0.6208628078569219,10,0.0,ok
adverse_100,2006-02-28,2006-03-31,-0.009315700000000008,-0.0056737000000000115,0.21659966147257045,10,0.0,ok
adverse_100,2006-03-31,2006-04-30,0.0031207999999999974,0.00667980000000001,0.42021648225537234,10,0.0,ok
adverse_100,2006-04-30,2006-05-31,0.005828199999999981,0.010023199999999982,1.0163877729542206,10,0.0,ok
adverse_100,2006-05-31,2006-06-30,-0.009696599999999991,-0.0057265999999999906,0.6162903980819451,10,0.0,ok
adverse_100,2006-06-30,2006-07-31,0.0074646,0.011440599999999992,0.807286366104132,10,0.0,ok
adverse_100,2006-07-31,2006-08-31,0.026446499999999963,0.03072949999999996,0.8182282577938833,10,0.0,ok
adverse_100,2006-08-31,2006-09-30,0.006977237380800011,0.011024237380800021,0.6112071110800652,10,0.0,ok
adverse_100,2006-09-30,2006-10-31,-0.051515300000000014,-0.04784690000000001,0.41706545626377656,10,0.1,ok
adverse_100,2006-10-31,2006-11-30,0.006600000000000001,0.010842999999999981,0.4000000000000001,10,0.0,ok
adverse_100,2006-11-30,2006-12-31,0.01655879999999996,0.02059479999999995,0.41523302827442055,10,0.0,ok
adverse_100,2006-12-31,2007-01-31,0.02903669999999998,0.03336469999999996,0.41664115866551543,10,0.0,ok
adverse_100,2007-01-31,2007-02-28,-0.02421199999999998,-0.020374999999999987,0.6214421491270217,10,0.0,ok
adverse_100,2007-02-28,2007-03-31,0.01217979999999998,0.01643679999999998,0.40733729743524305,10,0.0,ok
adverse_100,2007-03-31,2007-04-30,0.0336034,0.0379514,0.21133260818577215,10,0.0,ok
adverse_100,2007-04-30,2007-05-31,0.00630389999999999,0.010349899999999983,0.4389786265522644,10,0.0,ok
adverse_100,2007-05-31,2007-06-30,-0.02152099999999994,-0.01760299999999994,0.41185048862775164,10,0.0,ok
adverse_100,2007-06-30,2007-07-31,-0.049163499999999964,-0.045201499999999964,0.4019090042009493,10,0.0,ok
adverse_100,2007-07-31,2007-08-31,0.03400219999999996,0.03820719999999996,0.6277184138852334,10,0.0,ok
adverse_100,2007-08-31,2007-09-30,0.01427429999999998,0.01762129999999997,0.6229329174369047,10,0.0,ok
adverse_100,2007-09-30,2007-10-31,0.025543599999999993,0.02875559999999998,0.8182399680509832,10,0.0,ok
adverse_100,2007-10-31,2007-11-30,0.00427309999999999,0.007668099999999994,0.8553378858885434,10,0.0,ok
adverse_100,2007-11-30,2007-12-31,0.00740989999999999,0.010330899999999973,1.2179761967258862,10,0.0,ok
adverse_100,2007-12-31,2008-01-31,-0.0357973,-0.0333673,0.408258205306796,10,0.0,ok
adverse_100,2008-01-31,2008-02-29,-0.027064699999999952,-0.025739699999999952,0.6268265702163811,10,0.0,ok
adverse_100,2008-02-29,2008-03-31,-0.04166979999999999,-0.03980079999999999,0.40167160665378643,10,0.0,ok
adverse_100,2008-03-31,2008-04-30,0.0566212,0.05764620000000001,0.22930408606880742,10,0.0,ok
adverse_100,2008-04-30,2008-05-31,-0.0008716000000000201,7.439999999999097e-05,1.0338397849866998,10,0.0,ok
adverse_100,2008-05-31,2008-06-30,-0.10342959999999995,-0.10167959999999995,0.4251091718776123,10,0.0,ok
adverse_100,2008-06-30,2008-07-31,0.03324320000000001,0.034683200000000004,0.41828968817807105,10,0.0,ok
adverse_100,2008-07-31,2008-08-31,-0.02607190000000002,-0.024789900000000024,0.4755937662851779,10,0.0,ok
adverse_100,2008-08-31,2008-09-30,0.0146102,0.01614020000000002,0.2633667145161848,10,0.0,ok
adverse_100,2008-09-30,2008-10-31,-0.11678859999999995,-0.11599659999999995,0.46930441291467456,10,0.0,ok
adverse_100,2008-10-31,2008-11-30,-0.14974999999999997,-0.14952199999999996,0.4621297610393806,10,0.0,ok
adverse_100,2008-11-30,2008-12-31,0.009578900000000029,0.00960790000000003,0.4652273192251887,10,0.0,ok
adverse_100,2008-12-31,2009-01-31,-0.04660789999999999,-0.0465849,0.2589231522455401,10,0.0,ok
adverse_100,2009-01-31,2009-02-28,-0.10435329999999994,-0.10420629999999993,0.473335444341085,10,0.0,ok
adverse_100,2009-02-28,2009-03-31,0.11929660000000003,0.11945560000000002,0.26150043252146116,10,0.0,ok
adverse_100,2009-03-31,2009-04-30,0.07837580000000001,0.0785008,0.2796063014915464,10,0.0,ok
adverse_100,2009-04-30,2009-05-31,0.051832599999999965,0.05184959999999996,0.3005646356497835,10,0.0,ok
adverse_100,2009-05-31,2009-06-30,-0.0028055,-0.0027305000000000003,0.6831046567874343,10,0.0,ok
adverse_100,2009-06-30,2009-07-31,0.09230919999999998,0.09242819999999997,0.22065560011611707,10,0.0,ok
adverse_100,2009-07-31,2009-08-31,0.01647769999999997,0.01659369999999997,0.26120387591605565,10,0.0,ok
adverse_100,2009-08-31,2009-09-30,0.04530899999999998,0.04538799999999997,0.2172960151140028,10,0.0,ok
adverse_100,2009-09-30,2009-10-31,-0.0007854999999999912,-0.0007454999999999892,0.45462985991804,10,0.0,ok
adverse_100,2009-10-31,2009-11-30,0.043630999999999955,0.04363499999999995,0.21931810164477616,10,0.0,ok
adverse_100,2009-11-30,2009-12-31,0.019392100000000002,0.019454100000000002,0.027543729368984346,10,0.0,ok
adverse_100,2009-12-31,2010-01-31,-0.0016533000000000088,-0.0016253000000000057,0.03806596098833677,10,0.0,ok
adverse_100,2010-01-31,2010-02-28,0.03194289999999998,0.03195289999999998,0.26604564398516917,10,0.0,ok
adverse_100,2010-02-28,2010-03-31,0.04720629999999995,0.04727429999999995,0.028619833327664435,10,0.0,ok
adverse_100,2010-03-31,2010-04-30,0.01686720000000001,0.01697820000000001,0.42270303014215094,10,0.0,ok
adverse_100,2010-04-30,2010-05-31,-0.060839299999999985,-0.060727299999999984,0.43409485080407817,10,0.0,ok
adverse_100,2010-05-31,2010-06-30,-0.0082771,-0.008150100000000002,0.02593223458959261,10,0.0,ok
adverse_100,2010-06-30,2010-07-31,0.019483799999999964,0.01962579999999997,0.25494351514276503,10,0.0,ok
adverse_100,2010-07-31,2010-08-31,-0.015237500000000043,-0.01511150000000004,0.6242811039108661,10,0.0,ok
adverse_100,2010-08-31,2010-09-30,0.06633149999999996,0.06645649999999997,0.44838892930519547,10,0.0,ok
adverse_100,2010-09-30,2010-10-31,0.0180919,0.018203900000000002,0.4353606546539873,10,0.0,ok
adverse_100,2010-10-31,2010-11-30,0.00405570000000001,0.004169700000000009,0.4387490953432805,10,0.0,ok
adverse_100,2010-11-30,2010-12-31,0.045113699999999965,0.045253699999999966,0.02826996273637812,10,0.0,ok
adverse_100,2010-12-31,2011-01-31,0.013336299999999962,0.013402299999999959,0.6266991257720494,10,0.0,ok
adverse_100,2011-01-31,2011-02-28,0.04831599999999997,0.04843799999999996,0.40264724088350706,10,0.0,ok
adverse_100,2011-02-28,2011-03-31,-0.0033426999999999697,-0.003275699999999971,0.40775782640461333,10,0.0,ok
adverse_100,2011-03-31,2011-04-30,0.021277699999999993,0.02133069999999999,0.42113894484161774,10,0.0,ok
adverse_100,2011-04-30,2011-05-31,-0.02214779999999998,-0.022134799999999982,0.6251468402937462,10,0.0,ok
adverse_100,2011-05-31,2011-06-30,-0.00730890515999997,-0.0072739051599999705,0.4205684382673604,10,0.0,ok
adverse_100,2011-06-30,2011-07-31,-0.1068089,-0.1068341,0.01670055411877948,10,0.1,ok
adverse_100,2011-07-31,2011-08-31,-0.00771889999999998,-0.007635899999999982,0.6000000000000001,10,0.0,ok
adverse_100,2011-08-31,2011-09-30,-0.051112099999999966,-0.05111309999999997,0.6269772757801295,10,0.0,ok
adverse_100,2011-09-30,2011-10-31,0.07593549999999995,0.07594949999999995,0.44444930159748236,10,0.0,ok
adverse_100,2011-10-31,2011-11-30,0.01063389999999995,0.01063789999999996,0.43351495585991723,10,0.0,ok
adverse_100,2011-11-30,2011-12-31,0.00968690000000002,0.00968690000000002,0.4190576466605894,10,0.0,ok
adverse_100,2011-12-31,2012-01-31,0.0007790000000000103,0.0007770000000000205,0.4230938125472362,10,0.0,ok
adverse_100,2012-01-31,2012-02-29,0.01891189999999999,0.018942899999999988,0.6109532892942184,10,0.0,ok
adverse_100,2012-02-29,2012-03-31,0.02866559999999997,0.028711599999999973,0.42909103149940986,10,0.0,ok
adverse_100,2012-03-31,2012-04-30,0.01167470000000002,0.01170370000000002,0.4243224242829574,10,0.0,ok
adverse_100,2012-04-30,2012-05-31,-0.01267519999999997,-0.01261019999999998,0.611712342259893,10,0.0,ok
adverse_100,2012-05-31,2012-06-30,0.04796889999999993,0.04799089999999994,0.4153161395833742,10,0.0,ok
adverse_100,2012-06-30,2012-07-31,0.0038641999999999913,0.0038961999999999903,0.41202615404389487,10,0.0,ok
adverse_100,2012-07-31,2012-08-31,0.00054900000000001,0.0005989999999999988,0.22517742372169555,10,0.0,ok
adverse_100,2012-08-31,2012-09-30,0.02259459999999994,0.02266159999999993,0.4184731345923791,10,0.0,ok
adverse_100,2012-09-30,2012-10-31,-0.02351810000000001,-0.02348110000000001,0.4131699479084773,10,0.0,ok
adverse_100,2012-10-31,2012-11-30,0.007116600000000041,0.007201600000000041,0.8001220457689043,10,0.0,ok
adverse_100,2012-11-30,2012-12-31,-0.01355449999999999,-0.013451499999999991,0.6107132077629741,10,0.0,ok
adverse_100,2012-12-31,2013-01-31,0.0538285,0.05385050000000001,0.807869151896739,10,0.0,ok
adverse_100,2013-01-31,2013-02-28,0.01823219999999998,0.01828619999999998,0.8006529389130622,10,0.0,ok
adverse_100,2013-02-28,2013-03-31,0.03572219999999999,0.035763199999999995,0.8113057409596635,10,0.0,ok
adverse_100,2013-03-31,2013-04-30,0.010743699999999991,0.01078069999999999,0.8213376184826803,10,0.0,ok
adverse_100,2013-04-30,2013-05-31,0.02809009999999996,0.02810209999999997,0.6211678161247044,10,0.0,ok
adverse_100,2013-05-31,2013-06-30,-0.00174499999999999,-0.00173199999999999,0.22084664548394567,10,0.0,ok
adverse_100,2013-06-30,2013-07-31,0.03754069999999997,0.03754969999999997,0.41804665680959424,10,0.0,ok
adverse_100,2013-07-31,2013-08-31,-0.04278759999999995,-0.04277859999999995,0.42749159871570486,10,0.0,ok
adverse_100,2013-08-31,2013-09-30,0.05427699999999999,0.05428499999999998,0.4089267122527767,10,0.0,ok
adverse_100,2013-09-30,2013-10-31,0.05111169999999996,0.05112869999999997,0.02512242894473507,10,0.0,ok
adverse_100,2013-10-31,2013-11-30,0.05981869999999994,0.059850699999999944,0.24382378675418148,10,0.0,ok
adverse_100,2013-11-30,2013-12-31,0.02438610000000001,0.0244091,0.22444951916340666,10,0.0,ok
adverse_100,2013-12-31,2014-01-31,-0.02691979999999997,-0.026907799999999992,0.2217247972514106,10,0.0,ok
adverse_100,2014-01-31,2014-02-28,0.051896599999999966,0.05194159999999998,0.4396276940663999,10,0.0,ok
adverse_100,2014-02-28,2014-03-31,-0.01670459999999997,-0.016676599999999972,0.440983567909093,10,0.0,ok
adverse_100,2014-03-31,2014-04-30,-0.03877930000000001,-0.038764300000000015,0.4223277916502343,10,0.0,ok
adverse_100,2014-04-30,2014-05-31,0.030098999999999963,0.030106999999999964,0.4138639877815607,10,0.0,ok
adverse_100,2014-05-31,2014-06-30,0.01522279999999998,0.01524279999999998,0.21896346690198198,10,0.0,ok
adverse_100,2014-06-30,2014-07-31,-0.0160706,-0.0160576,0.42391093046904643,10,0.0,ok
adverse_100,2014-07-31,2014-08-31,0.04737499999999998,0.04737799999999998,0.6103784123948719,10,0.0,ok
adverse_100,2014-08-31,2014-09-30,-0.008830300000000022,-0.00882630000000002,0.4223733933689652,10,0.0,ok
adverse_100,2014-09-30,2014-10-31,0.05517739999999996,0.05518939999999996,0.418740630426332,10,0.0,ok
adverse_100,2014-10-31,2014-11-30,0.048139399999999964,0.04813839999999996,0.23412619573320204,10,0.0,ok
adverse_100,2014-11-30,2014-12-31,0.01645150000000003,0.01645650000000003,0.42536890166413144,10,0.0,ok
adverse_100,2014-12-31,2015-01-31,-0.03171579999999997,-0.031702799999999975,0.642937400665941,10,0.0,ok
adverse_100,2015-01-31,2015-02-28,0.054249599999999974,0.054228599999999974,0.6174955788367456,10,0.0,ok
adverse_100,2015-02-28,2015-03-31,-0.004997099999999969,-0.005005099999999971,0.2240921181610895,10,0.0,ok
adverse_100,2015-03-31,2015-04-30,-0.02153279999999996,-0.021503799999999962,0.6168002067146274,10,0.0,ok
adverse_100,2015-04-30,2015-05-31,0.006607300000000001,0.0066023,0.6222213228830117,10,0.0,ok
adverse_100,2015-05-31,2015-06-30,-0.01021859999999998,-0.01021459999999998,0.417080270927257,10,0.0,ok
adverse_100,2015-06-30,2015-07-31,0.038436500000000026,0.03839950000000001,0.2196926727753309,10,0.0,ok
adverse_100,2015-07-31,2015-08-31,-0.04133199999999995,-0.04130499999999995,0.45349001034765524,10,0.0,ok
adverse_100,2015-08-31,2015-09-30,-0.03633929999999995,-0.03634529999999995,0.21744663318365065,10,0.0,ok
adverse_100,2015-09-30,2015-10-31,0.0832727,0.0832457,0.42652099346373756,10,0.0,ok
adverse_100,2015-10-31,2015-11-30,-0.0011034999999999906,-0.0010834999999999896,0.43114013745911944,10,0.0,ok
adverse_100,2015-11-30,2015-12-31,-0.14506819999999998,-0.14497549999999998,0.22165826673200412,10,0.1,ok
adverse_100,2015-12-31,2016-01-31,-0.02798459999999998,-0.027947599999999982,0.39999999999999997,10,0.0,ok
adverse_100,2016-01-31,2016-02-29,0.008904500000000001,0.009109500000000003,0.22356975817353056,10,0.0,ok
adverse_100,2016-02-29,2016-03-31,0.053958299999999945,0.05414829999999994,0.23277701775674492,10,0.0,ok
adverse_100,2016-03-31,2016-04-30,-0.025980099999999968,-0.025929099999999972,0.22893296891907905,10,0.0,ok
adverse_100,2016-04-30,2016-05-31,0.021830799999999963,0.02194579999999996,0.4360911305326953,10,0.0,ok
adverse_100,2016-05-31,2016-06-30,-0.02194889999999997,-0.021760899999999972,0.22219006135159028,10,0.0,ok
adverse_100,2016-06-30,2016-07-31,0.032752300000000026,0.03292330000000002,0.2257645395691094,10,0.0,ok
adverse_100,2016-07-31,2016-08-31,0.005070600000000029,0.005235600000000032,0.23185551144020083,10,0.0,ok
