source_id,commit,path,bytes,sha256,file_kind,paper_table_result_generator,paper_result_array,fitted_paper_model,paper_result_credit
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/Preset1.vue,7684,d2c453d26d838ff8e09bee54b613e335a88f3de66b8a56588608ce15528d4de4,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/Preset2.vue,5431,7702e13bc6c2c1738bc91c948ca93e80773d2520aa8af503c1ddcb5583b6ec1a,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/Preset3.vue,5040,1aad3c7f9d05a0ee1ebacfc05b47da35f1e318e6b63b25ba9c83db5ead6f66fa,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/Preset4.vue,6282,b935fbe1db2a291fc527421cf1d62df92d21d40823253c9931ff4947c80bc5fd,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/PresetItem.vue,1255,114b4e0081b5d3b3b92f09e7b51ece015d3817525532ccbd3f0d5ee2934f77d2,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/PresettVip.vue,2153,1a352e65ee07981133450181842225e64539c5d0d5c86877c36f315b685bfe90,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/SubscribeType.vue,10511,b61366b92e57e16f5b28183b64f2c4fd492b43eecbd756d642cefdc5d24ada28,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/components/TypeTab.vue,17412,8c0192c443c4264bb4517c9c6fd3ab2730964358d0079ef3bfc388c4863a2e12,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/locales/en.js,12138,1083ff05261a8642f4bf483b633ebc55d9bbef8dad3e0a351a4aab5db8771c06,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/locales/index.js,441,c4557ecc94f8cc5255d8c647c17823d77ee7c3d5be11e5f600acfe330244a472,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/locales/zh.js,10628,9f20bbe1ff0494bc0022b498ee91b3101dd0968cf0660af589f9bc0e76016d7d,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/main.js,582,3f7f484c4f24426d8212984b61ab7d52c961cbffd843c19e0754eb244a80cb91,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/page/Chat.vue,46457,54ed95939e28a36083565b7a039b77eaed650f84fd843b95a11a34c28e5cabbe,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/page/ChatDetail.vue,9617,9fc17d606eb6f34532b0b59c4794046b5fc993a8b315cbcb302b5b9384c492fb,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/page/Crypto.vue,3026,62abd36ff9f752d7e80ebf85cc4bf33eecb8f4c4323d08bf83b1062485f3e2d1,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/page/Index.vue,2508,d2a45fdbaf0d48a5b5ac4a9ebe0d55897d01284dd732b7e0ccb2bb1d2e057afb,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/route/index.js,707,3a1ef0b5e791fa0665cfd414914f7d634ee16045402d90ed32d9ad7637561eec,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/store/index.js,1531,48dec0de2facf480fb0e27f87d6fb5f0dee60f44423328726ca8ac13e965be73,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/utils/EventBus.js,610,cbe939ec88a4044d7c0e4c9a005c45d6e8bea3a468c7a4a14124073f466fdfc3,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/utils/abi.js,3940,bc5936148948779abf774ca07444e640cbdba4104e28214431b5edb6cca8a96c,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/utils/contract.js,352,b2bd55454c4b6cd2223e1edd1e55b3d33efc499f8fc39ca60fe38765bc0b918c,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/utils/eth-erc20.js,4113,6230410c09d668c4484f25a68775f2556e4fc4bc5c946018398e82fbcd1ecd1d,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/utils/getAllBalance.js,2240,2f9a1782c0b219b8e384a26df47f6fcc2c2d9e6977e588159ffe8856fdd6783f,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,src/utils/network.js,10860,d7b4c838a572f7672bf00408651cecc81bd2589a8bd5f54aa784c04262ac11d0,source_code,False,False,False,False
frontend,f7819f3537808d398f6c3da37e43b51ecebdbd42,vite.config.js,1567,da673670a68448e36e8efcd72ff33a922439e99523beb943d9f352e69b1b6df3,runner_or_build_configuration,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,.env.example,754,a8aaba29da7b3497e39a31c14296f9695ba6c8525a4e668f4042e4358500e844,documentation_or_configuration,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,.gitignore,1266,da424b67e9592d67f56e65a9aad803c0f2c101e520ff38062dd9d8ac35084a83,asset_or_other,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,LICENSE,11357,c71d239df91726fc519c6eb72d318ec65820627232b2f796219e87dcf35d0ab4,documentation_or_configuration,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,README.md,31983,3577e3076f5158bcb42d49f4b2111e4e1c64c8d29011fcd4c6e15aebad4e378c,documentation_or_configuration,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,README_zh.md,27415,afd99951540984e974358d690d4c20025d4268a53180b620cd7790045c9182b5,documentation_or_configuration,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,app.py,3111,161c13d3adb2d3c7cc8da0a6e93f372a9fc5d32e630e16024b6d07c8ee5e1d9f,runner_or_build_configuration,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/agent_of_metaphor.py,3323,7d46d495fbd93a16a4b31e5a16838e56a0d0924317a87247b9896cee83120620,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/agent_of_metaphor_t002.py,4124,ac28827353821e105ddb64e183e17272e6c5832e7a3bbb62b7d6fe751657814d,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/claude/prompt_caching/claude_demo_basic.py,806,037a5e93917bbea40623c5f4645fb76e7c6473c02782e3a4c53453124566e2cc,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/claude/prompt_caching/claude_demo_general.py,1515,cea0e5f8bf50c5841413c901f6c35a40e96af5674dfc32c5f6897e6a9acc793a,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/claude/prompt_caching/claude_demo_middle.py,4330,64f34749d4f2a3422023fb45ca2d37235dcc996562decc669d9b2abd252fa8d2,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/claude/prompt_caching/claude_demo_middle_async.py,4664,0b9e28435d6befdaf0a2782afc74668178ba996631e851331e5980b28eaf3889,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/claude/prompt_caching/claude_demo_middle_async_stream.py,1586,1e56f5067e05c0479f6cf8cb8e9aee45fd89999e7333193573a80abc1d37cae0,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/claude/prompt_caching/system_prompt_storage.py,14888,2dadae9ef0f285bdfb9aeaf2ac0e3a849b926970c18657e9e48c16a4520f766c,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/gemini/gemini_2.0_demo_basic.py,313,6fb809e3909553ee5a33a6ec44d88e7768a066a1fd2aff5084781293dae0f795,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/gemini/gemini_2.0_demo_multimodallive.py,696,bd1749228adfd12141dd4deae4542027772bf4150c382f78d7ac672e70d96741,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/gemini/gemini_2.0_demo_tool_googlesearch.py,868,dc6cefd2890547080cc94fab020a4e19baa7437ebee8bdfdde14b41338696f6f,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/glm/glm_demo_one.py,727,abaca6151c4969c456184447fcc9e88332a7bc03a29aa537ab2e3a78d514963f,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/llama_index_openai_chat_240130a.py,2313,17a71cf9ad96276caa8be560305d9bd67ded5638bfbb625576389e496bc2a0d2,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/llama_index_openai_chat_240130b.py,1139,6b8392cdbdccdb83ac0d774270e4f754693ca193ed7f8062220d20bf734fc6a2,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/multi_agent_t001.py,2887,096e45cdcb3f3e4972a07781bdc8e3c1ed8dac3075e82f7a80262a0d5cf15eb3,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/qianfan/ernie_speed_demo_one.py,658,fcf8e6b7ad9bb2888bd7fb52fb012f4275b81c7a3d28200632fe6af1a531a70e,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/test_agent.py,905,482e235b308d9b81fa3a0c688feb2ad3f61a4071f2e5dff6cdb3da83d1f38ca0,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/tool_agent_t001.py,437,b13e0e5f638304dc4ab4e504a491156cadd18c2e36632602a4bb6a2ebbb687d0,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/utils/gemini_t001.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/utils/redis_t001.py,362,62a0e1e8cb3578bc5cd75540a98fcdae7f8d48056b80cf4365b5af44fe5ed4df,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,examples/utils/t001.py,658,38d0161f527a26d779c5960886f509f1e5d22c2059e50d190d599da24692e1ed,support_or_example,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/agent/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/agent/autogen.py,2676,211df178318e2670b2695592bb761c52d806b734ab3c70e1c8efcdc30bbf78a9,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/agent/base.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/agent/llama_index.py,4689,bc75d01305dd5c69c686ee08cfb8a9e90009b2a97dcbe99bee4e5bbd47f4e5ec,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/agent/utils.py,3200,040804bfcacc83439e2a3a8808aa19fd4d39daefb4520b42a564537f63e52593,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/bot/tg/bot_cache.py,147,8083d4a852cf43d6c40da9abb054b460554a10dd27eb194ae32a6b7f96e17411,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/bot/tg/client/price_predict_client.py,3035,bede9291d5843d5b3e6c7cf853dd83ae3c611af9758913fb8638433127826217,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/bot/tg/client/research_report_client.py,3013,3ac0e3d8247c0eded6a46f7b08177ffee2358f6aa5374d09b103a04e3f47de32,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/bot/tg/tg_ai_bot.py,10704,953a942d3bc559e523e1a2385f2c1b983089245a1361f3653e7d4e3fa882fefd,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/bot/tg/utils/i18n_util.py,827,02fc30715c37cbcba4d3a6eace7494fd545bf675c84b57612255b2d26d65aa32,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/bot/tg/utils/keyboard_util.py,449,b8c0119ced53f6d480b4871cce42d72eb1f27c2f6bb6d0a7b8e198da2d5afb43,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/assistant_conf.py,368,15f351250a2a1a6b3bc1eec617ee1fff24fc15259d6ddc07219e0148d8a8acfc,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/bot_conf.py,211,eaa09a444e25c6fe7d2218cdede4a26c3950d2fac1766c4cb8c1e1bad14f0932,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/db_conf.py,226,9448724391dbf69c6d14dd82bdfb00e4552c5eb998f5ccd45df0e5f1ab9926ec,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/email_conf.py,319,7cd80410dccdcd740c231d4c32855e3f6d43fc32b71050d6dabe3445f307430b,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/hcaptcha_conf.py,128,affdedaf39b6c7a6746814353f620246effee9a7351b98d344a681640b6ef186,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/jwt_conf.py,80,ac3f41bc5651c3a903dcf5c9a496d9fa0c54e4b73296aa127843edb85951fb92,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/model_selection_conf.py,281,1a244e04009162c65f7601a3b30a04d62eece91ee229728a9a6febc4fe32f94c,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/path_without_login.py,2056,ddfd70b2daebd94e15de7964dc73c05b228074c462a82b13b8fd39adc81bbccc,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/rag_conf.py,370,bfa767fa2eee495fd8e8838d0f031a4c15248f93c2766634f391782a34cc274c,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/redis_conf.py,173,367dd854722e39a30438b7dd35d2bc78119c6754d4f313b1b8bac2f60633422d,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/server.py,1921,92a215f1e695ba3a77dc8f745207c640c65bec45e6b331e55c83cda5b51be386,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/conf/tg_bot_conf.py,1075,2dbb81ef798ae04548320ae2db4758aa6607452e58c75f43580bef7973759538,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/constant/email_info.py,776,f34bef1ce3c46804d3806cb3a6d67600c1c72f394101ddc26f2bf897775b1443,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/constant/error_code.py,5127,9b2004f08feaf3563d4c7af0e97ebbe8ce954adad328a1d1c000e17abf46aa0e,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/constant/redis_keys.py,681,a9c2bd8c14cd0f2f6cea7673d5e8463133a6a8ccdfdd4844ec9de42f8ba5cfe6,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/constant/sensitive_words.py,16372,93a9335768af449842a76aec314e81a63d432057ec790ed4dc3188333eb3fc3b,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/controller/assistant_api.py,6295,afdd035bf0d194ffd3e4e9f0cf2f135dca5c9f900e4e3c2a853f37839d512570,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/controller/feedback.py,1285,e2099a2a7d9212eee4f65e029d06791dfb54e7607d0e3fd8301ec520bb50f6da,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/controller/gpt.py,7044,45ebfd6a7586d0283cc858dcca2cb9e4b18db608fcc7358d630e11e081276e4a,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/controller/gpt_oneshot.py,5292,f3c6d1b091e740c81b0ae4d3b25fc7129784dc0cb4e36c9dc64568a59258ce08,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/controller/gptstream.py,48110,5405214a5b138ca99126150be39f0679f52fc348b91a8150c7f97358b195205c,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/controller/pay.py,2683,69a2d592eee9a695e56087c4d01be6a2bf81f20e6c0b796831b1afc0782e9963,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/controller/preset_entry.py,1585,c0153c95e94e60fde21da1eeaae921e204344ed791cfe0ffb33bfcb8d13d7cd3,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/controller/user.py,9274,ba2ba615fed212a24114e12fd52b468c99d3d6137cfd8e5b35639d9c648915d3,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/controller/userRate.py,4329,e56caa2e9f861cc5d8c1b914d06b0e11657ce6332a9d75a5b61839b2d376b503,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/api.py,39780,ead72dc337db73d378a7729e51ddb85e539b8c0ec452048278c5c58619229f11,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/callgpt.py,979,589bd38e1124684d234ffcde8229f674602036b9eee899c802dea685f211e1df,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/claude_client.py,5573,521d9e7943bb01c0fe0de70491aa85e61af400edc5825e9fea79f91c865116c9,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/converter.py,7235,74f884d98f9470a3ffc0263cca0e45f06006b372c2fb2bf35752de651f92e502,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/create_vdb.py,2363,475a93ab9d5d3ce0553581fc5054406a0ed5f064ee34b5cfe70a04565f2b220a,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/functions.py,3337,9b5fd90269d9d819cb74841967616e32eac66991813b907c1a8ba0d39b908f6f,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/gemini.py,21580,6785f67b2ceff0ea815ddea924f334d2b270cbf7f8febfb8f1981b30be658032,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/model_selection.py,931,f56f7aa95e54cc72d974675e21e6595963d0b6aa66f4ef8eb66c1db28c84dfd8,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/multi_agent.py,528,0350bd4bd15d696d4949d3f549d190f87905c65d0f5d9cebefd3deaf1f6241cf,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/multi_agent_templates/default.py,2372,2b9500a70815a03ef1309cb0fce14d245e9aff58e3c5dbbb0b2da4504059b7c0,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/postprocess.py,1357,b68f478dba69878d30d83224e68bf9867627aa91f8703f72fe3fcad3172c97d5,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/choose_hot_question.py,3610,eaec2bf6e5497a3f690219c8772d5b4a1970efaf991a8b9cf0a7b8fad4f85333,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/divide_user_question.py,3740,fdf044b9287b1fbab2a4b4244b566a05c5e63748cc74023fc09174f67f936aa8,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/enrich_question.py,2166,7428448fd89a92e5c2c1ad9b800ffdff47d8ca7aeb2d4198f94e05d44aa81753,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/if_need_search.py,984,a0282b38ccc70202fca7c42e37ba3ccbcd221727bd718af7c999f6594628573d,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/nft_agent_question.py,1200,d077cbc0ea878637f8583a21a0bbd9ec8ad605e424fac70499b30fe5fa769b3e,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/recent_search.py,545,dd1ddb8004dd7b14f09af207c0082aa3d83e2a5b036ebaa1aaae9e987619112f,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/related_question.py,3150,1a826006616cd7a783fed0a65daa9035a8b84309a3b17db86ed3d6117c6cd0a8,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/related_url.py,1285,00c6e9d850780c27839547c1baefcfe4b891cca2bdc6e24d2ece40d66d6a7e7c,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/richer_prompt.py,1778,1e80d24dd54a3dc108dcacb38a2abd99a9bdc3a01c41b25c66f8397e81169ce0,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/share_summary.py,904,37cf0507773ff45b5a11c6490f93c4c1a92c63833c618c87473c3b502cd4799f,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/summary_page_by_msg.py,1373,510383d73a410b89d68a621158789cdb87b86a757092e560f43bb4c6bf5dca2d,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_common/swap_agent_question.py,3095,660f4017c803d8a396b0974b9f504b2a99f39a9984b489c306ff71e94d01b514,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompt_templates_v001/default.py,2035,12db77aee92f3c5cc802d08876d970da19b91d0dd80722e6cdd62c8ab31af725,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_common.py,3013,53289dd4d887d537f9a2210d44affd6fd853efd77c4c173e3ea85a163e37d216,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v001.py,1210,72d03e14f5d40321b71209686727d109f70075d22160cfaddddee918aa6624d1,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v002.py,1210,681c37e50080c9cb9542ea890158a40479751ff6deb412c1c0168f76702273b3,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v003.py,1222,a26046a2f96c9e644c698dc1aaa6186d2edce969335c03f225d5a93de779b3d0,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v004.py,1222,34b574cbf79db361c50d4ade3186a38e1369ef8c9090166a62a37fa5ac73f3cf,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v005.py,1222,0f3a1b35ff55f3a05011171f8f81e0fd82765acf22f834c6f5463a12c4e61f33,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v007.py,1222,c3de6b18546f5a114c04b63adaaa41f8d765b5535f8657f6458307291c58dc16,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v008.py,1222,68ae5243b60422991939b640ef33bd24abf97e302f7ee1e7cca8bba1b7cbb7ba,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v009.py,1222,5ce7aa46ee86a4678d516be6594797caac6f7e8315fc6171905c7d2616268c9d,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v010.py,1222,ef24c778fe89825463b6b76e98a1e868df5e7d07a5d23749a456b8e13a50565a,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v011.py,1222,70065ea22496cf152db8bffde4a1172e2007a1ad47fa0e0ca6450ba2d72208d1,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/prompts_v012.py,1222,95eda5d09b2a5563b91e6e7f8eea89f9d63a4f1ca3b7c2de522d3bbda92fb158,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/source_mapping.py,867,f42baa4c4b40a7346fcad452791b457e39e5fb7cda2c0feedc272aa79ddfc5f8,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/stylized_process.py,478,5332f9d8d16be4ae2148d5721eb62ceb102765a905cadfd62d6f5935af2032ae,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/tool_agent.py,5346,1cc52b3ef1a443fc677c6341cdd2425703711357513990719e2e812094bd6c83,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/utils.py,34564,eb2fc2e2f27a76a4fbb485a07d54b53fc84a425d50ce704bb4cf03f5f36e6992,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/vdb_pairs/gpt_func.py,515,60ff33a306673365118d6bd4a5209623e0051c465cf9d86eada5a5d9c0a42cd5,source_code,False,False,False,False
backend_paper_time,98b98d31dec6d29a5c518943d980300612030a40,genaipf/dispatcher/vdb_pairs/qa.py,1235,aac101ba432561405cc3429c6a352212ebdc858107cf0380201dc1a54197413f,source_code,False,False,False,False
