canonical_work_id,paper_version,paper_table,cohort,method_or_row,metric,paper_value,unit,cell_kind,primary_source_value_verified,native_reproduced_value,absolute_difference,status,paper_result_credit
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Carhart_4_factor,SMB,-0.131,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Carhart_4_factor,HML,0.11,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Carhart_4_factor,Mom,0.178,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Carhart_4_factor,R_squared,0.884,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Fama_French_5_factor,Mkt-RF,0.958,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Fama_French_5_factor,SMB,-0.221,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Fama_French_5_factor,HML,0.081,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Fama_French_5_factor,RMW,-0.015,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Fama_French_5_factor,CMA,0.044,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv250200415,arXiv:2502.00415v2,Factor model results,portfolio_or_difference_series_ambiguous,Fama_French_5_factor,R_squared,0.854,coefficient_or_ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
