canonical_work_id,paper_version,paper_table,cohort,method_or_row,metric,paper_value,unit,cell_kind,primary_source_value_verified,native_reproduced_value,absolute_difference,status,paper_result_credit
CensusArxiv260417327,arXiv:2604.17327v1,Agent and score information coefficients,S&P100,Score,pooled_p,0.749,probability,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Agent and score information coefficients,S&P100,Score,date_level_mean_ic,0.018,correlation,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Agent and score information coefficients,S&P100,Score,icir,0.08,ratio,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Agent and score information coefficients,S&P100,Score,t_statistic,0.48,statistic,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Agent and score information coefficients,S&P100,Score,reported_p_t,0.319,probability,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-09,strong_buy_count,48,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-09,actual_return,5.93,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-09,null_mean_return,6.07,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-09,excess_return,-0.14,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-09,percentile_rank,48,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-10,strong_buy_count,57,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-10,actual_return,0.16,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-10,null_mean_return,-1.09,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-10,excess_return,1.25,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-10,percentile_rank,91,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-11,strong_buy_count,55,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-11,actual_return,8.4,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-11,null_mean_return,6.11,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-11,excess_return,2.28,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-11,percentile_rank,91,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-12,strong_buy_count,74,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-12,actual_return,-3.99,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-12,null_mean_return,-4.64,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-12,excess_return,0.65,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2024-12,percentile_rank,88,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-01,strong_buy_count,41,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-01,actual_return,6.23,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-01,null_mean_return,2.55,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-01,excess_return,3.68,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-01,percentile_rank,>99,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-02,strong_buy_count,55,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-02,actual_return,-5.85,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-02,null_mean_return,-2.16,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-02,excess_return,-3.69,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-02,percentile_rank,<1,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-03,strong_buy_count,30,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-03,actual_return,-8.3,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-03,null_mean_return,-11.0,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-03,excess_return,2.7,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-03,percentile_rank,97,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-04,strong_buy_count,18,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-04,actual_return,7.3,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-04,null_mean_return,10.55,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-04,excess_return,-3.25,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-04,percentile_rank,9,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-05,strong_buy_count,25,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-05,actual_return,2.99,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-05,null_mean_return,4.55,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-05,excess_return,-1.55,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-05,percentile_rank,18,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-06,strong_buy_count,19,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-06,actual_return,1.98,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-06,null_mean_return,4.29,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-06,excess_return,-2.31,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-06,percentile_rank,7,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-07,strong_buy_count,21,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-07,actual_return,1.87,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-07,null_mean_return,-1.66,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-07,excess_return,3.53,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-07,percentile_rank,98,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-08,strong_buy_count,28,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-08,actual_return,1.13,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-08,null_mean_return,3.89,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-08,excess_return,-2.76,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-08,percentile_rank,4,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-09,strong_buy_count,34,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-09,actual_return,5.53,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-09,null_mean_return,2.07,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-09,excess_return,3.45,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-09,percentile_rank,98,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-10,strong_buy_count,26,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-10,actual_return,2.71,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-10,null_mean_return,-1.68,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-10,excess_return,4.4,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-10,percentile_rank,>99,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-11,strong_buy_count,32,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-11,actual_return,0.81,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-11,null_mean_return,2.55,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-11,excess_return,-1.75,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-11,percentile_rank,6,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-12,strong_buy_count,25,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-12,actual_return,2.99,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-12,null_mean_return,0.92,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-12,excess_return,2.07,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2025-12,percentile_rank,97,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-01,strong_buy_count,20,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-01,actual_return,14.11,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-01,null_mean_return,4.89,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-01,excess_return,9.22,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-01,percentile_rank,>99,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-02,strong_buy_count,36,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-02,actual_return,-4.7,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-02,null_mean_return,-1.87,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-02,excess_return,-2.83,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-02,percentile_rank,3,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-03,strong_buy_count,22,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-03,actual_return,2.07,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-03,null_mean_return,-2.45,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-03,excess_return,4.51,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,2026-03,percentile_rank,>99,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,Mean,strong_buy_count,35.1,count,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,Mean,actual_return,2.18,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,Mean,null_mean_return,1.15,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,Mean,excess_return,1.02,percent,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
CensusArxiv260417327,arXiv:2604.17327v1,Appendix Monte Carlo results by date,S&P500,Mean,percentile_rank,60.7,percentile,direct_result,True,,,unavailable_no_native_result_inputs_or_pipeline,False
