formation_month,research_start,research_end,research_months,validation_start,validation_end,validation_months,explored_candidate_count,branch_winner_count,finalist_count,selected_solution,selected_members,selected_solution_size,selected_validation_score,finite_scores,winner__momentum_trend,training_score__momentum_trend,validation_score__momentum_trend,winner__valuation,training_score__valuation,validation_score__valuation,winner__profitability_quality,training_score__profitability_quality,validation_score__profitability_quality,winner__financial_safety,training_score__financial_safety,validation_score__financial_safety,winner__fundamental_surprise,training_score__fundamental_surprise,validation_score__fundamental_surprise,winner__low_risk,training_score__low_risk,validation_score__low_risk
2012-06-30,2002-06-30,2010-05-31,96,2010-06-30,2012-05-31,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,0.0185478649893103,1000,momentum_trend__pair_mean,-0.017140061412411114,0.0036303016699552396,valuation__leader,-0.00018945867085118362,-0.035530044146590216,profitability_quality__pair_mean,0.007820834306573772,0.0185478649893103,financial_safety__all_mean,-0.007404547778320508,0.003982500126579802,fundamental_surprise__leader,-0.004002007370707491,0.010259347170725037,low_risk__leader,-0.011651048855650917,-0.025906047293062177
2012-07-31,2002-07-31,2010-06-30,96,2010-07-31,2012-06-30,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,0.02187946659787169,1000,momentum_trend__pair_mean,-0.01772339951727483,0.003842513551851265,valuation__leader,0.001767939502444497,-0.03466641986666609,profitability_quality__pair_mean,0.007881278339115247,0.02187946659787169,financial_safety__all_mean,-0.010395608817499806,0.010039907331586335,fundamental_surprise__leader,-0.00514939707985677,0.010373235182225084,low_risk__leader,-0.0166383927688296,-0.00811721767211377
2012-08-31,2002-08-31,2010-07-31,96,2010-08-31,2012-07-31,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,0.028937681103424616,1000,momentum_trend__pair_mean,-0.018351115925534907,0.0045156527374118184,valuation__leader,5.094663669996495e-05,-0.03206157042829663,profitability_quality__pair_mean,0.008775932105281575,0.028937681103424616,financial_safety__all_mean,-0.008781605009520667,0.01715101439825431,fundamental_surprise__leader,-0.007023595984966821,0.011270028317608746,low_risk__leader,-0.014354828723784293,-0.04295005971896757
2012-09-30,2002-09-30,2010-08-31,96,2010-09-30,2012-08-31,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,0.017094581795390945,1000,momentum_trend__pair_mean,-0.02171842038895591,-0.0066060630273796035,valuation__leader,0.0010533787230993796,-0.020314472051219164,profitability_quality__pair_mean,0.009316958503254933,0.017094581795390945,financial_safety__all_mean,-0.009202379851568566,0.005735032597671929,fundamental_surprise__leader,-0.006592535478979033,0.01559404371162699,low_risk__leader,-0.021191597890826235,-0.00042638744395902956
2012-10-31,2002-10-31,2010-09-30,96,2010-10-31,2012-09-30,24,24,6,8,merge__top3,fundamental_surprise__leader|low_risk__leader|profitability_quality__pair_mean,3,0.019482712672581393,960,momentum_trend__pair_mean,-0.01899879808642218,-0.019798845616621926,valuation__leader,0.0004904353543852165,-0.013942529905049031,profitability_quality__pair_mean,0.009667827731619524,-0.00010964561180453261,financial_safety__all_mean,-0.010003629604516957,-0.004297404865820504,fundamental_surprise__leader,-0.005843538370144608,0.012942351261335427,low_risk__leader,-0.019317990104002272,0.012820566133759256
2012-11-30,2002-11-30,2010-10-31,96,2010-11-30,2012-10-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.029091368363681994,995,momentum_trend__pair_mean,-0.011181874106287792,-0.017036565696664643,valuation__leader,-0.00274042673148164,-0.012381431548836485,profitability_quality__pair_mean,0.011311235513704958,0.005691001282013334,financial_safety__all_mean,-0.0073366414008791785,-0.007941123169436404,fundamental_surprise__leader,-0.003958542628006758,0.005556733859402658,low_risk__leader,-0.01564406279370054,0.029091368363681994
2012-12-31,2002-12-31,2010-11-30,96,2010-12-31,2012-11-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.023577142824374557,993,momentum_trend__pair_mean,-0.017228727939393628,-0.008770930673056664,valuation__leader,-0.0017154251651973328,-0.025267185801759243,profitability_quality__pair_mean,0.009483151471774453,-0.00013023644621265942,financial_safety__all_mean,-0.008873019555905675,-0.012797077086193388,fundamental_surprise__leader,-0.00285961943068307,0.0008881148895161274,low_risk__leader,-0.021328946994357428,0.023577142824374557
2013-01-31,2003-01-31,2010-12-31,96,2011-01-31,2012-12-31,24,24,6,8,merge__top3,low_risk__leader|fundamental_surprise__leader|profitability_quality__pair_mean,3,-0.002027700020263857,960,momentum_trend__pair_mean,-0.018857962527595192,-0.010143469078465247,valuation__leader,-0.00034639204999060286,-0.0337050298230316,profitability_quality__pair_mean,0.00954187491774411,-0.008526851067703987,financial_safety__all_mean,-0.009583895594674027,-0.023471741946281724,fundamental_surprise__leader,-0.0027685043972538893,-0.004769353237040674,low_risk__leader,-0.02188076248015191,-0.0030483122145236047
2013-02-28,2003-02-28,2011-01-31,96,2011-02-28,2013-01-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.01866383311373877,991,momentum_trend__pair_mean,-0.018599813171595325,-0.009314534370506469,valuation__leader,0.00016204721033709173,-0.026134727781605638,profitability_quality__pair_mean,0.00930534964681894,-0.01084215174053898,financial_safety__all_mean,-0.010652669741183103,-0.023749810180616445,fundamental_surprise__leader,-0.0025628288929222705,0.001186538794212438,low_risk__leader,-0.02305041146525196,0.01866383311373877
2013-03-31,2003-03-31,2011-02-28,96,2011-03-31,2013-02-28,24,24,6,8,single__low_risk,low_risk__leader,1,0.019043782939007922,997,momentum_trend__pair_mean,-0.017864804573073264,-0.007540138586771997,valuation__leader,0.00011120977066672588,-0.01631508575791057,profitability_quality__pair_mean,0.008934554699572593,-0.02087542734691054,financial_safety__consensus_median,-0.011553290730662016,-0.035361951311959454,fundamental_surprise__leader,-0.002021138132635398,0.007964636553437293,low_risk__leader,-0.02327406426406373,0.019043782939007922
2013-04-30,2003-04-30,2011-03-31,96,2011-04-30,2013-03-31,24,24,6,8,merge__top3,low_risk__leader|fundamental_surprise__leader|momentum_trend__leader,3,0.020040681923349457,964,momentum_trend__leader,-0.01580377482582039,0.0023748710603255386,valuation__leader,-0.0023644472034829184,-0.011095436698109504,profitability_quality__pair_mean,0.011718694700025373,-0.022465364436863252,financial_safety__all_mean,-0.009714425727733796,-0.03752536262947795,fundamental_surprise__leader,-0.003546389456349701,0.009485172038513862,low_risk__leader,-0.018580731352072995,0.01921404489280952
2013-05-31,2003-05-31,2011-04-30,96,2011-05-31,2013-04-30,24,24,6,8,single__fundamental_surprise,fundamental_surprise__leader,1,0.01558885886623787,963,momentum_trend__leader,-0.013774254210211785,-0.004945750060146959,valuation__leader,-0.004007179759871751,-0.007709732265996297,profitability_quality__pair_mean,0.014098206515543778,-0.02382421062258308,financial_safety__all_mean,-0.006745303039767472,-0.03588053559883091,fundamental_surprise__leader,-0.0034255400451303894,0.01558885886623787,low_risk__leader,-0.014137587152958847,0.013319127424011624
2013-06-30,2003-06-30,2011-05-31,96,2011-06-30,2013-05-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.016764725019540225,993,momentum_trend__leader,-0.011823714198117445,-0.020792750504242313,valuation__leader,-0.004269253493976939,0.0035542662922082554,profitability_quality__pair_mean,0.01411350328145111,-0.027907124569933106,financial_safety__all_mean,-0.006468133569442628,-0.03159099693000625,fundamental_surprise__leader,-0.0030540708541658057,0.012291293210031102,low_risk__leader,-0.012613373792915817,0.016764725019540225
2013-07-31,2003-07-31,2011-06-30,96,2011-07-31,2013-06-30,24,24,6,8,merge__top3,low_risk__leader|fundamental_surprise__leader|valuation__leader,3,0.01559614940960454,933,momentum_trend__leader,-0.010553341642456911,-0.013037314599904098,valuation__leader,-0.003703275039568114,-0.002224060965505292,profitability_quality__pair_mean,0.013920815973540312,-0.03226116224951415,financial_safety__all_mean,-0.007246654233493141,-0.03691194930484148,fundamental_surprise__leader,-0.0031059111283856834,0.010263681878702986,low_risk__leader,-0.010709871488084537,0.010607446662636813
2013-08-31,2003-08-31,2011-07-31,96,2011-08-31,2013-07-31,24,24,6,8,merge__top3,momentum_trend__leader|fundamental_surprise__leader|low_risk__leader,3,0.010613707155719337,956,momentum_trend__leader,-0.011873377458737906,0.007645112793561341,valuation__leader,-0.004016545479722114,-0.004176249050340323,profitability_quality__pair_mean,0.01368755807801803,-0.02434882813339128,financial_safety__all_mean,-0.005874098209753037,-0.02973994997566698,fundamental_surprise__leader,-0.004035313657930357,0.006890658141687624,low_risk__leader,-0.003718550669977753,0.001166628057619223
2013-09-30,2003-09-30,2011-08-31,96,2011-09-30,2013-08-31,24,24,6,8,single__fundamental_surprise,fundamental_surprise__leader,1,0.00951057953028098,963,momentum_trend__consensus_median,-0.009907281683587659,-0.019507718202201055,valuation__leader,-0.006319188107127412,-0.008395471961127825,profitability_quality__pair_mean,0.016540979860290884,-0.02348181425949772,financial_safety__all_mean,-0.0033793235973356463,-0.039512776257042685,fundamental_surprise__leader,-0.0052162480181612335,0.00951057953028098,low_risk__leader,-0.0010152665489326085,-0.0322367884746912
2013-10-31,2003-10-31,2011-09-30,96,2011-10-31,2013-09-30,24,24,6,8,merge__top3,momentum_trend__leader|fundamental_surprise__leader|valuation__leader,3,0.01348325788164952,934,momentum_trend__leader,-0.015852067319226313,0.010833210304554256,valuation__leader,-0.004875467899385194,-0.00764216747942077,profitability_quality__pair_mean,0.016209108744689445,-0.021722597742275557,financial_safety__all_mean,-0.0038616114769857695,-0.03780953193748601,fundamental_surprise__leader,-0.004738243810192569,0.00908943245956188,low_risk__leader,-0.004645607665625471,-0.026675378615571493
2013-11-30,2003-11-30,2011-10-31,96,2011-11-30,2013-10-31,24,24,6,8,merge__top3,fundamental_surprise__leader|momentum_trend__leader|valuation__leader,3,0.011917198554907537,935,momentum_trend__leader,-0.015021262037312499,0.009235246587362432,valuation__leader,-0.005208374910492353,-0.007138164717078872,profitability_quality__pair_mean,0.016222197283103083,-0.029670271154172905,financial_safety__all_mean,-0.004306787670253075,-0.042301911319835406,fundamental_surprise__leader,-0.003669958332839422,0.010571967950745116,low_risk__leader,-0.003260232143339672,-0.03433098075657445
2013-12-31,2003-12-31,2011-11-30,96,2011-12-31,2013-11-30,24,24,6,8,single__fundamental_surprise,fundamental_surprise__leader,1,0.007645312069697229,952,momentum_trend__consensus_median,-0.009771498757840797,-0.004247355583892853,valuation__leader,-0.006723495846585237,-0.01886138628946309,profitability_quality__pair_mean,0.016795518485275683,-0.029492411548189247,financial_safety__all_mean,-0.002860594690735814,-0.04522522181987328,fundamental_surprise__leader,-0.004407443884055822,0.007645312069697229,low_risk__leader,-0.0019769834408593645,-0.04144671963834502
2014-01-31,2004-01-31,2011-12-31,96,2012-01-31,2013-12-31,24,24,6,8,single__fundamental_surprise,fundamental_surprise__leader,1,0.011801676116757727,953,momentum_trend__consensus_median,-0.013997637324606625,0.006671985076595778,valuation__leader,-0.0079702604422818,-0.014198005363137142,profitability_quality__pair_mean,0.017660850047394566,-0.030603026794387665,financial_safety__all_mean,-0.0019387937841215796,-0.04419824290989509,fundamental_surprise__leader,-0.0045890801822060755,0.011801676116757727,low_risk__leader,-0.005748828565862516,-0.029169665841357398
2014-02-28,2004-02-29,2012-01-31,96,2012-02-29,2014-01-31,24,24,6,8,single__momentum_trend,momentum_trend__leader,1,0.024514385954305256,971,momentum_trend__leader,-0.013669618349432476,0.024514385954305256,valuation__leader,-0.009007405058798813,-0.019599760398988017,profitability_quality__pair_mean,0.017970950047155775,-0.028887332028745674,financial_safety__all_mean,-0.002427122839924643,-0.034963565835903404,fundamental_surprise__leader,-0.004134279147450034,0.014659215634370932,low_risk__leader,-0.009039292874571486,-0.042119183399451074
2014-03-31,2004-03-31,2012-02-29,96,2012-03-31,2014-02-28,24,24,6,8,merge__top3,fundamental_surprise__leader|momentum_trend__leader|valuation__leader,3,0.016476139511394282,929,momentum_trend__leader,-0.012363199046375905,0.012649802366905372,valuation__leader,-0.010971475194490172,0.008565272345412295,profitability_quality__pair_mean,0.017995495574948978,-0.036907330451479085,financial_safety__all_mean,-0.001511235654760688,-0.04540291192365476,fundamental_surprise__leader,-0.004754141641825133,0.013148113604716644,low_risk__leader,-0.008515644973556998,-0.023153402055010628
2014-04-30,2004-04-30,2012-03-31,96,2012-04-30,2014-03-31,24,24,6,8,single__valuation,valuation__leader,1,0.021225715099284927,973,momentum_trend__leader,-0.006692747237998833,-0.0022073399459604367,valuation__leader,-0.011511858446527542,0.021225715099284927,profitability_quality__pair_mean,0.015846418008667273,-0.026698671364439847,financial_safety__all_mean,-0.0034164029919807517,-0.043879742519815544,fundamental_surprise__leader,-0.0034799664388247705,0.008414432643940789,low_risk__leader,-0.008323855776596471,-0.003213316994407762
2014-05-31,2004-05-31,2012-04-30,96,2012-05-31,2014-04-30,24,24,6,8,single__valuation,valuation__leader,1,0.010670420708716526,970,momentum_trend__leader,-0.0044682785592413,-0.019816953233464447,valuation__leader,-0.01163062269922525,0.010670420708716526,profitability_quality__pair_mean,0.01619655844525051,-0.023874279543077054,financial_safety__all_mean,-0.002889045609797465,-0.05128675697175729,fundamental_surprise__leader,-0.0030009179508356538,0.006269762137243242,low_risk__leader,-0.0029838536315233526,-0.03141552185553916
2014-06-30,2004-06-30,2012-05-31,96,2012-06-30,2014-05-31,24,24,6,8,single__valuation,valuation__leader,1,0.013324241182935013,971,momentum_trend__leader,-0.005986664136502192,-0.012623638033041014,valuation__leader,-0.011954363800602372,0.013324241182935013,profitability_quality__pair_mean,0.014841556073227322,-0.028232662972801692,financial_safety__all_mean,-0.0029154757540098917,-0.05793659282386665,fundamental_surprise__leader,-0.0034091985964308257,0.004711430910344034,low_risk__leader,-0.001221577209917047,-0.0366781849811274
2014-07-31,2004-07-31,2012-06-30,96,2012-07-31,2014-06-30,24,24,6,8,single__valuation,valuation__leader,1,0.009644692571925465,974,momentum_trend__leader,-0.004039419851850608,-0.0220050723651032,valuation__leader,-0.01359487030073823,0.009644692571925465,profitability_quality__pair_mean,0.01619015201668956,-0.029288909732754283,financial_safety__all_mean,-0.0024875670380768945,-0.05774616760270117,fundamental_surprise__pair_mean,-0.0027559133123645505,0.0009940614343136311,low_risk__leader,-0.0032233987727971897,-0.04228390966612694
2014-08-31,2004-08-31,2012-07-31,96,2012-08-31,2014-07-31,24,24,6,8,single__valuation,valuation__leader,1,0.005740789120590624,973,momentum_trend__leader,-0.0033791531458857143,-0.015558961200684736,valuation__leader,-0.015148943099456498,0.005740789120590624,profitability_quality__pair_mean,0.01889246605390671,-0.034564099805561285,financial_safety__all_mean,-0.0009455044022331875,-0.06261326104150425,fundamental_surprise__pair_mean,-0.0012970513425671999,-0.004910341325527703,low_risk__leader,-0.009391597661762454,-0.04158055706152028
2014-09-30,2004-09-30,2012-08-31,96,2012-09-30,2014-08-31,24,24,6,8,single__valuation,valuation__leader,1,0.0005574279183352786,973,momentum_trend__leader,-0.006244745488622231,-0.016679709218660126,valuation__leader,-0.014151513643704367,0.0005574279183352786,profitability_quality__pair_mean,0.01770849714529154,-0.028278831326710475,financial_safety__all_mean,-0.0016770355686055519,-0.04889328929191089,fundamental_surprise__pair_mean,-0.0017053948565660783,-0.005796080015027411,low_risk__leader,-0.007249391384061386,-0.030566255684403652
2014-10-31,2004-10-31,2012-09-30,96,2012-10-31,2014-09-30,24,24,6,8,merge__top3,fundamental_surprise__pair_mean|valuation__leader|profitability_quality__pair_mean,3,-0.0039637301908251365,922,momentum_trend__leader,-0.005559313238188092,-0.026970911285251482,valuation__leader,-0.012401963813130887,-0.01149376235283957,profitability_quality__pair_mean,0.015206019302297532,-0.018739994909424143,financial_safety__all_mean,-0.004399194981739871,-0.03326271179931879,fundamental_surprise__pair_mean,-0.001997428664094144,-0.007726955005483767,low_risk__leader,-0.00517201174482473,-0.043636691728860796
2014-11-30,2004-11-30,2012-10-31,96,2012-11-30,2014-10-31,24,24,6,8,single__fundamental_surprise,fundamental_surprise__pair_mean,1,-0.007452885107269907,942,momentum_trend__leader,-0.006293314997892893,-0.009464564555545183,valuation__leader,-0.015544144796531673,-0.011780294448867037,profitability_quality__pair_mean,0.017459602690063802,-0.026461947514188545,financial_safety__all_mean,-0.0012620059519859624,-0.038142239731994,fundamental_surprise__pair_mean,-0.00285777342689266,-0.007452885107269907,low_risk__leader,-0.004320684938506614,-0.024032645142385494
2014-12-31,2004-12-31,2012-11-30,96,2012-12-31,2014-11-30,24,24,6,8,merge__top3,low_risk__leader|momentum_trend__leader|fundamental_surprise__pair_mean,3,0.0018904544222052757,928,momentum_trend__leader,-0.006529600966139646,-0.0017483684374766878,valuation__leader,-0.013669406204848475,-0.020616082357055563,profitability_quality__pair_mean,0.015472442968665989,-0.014329697919247278,financial_safety__all_mean,-0.00357328303690184,-0.031984629091995564,fundamental_surprise__pair_mean,-0.003239958165225906,-0.0041644025722434854,low_risk__leader,-0.006344958209012491,0.00020065566820136327
2015-01-31,2005-01-31,2012-12-31,96,2013-01-31,2014-12-31,24,24,6,8,merge__top3,momentum_trend__leader|low_risk__leader|fundamental_surprise__pair_mean,3,0.005638038426445356,938,momentum_trend__leader,-0.008717296614651293,0.0009323782756000109,valuation__leader,-0.013682298341335676,-0.03273604083427284,profitability_quality__pair_mean,0.014018533908771072,-0.005016360536680951,financial_safety__all_mean,-0.004787566167043907,-0.026827287991181753,fundamental_surprise__pair_mean,-0.002755080941871587,-0.003921471736571211,low_risk__leader,-0.00749560536838261,7.677352732471734e-05
2015-02-28,2005-02-28,2013-01-31,96,2013-02-28,2015-01-31,24,24,6,8,merge__top3,momentum_trend__leader|fundamental_surprise__pair_mean|profitability_quality__pair_mean,3,-0.003001248066410312,946,momentum_trend__leader,-0.00951151997384117,-0.0051587010195579,valuation__leader,-0.013787797341445796,-0.03353644876621342,profitability_quality__pair_mean,0.012612293047411304,-0.01057689033804312,financial_safety__all_mean,-0.004949411271119739,-0.03421062037359906,fundamental_surprise__pair_mean,-0.0030109632752990745,-0.005351296738368738,low_risk__leader,-0.004450019089811373,-0.019942258348141395
2015-03-31,2005-03-31,2013-02-28,96,2013-03-31,2015-02-28,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,0.0006445089134648587,998,momentum_trend__leader,-0.008635204767592249,-0.0088322765084519,valuation__leader,-0.014148427463564825,-0.03726970832728273,profitability_quality__pair_mean,0.010617767486913145,0.0006445089134648587,financial_safety__all_mean,-0.007573843650451521,-0.022569635258799466,fundamental_surprise__pair_mean,-0.001234030427743775,-0.0007161508523594294,low_risk__leader,-0.005861102577465237,-0.021178968208941003
2015-04-30,2005-04-30,2013-03-31,96,2013-04-30,2015-03-31,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,-0.0002672040582956574,998,momentum_trend__leader,-0.008588652635329087,-0.016332158728409287,valuation__leader,-0.014342388496182886,-0.02455757664155404,profitability_quality__pair_mean,0.011531170772374092,-0.0002672040582956574,financial_safety__all_mean,-0.007358134587695414,-0.022322939175861693,fundamental_surprise__pair_mean,0.0009276023613653643,-0.00796933470907878,low_risk__leader,-0.0070107194275929405,-0.03365475475796293
2015-05-31,2005-05-31,2013-04-30,96,2013-05-31,2015-04-30,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,0.0015818945990443245,999,momentum_trend__leader,-0.009597462304786896,-0.005609022536547189,valuation__leader,-0.014013209559836716,-0.031233041171721713,profitability_quality__pair_mean,0.010504179335481801,0.0015818945990443245,financial_safety__all_mean,-0.00816679677933069,-0.011218467435673283,fundamental_surprise__pair_mean,0.0008449546852655129,-0.004558326872507574,low_risk__leader,-0.008069421536649152,-0.013350847094947025
2015-06-30,2005-06-30,2013-05-31,96,2013-06-30,2015-05-31,24,24,6,8,single__profitability_quality,profitability_quality__pair_mean,1,0.004051984489047505,998,momentum_trend__leader,-0.012294171259355818,-0.0061906686903525805,valuation__leader,-0.01514019310129995,-0.0420747945673534,profitability_quality__pair_mean,0.011422234594489931,0.004051984489047505,financial_safety__all_mean,-0.0059346294620457605,-0.006013383947806814,fundamental_surprise__pair_mean,0.0005124173045776611,-0.006125531475108248,low_risk__leader,-0.005423262783642418,-0.026471552578670125
2015-07-31,2005-07-31,2013-06-30,96,2013-07-31,2015-06-30,24,24,6,8,single__momentum_trend,momentum_trend__leader,1,0.0075079251428056895,980,momentum_trend__leader,-0.011482800258225827,0.0075079251428056895,valuation__leader,-0.014963169520901428,-0.037704484319493886,profitability_quality__pair_mean,0.010844347588054293,-0.0020711149992833824,financial_safety__all_mean,-0.006022775090444369,-0.001692812917071457,fundamental_surprise__pair_mean,-0.0005881383354940511,-0.006332318188413893,low_risk__leader,-0.004292821820935367,0.0002857533483521628
2015-08-31,2005-08-31,2013-07-31,96,2013-08-31,2015-07-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.01939425275442798,995,momentum_trend__leader,-0.012930530990674982,0.010755725202800683,valuation__leader,-0.016540042228231713,-0.037934693856441944,profitability_quality__pair_mean,0.012314034026459761,-0.001960592818054858,financial_safety__all_mean,-0.004280057746181019,-0.015519347094930119,fundamental_surprise__pair_mean,-0.0011118134802462114,-0.0035557604063579367,low_risk__leader,-0.005091611505591308,0.01939425275442798
2015-09-30,2005-09-30,2013-08-31,96,2013-09-30,2015-08-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.038790935710797066,996,momentum_trend__leader,-0.013612507477672614,0.011818020997971967,valuation__leader,-0.018348789479556704,-0.03457100693041563,profitability_quality__pair_mean,0.01324307562931178,-0.004820720317900846,financial_safety__all_mean,-0.0039039642062639445,-0.009795583350798177,fundamental_surprise__pair_mean,-0.001886934259492744,-0.0017555852316206346,low_risk__leader,-0.006086093627454927,0.038790935710797066
2015-10-31,2005-10-31,2013-09-30,96,2013-10-31,2015-09-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.022889313688062154,996,momentum_trend__leader,-0.011338807600979994,0.004126670234195391,valuation__leader,-0.016924034991882043,-0.03968614372385466,profitability_quality__pair_mean,0.013606419322240623,-0.007935332783959354,financial_safety__all_mean,-0.005597766602370599,-0.017407345450467862,fundamental_surprise__pair_mean,-0.0022188536290304968,-0.005697717143280908,low_risk__leader,-0.0066351571794619185,0.022889313688062154
2015-11-30,2005-11-30,2013-10-31,96,2013-11-30,2015-10-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.027857156761252083,997,momentum_trend__leader,-0.010078340489032452,0.004258416270506712,valuation__leader,-0.0158821463565428,-0.04072415948492436,profitability_quality__pair_mean,0.012252783736179891,-0.0015607265293608851,financial_safety__all_mean,-0.006471634586523844,-0.011979443576561383,fundamental_surprise__pair_mean,-0.0018809877032097393,0.0020165451013840546,low_risk__leader,-0.006281328720433443,0.027857156761252083
2015-12-31,2005-12-31,2013-11-30,96,2013-12-31,2015-11-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.032656110497103055,993,momentum_trend__leader,-0.011384961295278152,-0.00215759363752336,valuation__consensus_median,-0.016150815782466136,-0.024238140924202064,profitability_quality__pair_mean,0.011733079658790616,0.003808054577621351,financial_safety__all_mean,-0.006671854943543141,-0.00684375072582552,fundamental_surprise__pair_mean,-0.0034875513916936716,0.0081545479872249,low_risk__leader,-0.006935168855283681,0.032656110497103055
2016-01-31,2006-01-31,2013-12-31,96,2014-01-31,2015-12-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.04527652938398989,993,momentum_trend__leader,-0.013398109580597442,0.00900217263038211,valuation__consensus_median,-0.015873093740301204,-0.01853886417189282,profitability_quality__leader,0.01052216935418315,0.012217098963240419,financial_safety__all_mean,-0.007140257829061483,0.005333999164993906,fundamental_surprise__pair_mean,-0.003205133882512822,0.003331616599912362,low_risk__leader,-0.004405084531425015,0.04527652938398989
2016-02-29,2006-02-28,2014-01-31,96,2014-02-28,2016-01-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.060868088324185575,995,momentum_trend__leader,-0.010918356627334234,-0.004398736059101949,valuation__consensus_median,-0.01737027128879645,-0.016788687246927125,profitability_quality__leader,0.012138123171396087,0.009003456124784977,financial_safety__all_mean,-0.006444289895507663,0.01129432843602722,fundamental_surprise__pair_mean,-0.0017032989755469104,-0.004996566383345309,low_risk__leader,-0.007890508118736683,0.060868088324185575
2016-03-31,2006-03-31,2014-02-28,96,2014-03-31,2016-02-29,24,24,6,8,single__low_risk,low_risk__leader,1,0.05472558595752453,993,momentum_trend__leader,-0.01468305555612382,-0.005831174943454923,valuation__consensus_median,-0.012480058692870118,-0.019808225850110668,profitability_quality__pair_mean,0.009431237277725315,0.010306467666012181,financial_safety__all_mean,-0.008644584194495203,0.023097234625023888,fundamental_surprise__leader,-0.0023187383851239795,-0.006249283154696916,low_risk__leader,-0.0031411473029886484,0.05472558595752453
2016-04-30,2006-04-30,2014-03-31,96,2014-04-30,2016-03-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.03576149816948325,989,momentum_trend__leader,-0.01821735229869516,-0.0032440110306102624,valuation__consensus_median,-0.01164981671311853,-0.02619226847590174,profitability_quality__pair_mean,0.011042882511292861,0.005313578124782326,financial_safety__all_mean,-0.008599402603203523,0.0184654388351972,fundamental_surprise__leader,-0.002301020536641331,-0.014206128626774554,low_risk__leader,-0.00028046943292903137,0.03576149816948325
2016-05-31,2006-05-31,2014-04-30,96,2014-05-31,2016-04-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.026258744752394834,993,momentum_trend__leader,-0.0140599488407463,-0.006182710348356081,valuation__consensus_median,-0.01466470002550831,-0.027361392940414835,profitability_quality__pair_mean,0.013056353572031111,-0.0029670290056038164,financial_safety__all_mean,-0.007291574665674873,0.01703830569134872,fundamental_surprise__leader,-0.0017146723602009,-0.018523937556411716,low_risk__leader,-0.0038979573440912733,0.026258744752394834
2016-06-30,2006-06-30,2014-05-31,96,2014-06-30,2016-05-31,24,24,6,8,single__low_risk,low_risk__leader,1,0.050024798320974756,994,momentum_trend__leader,-0.014341615470652021,0.016069937552486306,valuation__consensus_median,-0.015181996353343226,-0.03078402042646758,profitability_quality__pair_mean,0.011339613539831567,0.0096484040075079,financial_safety__all_mean,-0.008412769991085338,0.023972568040983702,fundamental_surprise__pair_mean,-0.002356382580379364,-0.010466749799892663,low_risk__leader,-0.005851927012054043,0.050024798320974756
2016-07-31,2006-07-31,2014-06-30,96,2014-07-31,2016-06-30,24,24,6,8,single__low_risk,low_risk__leader,1,0.028918687426499362,996,momentum_trend__leader,-0.013308503445875395,0.00463707707940187,valuation__leader,-0.01716167494863778,-0.04452747656301837,profitability_quality__pair_mean,0.013659434074010103,0.01197556948774889,financial_safety__all_mean,-0.006900430226652467,0.02200298842068107,fundamental_surprise__leader,-0.00368859936813707,-0.006840914108266827,low_risk__leader,-0.008517348295949358,0.028918687426499362
2016-08-31,2006-08-31,2014-07-31,96,2014-08-31,2016-07-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.01683162702762997,908,momentum_trend__leader,-0.009935098893228973,-0.028697047176101678,valuation__leader,-0.018309760409558874,-0.04692341512129794,profitability_quality__pair_mean,0.01309838749031452,0.013014584773697041,financial_safety__all_mean,-0.007126203333626834,0.01683162702762997,fundamental_surprise__leader,-0.0018895380978247783,-0.014389952592443373,low_risk__leader,-0.010525037448105918,0.016758092802436873
2016-09-30,2006-09-30,2014-08-31,96,2014-09-30,2016-08-31,24,24,6,8,single__financial_safety,financial_safety__all_mean,1,0.000635965453598241,904,momentum_trend__leader,-0.009211879663493922,-0.017405328100433364,valuation__consensus_median,-0.017957464252954476,-0.020202175662170342,profitability_quality__pair_mean,0.012896142602383141,-0.0014284055552095196,financial_safety__all_mean,-0.006700198310317301,0.000635965453598241,fundamental_surprise__leader,-0.0008600560708826735,-0.016341238731943212,low_risk__leader,-0.007785510345771731,-0.016164174761632264
