eom,n_factors,book_return_vw_cap,book_return_vw,book_return_ew,book_id
2021-05-31,119,0.013150350548622616,0.007298944018765681,0.023763185614225482,jkp119_significant_metadata_long_only
2021-06-30,119,0.01163571460054241,0.022812286186519263,0.02286279029319949,jkp119_significant_metadata_long_only
2021-07-31,119,-0.006802263196941618,0.00961265708439809,-0.028070801667204454,jkp119_significant_metadata_long_only
2021-08-31,119,0.023894837795004557,0.027280068549635262,0.023720929169697817,jkp119_significant_metadata_long_only
2021-09-30,119,-0.03508621602098802,-0.04088101732154594,-0.024872120889334475,jkp119_significant_metadata_long_only
2021-10-31,119,0.050609556588920405,0.06319034036743469,0.029686289111693197,jkp119_significant_metadata_long_only
2021-11-30,119,-0.032445506660777425,-0.015907424656438636,-0.04250346593022161,jkp119_significant_metadata_long_only
2021-12-31,119,0.03896144991004574,0.03774625262745616,0.014272178086022588,jkp119_significant_metadata_long_only
2022-01-31,119,-0.06420312367303418,-0.052862684158978546,-0.06986897842011458,jkp119_significant_metadata_long_only
2022-02-28,119,0.0002795382405369543,-0.01601365766624293,0.0017281666182891154,jkp119_significant_metadata_long_only
2022-03-31,119,0.01962700952145869,0.031571485590791815,0.01735459723612034,jkp119_significant_metadata_long_only
2022-04-30,119,-0.07511785876268191,-0.08281143358081364,-0.0898670856600431,jkp119_significant_metadata_long_only
2022-05-31,119,0.0078041748681317155,0.002725369964083274,-0.010022814397364665,jkp119_significant_metadata_long_only
2022-06-30,119,-0.09080811940121514,-0.08384413138199534,-0.0749639770363359,jkp119_significant_metadata_long_only
2022-07-31,119,0.08966004473095758,0.08638331195154404,0.08075239954235072,jkp119_significant_metadata_long_only
2022-08-31,119,-0.02495414579151207,-0.03266398233964726,-0.008684995573256223,jkp119_significant_metadata_long_only
2022-09-30,119,-0.09397419224235082,-0.09163719748098097,-0.106068374973539,jkp119_significant_metadata_long_only
2022-10-31,119,0.09840263535849764,0.08825724616587506,0.08224573971551025,jkp119_significant_metadata_long_only
2022-11-30,119,0.04756995076427306,0.045351096316787964,0.016166529137638302,jkp119_significant_metadata_long_only
2022-12-31,119,-0.05684409437792939,-0.05859558613835304,-0.0582900078981345,jkp119_significant_metadata_long_only
2023-01-31,119,0.07804043439789701,0.06106689089445837,0.1257380516934508,jkp119_significant_metadata_long_only
2023-02-28,119,-0.029634951080883355,-0.027547223284621784,-0.03546111246798696,jkp119_significant_metadata_long_only
2023-03-31,119,-0.020813342192664435,0.014234218984682481,-0.06124549518646282,jkp119_significant_metadata_long_only
2023-04-30,119,-0.010591845693659296,0.00603787081373242,-0.024278889642235044,jkp119_significant_metadata_long_only
2023-05-31,119,-0.02443871910354031,-0.003834989745439325,-0.012016498184835186,jkp119_significant_metadata_long_only
2023-06-30,119,0.07400917026992153,0.06344284001199915,0.060912798161947536,jkp119_significant_metadata_long_only
2023-07-31,119,0.040685803366363946,0.03318647326733312,0.04758165209664266,jkp119_significant_metadata_long_only
2023-08-31,119,-0.037336111452124225,-0.024582823997167973,-0.05987998754043336,jkp119_significant_metadata_long_only
2023-09-30,119,-0.05220334617862862,-0.04933768605706892,-0.06538472150031897,jkp119_significant_metadata_long_only
2023-10-31,119,-0.05339972913388875,-0.033068051705753464,-0.07330575840826085,jkp119_significant_metadata_long_only
2023-11-30,119,0.0897832433227249,0.08582547661883615,0.08054643666470727,jkp119_significant_metadata_long_only
2023-12-31,119,0.07816913747520987,0.05051873160966084,0.1030869981014464,jkp119_significant_metadata_long_only
2024-01-31,119,-0.01535825734739575,0.004972856125371417,-0.03165636066848997,jkp119_significant_metadata_long_only
2024-02-29,119,0.046312901029523075,0.04743165144381497,0.042131948251045805,jkp119_significant_metadata_long_only
2024-03-31,119,0.03920296011228305,0.030729461829865877,0.02669539076435318,jkp119_significant_metadata_long_only
2024-04-30,119,-0.06028161605867179,-0.0484947730839888,-0.07234501340402683,jkp119_significant_metadata_long_only
2024-05-31,119,0.028365839433834087,0.04351060334094557,0.04211815200454155,jkp119_significant_metadata_long_only
2024-06-30,119,-0.011310500792777232,0.02211954727822391,-0.03265224718274502,jkp119_significant_metadata_long_only
2024-07-31,119,0.04873984310052974,0.017783543287098823,0.0716978469615589,jkp119_significant_metadata_long_only
2024-08-31,119,0.008570293826339098,0.015284168417638893,-0.023716323396844912,jkp119_significant_metadata_long_only
2024-09-30,119,0.01308852336723189,0.014538008362475516,0.0005939488028547909,jkp119_significant_metadata_long_only
2024-10-31,119,-0.011152367336628874,-0.009721319675780575,-0.009495398096794084,jkp119_significant_metadata_long_only
2024-11-30,119,0.08102811503378456,0.06590182671528716,0.09216733489449973,jkp119_significant_metadata_long_only
2024-12-31,119,-0.06892722055399891,-0.03423592582530994,-0.04046945151972359,jkp119_significant_metadata_long_only
1999-08-31,153,-0.028388844284045478,-0.011612888555149331,-0.03455090322902916,jkp153_all_metadata_long_only
1999-09-30,153,-0.02687735658426557,-0.029955363738745352,-0.021248800048256387,jkp153_all_metadata_long_only
1999-10-31,153,0.031695751606718586,0.05051756359169732,-0.003309249041119933,jkp153_all_metadata_long_only
1999-11-30,153,0.04173906565278118,0.03219333161005845,0.08621876694685557,jkp153_all_metadata_long_only
1999-12-31,153,0.07606954386828191,0.07066901560313445,0.08024184522266342,jkp153_all_metadata_long_only
2000-01-31,153,-0.03730178711323474,-0.04156788620637637,0.04805892326852171,jkp153_all_metadata_long_only
2000-02-29,153,0.056759791837673705,0.01781894379603321,0.12342124148685564,jkp153_all_metadata_long_only
2000-03-31,153,0.044324672629791145,0.06300720243797651,0.014580318488100116,jkp153_all_metadata_long_only
2000-04-30,153,-0.048377925394123625,-0.04677857716446546,-0.08111248027104477,jkp153_all_metadata_long_only
2000-05-31,153,-0.029300866755192886,-0.034139878808551016,-0.05709339737530614,jkp153_all_metadata_long_only
2000-06-30,153,0.04193019416276242,0.03862174524204929,0.07130644042315486,jkp153_all_metadata_long_only
2000-07-31,153,-0.01490174552613802,-0.017677403138196685,-0.016786948882314,jkp153_all_metadata_long_only
2000-08-31,153,0.08097616101040161,0.06612490563706644,0.0625739133359233,jkp153_all_metadata_long_only
2000-09-30,153,-0.028018411813099255,-0.042526183902131386,-0.034752404039613286,jkp153_all_metadata_long_only
2000-10-31,153,-0.022528126920186294,-0.01678397587759312,-0.057239204245934816,jkp153_all_metadata_long_only
2000-11-30,153,-0.09015651823192258,-0.0876596464558705,-0.1101615365990396,jkp153_all_metadata_long_only
2000-12-31,153,0.057622549918473015,0.018553004013214743,-0.0051349212730070004,jkp153_all_metadata_long_only
2001-01-31,153,0.04741334814230549,0.025843467645200728,0.20877797569333886,jkp153_all_metadata_long_only
2001-02-28,153,-0.06607014888675772,-0.07738962125301295,-0.06065783084110788,jkp153_all_metadata_long_only
2001-03-31,153,-0.06357697557591094,-0.06529742379477264,-0.06134149513398727,jkp153_all_metadata_long_only
2001-04-30,153,0.08684373405948427,0.07327466267862942,0.06935777501420673,jkp153_all_metadata_long_only
2001-05-31,153,0.023727407343610254,0.011483373912783654,0.06416637447920337,jkp153_all_metadata_long_only
2001-06-30,153,-0.0034404631988230565,-0.01607538921857107,0.013692440130980787,jkp153_all_metadata_long_only
2001-07-31,153,-0.023781931924751597,-0.016288788762275245,-0.021438868816920958,jkp153_all_metadata_long_only
2001-08-31,153,-0.04273964147133386,-0.055126724351931285,-0.0343227925678064,jkp153_all_metadata_long_only
2001-09-30,153,-0.12288528822659421,-0.0882630470523862,-0.12455045698180135,jkp153_all_metadata_long_only
2001-10-31,153,0.050144522963999266,0.03161483218890568,0.07444467668058102,jkp153_all_metadata_long_only
2001-11-30,153,0.07965722539936687,0.06892361091909205,0.07231122544968321,jkp153_all_metadata_long_only
2001-12-31,153,0.042047799196341364,0.019303605012870876,0.060529010096659785,jkp153_all_metadata_long_only
2002-01-31,153,-0.004806896097223923,-0.009747265246273486,0.025538210793499425,jkp153_all_metadata_long_only
2002-02-28,153,-0.018653383538210062,-0.018801024266507697,-0.028422065801087436,jkp153_all_metadata_long_only
2002-03-31,153,0.06670573710021732,0.04568098840602881,0.0811068865078926,jkp153_all_metadata_long_only
2002-04-30,153,-0.017781970677877994,-0.0463955913616923,0.007676244149516745,jkp153_all_metadata_long_only
2002-05-31,153,-0.01998967349073916,-0.013589185597617516,-0.018338450273299424,jkp153_all_metadata_long_only
2002-06-30,153,-0.07015389813479582,-0.07003382870106684,-0.0636163670024726,jkp153_all_metadata_long_only
2002-07-31,153,-0.10564510257878458,-0.08274142645397169,-0.1158773530630365,jkp153_all_metadata_long_only
2002-08-31,153,0.0031330785793354386,0.004481067485008186,0.0015270275563795783,jkp153_all_metadata_long_only
2002-09-30,153,-0.09060034300880306,-0.09995415588648313,-0.08240168091067797,jkp153_all_metadata_long_only
2002-10-31,153,0.055168452825028066,0.07981767619365417,0.04188007779414467,jkp153_all_metadata_long_only
2002-11-30,153,0.0784953194301772,0.061661309802904976,0.11844351257031942,jkp153_all_metadata_long_only
2002-12-31,153,-0.04759184892386413,-0.05609778881914991,-0.04326037183877034,jkp153_all_metadata_long_only
2003-01-31,153,-0.021076439580540816,-0.024376041934618363,0.002626009300072937,jkp153_all_metadata_long_only
2003-02-28,153,-0.02285344017948335,-0.018907530168651675,-0.025362406933206,jkp153_all_metadata_long_only
2003-03-31,153,0.008611051466078785,0.010275427008911264,0.0112589381406717,jkp153_all_metadata_long_only
2003-04-30,153,0.08446785539132264,0.07834471796871233,0.0964849518442004,jkp153_all_metadata_long_only
2003-05-31,153,0.09267654601863357,0.06541986612312756,0.1365824920343827,jkp153_all_metadata_long_only
2003-06-30,153,0.015092292906499761,0.014957573187358849,0.05219113552827656,jkp153_all_metadata_long_only
2003-07-31,153,0.03798012628656902,0.02468699620066155,0.0747301483297352,jkp153_all_metadata_long_only
2003-08-31,153,0.04366752892084568,0.02708645911528982,0.05082243834938018,jkp153_all_metadata_long_only
2003-09-30,153,-0.012943187705820522,-0.011294714714838438,0.02309684465313826,jkp153_all_metadata_long_only
2003-10-31,153,0.07762287778072748,0.0639221949864074,0.08744687409579027,jkp153_all_metadata_long_only
2003-11-30,153,0.027267033361162183,0.016182418589153112,0.04027061015360186,jkp153_all_metadata_long_only
2003-12-31,153,0.03156483913097457,0.041627184796197265,0.03371309170795937,jkp153_all_metadata_long_only
2004-01-31,153,0.030911706732480122,0.022894527744629495,0.07312561372678324,jkp153_all_metadata_long_only
2004-02-29,153,0.01692354883003163,0.012901035992531206,0.01318416806224006,jkp153_all_metadata_long_only
2004-03-31,153,-0.00397071314913885,-0.012973934404976099,0.0020214947728173565,jkp153_all_metadata_long_only
2004-04-30,153,-0.028662327926086504,-0.019137334749107036,-0.029120812097309375,jkp153_all_metadata_long_only
2004-05-31,153,0.01573525179448471,0.012004292402231345,-0.0005967888645650145,jkp153_all_metadata_long_only
2004-06-30,153,0.027050092155736033,0.020348335420467593,0.02681136534276301,jkp153_all_metadata_long_only
2004-07-31,153,-0.051518376771997276,-0.04209877653477491,-0.060258256369913894,jkp153_all_metadata_long_only
2004-08-31,153,-0.0067783053977816185,-0.0031004166540219377,-0.013894046566874235,jkp153_all_metadata_long_only
2004-09-30,153,0.03495874658097983,0.016507511319992996,0.04139233827150781,jkp153_all_metadata_long_only
2004-10-31,153,0.0212641210936432,0.016018686450009773,0.017894549871554893,jkp153_all_metadata_long_only
2004-11-30,153,0.06400704554737492,0.047042339640587925,0.0868415633399156,jkp153_all_metadata_long_only
2004-12-31,153,0.036745189902754535,0.033234678498464044,0.0578622496591451,jkp153_all_metadata_long_only
2005-01-31,153,-0.029029670922706634,-0.02768670882859758,-0.032346048131543695,jkp153_all_metadata_long_only
2005-02-28,153,0.022428325673605417,0.024144308007908354,0.012088934026651859,jkp153_all_metadata_long_only
2005-03-31,153,-0.016614658990311164,-0.017979164767114617,-0.026751020283257158,jkp153_all_metadata_long_only
2005-04-30,153,-0.03932511728917119,-0.027398710633019564,-0.0560361566021257,jkp153_all_metadata_long_only
2005-05-31,153,0.048815402075835665,0.037881411997917815,0.047320585965327615,jkp153_all_metadata_long_only
2005-06-30,153,0.021726233084173374,0.007038569844868712,0.03194879737850586,jkp153_all_metadata_long_only
2005-07-31,153,0.05052126460724602,0.039721147439505375,0.06093456088220572,jkp153_all_metadata_long_only
2005-08-31,153,-0.01104640808245777,-0.010067045988587257,-0.01208547563786804,jkp153_all_metadata_long_only
2005-09-30,153,0.0069178024157773655,0.005115651858988631,0.004081634257294853,jkp153_all_metadata_long_only
2005-10-31,153,-0.028045730665314097,-0.02388837575646238,-0.03367977633108699,jkp153_all_metadata_long_only
2005-11-30,153,0.040220081382606195,0.0355658247116706,0.034329499159847475,jkp153_all_metadata_long_only
2005-12-31,153,0.003624174254589919,-0.002197635146401879,0.006587720781934914,jkp153_all_metadata_long_only
2006-01-31,153,0.049313579952289556,0.03268054075295042,0.0728589561876137,jkp153_all_metadata_long_only
2006-02-28,153,-0.0040275615913634615,-0.004353664272873779,0.0024046842946732795,jkp153_all_metadata_long_only
2006-03-31,153,0.02410588118204741,0.01562816016793797,0.03951739532524221,jkp153_all_metadata_long_only
2006-04-30,153,0.00624182697229876,0.005597404694688594,0.005664968696278738,jkp153_all_metadata_long_only
2006-05-31,153,-0.04188971283045107,-0.036125501684498525,-0.0504215607522276,jkp153_all_metadata_long_only
2006-06-30,153,-0.004420639647612765,-0.002763348155245477,-0.010570902955683522,jkp153_all_metadata_long_only
2006-07-31,153,-0.025046656657393317,-0.005256745695181745,-0.03362524375173128,jkp153_all_metadata_long_only
2006-08-31,153,0.020843264430210954,0.021083143054443,0.018154797568767023,jkp153_all_metadata_long_only
2006-09-30,153,0.01386471420000574,0.01791381729960951,0.007814507540093503,jkp153_all_metadata_long_only
2006-10-31,153,0.03732175396507079,0.03306436449071886,0.04430741513569593,jkp153_all_metadata_long_only
2006-11-30,153,0.022958531377029252,0.01778481334211939,0.022326880557248678,jkp153_all_metadata_long_only
2006-12-31,153,0.003580255171893097,0.007420698867076352,0.012359442589952835,jkp153_all_metadata_long_only
2007-01-31,153,0.02139128495306411,0.013705898205532672,0.022414680142243352,jkp153_all_metadata_long_only
2007-02-28,153,-0.0055192844196734194,-0.01956652094343781,-0.0006964876577742968,jkp153_all_metadata_long_only
2007-03-31,153,0.007157023019346525,0.007824997113563511,0.0009155072651690525,jkp153_all_metadata_long_only
2007-04-30,153,0.032018216665759075,0.03654006815939491,0.020740350950546535,jkp153_all_metadata_long_only
2007-05-31,153,0.034201965684861384,0.03299727199891022,0.022002672335477664,jkp153_all_metadata_long_only
2007-06-30,153,-0.018733027987538738,-0.018972213541731668,-0.010380541806934382,jkp153_all_metadata_long_only
2007-07-31,153,-0.046073346983321474,-0.03575278277279597,-0.05144297197610592,jkp153_all_metadata_long_only
2007-08-31,153,0.0007111688025875207,0.009718349579122721,-0.015392884870061298,jkp153_all_metadata_long_only
2007-09-30,153,0.023399510951757806,0.03200504727662177,0.011887032301568944,jkp153_all_metadata_long_only
2007-10-31,153,0.017275915365824717,0.018744740088831063,0.010387484483122489,jkp153_all_metadata_long_only
2007-11-30,153,-0.05624632576261304,-0.04755515497100115,-0.0812608818639138,jkp153_all_metadata_long_only
2007-12-31,153,-0.010497582888124076,-0.006172743330421379,-0.014583918146003865,jkp153_all_metadata_long_only
2008-01-31,153,-0.06087257319435405,-0.06476328297498951,-0.054669098808123436,jkp153_all_metadata_long_only
2008-02-29,153,-0.02503345770147555,-0.026977533288387506,-0.023935840080138965,jkp153_all_metadata_long_only
2008-03-31,153,-0.015770054424596787,-0.00969342708678861,-0.024562817483453382,jkp153_all_metadata_long_only
2008-04-30,153,0.05001564945809044,0.0456900778453915,0.024462859292290126,jkp153_all_metadata_long_only
2008-05-31,153,0.03759292515284563,0.022224443031187962,0.03444522365451906,jkp153_all_metadata_long_only
2008-06-30,153,-0.0863891671423529,-0.08012446242104877,-0.09077541994740089,jkp153_all_metadata_long_only
2008-07-31,153,-0.0042098349332927556,-0.007476153213716772,0.00836019010961409,jkp153_all_metadata_long_only
2008-08-31,153,0.020622616497973822,0.017277240026813908,0.025207593932340303,jkp153_all_metadata_long_only
2008-09-30,153,-0.11128485445222945,-0.09379744314220408,-0.11028957564623872,jkp153_all_metadata_long_only
2008-10-31,153,-0.2004859102792917,-0.167355822811335,-0.20647185493203757,jkp153_all_metadata_long_only
2008-11-30,153,-0.09832877809774265,-0.07725516735531714,-0.13465834476928332,jkp153_all_metadata_long_only
2008-12-31,153,0.04140885874720719,0.023270994182851196,0.033155099894936146,jkp153_all_metadata_long_only
2009-01-31,153,-0.07326860125604148,-0.07656211521139955,-0.038801689654947985,jkp153_all_metadata_long_only
2009-02-28,153,-0.10219926742468836,-0.09950224288321952,-0.11172925246338719,jkp153_all_metadata_long_only
2009-03-31,153,0.09505520579752515,0.08867893252686751,0.13513281298762927,jkp153_all_metadata_long_only
2009-04-30,153,0.14827982951408233,0.09677415502371252,0.21086784882559506,jkp153_all_metadata_long_only
2009-05-31,153,0.05008787675738018,0.05094935078375295,0.0938907863417744,jkp153_all_metadata_long_only
2009-06-30,153,0.009082548270999453,0.007807368844937439,0.03648275898355631,jkp153_all_metadata_long_only
2009-07-31,153,0.08716655838439286,0.076442283329804,0.08961968725467784,jkp153_all_metadata_long_only
2009-08-31,153,0.0381966638932971,0.03169856238276674,0.06622012098883044,jkp153_all_metadata_long_only
2009-09-30,153,0.05513200675166564,0.04060873873594753,0.07159164854951156,jkp153_all_metadata_long_only
2009-10-31,153,-0.04239826689688567,-0.023133024864979358,-0.05466689863111294,jkp153_all_metadata_long_only
2009-11-30,153,0.046619257720961274,0.05615366864675003,0.02161129955304719,jkp153_all_metadata_long_only
2009-12-31,153,0.057180492561125285,0.03047735759134747,0.0665398754532127,jkp153_all_metadata_long_only
2010-01-31,153,-0.03355039523225953,-0.03570543398273019,-0.009327559927233397,jkp153_all_metadata_long_only
2010-02-28,153,0.045225179617827474,0.03456311494146255,0.039597470598595724,jkp153_all_metadata_long_only
2010-03-31,153,0.07155270788699422,0.06397966027998284,0.08050230322124641,jkp153_all_metadata_long_only
2010-04-30,153,0.03830870297616199,0.02237988658924741,0.07322748286507069,jkp153_all_metadata_long_only
2010-05-31,153,-0.07386863684573061,-0.07830958971102935,-0.0779172743316435,jkp153_all_metadata_long_only
2010-06-30,153,-0.06390629055748935,-0.05751978413714671,-0.07279176534979703,jkp153_all_metadata_long_only
2010-07-31,153,0.06953201970878051,0.06925575283792654,0.055727144461244264,jkp153_all_metadata_long_only
2010-08-31,153,-0.053007699251550404,-0.04823238128247571,-0.06406939621962127,jkp153_all_metadata_long_only
2010-09-30,153,0.11056159640729042,0.09822313778820717,0.10856046091288328,jkp153_all_metadata_long_only
2010-10-31,153,0.03989767441412544,0.039333982969166584,0.04418273194603569,jkp153_all_metadata_long_only
2010-11-30,153,0.02075175414355179,0.006935925121561861,0.02394501261584695,jkp153_all_metadata_long_only
2010-12-31,153,0.06903507379814794,0.06696045646355418,0.08056403685752564,jkp153_all_metadata_long_only
2011-01-31,153,0.01495992899135297,0.018195975929558027,0.019281984862152397,jkp153_all_metadata_long_only
2011-02-28,153,0.04348096125495903,0.035254355090632836,0.045211736696813866,jkp153_all_metadata_long_only
2011-03-31,153,0.01673565866940671,0.0054472237104871025,0.0139245122686281,jkp153_all_metadata_long_only
2011-04-30,153,0.031193905937725613,0.03051589115025086,0.016308970227225758,jkp153_all_metadata_long_only
2011-05-31,153,-0.008095411950980985,-0.01131400902925735,-0.017936034737472944,jkp153_all_metadata_long_only
2011-06-30,153,-0.017203532538090392,-0.016674297295528325,-0.02075550477674146,jkp153_all_metadata_long_only
2011-07-31,153,-0.035319003662034165,-0.023776204000942037,-0.023976988789250423,jkp153_all_metadata_long_only
2011-08-31,153,-0.06862490035825901,-0.0572191485378743,-0.08580407178801824,jkp153_all_metadata_long_only
2011-09-30,153,-0.09076769255244828,-0.07216898535805687,-0.10133126296468493,jkp153_all_metadata_long_only
2011-10-31,153,0.13031365039571113,0.110998093400416,0.11767852377891469,jkp153_all_metadata_long_only
2011-11-30,153,-0.00396294800334954,-0.0013548765197642474,-0.014731848926977082,jkp153_all_metadata_long_only
2011-12-31,153,-5.1830979397685365e-05,0.009604290004929142,0.0016188099896675466,jkp153_all_metadata_long_only
2012-01-31,153,0.06207571069329619,0.05009072340660964,0.08756755378281623,jkp153_all_metadata_long_only
2012-02-29,153,0.04135527801109747,0.043812062683376396,0.04014121450616075,jkp153_all_metadata_long_only
2012-03-31,153,0.025108407857289818,0.03256652038360474,0.034150408033142544,jkp153_all_metadata_long_only
2012-04-30,153,-0.009375211910642025,-0.00789122164250347,-0.010783204889423689,jkp153_all_metadata_long_only
2012-05-31,153,-0.06784339078479312,-0.060563196657094566,-0.06521035606993761,jkp153_all_metadata_long_only
2012-06-30,153,0.03512957801376994,0.04109163279494512,0.041221456175762235,jkp153_all_metadata_long_only
2012-07-31,153,-0.003818924375425952,0.007767966589999934,-0.009325180433074402,jkp153_all_metadata_long_only
2012-08-31,153,0.030660128583994105,0.02543703781978237,0.02615224908419944,jkp153_all_metadata_long_only
2012-09-30,153,0.026930283977417296,0.027725487890944332,0.038117367096670636,jkp153_all_metadata_long_only
2012-10-31,153,-0.012483201118405564,-0.01846381406336316,-0.017279896978402626,jkp153_all_metadata_long_only
2012-11-30,153,0.015344318008087552,0.007158376408145095,0.004761288222730731,jkp153_all_metadata_long_only
2012-12-31,153,0.023398048303911817,0.01196778601728496,0.025929408883011144,jkp153_all_metadata_long_only
2013-01-31,153,0.06630851821049123,0.05545530688208263,0.07390361128315383,jkp153_all_metadata_long_only
2013-02-28,153,0.013186087164226422,0.013224265068394362,0.013264753562513816,jkp153_all_metadata_long_only
2013-03-31,153,0.0463015345109888,0.04044255935502556,0.04402985578216277,jkp153_all_metadata_long_only
2013-04-30,153,0.008687006687797356,0.015927349690291713,0.0007137520503359336,jkp153_all_metadata_long_only
2013-05-31,153,0.03388276403967902,0.027484862011737478,0.04811757160867972,jkp153_all_metadata_long_only
2013-06-30,153,-0.008650690626330282,-0.0120494093803063,0.004174343715753968,jkp153_all_metadata_long_only
2013-07-31,153,0.06643620818544167,0.057288940891739484,0.07517993270962525,jkp153_all_metadata_long_only
2013-08-31,153,-0.02618102218256445,-0.028066887675678692,-0.020409690961268035,jkp153_all_metadata_long_only
2013-09-30,153,0.049147941717970184,0.03727045404861027,0.0557826462490027,jkp153_all_metadata_long_only
2013-10-31,153,0.03514127609285848,0.04213040407101917,0.02975699887296598,jkp153_all_metadata_long_only
2013-11-30,153,0.029394107007134584,0.031579056675563016,0.04142172906680796,jkp153_all_metadata_long_only
2013-12-31,153,0.028877623869866562,0.026794027651341326,0.027461596552499044,jkp153_all_metadata_long_only
2014-01-31,153,-0.027087867781480302,-0.03289505599744203,-0.0020728202679112973,jkp153_all_metadata_long_only
2014-02-28,153,0.05311439920587729,0.046903738865423775,0.047112918786314226,jkp153_all_metadata_long_only
2014-03-31,153,0.001165378280414669,0.005406234078821664,0.004264340028928897,jkp153_all_metadata_long_only
2014-04-30,153,-0.014362274305858489,-0.0022394567792772178,-0.03327573420208065,jkp153_all_metadata_long_only
2014-05-31,153,0.017596434077744572,0.02000755032847864,0.0027869008892550473,jkp153_all_metadata_long_only
2014-06-30,153,0.038078579866377374,0.025804338163717144,0.043466373519882126,jkp153_all_metadata_long_only
2014-07-31,153,-0.03352807623955602,-0.019375551673644582,-0.04261236301816145,jkp153_all_metadata_long_only
2014-08-31,153,0.046968956726858246,0.04253710920938448,0.04201658909133738,jkp153_all_metadata_long_only
2014-09-30,153,-0.0327238281083015,-0.01903317641054219,-0.04405583479613657,jkp153_all_metadata_long_only
2014-10-31,153,0.03146983477131853,0.02460744427906379,0.02916890091267507,jkp153_all_metadata_long_only
2014-11-30,153,0.022412129934443463,0.02698721893589788,0.004063471894483065,jkp153_all_metadata_long_only
2014-12-31,153,0.007268114996381421,-0.00030265605390370447,0.018235525819963457,jkp153_all_metadata_long_only
2015-01-31,153,-0.02836183756370548,-0.0302557362316367,-0.03081341023514896,jkp153_all_metadata_long_only
2015-02-28,153,0.06378976801176192,0.05953757794404988,0.06367893418515592,jkp153_all_metadata_long_only
2015-03-31,153,-0.0008502824310043366,-0.011500340553293197,0.0002513480089307109,jkp153_all_metadata_long_only
2015-04-30,153,-0.002941152126133161,0.006112435042504067,0.0007219595214296123,jkp153_all_metadata_long_only
2015-05-31,153,0.01571424292134286,0.014825453257853182,0.010336801399438586,jkp153_all_metadata_long_only
2015-06-30,153,-0.012673189383501439,-0.01655686958670396,-0.0029203456939157026,jkp153_all_metadata_long_only
2015-07-31,153,0.0015123082396792191,0.013780908709236329,-0.027984205209369332,jkp153_all_metadata_long_only
2015-08-31,153,-0.055976085929819216,-0.06038191939718765,-0.04327783481966812,jkp153_all_metadata_long_only
2015-09-30,153,-0.03950381046597646,-0.02844956669291048,-0.04996435850437868,jkp153_all_metadata_long_only
2015-10-31,153,0.06579797579340348,0.07690580749230155,0.054108623433351995,jkp153_all_metadata_long_only
2015-11-30,153,0.010494936903758677,0.006225446942440097,0.02077817303392531,jkp153_all_metadata_long_only
2015-12-31,153,-0.03405588192492614,-0.02128285270781053,-0.04390563248177452,jkp153_all_metadata_long_only
2016-01-31,153,-0.0707492406140526,-0.05764203232201595,-0.08421562034679624,jkp153_all_metadata_long_only
2016-02-29,153,0.010781870324504835,-0.00030397724097944347,0.006668620464832269,jkp153_all_metadata_long_only
2016-03-31,153,0.07693953600188873,0.07041137493628044,0.08125007091882777,jkp153_all_metadata_long_only
2016-04-30,153,0.014400538304802426,0.0070930003208052005,0.032089603812959076,jkp153_all_metadata_long_only
2016-05-31,153,0.01563587981160908,0.017111773479852033,0.003768340515102021,jkp153_all_metadata_long_only
2016-06-30,153,-0.0011454854683314935,0.0027780981487940345,0.0013800905631285664,jkp153_all_metadata_long_only
2016-07-31,153,0.047162030098663446,0.04142502224486789,0.05767993589583911,jkp153_all_metadata_long_only
2016-08-31,153,0.007777583122067186,0.0037429151358708912,0.02014098037204411,jkp153_all_metadata_long_only
2016-09-30,153,0.005780592449739189,0.0036832641240966773,0.01678961274330875,jkp153_all_metadata_long_only
2016-10-31,153,-0.029000223054687274,-0.021760627852640584,-0.04846779933155609,jkp153_all_metadata_long_only
2016-11-30,153,0.07235738566755973,0.04833358183332273,0.08915381628876501,jkp153_all_metadata_long_only
2016-12-31,153,0.012430793779119742,0.017802771442790192,0.022010375005917664,jkp153_all_metadata_long_only
2017-01-31,153,0.020166793490030307,0.017929012262638634,0.016685869187863075,jkp153_all_metadata_long_only
2017-02-28,153,0.026934535079671106,0.0342783347693198,0.015542391771890113,jkp153_all_metadata_long_only
2017-03-31,153,0.001739759504277544,0.0027789899613195443,0.0031841170102248567,jkp153_all_metadata_long_only
2017-04-30,153,0.009608494349438756,0.010972681691578435,0.0044029118702203175,jkp153_all_metadata_long_only
2017-05-31,153,0.0009733766509064209,0.009937344828332422,-0.017975787671737995,jkp153_all_metadata_long_only
2017-06-30,153,0.01435747002876222,0.006964734554344709,0.03099476517283848,jkp153_all_metadata_long_only
2017-07-31,153,0.015318834626125946,0.019903690803110587,0.0016535283240134047,jkp153_all_metadata_long_only
2017-08-31,153,-0.0068611303018821235,0.0015295688311536258,-0.01689535511585959,jkp153_all_metadata_long_only
2017-09-30,153,0.03950169006798704,0.027470134173601352,0.06701295309922742,jkp153_all_metadata_long_only
2017-10-31,153,0.015002528681043188,0.02212900273436888,0.0025136755145559694,jkp153_all_metadata_long_only
2017-11-30,153,0.03638031729962997,0.03224728599085586,0.03416029302982538,jkp153_all_metadata_long_only
2017-12-31,153,0.009154836195092983,0.010499230266076697,0.011609016782059906,jkp153_all_metadata_long_only
