formation_month,agent_ic_cutoff,agent_ic_history_start,agent_ic_history_end,agent_ic_history_months,intent_reward_cutoff,intent_reward_history_start,intent_reward_history_end,intent_reward_history_months,selected_intent,mean_semantic_neighbors,zero_neighbor_count,mean_absolute_proposed_score,mean_absolute_inertial_score,stale_score_resets,finite_scores,agent_mean_rankic__momentum,agent_reliability__momentum,agent_mean_rankic__news_event,agent_reliability__news_event,agent_mean_rankic__mean_reversion,agent_reliability__mean_reversion,agent_mean_rankic__risk_regime,agent_reliability__risk_regime,intent_utility__defensive,intent_utility__neutral,intent_utility__aggressive
2011-06-30,2011-05-31,2006-06-30,2011-05-31,60,2011-05-31,2006-06-30,2011-05-31,60,defensive,10.0,0,0.43386038055364723,0.3098285628524607,12,1000,-0.005526229782040959,0.04753089256773388,-0.004531235666058482,0.04753089256773388,0.007534131431458965,0.4056348842275971,0.009504817049783005,0.4993033306369351,-0.5841390672014519,-0.7010336256533827,-0.620958835106549
2011-07-31,2011-06-30,2006-07-31,2011-06-30,60,2011-06-30,2006-07-31,2011-06-30,60,aggressive,10.0,0,0.2538491812368002,0.2888606034256736,22,1000,-0.0023283673080883205,0.09316527775760117,-0.0025518746712145145,0.09316527775760117,0.0030364403757556315,0.37605608875926944,0.0036971722326006183,0.43761335572552823,-0.6674047644635747,-0.778726307082237,-0.6665087973995902
2011-08-31,2011-07-31,2006-08-31,2011-07-31,60,2011-07-31,2006-08-31,2011-07-31,60,defensive,10.0,0,0.41859197083358374,0.29701327286471974,23,1000,0.003944137701819951,0.2320569761952373,-0.0030743356975878855,0.04693578338439411,0.002346094901070452,0.15705158546026837,0.011015473361580503,0.5639556549601002,-0.580363199257244,-0.6928946554812158,-0.5820015987811252
2011-09-30,2011-08-31,2006-09-30,2011-08-31,60,2011-08-31,2006-09-30,2011-08-31,60,defensive,10.0,0,0.451479054610161,0.3062516734563586,20,1000,0.008936342716568457,0.28414373123396425,-0.0036556245091103733,0.028596410101693233,0.0023102503951447574,0.09466127783885156,0.019722831247632803,0.5925985808254909,-0.45642770768341084,-0.5634208028548255,-0.465677409852534
2011-10-31,2011-09-30,2006-10-31,2011-09-30,60,2011-09-30,2006-10-31,2011-09-30,60,defensive,10.0,0,0.471417407513391,0.32264949234602364,25,1000,0.004777471361591696,0.2127313016511168,-0.0016828191853401702,0.036820831872113206,0.0036909324970077297,0.17272403679575382,0.01469013518454926,0.5777238296810162,-0.5297588668879403,-0.6440231391106137,-0.5536449852393305
2011-11-30,2011-10-31,2006-11-30,2011-10-31,60,2011-10-31,2006-11-30,2011-10-31,60,defensive,10.0,0,0.4479534977280964,0.33053581973400326,17,1000,0.008453073790309974,0.241550865102129,-0.0033893205136733594,0.025552626633437967,0.005755786737657036,0.17262809612248217,0.020926059507666742,0.560268412141951,-0.46907920504852346,-0.5897250576904125,-0.5078327682012953
2011-12-31,2011-11-30,2006-12-31,2011-11-30,60,2011-11-30,2006-12-31,2011-11-30,60,defensive,10.0,0,0.43660887443151913,0.3369699404335221,15,1000,0.008666917120059191,0.23379973538706086,-0.004055532561118248,0.024185552899995202,0.006074332619092108,0.17109664579121378,0.022605747955501288,0.57091806592173,-0.43892492280769757,-0.5573181959671468,-0.4783925686015145
2012-01-31,2011-12-31,2007-01-31,2011-12-31,60,2011-12-31,2007-01-31,2011-12-31,60,defensive,10.0,0,0.47049610825838317,0.3494048533927621,25,1000,0.004024026547883044,0.14691913568640497,-0.004047583424322385,0.029243304008477376,0.0069101733440520416,0.23131960385986794,0.019261662508226977,0.5925179564452497,-0.49095583646938623,-0.6283763389820931,-0.5448656993814214
2012-02-29,2012-01-31,2007-02-28,2012-01-31,60,2012-01-31,2007-02-28,2012-01-31,60,defensive,10.0,0,0.4519256735639149,0.3554327801633594,21,1000,0.003037141972426129,0.15114415360828812,-0.0020412380048365963,0.037438404356500185,0.004357420275975025,0.20057326659966582,0.015315977829046791,0.6108441754355459,-0.5272765193679042,-0.6597665859927612,-0.5810824749528538
2012-03-31,2012-02-29,2007-03-31,2012-02-29,60,2012-02-29,2007-03-31,2012-02-29,60,defensive,10.0,0,0.44404829550842406,0.3577623877432046,11,1000,0.0028090016219375264,0.12117530353930007,-0.00268842729734176,0.03181287790517185,0.006256767338463846,0.23085865332478922,0.018368042308758565,0.6161531652307389,-0.48371300621755153,-0.6143779499581024,-0.5317134783162131
2012-04-30,2012-03-31,2007-04-30,2012-03-31,60,2012-03-31,2007-04-30,2012-03-31,60,defensive,10.0,0,0.4506455227215134,0.36146203526337606,14,1000,0.003899965549814055,0.12465733560318921,-0.004094465350713765,0.02544045143499422,0.008039153960866564,0.2299601573548615,0.0233683590753505,0.619942055606955,-0.4470542726031471,-0.5772202375647079,-0.4881741864824964
2012-05-31,2012-04-30,2007-05-31,2012-04-30,60,2012-04-30,2007-05-31,2012-04-30,60,defensive,10.0,0,0.4510171956417162,0.3636896911739388,22,1000,0.005281787053157977,0.11680906476084381,-0.005435046652189863,0.018594878140945834,0.010621178518010334,0.2160943983965797,0.033875284139326146,0.6485016587016308,-0.34765307651812605,-0.4639084635176284,-0.38312659587824854
2012-06-30,2012-05-31,2007-06-30,2012-05-31,60,2012-05-31,2007-06-30,2012-05-31,60,defensive,10.0,0,0.46002654428980805,0.3702257789882435,16,1000,0.003944528702325767,0.08636094549729861,-0.005346870290767468,0.017465961003862076,0.012950424647675825,0.24365757288362233,0.03635926814853947,0.652515520615217,-0.31805370959370066,-0.4398172218177446,-0.3628328089335366
2012-07-31,2012-06-30,2007-07-31,2012-06-30,60,2012-06-30,2007-07-31,2012-06-30,60,defensive,10.0,0,0.4633035567935524,0.3739566377248782,23,1000,0.002265589547709138,0.054912924464138674,-0.005591376961672679,0.01681562353807169,0.016305525961273302,0.29100320969309806,0.03689738993988976,0.6372682423046916,-0.276240392324475,-0.39562766305066416,-0.3291040936903882
2012-08-31,2012-07-31,2007-08-31,2012-07-31,60,2012-07-31,2007-08-31,2012-07-31,60,defensive,10.0,0,0.4684440011417211,0.37927709976600077,20,1000,0.0007279799542886411,0.03476905567524875,-0.004097871161534245,0.020121214710249434,0.016280582005897284,0.34770630085873216,0.028690226825692666,0.5974034287557697,-0.310273388256423,-0.41863499516615676,-0.355115200969586
2012-09-30,2012-08-31,2007-09-30,2012-08-31,60,2012-08-31,2007-09-30,2012-08-31,60,defensive,10.0,0,0.46174183737715,0.3812977874274829,21,1000,-0.0035124548422730078,0.019929350104423028,-0.004005817377525742,0.019929350104423028,0.017238938150687073,0.36349018393796056,0.028938312726051987,0.5966511158531934,-0.3145060513826638,-0.42913295271522045,-0.36880660348883887
2012-10-31,2012-09-30,2007-10-31,2012-09-30,60,2012-09-30,2007-10-31,2012-09-30,60,defensive,10.0,0,0.4493207328293049,0.38106100998376397,21,1000,-0.007129400217471771,0.017783123300430744,-0.005123202103654759,0.017783123300430744,0.021526927891323867,0.4005991362713247,0.03070616362504536,0.5638346171278138,-0.28269762951915717,-0.3934800552355705,-0.33335501166383114
2012-11-30,2012-10-31,2007-11-30,2012-10-31,60,2012-10-31,2007-11-30,2012-10-31,60,defensive,10.0,0,0.43939600913210186,0.3805479172672102,17,1000,-0.00910953853269773,0.019746111451917767,-0.004524543694326435,0.019746111451917767,0.02215138709806889,0.4571498699049594,0.024491495296017806,0.5033579071912051,-0.319090034718625,-0.42513240571711086,-0.36693289106383126
2012-12-31,2012-11-30,2007-12-31,2012-11-30,60,2012-11-30,2007-12-31,2012-11-30,60,defensive,10.0,0,0.46051719710314876,0.38467453067588075,18,1000,-0.01517293818079552,0.022585388451861275,-0.0053508360178311076,0.022585388451861275,0.02191094343140513,0.5174525571969044,0.01836547015038515,0.437376665899373,-0.38363801050484114,-0.5037590891075404,-0.4496897781990336
2013-01-31,2012-12-31,2008-01-31,2012-12-31,60,2012-12-31,2008-01-31,2012-12-31,60,defensive,10.0,0,0.43024586020274286,0.3834375135400937,19,1000,-0.010026175641471914,0.02869668427904553,-0.00197635898253852,0.02869668427904553,0.016143794486939554,0.49197005773654573,0.014703437000713719,0.45063657370536325,-0.33964100590115814,-0.4609697095086284,-0.39296562683569386
2013-02-28,2013-01-31,2008-02-29,2013-01-31,60,2013-01-31,2008-02-29,2013-01-31,60,defensive,10.0,0,0.4296582238231167,0.38043084856466725,14,1000,-0.013253962066863467,0.03008767493124895,-0.002032354135849908,0.03008767493124895,0.01373604977939601,0.44337347553316997,0.01550015083381268,0.49645117460433225,-0.38996360708516725,-0.5097601801958884,-0.44998759698151913
2013-03-31,2013-02-28,2008-03-31,2013-02-28,60,2013-02-28,2008-03-31,2013-02-28,60,defensive,10.0,0,0.4372236675938714,0.37882847982579965,16,1000,-0.014240237417053846,0.03464757699357158,-0.0003968930078086621,0.03464757699357158,0.011923563700757395,0.4477701683533187,0.012938483425526141,0.48293467765953824,-0.4352176918270391,-0.5509913109645724,-0.4917307344338218
2013-04-30,2013-03-31,2008-04-30,2013-03-31,60,2013-03-31,2008-04-30,2013-03-31,60,defensive,10.0,0,0.4260203768291768,0.37561407532355107,13,1000,-0.01626905359091875,0.02726410095542118,0.0012254643353227627,0.06067528431092909,0.013373863401929068,0.3918904629096278,0.018078940203256236,0.5201701518240219,-0.41125917084740293,-0.5636009048645183,-0.5183488516343162
2013-05-31,2013-04-30,2008-05-31,2013-04-30,60,2013-04-30,2008-05-31,2013-04-30,60,defensive,10.0,0,0.44849569504277614,0.3745181933873725,9,1000,-0.018985371812813383,0.03027494976711489,0.0007201411742400885,0.0520771876424647,0.013853264784654444,0.44968184523306987,0.014457202107917694,0.4679660173573506,-0.47474057697535227,-0.6245667786316326,-0.5916187697022937
2013-06-30,2013-05-31,2008-06-30,2013-05-31,60,2013-05-31,2008-06-30,2013-05-31,60,defensive,10.0,0,0.433190803587295,0.3706640179082465,13,1000,-0.025221628754059013,0.026544948173863478,-0.0013037670277635195,0.026544948173863478,0.017993172480383533,0.5041727791490309,0.01567877901299379,0.44273732450324205,-0.5284505042375758,-0.7365190105974049,-0.7380569146830787
2013-07-31,2013-06-30,2008-07-31,2013-06-30,60,2013-06-30,2008-07-31,2013-06-30,60,defensive,10.0,0,0.4389065267740014,0.37117971002701083,10,1000,-0.01986685248092825,0.035970660387702615,-0.0002398409136229165,0.035970660387702615,0.013816929354528468,0.5329747338003252,0.009983505478240758,0.39508394542426944,-0.516721880344373,-0.6972622642660279,-0.6645252652838305
2013-08-31,2013-07-31,2008-08-31,2013-07-31,60,2013-07-31,2008-08-31,2013-07-31,60,defensive,10.0,0,0.4047785107952102,0.3664854295290054,17,1000,-0.01420991984522994,0.040617136505421474,0.0013559952594282751,0.09569378105832414,0.011743778959408153,0.5176158095891991,0.007520375945282661,0.3460732728470554,-0.49437035932431755,-0.6500855676123688,-0.6087663053027819
2013-09-30,2013-08-31,2008-09-30,2013-08-31,60,2013-08-31,2008-09-30,2013-08-31,60,defensive,10.0,0,0.33488699521915116,0.3435822312098476,13,1000,-0.012329879646262257,0.05498010298964033,0.0045977862612822185,0.3077668651592901,0.009590611824993206,0.5822729288614291,-0.001921788203354421,0.05498010298964033,-0.602787258335901,-0.725135513368413,-0.6812473041582034
2013-10-31,2013-09-30,2008-10-31,2013-09-30,60,2013-09-30,2008-10-31,2013-09-30,60,defensive,10.0,0,0.3096149048619642,0.3178180058789438,16,1000,-0.016082376096235976,0.04701132250901083,0.00575846963984021,0.31772459590588636,0.011513001712796731,0.588252759076092,-0.0065082021199722746,0.04701132250901083,-0.6898751383117364,-0.822261021709405,-0.7827873257521064
2013-11-30,2013-10-31,2008-11-30,2013-10-31,60,2013-10-31,2008-11-30,2013-10-31,60,defensive,10.0,0,0.3013936036187528,0.2983908536030908,19,1000,-0.01850959200276768,0.040500982316461084,0.008231987311103407,0.37390455483279217,0.012458771845954453,0.5450934805342856,-0.011709436077773814,0.040500982316461084,-0.8460079665285865,-0.9543945854208328,-0.8616695137804292
2013-12-31,2013-11-30,2008-12-31,2013-11-30,60,2013-11-30,2008-12-31,2013-11-30,60,aggressive,10.0,0,0.28626962946662443,0.2706929605406675,11,1000,-0.01554943446268129,0.04730008207321668,0.007317644344192514,0.3934252601361325,0.009823968020286709,0.5119745757174341,-0.012734526599983444,0.04730008207321668,-0.8147618267613068,-0.905316089418402,-0.8096609633965406
2014-01-31,2013-12-31,2009-01-31,2013-12-31,60,2013-12-31,2009-01-31,2013-12-31,60,aggressive,10.0,0,0.2429320829640914,0.24327608226315192,16,1000,-0.014609153316662838,0.0596386669840402,0.0067457387411252465,0.4619455333273474,0.006021906321558801,0.41877713270457206,-0.016063177812724934,0.0596386669840402,-0.8520825786935503,-0.9168503595535942,-0.8213460837539003
2014-02-28,2014-01-31,2009-02-28,2014-01-31,60,2014-01-31,2009-02-28,2014-01-31,60,aggressive,10.0,0,0.2558724500690369,0.21870344269566397,16,1000,-0.014853232416121843,0.060183421442483225,0.007544240465971774,0.5142216248694984,0.005071631081904437,0.36541153224553513,-0.02078661231787855,0.060183421442483225,-0.9376319533337015,-0.9796725755485233,-0.8822076808490753
2014-03-31,2014-02-28,2009-03-31,2014-02-28,60,2014-02-28,2009-03-31,2014-02-28,60,aggressive,10.0,0,0.2820651971150891,0.20365675619336748,14,1000,-0.015507850117983122,0.042848339776231585,0.008263139652953704,0.3969101552444443,0.011074987453541801,0.5173931652030924,-0.012966153166902337,0.042848339776231585,-0.8151578561297078,-0.8663807242738171,-0.7971831258127927
2014-04-30,2014-03-31,2009-04-30,2014-03-31,60,2014-03-31,2009-04-30,2014-03-31,60,defensive,10.0,0,0.3236428613164207,0.19631625141436979,18,1000,-0.01130596269696146,0.03696425024724791,0.007319698174174858,0.307531405291771,0.015733467879814098,0.6185400942137331,-0.0023332287813317824,0.03696425024724791,-0.6727703496009214,-0.7688254080632116,-0.6922736330833569
2014-05-31,2014-04-30,2009-05-31,2014-04-30,60,2014-04-30,2009-05-31,2014-04-30,60,aggressive,10.0,0,0.29685659474993303,0.1872225767670263,13,1000,-0.00539831626127708,0.03941526740188147,0.007315782695055048,0.3277687985815333,0.014055096812215917,0.5934006666147037,-1.681534794304105e-05,0.03941526740188147,-0.5675632957726413,-0.6586198029872252,-0.5514376132795934
2014-06-30,2014-05-31,2009-06-30,2014-05-31,60,2014-05-31,2009-06-30,2014-05-31,60,aggressive,10.0,0,0.26747619334056183,0.17687931962264597,10,1000,-0.004672816957177686,0.04852528670334284,0.008199282121937773,0.4463978024319665,0.008408530174225565,0.45655162416134776,-0.009862656989749276,0.04852528670334284,-0.7302007135224098,-0.7657650644410368,-0.6165330866242678
2014-07-31,2014-06-30,2009-07-31,2014-06-30,60,2014-06-30,2009-07-31,2014-06-30,60,aggressive,10.0,0,0.2838146618027057,0.16278503647120532,12,1000,-0.006143607482963639,0.04276196963211692,0.008995330703171068,0.427420027991967,0.010389934489312894,0.48705603274379905,-0.003891927704247871,0.04276196963211692,-0.6540352946942362,-0.6898735395958566,-0.5803137237924669
2014-08-31,2014-07-31,2009-08-31,2014-07-31,60,2014-07-31,2009-08-31,2014-07-31,60,aggressive,10.0,0,0.2823138652204961,0.15610658098539443,14,1000,-0.004281839937905699,0.03713382715169812,0.010278565478000124,0.418816300979166,0.01265105844454432,0.5069160447174377,-0.0018166204273516776,0.03713382715169812,-0.5195627531333145,-0.5671619483905411,-0.4536505348471408
2014-09-30,2014-08-31,2009-09-30,2014-08-31,60,2014-08-31,2009-09-30,2014-08-31,60,aggressive,10.0,0,0.27899099729479315,0.14934951077584926,12,1000,-0.002448422962035173,0.030459825847425015,0.008755161978069064,0.2971405349654058,0.013869953485372585,0.4529361935237595,0.006205013146257449,0.2194634456634097,-0.4848438148477316,-0.5591685691344854,-0.4489473445343142
2014-10-31,2014-09-30,2009-10-31,2014-09-30,60,2014-09-30,2009-10-31,2014-09-30,60,aggressive,10.0,0,0.25695128321684607,0.14230010032458767,11,1000,-0.0010278227113234206,0.034742703374375336,0.010001419706187727,0.3822190615490877,0.010306634526973333,0.39282304953310504,0.004474967894516986,0.19021518554343192,-0.46664783681894384,-0.518270100167049,-0.42405800178890807
2014-11-30,2014-10-31,2009-11-30,2014-10-31,60,2014-10-31,2009-11-30,2014-10-31,60,defensive,10.0,0,0.2815973059153826,0.14568874400450726,15,1000,0.0011130527626556123,0.06326116173313658,0.011462169723750117,0.37309590577811985,0.009917843626983882,0.32686144126174327,0.006908988239791558,0.2367814912270004,-0.372666134525668,-0.4945665813143343,-0.44057259057726483
2014-12-31,2014-11-30,2009-12-31,2014-11-30,60,2014-11-30,2009-12-31,2014-11-30,60,defensive,10.0,0,0.32124066326829875,0.1520246146328805,9,1000,0.0034307660082080094,0.12068273410342825,0.010640848436102086,0.3170669392041756,0.007860331939173605,0.24133278117204549,0.010782220237987835,0.3209175455203508,-0.30841080893733663,-0.48121973167756077,-0.4409339211368106
2015-01-31,2014-12-31,2010-01-31,2014-12-31,60,2014-12-31,2010-01-31,2014-12-31,60,defensive,10.0,0,0.31464380104598677,0.16040387302916576,18,1000,0.010793480656501622,0.3060557367292339,0.009022453397578617,0.26009533977056176,0.0039504211990398054,0.1284696902739128,0.010767412427683995,0.3053792332262916,-0.306949825108818,-0.47052429620688174,-0.38334117058904543
2015-02-28,2015-01-31,2010-02-28,2015-01-31,60,2015-01-31,2010-02-28,2015-01-31,60,defensive,10.0,0,0.34678254681535026,0.17232612303197026,16,1000,0.003579732066095143,0.1438884666962416,0.008273964730753596,0.29137437431813196,0.005937988556502546,0.21798142794026124,0.010036661777230563,0.3467557310453654,-0.3488358656379224,-0.5169041247655901,-0.4904074553200007
2015-03-31,2015-02-28,2010-03-31,2015-02-28,60,2015-02-28,2010-03-31,2015-02-28,60,defensive,10.0,0,0.3545184841747903,0.18369314787614327,14,1000,0.006873053856246961,0.21057852425503956,0.007678801565281835,0.23212964870921993,0.004751729675089028,0.1538400179916378,0.014084148928489167,0.40345180904410266,-0.2967024596875295,-0.4846122139738714,-0.43984947679612946
2015-04-30,2015-03-31,2010-04-30,2015-03-31,60,2015-03-31,2010-04-30,2015-03-31,60,defensive,10.0,0,0.3738865990666163,0.1955535339668454,14,1000,-0.0006264680910055878,0.027481179791670196,0.008840260081087677,0.27042195648516565,0.008828563646692178,0.2701005246686214,0.01471971590482752,0.43199633905454266,-0.31302871342768485,-0.5046951882403186,-0.4997962464578949
2015-05-31,2015-04-30,2010-05-31,2015-04-30,60,2015-04-30,2010-05-31,2015-04-30,60,defensive,10.0,0,0.32071121975972533,0.1992915844087938,12,1000,0.005315797510928798,0.1630978519892684,0.010083087620208432,0.2862073682914858,0.0074339741833877315,0.21779720940438976,0.011891117941437731,0.3328975703148562,-0.2966965504989262,-0.4874927689841017,-0.485465571756186
2015-06-30,2015-05-31,2010-06-30,2015-05-31,60,2015-05-31,2010-06-30,2015-05-31,60,defensive,10.0,0,0.24189135579057172,0.19459002905092393,9,1000,0.012247758421001618,0.336756859276716,0.014020940820056055,0.3818310006260702,0.0024149603995356345,0.0868079943908753,0.00665557891108775,0.19460414570633855,-0.29623249618645353,-0.43558987035843616,-0.39739490505630326
2015-07-31,2015-06-30,2010-07-31,2015-06-30,60,2015-06-30,2010-07-31,2015-06-30,60,defensive,10.0,0,0.3173513372103215,0.1985585407836505,20,1000,0.015046502717001043,0.31575501635874464,0.01403904430890972,0.29593075609855735,0.0019017622380279986,0.0570994190507922,0.01583216116616782,0.3312148084919058,-0.12644173682600887,-0.3070342221267361,-0.2954733111449675
2015-08-31,2015-07-31,2010-08-31,2015-07-31,60,2015-07-31,2010-08-31,2015-07-31,60,defensive,10.0,0,0.33233542391667875,0.2076645312258839,18,1000,0.011598827432828451,0.29205836995113404,0.014777723248151551,0.36574960312483223,-0.000439356964448855,0.023181392991392585,0.01276149543951444,0.31901063393264106,-0.19481946794888133,-0.37585713037958085,-0.35221343001834793
2015-09-30,2015-08-31,2010-09-30,2015-08-31,60,2015-08-31,2010-09-30,2015-08-31,60,defensive,10.0,0,0.38343886374071945,0.2185489448080816,19,1000,0.016491145850099552,0.30286420091587474,0.011151272778030668,0.21040276901059252,0.0014058823268551937,0.041658541679616516,0.02470413659691261,0.4450744883939163,0.007797090611832199,-0.17543945811339254,-0.19203132309818552
2015-10-31,2015-09-30,2010-10-31,2015-09-30,60,2015-09-30,2010-10-31,2015-09-30,60,defensive,10.0,0,0.4177668188136838,0.2348854974344088,17,1000,0.010983763131049401,0.24155886664233778,0.00784306167697213,0.17825118311985708,0.002166830110582994,0.06383436354639206,0.024616459988885356,0.516355586691413,-0.02683889823298796,-0.2412173549194079,-0.27804779157949217
2015-11-30,2015-10-31,2010-11-30,2015-10-31,60,2015-10-31,2010-11-30,2015-10-31,60,defensive,10.0,0,0.4259493290229775,0.25103335829609347,21,1000,0.010112342587074887,0.2182326067750355,0.006369445239898328,0.1447267515905691,0.0034732538587089867,0.08784914996123398,0.02696467535976378,0.5491914916731614,0.05389989099700075,-0.1706703623971908,-0.22362788223935817
2015-12-31,2015-11-30,2010-12-31,2015-11-30,60,2015-11-30,2010-12-31,2015-11-30,60,defensive,10.0,0,0.42737015550021473,0.26167209691298476,9,1000,0.015862724328123176,0.26028297472495565,0.005208398583237625,0.09582914480955305,0.004852878525605401,0.09034154883310846,0.034862119691172255,0.5535463316323829,0.17140674046506182,-0.047765915483320875,-0.09521231472495235
2016-01-31,2015-12-31,2011-01-31,2015-12-31,60,2015-12-31,2011-01-31,2015-12-31,60,defensive,10.0,0,0.44213558922198604,0.27344713252557235,24,1000,0.016983526201520518,0.24825880985424703,0.0032564207615104904,0.05875899646433957,0.005847002116401241,0.09452142908121995,0.04235167338910638,0.5984607646001934,0.2635636492423269,0.056466032296966645,-0.0007199114361369467
2016-02-29,2016-01-31,2011-02-28,2016-01-31,60,2016-01-31,2011-02-28,2016-01-31,60,defensive,10.0,0,0.4597059618217945,0.28734305205168026,24,1000,0.01191958335036972,0.17643542252892438,0.003387390368138593,0.05991610196777078,0.008906185360053753,0.13528315521110917,0.045012405069429336,0.6283653202921956,0.3473088579009359,0.09606305129823559,0.008612236296481574
2016-03-31,2016-02-29,2011-03-31,2016-02-29,60,2016-02-29,2011-03-31,2016-02-29,60,defensive,10.0,0,0.4648993247256341,0.3042621994730549,18,1000,0.0064632030550469685,0.11446435275219335,0.002255687355951066,0.049933003726922345,0.010370388646269633,0.17438949032158563,0.042111832691507416,0.6612131531992989,0.2656297244000079,0.026472922343741757,-0.060879188785518526
2016-04-30,2016-03-31,2011-04-30,2016-03-31,60,2016-03-31,2011-04-30,2016-03-31,60,defensive,10.0,0,0.4776878415442186,0.32194082003996316,22,1000,0.0019612489032479596,0.0589128651357866,0.0006342456175188825,0.03251266435524565,0.007276371987402149,0.1646551177013968,0.03639302718563898,0.7439193528075708,0.12276753471775621,-0.11765022009903005,-0.17288262811292393
2016-05-31,2016-04-30,2011-05-31,2016-04-30,60,2016-04-30,2011-05-31,2016-04-30,60,defensive,10.0,0,0.4555587442259396,0.33003345366660275,19,1000,0.0033263672550120165,0.08622808262074141,0.002611717872503106,0.07198452853308249,0.006624939822744089,0.15197136587331456,0.033610504641495224,0.6898160229728615,0.10709945763766403,-0.12727207364901952,-0.16616163505307094
2016-06-30,2016-05-31,2011-06-30,2016-05-31,60,2016-05-31,2011-06-30,2016-05-31,60,defensive,10.0,0,0.44138732329738367,0.3351951055940981,19,1000,0.005599141779569086,0.11452089694573722,0.0009285613566041811,0.0334680756605324,0.00996590516892701,0.19030130549027552,0.037130301003747694,0.6617097219034549,0.17266929183053903,-0.02957767665551168,-0.08208492002484204
2016-07-31,2016-06-30,2011-07-31,2016-06-30,60,2016-06-30,2011-07-31,2016-06-30,60,defensive,10.0,0,0.44583988697778987,0.34394452571545264,19,1000,0.0011114623922967707,0.037728318328884416,0.0036720854680484037,0.08348239042351363,0.015082298878981446,0.2873639112778438,0.03209907525615645,0.5914253799697581,0.1266263769335831,-0.05474261925085557,-0.10763230609594732
2016-08-31,2016-07-31,2011-08-31,2016-07-31,60,2016-07-31,2011-08-31,2016-07-31,60,defensive,10.0,0,0.4238206618006327,0.34671694448676693,22,1000,-0.00342550643078736,0.02314393442826,0.005147010944120809,0.1422660182205286,0.012500056662718119,0.31244442617974266,0.021560797637496784,0.5221456211714687,-0.0069934147303512785,-0.19169181247169303,-0.24015446261467335
2016-09-30,2016-08-31,2011-09-30,2016-08-31,60,2016-08-31,2011-09-30,2016-08-31,60,defensive,10.0,0,0.40389551619786834,0.3438765334933875,10,1000,-0.004139682468207534,0.030841116385555447,0.005968818069042191,0.214926129137092,0.012392963731251826,0.41305395318306054,0.010062465996013178,0.341178801294292,-0.20055322049773214,-0.3916367565925315,-0.4197134480197395
2016-10-31,2016-09-30,2011-10-31,2016-09-30,60,2016-09-30,2011-10-31,2016-09-30,60,defensive,10.0,0,0.429064861717162,0.34320689820558425,20,1000,-0.0010008223624490083,0.024914751102535774,0.0019828911474548006,0.0743179905047937,0.013931583331568484,0.3720166822728006,0.02022239046032672,0.5287505761198699,0.03728815879174764,-0.1718151207742044,-0.22060497472162532
2016-11-30,2016-10-31,2011-11-30,2016-10-31,60,2016-10-31,2011-11-30,2016-10-31,60,defensive,10.0,0,0.44550238714646534,0.3489505769791441,23,1000,-0.0016673523300677147,0.03194537122862755,0.001391517238167797,0.07639790597293236,0.011816111151220937,0.409415428433106,0.014095811249586542,0.48224129436533403,-0.12254185579359324,-0.32184629147969884,-0.3189856576213027
2016-12-31,2016-11-30,2011-12-31,2016-11-30,60,2016-11-30,2011-12-31,2016-11-30,60,defensive,10.0,0,0.4042336689648334,0.3444871246766521,11,1000,-0.0032953401801206366,0.03656518210726303,0.0024887242631579753,0.12756583800439839,0.009895625775155514,0.3984005406411503,0.010964071120003882,0.4374684392471883,-0.1657260342069169,-0.37036972023810455,-0.371198569182249
2017-01-31,2016-12-31,2012-01-31,2016-12-31,60,2016-12-31,2012-01-31,2016-12-31,60,defensive,10.0,0,0.42900021032893243,0.34743183554634666,17,1000,-0.0013916859890363124,0.029995052551914786,0.0021890955882626793,0.09565708976301866,0.010800086391798783,0.353944211439139,0.016349649424525065,0.5204036462459275,-0.047030377216449114,-0.22809303511122617,-0.23250942119225837
2017-02-28,2017-01-31,2012-02-29,2017-01-31,60,2017-01-31,2012-02-29,2017-01-31,60,defensive,10.0,0,0.44526818845149535,0.34945856065705155,17,1000,-0.0022693766723627957,0.025026543612903036,-0.0001596055089534146,0.025026543612903036,0.01336690613628035,0.35955400300210444,0.022590669127306028,0.5903929097720896,0.055597697027479305,-0.13858610952221181,-0.1544707534830739
2017-03-31,2017-02-28,2012-03-31,2017-02-28,60,2017-02-28,2012-03-31,2017-02-28,60,defensive,10.0,0,0.4333855931522417,0.35303438225172534,17,1000,-0.005712753036824136,0.024236411209482438,0.0019555104622298158,0.07163096689652933,0.013703071913950489,0.356349696949096,0.0216016517136239,0.5477829249448922,0.04838195903412549,-0.16002096330302548,-0.20266172221720163
2017-04-30,2017-03-31,2012-04-30,2017-03-31,60,2017-03-31,2012-04-30,2017-03-31,60,defensive,10.0,0,0.4336303656435165,0.3539326613004833,13,1000,-0.00539815340747926,0.025377036308128008,0.002021720799551081,0.07668231844323338,0.011851332297138865,0.3261287263123111,0.021532651645896957,0.5718119189363274,0.03185755170360694,-0.21000346882335344,-0.2589060186218189
2017-05-31,2017-04-30,2012-05-31,2017-04-30,60,2017-04-30,2012-05-31,2017-04-30,60,defensive,10.0,0,0.4204191444217731,0.3573934663609065,21,1000,-0.005249554473222817,0.028817026248142263,0.002986185079736782,0.1148700000727279,0.009031046359835378,0.289064926247708,0.018684475509265653,0.5672480474314219,-0.05847579100694002,-0.34514555695506477,-0.4102894809716204
