paper_role,released_path,row_index,date,ticker,ground_truth,recomputed_current_yahoo_ground_truth,absolute_error,within_1e_12,within_1e_6,released_action_label,recomputed_current_yahoo_action_label,reward_regime_matches,status
paper_train,verl/data/train.parquet,41,2022-10-31,GOOGL,-3.7499927080663564,-3.7420494031204496,0.007943304945906782,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,42,2022-11-01,GOOGL,0.8762146547581288,0.8710414466413188,0.005173208116809991,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,43,2022-11-02,GOOGL,7.423402421702988,7.415804764009384,0.0075976576936040985,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,44,2022-11-03,GOOGL,5.304383714471339,5.296670470693896,0.0077132437774425355,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,45,2022-11-04,GOOGL,4.564017516027053,4.561432019268821,0.00258549675823172,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,46,2022-11-07,GOOGL,5.804287424912936,5.799846499760537,0.0044409251523997995,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,47,2022-11-08,GOOGL,10.415661992788813,10.416839148343653,0.0011771555548403256,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,48,2022-11-09,GOOGL,3.4112839898079974,3.4144362379133595,0.0031522481053620766,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,49,2022-11-10,GOOGL,0.9897918181501251,0.9982583029965093,0.008466484846384237,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,50,2022-11-11,GOOGL,2.3704895694925394,2.3703692343594582,0.00012033513308118415,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,51,2022-11-14,GOOGL,-0.6597271273588107,-0.6571549490639359,0.002572178294874772,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,52,2022-11-15,GOOGL,-1.530489047513259,-1.5286272541922257,0.0018617933210334225,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,53,2022-11-16,GOOGL,-1.5099717496846357,-1.5191409606466058,0.009169210961970098,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,54,2022-11-17,GOOGL,-0.47550312115785104,-0.4709195511819758,0.0045835699758752235,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,55,2022-11-18,GOOGL,2.1624069180394847,2.161572038817444,0.0008348792220407297,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,56,2022-11-21,GOOGL,1.0285482414141731,1.0221310126559395,0.006417228758233584,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,57,2022-11-22,GOOGL,-0.4516510711040708,-0.45160259369411687,4.847740995395089e-05,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,58,2022-11-23,GOOGL,0.6741508850449404,0.6784893468853044,0.004338461840364016,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,59,2022-11-25,GOOGL,2.6107640206547615,2.6087596555257937,0.0020043651289678444,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,60,2022-11-28,GOOGL,4.326172721085203,4.327388735137617,0.001216014052413783,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,61,2022-11-29,GOOGL,-2.623518298880232,-2.6179719116341413,0.005546387246090578,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,62,2022-11-30,GOOGL,-3.784279066132615,-3.7768205135108754,0.007458552621739667,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,63,2022-12-01,GOOGL,-4.38542697778229,-4.386496939036582,0.001069961254292373,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,64,2022-12-02,GOOGL,-4.628124911612432,-4.626378542664958,0.0017463689474741528,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,65,2022-12-05,GOOGL,-3.124271946904961,-3.126270347520548,0.0019984006155873146,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,66,2022-12-06,GOOGL,-1.6273565567772277,-1.6357771505889227,0.00842059381169502,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,67,2022-12-07,GOOGL,-0.7968875364346326,-0.8033740885931968,0.006486552158564196,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,68,2022-12-08,GOOGL,-0.09949153688408702,-0.09012691072454818,0.009364626159538841,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,69,2022-12-09,GOOGL,-1.0218087374913842,-1.0261880521402582,0.004379314648873978,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,70,2022-12-12,GOOGL,-4.829530014473468,-4.830537562453194,0.00100754797972602,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,71,2022-12-13,GOOGL,-5.739122356929003,-5.738127930437069,0.0009944264919337087,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,72,2022-12-14,GOOGL,-1.9743323594898476,-1.970367224630324,0.003965134859523545,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,73,2022-12-15,GOOGL,-1.959785547413154,-1.967071937412113,0.007286389998959031,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,74,2022-12-16,GOOGL,0.07423947799623667,0.07214161365169666,0.0020978643445400125,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,75,2022-12-19,GOOGL,-0.7863374387095663,-0.7914332873281582,0.005095848618591914,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,76,2022-12-20,GOOGL,-1.7970855247484203,-1.791085324685749,0.006000200062671324,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,77,2022-12-21,GOOGL,0.3240315081443082,0.3257253756011585,0.0016938674568502954,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,78,2022-12-22,GOOGL,-1.884252554681322,-1.8886407522209159,0.004388197539593852,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,79,2022-12-23,GOOGL,0.22449395343082776,0.22633858886403102,0.0018446354332032622,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,80,2022-12-27,GOOGL,2.427543282914573,2.436181089175561,0.008637806260987979,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,81,2022-12-28,GOOGL,-0.47742256945599754,-0.47693652766302785,0.00048604179296968253,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,82,2022-12-29,GOOGL,-0.03734344174400184,-0.035135062127006456,0.0022083796169953818,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,83,2022-12-30,GOOGL,-1.1522230973506733,-1.15337007612523,0.0011469787745566062,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,84,2023-01-03,GOOGL,0.3320963937975971,0.31984618666420317,0.01225020713339392,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,85,2023-01-04,GOOGL,3.529147806414475,3.5365139042540132,0.007366097839538455,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,86,2023-01-05,GOOGL,3.014401128259899,3.01868782329038,0.00428669503048118,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,87,2023-01-06,GOOGL,3.146385245275775,3.148399991850604,0.0020147465748290294,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,88,2023-01-09,GOOGL,4.081717656729294,4.082378226837095,0.0006605701078008508,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,89,2023-01-10,GOOGL,1.29742647586869,1.2848142480733995,0.012612227795290476,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,90,2023-01-11,GOOGL,2.6311370743869538,2.6307577975971568,0.00037927678979698953,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,91,2023-01-12,GOOGL,2.1390915539533086,2.1346219176734698,0.004469636279838873,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,92,2023-01-13,GOOGL,4.280013776558728,4.2775246883712255,0.002489088187502375,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,93,2023-01-17,GOOGL,6.1952331449175375,6.193079976700296,0.002153168217241763,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,94,2023-01-18,GOOGL,5.265547577346864,5.270048871741953,0.004501294395089062,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,95,2023-01-19,GOOGL,-0.033840183430598046,-0.03402188970006564,0.00018170626946759083,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,96,2023-01-20,GOOGL,-2.2171593770229547,-2.2104548853489874,0.006704491673967361,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,97,2023-01-23,GOOGL,0.5280190174787351,0.5314418513211678,0.003422833842432693,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,98,2023-01-24,GOOGL,4.60583645808432,4.606091578502728,0.00025512041840780597,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,99,2023-01-25,GOOGL,3.0345658172120147,3.039831333480815,0.00526551626880023,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,100,2023-01-26,GOOGL,1.9462072453430208,1.9453952761729307,0.0008119691700900766,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,101,2023-01-27,GOOGL,5.799736609101976,5.794204722240545,0.0055318868614309125,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,102,2023-01-30,GOOGL,4.448367478475396,4.447755298020079,0.0006121804553176347,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,103,2023-01-31,GOOGL,3.107325341923367,3.100338852544132,0.00698648937923485,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,104,2023-02-01,GOOGL,-5.672927134497618,-5.670119623882013,0.0028075106156046914,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,105,2023-02-02,GOOGL,-4.402555105390331,-4.400617061240464,0.0019380441498668688,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,106,2023-02-03,GOOGL,-3.7032288099643305,-3.7060590874402295,0.0028302774758990346,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,107,2023-02-06,GOOGL,-10.67534698386552,-10.671245670597413,0.004101313268106921,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,108,2023-02-07,GOOGL,-4.387853249202309,-4.390174050316791,0.002320801114481519,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,109,2023-02-08,GOOGL,-0.21727561326004816,-0.21719408796055134,8.15252994968152e-05,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,110,2023-02-09,GOOGL,0.09355592832279139,0.09541776766539237,0.0018618393426009794,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,111,2023-02-10,GOOGL,-0.197261250353151,-0.19513215017615904,0.0021291001769919715,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,112,2023-02-13,GOOGL,-0.7284436699921388,-0.7257567977980592,0.0026868721940795925,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,113,2023-02-14,GOOGL,-4.279157117660784,-4.283961318751538,0.004804201090753857,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,114,2023-02-15,GOOGL,-3.938083534515624,-3.938753528437173,0.0006699939215488726,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,115,2023-02-16,GOOGL,-3.7310981950455258,-3.727087239307541,0.004010955737984823,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,116,2023-02-17,GOOGL,-1.2854170312135524,-1.283835167743781,0.0015818634697715162,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,117,2023-02-21,GOOGL,-1.272226382613066,-1.2692884797204522,0.002937902892613753,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,118,2023-02-22,GOOGL,-0.2567232251528378,-0.24990800974346034,0.006815215409377462,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,119,2023-02-23,GOOGL,2.4936444434028564,2.4954325922571954,0.0017881488543389779,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,120,2023-02-24,GOOGL,2.393888758870328,2.392586599959081,0.0013021589112467424,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,121,2023-02-27,GOOGL,2.8874494578877297,2.8847882624079904,0.002661195479739309,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,122,2023-02-28,GOOGL,3.1996973833173796,3.194498082062604,0.0051993012547755235,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,123,2023-03-01,GOOGL,1.6365003635311723,1.637525233533308,0.0010248700021355805,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,124,2023-03-02,GOOGL,-0.16977784183843606,-0.17543898738074779,0.00566114554231173,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,125,2023-03-03,GOOGL,-2.0833787238107906,-2.0824691855002473,0.0009095383105433008,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,126,2023-03-06,GOOGL,-0.4947912530151968,-0.502325520571529,0.007534267556332241,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,127,2023-03-07,GOOGL,-0.617920160760808,-0.6146939592623053,0.003226201498502723,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,128,2023-03-08,GOOGL,2.466450780302809,2.464019788914095,0.0024309913887141654,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,129,2023-03-09,GOOGL,6.517237012369902,6.521865590050413,0.004628577680510837,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,130,2023-03-10,GOOGL,8.333073715926547,8.337161896574486,0.0040881806479386995,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,131,2023-03-13,GOOGL,7.120212600065932,7.128014704190185,0.007802104124253084,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,132,2023-03-14,GOOGL,6.55874540588374,6.559554942155718,0.0008095362719782173,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,133,2023-03-15,GOOGL,2.7568084857000037,2.7551833227802978,0.0016251629197059358,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,134,2023-03-16,GOOGL,1.7675315500099664,1.7602018216276913,0.00732972838227508,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,135,2023-03-17,GOOGL,2.71368277116596,2.7186207511938862,0.004937980027926336,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,136,2023-03-20,GOOGL,-1.3805083006077448,-1.3878618870642012,0.007353586456456451,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,137,2023-03-21,GOOGL,0.14522419631400393,0.1411892854859952,0.0040349108280087476,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,138,2023-03-22,GOOGL,-2.543658098591572,-2.544446408566157,0.0007883099745851219,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,139,2023-03-23,GOOGL,-3.038545898548735,-3.039127971928245,0.0005820733795101063,False,False,SELL,SELL,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,140,2023-03-24,GOOGL,-0.1454998912785998,-0.14840578455021855,0.002905893271618748,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,141,2023-03-27,GOOGL,2.0678165729252025,2.069985193984442,0.0021686210592393174,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,142,2023-03-28,GOOGL,2.4594903546670546,2.460509683325645,0.001019328658590446,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,143,2023-03-29,GOOGL,4.005926745965463,4.009245396090116,0.003318650124652933,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,144,2023-03-30,GOOGL,1.5103295714987055,1.5038555075312772,0.006474063967428334,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,145,2023-03-31,GOOGL,1.3123848739352864,1.3149384501253323,0.0025535761900459253,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,146,2023-04-03,GOOGL,1.4650938480091518,1.4671287186740312,0.0020348706648793957,False,False,HOLD,HOLD,True,numeric_snapshot_difference_same_reward_regime
paper_train,verl/data/train.parquet,147,2023-04-04,GOOGL,2.231875236151406,2.235585297441704,0.00371006129029805,False,False,BUY,BUY,True,numeric_snapshot_difference_same_reward_regime
