formation_month,training_start,training_end,training_months,eligible_candidates,cluster_count,selected_1,selected_1_mean_rankic,selected_1_rankicir,selected_1_orientation,selected_2,selected_2_mean_rankic,selected_2_rankicir,selected_2_orientation
2021-10-31,2016-10-31,2021-09-30,60,51,7,product__ret_1_0__prc_highprc_252d,0.015240708829187441,0.30377841002952666,1,mean__ret_1_0__rvol_21d,-0.02671707724408919,0.21075615868713057,-1
2021-11-30,2016-11-30,2021-10-31,60,51,7,product__ret_1_0__prc_highprc_252d,0.01519500710473294,0.3030075714706434,1,mean__ret_1_0__rvol_21d,-0.030529773750529076,0.24295864036677023,-1
2021-12-31,2016-12-31,2021-11-30,60,51,7,product__ret_1_0__prc_highprc_252d,0.01394052579709955,0.27782186192482,1,mean__ret_1_0__rvol_21d,-0.03225211812983652,0.2536631476349246,-1
2022-01-31,2017-01-31,2021-12-31,60,51,7,mean__ret_1_0__rvol_21d,-0.03449393525833345,0.2669818866065389,-1,product__prc_highprc_252d__rvol_21d,0.019399389711535955,0.2589889282783765,1
2022-02-28,2017-02-28,2022-01-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.019911417900466154,0.2655335559452467,1,mean__ret_1_0__rvol_21d,-0.030208832534162212,0.2289342243818128,-1
2022-03-31,2017-03-31,2022-02-28,60,51,7,product__prc_highprc_252d__rvol_21d,0.01962867860222349,0.26150831886098813,1,mean__ret_1_0__rvol_21d,-0.030367918448015594,0.23007583887374505,-1
2022-04-30,2017-04-30,2022-03-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.01966404970915409,0.26188086481075395,1,mean__ret_1_0__rvol_21d,-0.03468122781299294,0.2571307396782819,-1
2022-05-31,2017-05-31,2022-04-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.021710477435702254,0.2797237003890301,1,mean__ret_1_0__rvol_21d,-0.03559614138459536,0.2638035025191773,-1
2022-06-30,2017-06-30,2022-05-31,60,51,7,mean__ret_1_0__rvol_21d,-0.038375971394850196,0.2755825404276885,-1,product__prc_highprc_252d__turnover_126d,0.01680336387508643,0.2552889680284121,1
2022-07-31,2017-07-31,2022-06-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.017215136624431596,0.2629642146056017,1,mean__ret_1_0__rvol_21d,-0.03628317758633229,0.25991649961416635,-1
2022-08-31,2017-08-31,2022-07-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.0209443852944148,0.26066033917737724,1,mean__ret_1_0__rvol_21d,-0.03632503135263227,0.26020478212831144,-1
2022-09-30,2017-09-30,2022-08-31,60,51,7,mean__ret_1_0__rvol_21d,-0.037193564994750815,0.2664186990238983,-1,product__prc_highprc_252d__turnover_126d,0.016328631585508808,0.251453478637959,1
2022-10-31,2017-10-31,2022-09-30,60,51,7,mean__ret_1_0__rvol_21d,-0.0349483266717408,0.25057985157921125,-1,product__prc_highprc_252d__rvol_21d,0.019554161118028615,0.24535888339635184,1
2022-11-30,2017-11-30,2022-10-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.017600931599527286,0.27569856548386906,1,mean__ret_1_0__rvol_21d,-0.036167699055543644,0.258631173334891,-1
2022-12-31,2017-12-31,2022-11-30,60,51,7,product__ret_6_1__turnover_126d,0.01639364401930641,0.3038404454244502,1,mean__ret_1_0__rvol_21d,-0.04063327129354596,0.2935471788161573,-1
2023-01-31,2018-01-31,2022-12-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.01875625790755601,0.294660581931707,1,mean__ret_1_0__rvol_21d,-0.03840539122545271,0.27385471032789976,-1
2023-02-28,2018-02-28,2023-01-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.019964831694833776,0.3130157587665264,1,mean__ret_1_0__rvol_21d,-0.03888331930444834,0.277790934377892,-1
2023-03-31,2018-03-31,2023-02-28,60,51,7,product__prc_highprc_252d__turnover_126d,0.020663494965662842,0.32156636067892475,1,mean__ret_1_0__rvol_21d,-0.03805228054380199,0.2717861872395202,-1
2023-04-30,2018-04-30,2023-03-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.021159645300725848,0.3292298263545006,1,mean__ret_1_0__rvol_21d,-0.04170969311812378,0.2957604455668365,-1
2023-05-31,2018-05-31,2023-04-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.021362092383840695,0.3334274528372752,1,mean__ret_1_0__rvol_21d,-0.045588405686290974,0.3276507750200489,-1
2023-06-30,2018-06-30,2023-05-31,60,51,7,mean__ret_1_0__rvol_21d,-0.043571465875766546,0.3107550984941369,-1,product__prc_highprc_252d__turnover_126d,0.02001033737216019,0.30640541960297957,1
2023-07-31,2018-07-31,2023-06-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.019861885984225457,0.3036334491277118,1,mean__ret_1_0__rvol_21d,-0.0361387209056618,0.2568858663522312,-1
2023-08-31,2018-08-31,2023-07-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.020183084729342462,0.3098947583410778,1,mean__ret_1_0__rvol_21d,-0.039157159412382785,0.2766125480988227,-1
2023-09-30,2018-09-30,2023-08-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.020642481001133448,0.3137043420545472,1,mean__ret_1_0__rvol_21d,-0.04087864155759533,0.2896855951906223,-1
2023-10-31,2018-10-31,2023-09-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.022847536584406854,0.35435599309731525,1,mean__ret_1_0__rvol_21d,-0.03805487584762678,0.2735644518043341,-1
2023-11-30,2018-11-30,2023-10-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.022392301517796417,0.34516963005662027,1,mean__ret_1_0__rvol_21d,-0.03575695838112532,0.2577421315400253,-1
2023-12-31,2018-12-31,2023-11-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.025225530984419892,0.32855057150661277,1,product__turnover_126d__rvol_21d,-0.016708955488595193,0.2493178679188487,-1
2024-01-31,2019-01-31,2023-12-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.02505286410405447,0.32658504826439855,1,product__turnover_126d__rvol_21d,-0.016850196075769472,0.25156618639634293,-1
2024-02-29,2019-02-28,2024-01-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.02087591644959936,0.3191350863675302,1,mean__ret_1_0__rvol_21d,-0.03289391228455361,0.2080873170930639,-1
2024-03-31,2019-03-31,2024-02-29,60,51,7,product__prc_highprc_252d__rvol_21d,0.027997969879048165,0.37307527866957185,1,product__turnover_126d__rvol_21d,-0.017367102507336397,0.25705743849842577,-1
2024-04-30,2019-04-30,2024-03-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.02360014767192948,0.3692192369259154,1,mean__ret_1_0__rvol_21d,-0.0324322710431301,0.2053309602471837,-1
2024-05-31,2019-05-31,2024-04-30,60,51,7,product__prc_highprc_252d__turnover_126d,0.023747467734251328,0.37141486690827435,1,product__ret_6_1__ret_1_0,0.007946694016358547,0.1726665067529409,1
2024-06-30,2019-06-30,2024-05-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.026789299386898634,0.3624213109785703,1,product__turnover_126d__rvol_21d,-0.01826047857554536,0.2695242795803217,-1
2024-07-31,2019-07-31,2024-06-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.02592854904024605,0.35282871437136093,1,product__turnover_126d__rvol_21d,-0.020703498469859194,0.30229225138676596,-1
2024-08-31,2019-08-31,2024-07-31,60,51,7,product__prc_highprc_252d__turnover_126d,0.022143551273808574,0.3451413840131919,1,mean__ret_1_0__rvol_21d,-0.027179285857838287,0.17481899511931864,-1
2024-09-30,2019-09-30,2024-08-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.0273860901267433,0.3761614869602139,1,product__turnover_126d__rvol_21d,-0.01972545609810303,0.2895171502785429,-1
2024-10-31,2019-10-31,2024-09-30,60,51,7,product__prc_highprc_252d__rvol_21d,0.02709773359453391,0.37272290552313103,1,product__turnover_126d__rvol_21d,-0.01958344206676673,0.2874787520239728,-1
2024-11-30,2019-11-30,2024-10-31,60,51,7,product__prc_highprc_252d__rvol_21d,0.027006033471457167,0.3715390823673472,1,product__turnover_126d__rvol_21d,-0.01849375871069427,0.2701887101571352,-1
