formation_month,training_start,training_end,training_months,training_observations,eligible_candidates,selected_factors,model_r2,high_risk_count,finite_scores,factor_1,factor_1_rankicir,factor_1_mean_rankic,factor_1_coefficient,factor_2,factor_2_rankicir,factor_2_mean_rankic,factor_2_coefficient,factor_3,factor_3_rankicir,factor_3_mean_rankic,factor_3_coefficient,factor_4,factor_4_rankicir,factor_4_mean_rankic,factor_4_coefficient,factor_5,factor_5_rankicir,factor_5_mean_rankic,factor_5_coefficient
2007-10-31,2002-10-31,2007-09-30,60,57158,51,5,0.0003410867479918256,171,935,product__ret_3_1__ret_6_1,0.3362551772313342,0.01616080001039098,0.0025784075532647535,product__ret_1_0__ret_6_1,0.32840379545165965,0.016994696764630543,0.001232975054553191,product__ret_3_1__prc_highprc_252d,0.32044496660036,0.015680609704919808,0.0003882852197514514,product__ret_1_0__ret_3_1,0.31963621491028227,0.015827957359209936,0.00041408294164009595,product__ret_3_1__resff3_6_1,0.25111385265970043,0.011670214157148199,-0.000982488974901524
2007-11-30,2002-11-30,2007-10-31,60,59003,51,5,0.0009437816010096078,175,975,product__ret_1_0__ret_6_1,0.2988627829670926,0.015761394075108667,0.0017173391557955878,product__ret_1_0__ret_3_1,0.2895900849522477,0.01465486639362023,0.0003962825647256836,product__ret_3_1__ret_6_1,0.27115910379261043,0.013835832996488492,0.0017103031315171427,difference__ret_3_1__ret_6_1,0.26248313534037887,0.023378435349646946,0.0037549545959647164,product__ret_3_1__prc_highprc_252d,0.2580755767867781,0.013080415002453312,-0.0005075169866505233
2007-12-31,2002-12-31,2007-11-30,60,57087,51,5,0.00019770703143595636,163,933,product__ret_3_1__ret_6_1,0.29391160389099785,0.014749030149236701,0.0017148104524594002,product__ret_1_0__ret_3_1,0.28806500511539745,0.0145901863625244,0.0009231731149255278,product__ret_1_0__ret_6_1,0.27782446038406045,0.014505059693534885,0.0007265723386951574,product__ret_3_1__prc_highprc_252d,0.2718491496514242,0.013631720508699052,-0.0002640361961947907,product__ret_3_1__resff3_6_1,0.2579057041847321,0.01167951942213113,-0.00017150023330716912
2008-01-31,2003-01-31,2007-12-31,60,58304,51,5,0.00021486296658745907,174,972,product__ret_1_0__ret_3_1,0.3316460390854836,0.0169723163670223,0.000799625599782602,product__ret_3_1__prc_highprc_252d,0.30553646561720016,0.015582695717987578,-9.850489621632102e-07,product__ret_1_0__ret_6_1,0.3047858551974041,0.01578313898068343,0.0009231378505255475,product__ret_3_1__ret_6_1,0.2847291164586712,0.013972247225736265,0.0012523496336879086,product__ret_1_0__ret_12_1,0.21176065818527104,0.012767566279757864,0.000310489439900953
2008-02-29,2003-02-28,2008-01-31,60,58294,51,5,0.0002492684142273438,173,968,product__ret_1_0__ret_3_1,0.3488974772736671,0.018284796376970256,0.0008861416300333221,product__ret_1_0__ret_6_1,0.33257160669616037,0.01780378882776362,0.0011621950091755568,product__ret_3_1__prc_highprc_252d,0.2749203335390284,0.014033376732682715,-0.0003579820806384202,product__ret_3_1__ret_6_1,0.2560591153354738,0.012624697354268745,0.0012643500502031745,product__ret_1_0__ret_12_1,0.23644235778801365,0.01457355607549999,0.00048062940170991
2008-03-31,2003-03-31,2008-02-29,60,58276,51,5,0.000220840865679528,174,970,product__ret_1_0__ret_3_1,0.3391393913632308,0.017802441799957398,0.0010011201287199601,product__ret_1_0__ret_6_1,0.3131474349640101,0.016860815014098467,0.0006910866769193233,product__ret_3_1__prc_highprc_252d,0.2785907335850402,0.014193801487307943,-0.0002013675204586852,product__ret_1_0__ret_12_1,0.241342156321428,0.01484075296635884,0.0007044057746897044,product__ret_3_1__ret_6_1,0.23983211547000485,0.011860498453428897,0.0011432872371825815
2008-04-30,2003-04-30,2008-03-31,60,58261,51,5,0.0002486970165755942,174,967,product__ret_1_0__ret_3_1,0.3565833569935423,0.018760037277141886,0.0008557038978908736,product__ret_3_1__prc_highprc_252d,0.32491330415605674,0.016685920723878974,0.0005313078642371728,product__ret_1_0__ret_6_1,0.31615958950372014,0.017045507781195204,0.00041988868580369794,product__ret_1_0__ret_12_1,0.26046794719979016,0.016118434879955016,0.0010317449115838453,product__ret_3_1__ret_6_1,0.2250106719442525,0.010887570613071931,0.0006481996923628111
2008-05-31,2003-05-31,2008-04-30,60,58242,51,5,0.0003484329706791023,173,971,product__ret_1_0__ret_3_1,0.36042695376896733,0.019374836717760305,-5.584003803026736e-05,product__ret_3_1__prc_highprc_252d,0.3361609752951044,0.01729000329467641,0.00140762034089865,product__ret_1_0__ret_6_1,0.32851352078785506,0.018648370095842155,0.0002488133457204432,product__ret_1_0__ret_12_1,0.289133610993233,0.018170902827014803,0.0011158270399020526,product__ret_1_0__prc_highprc_252d,0.23670606942861344,0.015824058764437623,0.0013107974976980538
2008-06-30,2003-06-30,2008-05-31,60,58222,51,5,0.0003562260276035456,174,969,product__ret_1_0__ret_3_1,0.3690384185435858,0.01986050533952514,-4.8181762578360144e-05,product__ret_1_0__ret_6_1,0.3546006503930922,0.02006703233518781,0.0005510751295761361,product__ret_3_1__prc_highprc_252d,0.3294198174986515,0.016840912912093615,0.0013717983104427948,product__ret_1_0__ret_12_1,0.3018001604430567,0.01886542176559297,0.00106742960465606,product__ret_1_0__prc_highprc_252d,0.23148847926575714,0.015500126991480899,0.001193695276565368
2008-07-31,2003-07-31,2008-06-30,60,58900,51,5,0.001310772800690807,179,982,product__ret_1_0__ret_3_1,0.27461476338279095,0.01589458219334317,0.00015687287248036772,product__ret_3_1__prc_highprc_252d,0.2344983877444206,0.012938968463229537,0.0012076439417533856,product__ret_1_0__ret_6_1,0.22012258824092326,0.014470891368296672,0.0004301799310734718,difference__ret_1_0__prc_highprc_252d,0.21758810370795068,0.023116621662633473,0.0007505998083768792,mean__ret_6_1__prc_highprc_252d,0.20601462474055396,-0.03130940804922688,-0.0047758929605993565
2008-08-31,2003-08-31,2008-07-31,60,58181,51,5,0.0005022569323446247,175,974,product__ret_1_0__ret_3_1,0.29030064748559514,0.016871545908089838,0.0004110348532211241,product__ret_3_1__prc_highprc_252d,0.22765668830792585,0.012523541433409474,0.0009529524920512116,product__ret_1_0__ret_6_1,0.2263539460268626,0.014938633588681494,-8.092838351989036e-05,product__ret_1_0__ret_12_1,0.20467343701398724,0.01457846431654214,0.0009170941050302771,difference__ret_1_0__prc_highprc_252d,0.1968233641955263,0.021590823824945638,0.003041784064722078
2008-09-30,2003-09-30,2008-08-31,60,58172,51,5,0.001335148417128118,172,973,product__ret_1_0__ret_3_1,0.27742966901427085,0.01624485988010556,-0.00013294480850087375,product__ret_3_1__prc_highprc_252d,0.24600036461592076,0.013547073285729887,0.0012712259375186788,identity__prc_highprc_252d,0.22514648153520458,-0.03390450132431217,-0.0054340820278144875,product__ret_1_0__ret_12_1,0.22316660610788824,0.01612606612233908,0.0011133714990859496,product__ret_1_0__ret_6_1,0.21954237668488574,0.014500466388351816,-0.0006592917139678199
2008-10-31,2003-10-31,2008-09-30,60,58160,51,5,0.0019627291309357586,170,973,product__ret_1_0__ret_3_1,0.26996863894740014,0.01586339898186066,-0.0007249086216518157,identity__prc_highprc_252d,0.25859064953039207,-0.0403400227981687,-0.006588096028106669,product__ret_3_1__prc_highprc_252d,0.2531960277348195,0.0138793069699478,0.001432770147497464,product__ret_1_0__ret_12_1,0.25166399399326156,0.01866895137869858,0.0013722000974117179,difference__ret_3_1__prc_highprc_252d,0.2499379939198017,0.025201086986338418,0.0005997152482764341
2008-11-30,2003-11-30,2008-10-31,60,56851,51,5,0.0023272597474074397,164,955,identity__prc_highprc_252d,0.2787832256860603,-0.04448967452698581,-0.004646860507785738,mean__prc_highprc_252d__resff3_6_1,0.2666327147834397,-0.03717797658369084,-0.0028753220660907818,difference__ret_3_1__prc_highprc_252d,0.262635368620733,0.02675456008159917,0.0014352799497347004,product__ret_1_0__ret_3_1,0.24909710353544015,0.014552588226919481,0.0005093289392495968,product__ret_1_0__ret_6_1,0.23324514289763745,0.01570809824878831,-6.278669813650196e-05
2008-12-31,2003-12-31,2008-11-30,60,56835,51,5,0.00221827756578441,168,956,mean__prc_highprc_252d__resff3_6_1,0.28419122300469407,-0.03896877146619248,-0.005723135006265197,identity__prc_highprc_252d,0.2824488872139431,-0.044913205752486814,-0.005464511686090705,mean__ret_6_1__prc_highprc_252d,0.25403341624471076,-0.039512585582096076,0.0048534129742579864,difference__ret_3_1__prc_highprc_252d,0.2469569940896964,0.025093893416912167,0.0009199106970022989,mean__ret_12_1__prc_highprc_252d,0.23308761971597003,-0.038173036724325864,-0.0013014021911410614
2009-01-31,2004-01-31,2008-12-31,60,56820,51,5,0.002254191168206021,171,955,identity__prc_highprc_252d,0.2919836956378429,-0.04611684465449734,-0.00834051435729804,mean__prc_highprc_252d__resff3_6_1,0.27774174508734745,-0.038282610159071445,-0.005579619830702867,mean__ret_6_1__prc_highprc_252d,0.24968743700414472,-0.03895244549141051,0.007353476461710772,difference__ret_3_1__prc_highprc_252d,0.24811570370144298,0.02519053685570202,0.0002097890870898171,mean__ret_12_1__prc_highprc_252d,0.23339109795306368,-0.038216920332454114,-0.0012509921525731466
2009-02-28,2004-02-29,2009-01-31,60,56806,51,5,0.0023534624215141298,174,954,identity__prc_highprc_252d,0.30183482766921343,-0.047856317611837035,-0.008969052246669528,mean__prc_highprc_252d__resff3_6_1,0.2765908874507308,-0.03809820770713058,-0.0039511595856678685,mean__ret_6_1__prc_highprc_252d,0.26161618122533276,-0.04092998300794554,0.006293370225908516,difference__ret_3_1__prc_highprc_252d,0.2596552727511383,0.026504654796507432,0.00030067019934470514,mean__ret_12_1__prc_highprc_252d,0.25002233503776194,-0.04095874397582547,-0.001525208469830589
2009-03-31,2004-03-31,2009-02-28,60,56797,51,5,0.0017709626747227647,172,959,identity__prc_highprc_252d,0.25700977900299077,-0.04156271923957745,-0.008555300122869456,mean__prc_highprc_252d__resff3_6_1,0.23473522906094071,-0.03290196449628738,-0.004764244361836183,mean__ret_6_1__prc_highprc_252d,0.2179048346287892,-0.03495217284477741,0.007389598011727397,mean__ret_1_0__prc_highprc_252d,0.2131261058260193,-0.032380226055782876,-0.0004497189813992477,mean__ret_12_1__prc_highprc_252d,0.208886399507873,-0.035028569720373263,-0.0007848439021808007
2009-04-30,2004-04-30,2009-03-31,60,58134,51,5,0.0005847655148863984,183,988,product__ret_1_0__ret_3_1,0.21510920389357394,0.012631466812349976,-0.0012065597199098325,product__ret_1_0__ret_6_1,0.2125159072688664,0.014574096518570957,0.0007916821670990894,product__ret_3_1__prc_highprc_252d,0.2024591745194264,0.011278482953663429,0.002154970461605646,product__ret_1_0__ret_12_1,0.20016164139192177,0.014852762020001834,0.0006857514956018524,identity__prc_highprc_252d,0.1697591182581123,-0.0304384219040199,-0.0038763577856452307
2009-05-31,2004-05-31,2009-04-30,60,56792,51,5,0.0008419869223672549,178,968,product__ret_1_0__ret_12_1,0.20913485718081393,0.015470897556728775,0.0009988305148299944,product__ret_3_1__prc_highprc_252d,0.2079190564883991,0.011616616657166004,0.002192304926675243,product__ret_1_0__ret_6_1,0.19453243582123456,0.013370356403331908,0.000279622453018869,product__ret_1_0__ret_3_1,0.1907995698285113,0.01100568585111918,-0.0007132107108815465,mean__ret_1_0__resff3_6_1,0.1865302223792167,-0.02338700387998349,-0.004792175807908588
2009-06-30,2004-06-30,2009-05-31,60,56795,51,5,0.0002104263032536302,176,967,product__ret_1_0__ret_12_1,0.22639184871404722,0.01715880471996725,0.0017727140889077842,product__ret_3_1__prc_highprc_252d,0.2138585794631129,0.01190056746528945,0.0022872237454442477,product__ret_1_0__ret_6_1,0.19256266893810856,0.0132144677581298,-0.0001741155629600367,product__ret_1_0__ret_3_1,0.1797534246494989,0.010256195661730064,-0.0009545816433765603,product__ret_3_1__resff3_6_1,0.1794262053717964,0.008187847005520145,0.0001842979716443605
2009-07-31,2004-07-31,2009-06-30,60,58183,51,5,0.0002367458564257463,186,993,product__ret_3_1__prc_highprc_252d,0.2396054553305396,0.013008358451237273,0.0018613674708924718,product__ret_1_0__ret_12_1,0.22268082988064797,0.01682033679283883,0.001764310577156969,product__ret_1_0__ret_6_1,0.1987373162840834,0.013672214582804853,0.0005837834973547564,product__ret_3_1__ret_6_1,0.18058162986889575,0.00978428442314272,0.0006986156827829348,product__ret_1_0__ret_3_1,0.16474255013857664,0.009408467806126778,-0.0016800271153406686
2009-08-31,2004-08-31,2009-07-31,60,56820,51,5,0.0002933205976286546,179,971,product__ret_3_1__prc_highprc_252d,0.2610761261308004,0.014257987816116606,0.001547911932144781,product__ret_1_0__ret_12_1,0.2449432112153756,0.01821964822292031,0.0013630182320021258,product__ret_1_0__ret_6_1,0.24390859051644592,0.016200114462846388,0.0005062599341302413,product__ret_6_1__resff3_6_1,0.20656152536367933,0.009912708047850109,0.001068139857961992,product__ret_3_1__ret_6_1,0.19612842338218042,0.010603020284806015,0.0007413570648270044
2009-09-30,2004-09-30,2009-08-31,60,56839,51,5,0.00030588357352490103,180,971,product__ret_3_1__prc_highprc_252d,0.2781431678053789,0.015340224469666621,0.0019147920712122238,product__ret_1_0__ret_6_1,0.25647880855195687,0.016855478076663325,0.000493104075114437,product__ret_1_0__ret_12_1,0.2531641502097546,0.018745597744257714,0.0014000995158696056,product__ret_6_1__resff3_6_1,0.2036231633240252,0.009707366586048352,0.0011655351349494805,product__prc_highprc_252d__resff3_6_1,0.1918890538465977,0.009976897474585595,0.00029235860232479437
2009-10-31,2004-10-31,2009-09-30,60,56855,51,5,0.0002985430330736394,181,967,product__ret_3_1__prc_highprc_252d,0.2620974044177306,0.014081698023202539,0.002401444304254431,product__ret_1_0__ret_12_1,0.24874982182893787,0.018430909818824167,0.0016571393279940882,product__ret_1_0__ret_6_1,0.246243798276874,0.016231668150595145,0.0008248754274927269,product__prc_highprc_252d__resff3_6_1,0.1866859365540127,0.009665014232358852,0.0006661097731420216,product__ret_1_0__ret_3_1,0.18069639566595536,0.010214194704907864,-0.0015753898865903326
2009-11-30,2004-11-30,2009-10-31,60,56868,51,5,0.00030834416206770854,177,969,product__ret_3_1__prc_highprc_252d,0.25776145748374213,0.013856978440654874,0.0025707490696101694,product__ret_1_0__ret_12_1,0.24391045118250873,0.01805240899373969,0.0017307021883477857,product__ret_1_0__ret_6_1,0.23219664936801754,0.01528632981551353,0.0007731048773679424,product__prc_highprc_252d__resff3_6_1,0.1748869457268394,0.009130934894283268,0.0005631794102215042,product__ret_1_0__ret_3_1,0.15460358839557695,0.008662047869314212,-0.001780174851698175
2009-12-31,2004-12-31,2009-11-30,60,56883,51,5,0.0002597154282139025,175,961,product__ret_1_0__ret_12_1,0.2674507492441285,0.019697735990252842,0.0019140141302009966,product__ret_1_0__ret_6_1,0.2338759154020505,0.0153905989576151,-8.103724619589409e-05,product__ret_3_1__prc_highprc_252d,0.23126922463062372,0.012584273037936713,0.001731795052300739,product__prc_highprc_252d__resff3_6_1,0.18128449054417217,0.009431669172158482,0.00047077391669450125,product__ret_6_1__resff3_6_1,0.1430640576591986,0.0071407787553793645,0.0006422975940603669
2010-01-31,2005-01-31,2009-12-31,60,56890,51,5,0.0003940720459771896,179,964,product__ret_1_0__ret_12_1,0.3038293397237667,0.022101675010756834,0.002458264806990227,product__ret_3_1__prc_highprc_252d,0.2652090415756329,0.014903186034513797,0.002674137916106403,product__ret_1_0__ret_6_1,0.2540523233853878,0.016559905787593827,0.0004905615524805913,product__prc_highprc_252d__resff3_6_1,0.23370838245885767,0.01142645251266632,0.0006383906129034105,product__ret_1_0__ret_3_1,0.16912445519303068,0.00983174540510997,-0.001671313646163973
2010-02-28,2005-02-28,2010-01-31,60,56900,51,5,0.0002805968505622536,179,964,product__ret_1_0__ret_12_1,0.25176596009716623,0.018538348912191433,0.0020188006909977346,product__ret_1_0__ret_6_1,0.2121734498706037,0.013764348202826904,0.00042553109546225777,product__ret_3_1__prc_highprc_252d,0.20402630527971868,0.011780734411278042,0.002354751980276709,product__prc_highprc_252d__resff3_6_1,0.17845227222487695,0.009004121253182007,0.0004942355403668439,product__ret_1_0__ret_3_1,0.13719135072457497,0.008042835300407784,-0.001484581595671275
2010-03-31,2005-03-31,2010-02-28,60,56906,51,5,0.00029643043369420585,178,969,product__ret_1_0__ret_12_1,0.2647840144424625,0.019394496319369108,0.0020430164838554418,product__ret_1_0__ret_6_1,0.23202885067033524,0.015003847369966718,0.0005663906909782151,product__ret_3_1__prc_highprc_252d,0.21298624800925423,0.01220810873629542,0.0023336449467305834,product__prc_highprc_252d__resff3_6_1,0.1887403268465145,0.0094551462584116,0.0005472834526616517,product__ret_1_0__ret_3_1,0.1511683570859848,0.00878510906508889,-0.001453237057437436
2010-04-30,2005-04-30,2010-03-31,60,56920,51,5,0.0002870634115277326,179,971,product__ret_1_0__ret_12_1,0.24255458466322544,0.017942279766743934,0.0018357589720805372,product__ret_1_0__ret_6_1,0.22151470203604015,0.014437799832363171,-5.6715214621832115e-06,product__ret_3_1__prc_highprc_252d,0.21602916917053414,0.012368866522875688,0.0012827211401762878,product__prc_highprc_252d__resff3_6_1,0.1869914373574575,0.009364615245309326,0.0006828737564261659,product__ret_3_1__ret_12_1,0.17738147763920553,0.009434137576240894,0.0012546851532325761
2010-05-31,2005-05-31,2010-04-30,60,56935,51,5,0.00023920085698636573,177,972,product__ret_1_0__ret_12_1,0.22896176707465657,0.01692419520732212,0.0017580631173352071,product__ret_1_0__ret_6_1,0.21003471582215857,0.013672867897416069,1.9741125749291113e-05,product__ret_3_1__prc_highprc_252d,0.17986318608537427,0.010440402020242545,0.0010650679910883352,product__prc_highprc_252d__resff3_6_1,0.16556118706777717,0.00834420466082105,0.0006974362196823856,product__ret_3_1__ret_12_1,0.16295306640184293,0.008741025930359083,0.0011295734238754938
2010-06-30,2005-06-30,2010-05-31,60,56945,51,5,0.0002481902109311429,178,971,product__ret_1_0__ret_12_1,0.24668478900161872,0.018119257436050827,0.0020465788561124464,product__ret_1_0__ret_6_1,0.19986302463986858,0.012979172475197996,0.000176482318211837,product__ret_3_1__prc_highprc_252d,0.17422165181967686,0.010145701241854647,0.002033015890076909,product__prc_highprc_252d__resff3_6_1,0.16974771091379637,0.008549050942775646,0.0006852646109611092,product__ret_1_0__ret_3_1,0.15182956965258299,0.00884909458951705,-0.0011051918062172637
2010-07-31,2005-07-31,2010-06-30,60,56957,51,5,0.00023254270464245774,179,968,product__ret_1_0__ret_12_1,0.21941183862978358,0.016162497024655203,0.0018683516138217541,product__ret_3_1__prc_highprc_252d,0.17985341737833738,0.010495667697931636,0.0013307945118786273,product__ret_1_0__ret_6_1,0.16470485836361062,0.010602664395608802,-0.0005525681321583627,product__prc_highprc_252d__resff3_6_1,0.16281745460997143,0.008205372690783854,0.0008229819225292125,product__ret_3_1__ret_12_1,0.1561057438388581,0.008410819502206145,0.000929548641085662
2010-08-31,2005-08-31,2010-07-31,60,56974,51,5,0.0002264752202073561,179,972,product__ret_3_1__prc_highprc_252d,0.2028072730060624,0.012096893458368056,0.001632150157133695,product__ret_1_0__ret_12_1,0.19484081805756157,0.014341231083772736,0.0012792396207764532,product__ret_3_1__ret_12_1,0.15808271062281454,0.008522752529758721,0.001008284599434001,product__ret_3_1__resff3_6_1,0.15023722027268394,0.006744559478816891,-0.00013627922633907734,product__prc_highprc_252d__resff3_6_1,0.15018083997702036,0.007557322316972561,0.0005327165139531364
2010-09-30,2005-09-30,2010-08-31,60,57000,51,5,0.0002035947051685083,179,970,product__ret_3_1__prc_highprc_252d,0.18421658295471025,0.010733333624439935,0.0016692528027237633,product__ret_1_0__ret_12_1,0.17251472961389774,0.012315986039696023,0.0011284345734035727,product__ret_3_1__ret_12_1,0.15790911236198882,0.008510025693901142,0.0006332417620971822,product__prc_highprc_252d__resff3_6_1,0.14489840532323364,0.007294108726476205,0.00026374157391176995,product__ret_12_1__resff3_6_1,0.14323322735985114,0.007908615453737685,0.0006273568336864838
2010-10-31,2005-10-31,2010-09-30,60,57015,51,5,0.00019816700017716293,179,971,product__ret_1_0__ret_12_1,0.20187696485166165,0.014421977985207198,0.0017106817875214085,product__ret_3_1__prc_highprc_252d,0.15673853931183138,0.009327843206141835,0.0015968116103487451,product__ret_3_1__ret_12_1,0.14894984611352735,0.008063860924439567,0.00047369528535684834,product__ret_12_1__resff3_6_1,0.14247390738250762,0.007869003089961964,0.0008430766977638767,product__ret_1_0__ret_6_1,0.13715479720793264,0.008676739497742642,-0.0004727643056990081
2010-11-30,2005-11-30,2010-10-31,60,57033,51,5,0.0001828422219943837,176,962,product__ret_1_0__ret_12_1,0.19928176122244723,0.014189858175047643,0.0019158563002690853,product__ret_12_1__resff3_6_1,0.18457272890934728,0.009972606428420884,0.0008456064540716443,product__ret_3_1__ret_12_1,0.17278011030968438,0.00924120974432202,0.001244921183814133,product__prc_highprc_252d__resff3_6_1,0.12191475836796427,0.006157446636678015,0.0006171971838380646,product__ret_1_0__ret_6_1,0.11638675840874117,0.007199066008025824,-0.0005822172444215264
2010-12-31,2005-12-31,2010-11-30,60,57039,51,5,0.00019728377041916545,176,960,product__ret_1_0__ret_12_1,0.20899767193417162,0.014825720117230668,0.0018753051925312048,product__ret_12_1__resff3_6_1,0.18290080999001695,0.009873215482677429,0.0006704549445326509,product__ret_3_1__ret_12_1,0.17588841873949443,0.009413781563653531,0.0013363342326746823,product__prc_highprc_252d__resff3_6_1,0.1553583395717985,0.007846238675670776,0.0008209856526078567,product__ret_1_0__ret_6_1,0.15001831449946343,0.00928167006147929,-0.0003350694816200565
2011-01-31,2006-01-31,2010-12-31,60,57052,51,5,0.0004656541699069594,175,958,product__ret_3_1__ret_12_1,0.2052152007144487,0.011038835133575299,0.0018021676473435882,product__ret_1_0__ret_12_1,0.17917449391019885,0.01226934978140673,0.0012131076144587106,difference__ret_3_1__ret_6_1,0.16994322008373092,-0.01978895446457069,-0.0033400285837185866,product__prc_highprc_252d__resff3_6_1,0.1534945320322552,0.0077465547500459005,0.0009181950559780197,product__ret_12_1__resff3_6_1,0.1531859281939752,0.008083759702352047,-5.854852848562116e-06
2011-02-28,2006-02-28,2011-01-31,60,57062,51,5,0.0004951189483208829,175,958,product__ret_1_0__ret_12_1,0.21123359992896873,0.01427756167852429,0.0015155705156655343,product__ret_3_1__ret_12_1,0.20250339105523613,0.0108974795377763,0.0010764984743152,product__ret_3_1__prc_highprc_252d,0.17272509843277725,0.01043098120926935,0.0014615429127099236,difference__ret_3_1__ret_6_1,0.15913758252323099,-0.018609987973398173,-0.0032281347510171986,product__ret_12_1__resff3_6_1,0.1503235264750412,0.007936101294295957,0.0005485880961196133
2011-03-31,2006-03-31,2011-02-28,60,57067,51,5,0.00022769865710359216,176,951,product__ret_1_0__ret_12_1,0.22962146601811845,0.015285017710237004,0.0018097679788424345,product__ret_3_1__prc_highprc_252d,0.17636154685838346,0.010629007824522552,0.0015043041988148191,product__ret_1_0__ret_6_1,0.16966413063049388,0.010236081913950573,-0.00048418220209290854,product__ret_3_1__ret_12_1,0.16763614884504227,0.008594682385273472,0.0007635555993818799,product__prc_highprc_252d__resff3_6_1,0.15321959500587082,0.0077426128038096615,0.0007975301390714889
2011-04-30,2006-04-30,2011-03-31,60,58311,51,5,0.00043689938228541614,179,968,product__ret_1_0__ret_12_1,0.19947945521100605,0.013620440667032436,0.001638142773645133,product__ret_3_1__prc_highprc_252d,0.16262330684363877,0.00989978096871044,0.0014888246522002351,product__ret_3_1__ret_12_1,0.14959894349691605,0.007718746343654781,0.0008182804607141169,product__ret_1_0__ret_6_1,0.14910828185643188,0.009176963009372681,-0.0004330593794232364,difference__ret_3_1__ret_6_1,0.14074025408156782,-0.016736632177646264,-0.003260633449147765
2011-05-31,2006-05-31,2011-04-30,60,58302,51,5,0.00041016479840261244,177,965,product__ret_1_0__ret_12_1,0.2036711175006818,0.013875956343588739,0.0015050780185721139,product__ret_1_0__ret_6_1,0.1570251921497259,0.009652182277416982,-0.0003092378777499583,product__ret_3_1__prc_highprc_252d,0.1567732300039056,0.00957691292072257,0.0013459283660538616,product__ret_3_1__ret_12_1,0.14137823009968936,0.007352410115132815,0.0008908903930383284,difference__ret_3_1__ret_6_1,0.13755621014197295,-0.016274549210204516,-0.0031700664614393225
2011-06-30,2006-06-30,2011-05-31,60,57075,51,5,0.0004451232404366623,173,946,product__ret_1_0__ret_12_1,0.20897905205185321,0.014188872251579287,0.0015446252390220374,product__ret_1_0__ret_6_1,0.1680402406883584,0.010266197106237857,-0.0003190088688188868,product__prc_highprc_252d__resff3_6_1,0.163122783975696,0.008214685411604906,0.0007683838495444408,product__ret_3_1__prc_highprc_252d,0.16064737744407007,0.00977997580056455,0.0017100628849574505,difference__ret_3_1__ret_6_1,0.15327008479788207,-0.018175860810090254,-0.0031887289122512763
2011-07-31,2006-07-31,2011-06-30,60,57069,51,5,0.0002546933289508946,171,946,product__ret_1_0__ret_12_1,0.25316403954218625,0.016646376856527857,0.0018480634523907612,product__ret_12_1__resff3_6_1,0.20635781593462332,0.009729743398907266,0.0012029537871534105,product__ret_3_1__prc_highprc_252d,0.20250184261530904,0.012061820508407154,0.0018031701918555594,product__ret_1_0__ret_6_1,0.18569114081056406,0.01135200288785554,-0.00020681525917276076,product__prc_highprc_252d__resff3_6_1,0.17660707654334426,0.008924834531806897,0.00024432839650567295
2011-08-31,2006-08-31,2011-07-31,60,57056,51,5,0.00017984661199754726,174,948,product__ret_1_0__ret_12_1,0.22755795490705455,0.014877449238384882,0.0016282958082711743,product__ret_3_1__prc_highprc_252d,0.1625262587115675,0.009410294177538366,0.0017358677943979312,product__ret_1_0__ret_6_1,0.1607708055952643,0.009692647212408123,0.0002850141542118059,product__ret_12_1__resff3_6_1,0.15602991908540448,0.007509458654333025,0.000972866167701842,product__ret_1_0__ret_3_1,0.13626960351473483,0.00711071607037397,-0.000841362069707969
2011-09-30,2006-09-30,2011-08-31,60,57048,51,5,0.0005433016707716565,170,941,product__ret_1_0__ret_12_1,0.22106990134482082,0.01452259030852753,0.001417055329230134,product__ret_3_1__prc_highprc_252d,0.16950005014515654,0.009807514790581959,0.0017695374398427827,product__ret_1_0__ret_6_1,0.16483659796018355,0.009966439748690258,-8.01857811513507e-05,mean__ret_1_0__ret_3_1,0.15021113397669753,-0.023983859447800262,-0.0039032825957783244,product__ret_12_1__resff3_6_1,0.14038879000971907,0.006839457827022596,0.0007767407669498251
2011-10-31,2006-10-31,2011-09-30,60,57035,51,5,0.00033227242258959677,172,945,product__ret_1_0__ret_12_1,0.17839682639975404,0.011850567322428262,0.0008856206943099862,product__ret_1_0__ret_6_1,0.14693480948479937,0.008945721703820192,0.0002615362173676602,product__ret_12_1__resff3_6_1,0.14626952196997162,0.007148073642356279,0.0009412204789244908,difference__ret_3_1__ret_6_1,0.14203151835045943,-0.01647600371138195,-0.002994954630261998,product__ret_3_1__prc_highprc_252d,0.12843493931564273,0.0074644412955575355,0.001300541912454335
2011-11-30,2006-11-30,2011-10-31,60,57033,51,5,0.00031209848725322065,170,943,product__ret_1_0__ret_12_1,0.15413924703675166,0.010154319804520289,0.0013298471159490296,product__ret_12_1__prc_highprc_252d,0.13759088220203528,-0.009752436249096394,-0.0017524525712486602,difference__ret_3_1__ret_6_1,0.13209380623904377,-0.015316870309006433,-0.004108489948100399,product__ret_1_0__ret_6_1,0.13055898300176524,0.007952918576752399,0.00045231626649877874,difference__ret_3_1__resff3_6_1,0.12650645884956702,-0.013385231488388586,0.001732175184108028
